t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d
0.00000000e+00,2.279399965282753e+11,-3.978303472252324e+07,2.279386905694132e+11,-2.092530028480010e+08,4.211460700588355e+00,2.412989215545173e+04,4.681905097086169e+00,2.682533997265277e+04,1.694750000000000e+08
1.80000000e+02,2.279399972449568e+11,-3.543965412713314e+07,2.279386913703459e+11,-2.044252609286726e+08,3.751667303408742e+00,2.412989223132015e+04,4.219882151059723e+00,2.682092336630102e+04,1.689906551303472e+08
3.60000000e+02,2.279399978788755e+11,-3.109627351887524e+07,2.279386920886566e+11,-1.995974703442235e+08,3.291873904866935e+00,2.412989229842725e+04,3.762179024799372e+00,2.682119449687556e+04,1.685062590015428e+08
5.40000000e+02,2.279399984300314e+11,-2.675289289946380e+07,2.279386927246714e+11,-1.947696308169416e+08,2.832080505144406e+00,2.412989235677301e+04,3.304493885075447e+00,2.682146717870922e+04,1.680218140160109e+08
7.20000000e+02,2.279399988984245e+11,-2.240951227075748e+07,2.279386932783460e+11,-1.899417420663260e+08,2.372287104437914e+00,2.412989240635743e+04,2.846826941251981e+00,2.682174142549605e+04,1.675373199218789e+08
9.00000000e+02,2.279399992840547e+11,-1.806613163391449e+07,2.279386937494130e+11,-1.851138038092176e+08,1.912493702870067e+00,2.412989244718053e+04,2.389178405669191e+00,2.682201725106617e+04,1.670527764140128e+08
1.08000000e+03,2.279399995869222e+11,-1.372275099051185e+07,2.279386941384467e+11,-1.802858157606342e+08,1.452700300607813e+00,2.412989247924230e+04,1.931548493905579e+00,2.682229466951317e+04,1.665681831304654e+08
1.26000000e+03,2.279399998070269e+11,-9.379370342126612e+06,2.279386944449008e+11,-1.754577776321531e+08,9.929068978180967e-01,2.412989250254274e+04,1.473937424614726e+00,2.682257369496583e+04,1.660835398940418e+08
1.44000000e+03,2.279399999443687e+11,-5.035989690274359e+06,2.279386946689810e+11,-1.706296891333787e+08,5.331134946613598e-01,2.412989251708184e+04,1.016345419702643e+00,2.682285434181095e+04,1.655988464053843e+08
1.62000000e+03,2.279399999989477e+11,-6.926090365244055e+05,2.279386948108369e+11,-1.658015499712619e+08,7.332009130373084e-02,2.412989252285962e+04,5.587727044283400e-01,2.682313662460091e+04,1.651141023107479e+08
1.80000000e+03,2.279399999707639e+11,3.650771617466275e+06,2.279386948701093e+11,-1.609733598497494e+08,-3.864733120793816e-01,2.412989251987606e+04,1.012195072990419e-01,2.682342055800288e+04,1.646293073538995e+08
1.98000000e+03,2.279399998598174e+11,7.994152270117300e+06,2.279386948472441e+11,-1.561451184707065e+08,-8.462667153206772e-01,2.412989250813118e+04,-3.563139396922497e-01,2.682370615695611e+04,1.641444611927939e+08
2.16000000e+03,2.279399996661079e+11,1.233753291975993e+07,2.279386947419427e+11,-1.513168255327701e+08,-1.306060118243503e+00,2.412989248762495e+04,-8.138274011027766e-01,2.682399343649242e+04,1.636595635963132e+08
