t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d
0.00000000e+00,2.279399965282753e+11,-3.978303472252324e+07,2.279222396013847e+11,-2.083252168977936e+08,4.211460700588355e+00,2.412989215545173e+04,4.681905097086169e+00,2.682533997265277e+04,1.694749999999998e+08
1.80000000e+02,2.279399972449568e+11,-3.543965412713314e+07,2.279222404043842e+11,-2.034974751080067e+08,3.751667303408742e+00,2.412989223132015e+04,4.246001035237527e+00,2.682092190115719e+04,1.689933060515959e+08
3.60000000e+02,2.279399978788755e+11,-3.109627351887524e+07,2.279222411299555e+11,-1.986696849229065e+08,3.291873904866935e+00,2.412989229842725e+04,3.814622626261018e+00,2.682119152240592e+04,1.685115759728549e+08
5.40000000e+02,2.279399984300314e+11,-2.675289289946380e+07,2.279222417776870e+11,-1.938418460687199e+08,2.832080505144406e+00,2.412989235677301e+04,3.383489405107617e+00,2.682146266891235e+04,1.680298124666530e+08
7.20000000e+02,2.279399988984245e+11,-2.240951227075748e+07,2.279222423480230e+11,-1.890139582700514e+08,2.372287104437914e+00,2.412989240635743e+04,2.952604204490676e+00,2.682173535397305e+04,1.675480152508699e+08
9.00000000e+02,2.279399992840547e+11,-1.806613163391449e+07,2.279222428406451e+11,-1.841860212484561e+08,1.912493702870067e+00,2.412989244718053e+04,2.521969898161903e+00,2.682200959094835e+04,1.670661842375249e+08
1.08000000e+03,2.279399995869222e+11,-1.372275099051185e+07,2.279222432559479e+11,-1.793580347236531e+08,1.452700300607813e+00,2.412989247924230e+04,2.091589401846416e+00,2.682228539343812e+04,1.665843191710585e+08
1.26000000e+03,2.279399998070269e+11,-9.379370342126612e+06,2.279222435936208e+11,-1.745299984123377e+08,9.929068978180967e-01,2.412989250254274e+04,1.661465673770963e+00,2.682256277511678e+04,1.661024201146316e+08
1.44000000e+03,2.279399999443687e+11,-5.035989690274359e+06,2.279222438540949e+11,-1.697019120293034e+08,5.331134946613598e-01,2.412989251708184e+04,1.231601715620114e+00,2.682284174990666e+04,1.656204866733636e+08
1.62000000e+03,2.279399999989477e+11,-6.926090365244055e+05,2.279222440369807e+11,-1.648737752862049e+08,7.332009130373084e-02,2.412989252285962e+04,8.020005730973220e-01,2.682312233179573e+04,1.651385188728839e+08
1.80000000e+03,2.279399999707639e+11,3.650771617466275e+06,2.279222441428327e+11,-1.600455878928544e+08,-3.864733120793816e-01,2.412989251987606e+04,3.726653369153113e-01,2.682340453504814e+04,1.646565165006271e+08
1.98000000e+03,2.279399998598174e+11,7.994152270117300e+06,2.279222441711823e+11,-1.552173495557522e+08,-8.462667153206772e-01,2.412989250813118e+04,-5.640085660506514e-02,2.682368837397472e+04,1.641744793762746e+08
2.16000000e+03,2.279399996661079e+11,1.233753291975993e+07,2.279222441225337e+11,-1.503890599794819e+08,-1.306060118243503e+00,2.412989248762495e+04,-4.851948245507297e-01,2.682397386317091e+04,1.636924074202041e+08
2.34000000e+03,2.279399993896357e+11,1.668091356492293e+07,2.279222439965873e+11,-1.455607188654405e+08,-1.765853520692110e+00,2.412989245835741e+04,-9.137133366960007e-01,2.682426101730968e+04,1.632103003780670e+08
2.52000000e+03,2.279399990304007e+11,2.102429420402925e+07,2.279222437935739e+11,-1.407323259127212e+08,-2.225646922499553e+00,2.412989242032852e+04,-1.341953114610145e+00,2.682454985130148e+04,1.627281581505533e+08
2.70000000e+03,2.279399985884028e+11,2.536767483550184e+07,2.279222435135437e+11,-1.359038808175936e+08,-2.685440323498885e+00,2.412989237353831e+04,-1.769910830757460e+00,2.682484038021275e+04,1.622459806176871e+08
2.88000000e+03,2.279399980636422e+11,2.971105545800518e+07,2.279222431563335e+11,-1.310753832734776e+08,-3.145233723548724e+00,2.412989231798677e+04,-2.197583107707497e+00,2.682513261926523e+04,1.617637674861928e+08
3.06000000e+03,2.279399974561187e+11,3.405443607003527e+07,2.279222427224336e+11,-1.262468329714126e+08,-3.605027122489859e+00,2.412989225367390e+04,-2.624966517091664e+00,2.682542658394043e+04,1.612815187358046e+08
3.24000000e+03,2.279399967658324e+11,3.839781666970053e+07,2.279222422114551e+11,-1.214182295991389e+08,-4.064820520122042e+00,2.412989218059970e+04,-3.052057578819195e+00,2.682572228980198e+04,1.607992341728778e+08
3.42000000e+03,2.279399959927833e+11,4.274119725542390e+07,2.279222416236431e+11,-1.165895728419258e+08,-4.524613916278329e+00,2.412989209876416e+04,-3.478852760050687e+00,2.682601975267638e+04,1.603169135493131e+08
3.60000000e+03,2.279399951369714e+11,4.708457782562837e+07,2.279222409591329e+11,-1.117608623821158e+08,-4.984407310791773e+00,2.412989200816730e+04,-3.905348474216825e+00,2.682631898856875e+04,1.598345568763680e+08
3.78000000e+03,2.279399941983967e+11,5.142795837873688e+07,2.279222402177344e+11,-1.069320978989927e+08,-5.444200703495425e+00,2.412989190880910e+04,-4.331541080122483e+00,2.682662001364005e+04,1.593521638132519e+08
3.96000000e+03,2.279399931770591e+11,5.577133891317239e+07,2.279222393997395e+11,-1.021032790691448e+08,-5.903994094222343e+00,2.412989180068958e+04,-4.757426880857221e+00,2.682692284430503e+04,1.588697342791878e+08
4.14000000e+03,2.279399920729588e+11,6.011471942735787e+07,2.279222385051526e+11,-9.727440556604925e+07,-6.363787482805575e+00,2.412989168380872e+04,-5.183002122783338e+00,2.682722749714488e+04,1.583872680896876e+08
4.32000000e+03,2.279399908860956e+11,6.445809991971627e+07,2.279222375338706e+11,-9.244547706014131e+07,-6.823580869078178e+00,2.412989155816653e+04,-5.608262994536467e+00,2.682753398893137e+04,1.579047651077376e+08
4.50000000e+03,2.279399896164696e+11,6.880148038867056e+07,2.279222364861179e+11,-8.761649321895213e+07,-7.283374252873206e+00,2.412989142376301e+04,-6.033205625897152e+00,2.682784233668107e+04,1.574222250881576e+08
4.68000000e+03,2.279399882640809e+11,7.314486083264370e+07,2.279222353619956e+11,-8.278745370687729e+07,-7.743167634023710e+00,2.412989128059816e+04,-6.457826086690931e+00,2.682815255760567e+04,1.569396479263374e+08
4.86000000e+03,2.279399868289293e+11,7.748824125005865e+07,2.279222341613741e+11,-7.795835818511252e+07,-8.202961012362746e+00,2.412989112867198e+04,-6.882120385725531e+00,2.682846466910250e+04,1.564570334827712e+08
5.04000000e+03,2.279399853110149e+11,8.183162163933834e+07,2.279222328843244e+11,-7.312920631177935e+07,-8.662754387723362e+00,2.412989096798447e+04,-7.306084469606820e+00,2.682877868880868e+04,1.559743815759144e+08
5.22000000e+03,2.279399837103377e+11,8.617500199890579e+07,2.279222315311864e+11,-6.829999774188332e+07,-9.122547759938620e+00,2.412989079853563e+04,-7.729714221546636e+00,2.682909463461236e+04,1.554916918804259e+08
5.40000000e+03,2.279399820268977e+11,9.051838232718393e+07,2.279222301017775e+11,-6.347073212702834e+07,-9.582341128841566e+00,2.412989062032546e+04,-8.153005460208544e+00,2.682941252456305e+04,1.550089644286188e+08
5.58000000e+03,2.279399802606949e+11,9.486176262259571e+07,2.279222285961401e+11,-5.864140911561922e+07,-1.004213449426526e+01,2.412989043335396e+04,-8.575953938480662e+00,2.682973237696335e+04,1.545261989987901e+08
5.76000000e+03,2.279399784117293e+11,9.920514288356410e+07,2.279222270143465e+11,-5.381202835275695e+07,-1.050192785604275e+01,2.412989023762113e+04,-8.998555342211990e+00,2.683005421034904e+04,1.540433953289965e+08
5.94000000e+03,2.279399764800009e+11,1.035485231085121e+08,2.279222253566344e+11,-4.898258948021803e+07,-1.096172121400709e+01,2.412989003312697e+04,-9.420805288929504e+00,2.683037804350926e+04,1.535605532291499e+08
6.12000000e+03,2.279399744655097e+11,1.078919032958626e+08,2.279222236229716e+11,-4.415309213631295e+07,-1.142151456799134e+01,2.412988981987148e+04,-9.842699326540625e+00,2.683070389543838e+04,1.530776726710432e+08
6.30000000e+03,2.279399723682556e+11,1.122352834440385e+08,2.279222218133559e+11,-3.932353595592206e+07,-1.188130791782854e+01,2.412988959785466e+04,-1.026423293201342e+01,2.683103178537549e+04,1.525947534027520e+08
6.48000000e+03,2.279399701882388e+11,1.165786635514630e+08,2.279222199278609e+11,-3.449392057045667e+07,-1.234110126335176e+01,2.412988936707651e+04,-1.068540150999658e+01,2.683136173281334e+04,1.521117951933005e+08
6.66000000e+03,2.279399679254592e+11,1.209220436165588e+08,2.279222179665605e+11,-2.966424560779560e+07,-1.280089460439404e+01,2.412988912753703e+04,-1.110620039142426e+01,2.683169375749384e+04,1.516287978951590e+08
6.84000000e+03,2.279399655799168e+11,1.252654236377490e+08,2.279222159295356e+11,-2.483451069224343e+07,-1.326068794078844e+01,2.412988887923622e+04,-1.152662483208990e+01,2.683202787941219e+04,1.511457613623679e+08
7.02000000e+03,2.279399631516115e+11,1.296088036134566e+08,2.279222138169978e+11,-2.000471544449123e+07,-1.372048127236801e+01,2.412988862217408e+04,-1.194667001118026e+01,2.683236411883608e+04,1.506626854471082e+08
7.20000000e+03,2.279399606405435e+11,1.339521835421045e+08,2.279222116288625e+11,-1.517485948153045e+07,-1.418027459896581e+01,2.412988835635061e+04,-1.236633102979392e+01,2.683270249625893e+04,1.501795698494098e+08
7.38000000e+03,2.279399580467127e+11,1.382955634221156e+08,2.279222093652049e+11,-1.034494241665648e+07,-1.464006792041489e+01,2.412988808176581e+04,-1.278560290941224e+01,2.683304303245846e+04,1.496964143775275e+08
7.56000000e+03,2.279399553701190e+11,1.426389432519129e+08,2.279222070261003e+11,-5.514963859400275e+06,-1.509986123654830e+01,2.412988779841968e+04,-1.320448059033454e+01,2.683338574848201e+04,1.492132189882944e+08
7.74000000e+03,2.279399526107626e+11,1.469823230299194e+08,2.279222046116245e+11,-6.849234154794833e+05,-1.555965454719910e+01,2.412988750631222e+04,-1.362295893007878e+01,2.683373066565080e+04,1.487299833171619e+08
7.92000000e+03,2.279399497686434e+11,1.513257027545580e+08,2.279222021218537e+11,4.145179313251432e+06,-1.601944785220033e+01,2.412988720544344e+04,-1.404103270174825e+01,2.683407780556441e+04,1.482467073732166e+08
8.10000000e+03,2.279399468437614e+11,1.556690824242518e+08,2.279221995568642e+11,8.975344728851648e+06,-1.647924115138506e+01,2.412988689581332e+04,-1.445869659235830e+01,2.683442719010543e+04,1.477633908250079e+08
8.28000000e+03,2.279399438361166e+11,1.600124620374236e+08,2.279221969167329e+11,1.380557323734501e+07,-1.693903444458634e+01,2.412988657742188e+04,-1.487594520112495e+01,2.683477884144401e+04,1.472800334862037e+08
8.46000000e+03,2.279399407457090e+11,1.643558415924964e+08,2.279221942015367e+11,1.863586524877258e+07,-1.739882773163721e+01,2.412988625026910e+04,-1.529277303771416e+01,2.683513278204286e+04,1.467966352287150e+08
8.64000000e+03,2.279399375725386e+11,1.686992210878932e+08,2.279221914113530e+11,2.346622117724489e+07,-1.785862101237074e+01,2.412988591435500e+04,-1.570917452044724e+01,2.683548903466177e+04,1.463131959406381e+08
8.82000000e+03,2.279399343166054e+11,1.730426005220369e+08,2.279221885462594e+11,2.829664144099700e+07,-1.831841428661998e+01,2.412988556967957e+04,-1.612514397446824e+01,2.683584762236286e+04,1.458297151993536e+08
9.00000000e+03,2.279399309779095e+11,1.773859798933506e+08,2.279221856063339e+11,3.312712646244217e+07,-1.877820755421798e+01,2.412988521624281e+04,-1.654067562986663e+01,2.683620856851530e+04,1.453461928687796e+08
9.18000000e+03,2.279399275564507e+11,1.817293592002571e+08,2.279221825916547e+11,3.795767666822862e+07,-1.923800081499779e+01,2.412988485404472e+04,-1.695576361975253e+01,2.683657189680048e+04,1.448626289448881e+08
9.36000000e+03,2.279399240522292e+11,1.860727384411794e+08,2.279221795023003e+11,4.278829248929493e+07,-1.969779406879247e+01,2.412988448308531e+04,-1.737040197829192e+01,2.683693763121777e+04,1.443790229769025e+08
9.54000000e+03,2.279399204652448e+11,1.904161176145405e+08,2.279221763383495e+11,4.761897436092835e+07,-2.015758731543507e+01,2.412988410336456e+04,-1.778458463868854e+01,2.683730579608912e+04,1.438953749961948e+08
9.72000000e+03,2.279399167954977e+11,1.947594967187634e+08,2.279221730998815e+11,5.244972272282348e+07,-2.061738055475865e+01,2.412988371488249e+04,-1.819830543112381e+01,2.683767641606455e+04,1.434116846616191e+08
9.90000000e+03,2.279399130429879e+11,1.991028757522710e+08,2.279221697869756e+11,5.728053801914108e+07,-2.107717378659625e+01,2.412988331763909e+04,-1.861155808064484e+01,2.683804951612876e+04,1.429279517851124e+08
1.00800000e+04,2.279399092077152e+11,2.034462547134862e+08,2.279221663997114e+11,6.211142069856951e+07,-2.153696701078094e+01,2.412988291163437e+04,-1.902433620499880e+01,2.683842512160540e+04,1.424441761171291e+08
1.02600000e+04,2.279399052896797e+11,2.077896336008321e+08,2.279221629381688e+11,6.694237121438542e+07,-2.199676022714576e+01,2.412988249686831e+04,-1.943663331241953e+01,2.683880325816397e+04,1.419603575634966e+08
1.04400000e+04,2.279399012888815e+11,2.121330124127316e+08,2.279221594024844e+11,7.177339002453488e+07,-2.245655343552377e+01,2.412988207334093e+04,-1.984844279936134e+01,2.683918395183177e+04,1.414764958879012e+08
1.06200000e+04,2.279398972053205e+11,2.164763911476076e+08,2.279221557928037e+11,7.660447759168661e+07,-2.291634663574802e+01,2.412988164105222e+04,-2.025975794818103e+01,2.683956722899431e+04,1.409925908321611e+08
1.08000000e+04,2.279398930389967e+11,2.208197698038831e+08,2.279221521091029e+11,8.143563438323411e+07,-2.337613982765157e+01,2.412988120000219e+04,-2.067057192473811e+01,2.683995311638080e+04,1.405086422762480e+08
1.09800000e+04,2.279398887899102e+11,2.251631483773535e+08,2.279221483514632e+11,8.626686087144728e+07,-2.383593301078931e+01,2.412988075019083e+04,-2.108087777596641e+01,2.684034164110247e+04,1.400246499936074e+08
1.11600000e+04,2.279398844580608e+11,2.295065268672486e+08,2.279221445199657e+11,9.109815753350857e+07,-2.429572618507970e+01,2.412988029161814e+04,-2.149066842737087e+01,2.684073283064695e+04,1.395406136380419e+08
1.13400000e+04,2.279398800434487e+11,2.338499052738120e+08,2.279221406147608e+11,9.592952485161084e+07,-2.475551935054855e+01,2.412987982428412e+04,-2.189993668047720e+01,2.684112671289275e+04,1.390565331789857e+08
1.15200000e+04,2.279398755460739e+11,2.381932835954668e+08,2.279221366360597e+11,1.007609633130300e+08,-2.521531250702890e+01,2.412987934818878e+04,-2.230867521022745e+01,2.684152331611452e+04,1.385724082449179e+08
1.17000000e+04,2.279398709659362e+11,2.425366618306360e+08,2.279221325837633e+11,1.055924734100295e+08,-2.567510565435382e+01,2.412987886333211e+04,-2.271687656224059e+01,2.684192266894695e+04,1.380882388196483e+08
1.18800000e+04,2.279398663030359e+11,2.468800399777423e+08,2.279221284579539e+11,1.104240556401386e+08,-2.613489879235636e+01,2.412987836971412e+04,-2.312453315007908e+01,2.684232480044959e+04,1.376040245019546e+08
1.20600000e+04,2.279398615573727e+11,2.512234180352090e+08,2.279221242589233e+11,1.152557105062589e+08,-2.659469192086957e+01,2.412987786733480e+04,-2.353163725244785e+01,2.684272974011631e+04,1.371197651526269e+08
1.22400000e+04,2.279398567289468e+11,2.555667960014589e+08,2.279221199866759e+11,1.200874385164963e+08,-2.705448503972650e+01,2.412987735619416e+04,-2.393818101029238e+01,2.684313751782525e+04,1.366354605037098e+08
1.24200000e+04,2.279398518177581e+11,2.599101738749148e+08,2.279221156411811e+11,1.249192401843481e+08,-2.751427814876021e+01,2.412987683629219e+04,-2.434415642377775e+01,2.684354816387549e+04,1.361511104104734e+08
1.26000000e+04,2.279398468238066e+11,2.642535516540000e+08,2.279221112227842e+11,1.297511160290106e+08,-2.797407124780376e+01,2.412987630762889e+04,-2.474955534931658e+01,2.684396170904271e+04,1.356667146411563e+08
1.27800000e+04,2.279398417470925e+11,2.685969293371372e+08,2.279221067314409e+11,1.345830665750408e+08,-2.843386433669018e+01,2.412987577020427e+04,-2.515436949642885e+01,2.684437818449732e+04,1.351822729411274e+08
1.29600000e+04,2.279398365876155e+11,2.729403069227495e+08,2.279221021671782e+11,1.394150923526821e+08,-2.889365741525255e+01,2.412987522401833e+04,-2.555859042447979e+01,2.684479762186631e+04,1.346977851960788e+08
1.31400000e+04,2.279398313453758e+11,2.772836844092597e+08,2.279220975303951e+11,1.442471938981430e+08,-2.935345048332390e+01,2.412987466907106e+04,-2.596220953952706e+01,2.684522005327695e+04,1.342132509580764e+08
1.33200000e+04,2.279398260203734e+11,2.816270617950910e+08,2.279220928208177e+11,1.490793717530271e+08,-2.981324354073731e+01,2.412987410536246e+04,-2.636521809079895e+01,2.684564551124171e+04,1.337286701488215e+08
1.35000000e+04,2.279398206126081e+11,2.859704390786662e+08,2.279220880389500e+11,1.539116264653395e+08,-3.027303658732581e+01,2.412987353289254e+04,-2.676760716738204e+01,2.684607402883808e+04,1.332440425434725e+08
1.36800000e+04,2.279398151220802e+11,2.903138162584083e+08,2.279220831845299e+11,1.587439585885695e+08,-3.073282962292247e+01,2.412987295166130e+04,-2.716936769458045e+01,2.684650563953485e+04,1.327593679728545e+08
1.38600000e+04,2.279398095487895e+11,2.946571933327402e+08,2.279220782580164e+11,1.635763686827690e+08,-3.119262264736032e+01,2.412987236166873e+04,-2.757049043034475e+01,2.684694037737630e+04,1.322746460157796e+08
1.40400000e+04,2.279398038927360e+11,2.990005703000850e+08,2.279220732591670e+11,1.684088573136626e+08,-3.165241566047245e+01,2.412987176291485e+04,-2.797096596149685e+01,2.684737827682342e+04,1.317898766464049e+08
1.42200000e+04,2.279397981539198e+11,3.033439471588656e+08,2.279220681885093e+11,1.732414250537876e+08,-3.211220866209188e+01,2.412987115539963e+04,-2.837078469996679e+01,2.684781937293699e+04,1.313050594353983e+08
1.44000000e+04,2.279397923323409e+11,3.076873239075049e+08,2.279220630457641e+11,1.780740724814336e+08,-3.257200165205168e+01,2.412987053912309e+04,-2.876993687876645e+01,2.684826370120059e+04,1.308201943916187e+08
1.45800000e+04,2.279397864279993e+11,3.120307005444258e+08,2.279220578313470e+11,1.829068001818504e+08,-3.303179463018490e+01,2.412986991408524e+04,-2.916841254810194e+01,2.684871129770790e+04,1.303352811018567e+08
1.47600000e+04,2.279397804408949e+11,3.163740770680515e+08,2.279220525452375e+11,1.877396087464956e+08,-3.349158759632460e+01,2.412986928028605e+04,-2.956620157107377e+01,2.684916219903823e+04,1.298503193766699e+08
1.49400000e+04,2.279397743710277e+11,3.207174534768048e+08,2.279220471874686e+11,1.925724987734927e+08,-3.395138055030383e+01,2.412986863772555e+04,-2.996329361957368e+01,2.684961644232533e+04,1.293653089629631e+08
1.51200000e+04,2.279397682183979e+11,3.250608297691087e+08,2.279220417584843e+11,1.974054708680498e+08,-3.441117349195564e+01,2.412986798640372e+04,-3.035967816987813e+01,2.685007406530916e+04,1.288802496242256e+08
1.53000000e+04,2.279397619830053e+11,3.294042059433861e+08,2.279220362581353e+11,2.022385256417103e+08,-3.487096642111307e+01,2.412986732632057e+04,-3.075534449809904e+01,2.685053510622827e+04,1.283951410793281e+08
1.54800000e+04,2.279397556648500e+11,3.337475819980600e+08,2.279220306865575e+11,2.070716637131914e+08,-3.533075933760920e+01,2.412986665747610e+04,-3.115028167571150e+01,2.685099960393389e+04,1.279099832355313e+08
1.56600000e+04,2.279397492639319e+11,3.380909579315534e+08,2.279220250440110e+11,2.119048857083749e+08,-3.579055224127708e+01,2.412986597987031e+04,-3.154447856478249e+01,2.685146759788255e+04,1.274247758052972e+08
1.58400000e+04,2.279397427802512e+11,3.424343337422892e+08,2.279220193306412e+11,2.167381922601854e+08,-3.625034513194975e+01,2.412986529350320e+04,-3.193792381308538e+01,2.685193912811832e+04,1.269395184263702e+08
1.60200000e+04,2.279397362138077e+11,3.467777094286906e+08,2.279220135464747e+11,2.215715840087046e+08,-3.671013800946027e+01,2.412986459837476e+04,-3.233060584916664e+01,2.685241423528429e+04,1.264542109547429e+08
1.62000000e+04,2.279397295646015e+11,3.511210849891801e+08,2.279220076916650e+11,2.264050616014968e+08,-3.716993087364169e+01,2.412986389448501e+04,-3.272251287723919e+01,2.685289296066367e+04,1.259688531567672e+08
