t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d
0.00000000e+00,2.279399965282753e+11,-3.978303472252324e+07,2.279230905066321e+11,-2.084126942050685e+08,4.211460700588355e+00,2.412989215545173e+04,4.681905097086169e+00,2.682533997265277e+04,1.694750000000004e+08
1.80000000e+02,2.279399972449568e+11,-3.543965412713314e+07,2.279230913097067e+11,-2.035849524032218e+08,3.751667303408742e+00,2.412989223132015e+04,4.244649314369568e+00,2.682092203930849e+04,1.689930557434510e+08
3.60000000e+02,2.279399978788755e+11,-3.109627351887524e+07,2.279230920346434e+11,-1.987571621802481e+08,3.291873904866935e+00,2.412989229842725e+04,3.811909467282369e+00,2.682119180283334e+04,1.685110739803057e+08
5.40000000e+02,2.279399984300314e+11,-2.675289289946380e+07,2.279230926820079e+11,-1.939293232628015e+08,2.832080505144406e+00,2.412989235677301e+04,3.379403176278225e+00,2.682146309411975e+04,1.680290572482261e+08
7.20000000e+02,2.279399988984245e+11,-2.240951227075748e+07,2.279230932513073e+11,-1.891014353742360e+08,2.372287104437914e+00,2.412989240635743e+04,2.947133141700615e+00,2.682173592639655e+04,1.675470054484188e+08
9.00000000e+02,2.279399992840547e+11,-1.806613163391449e+07,2.279230937429749e+11,-1.842734982362898e+08,1.912493702870067e+00,2.412989244718053e+04,2.515102103274040e+00,2.682201031315570e+04,1.670649183494723e+08
1.08000000e+03,2.279399995869222e+11,-1.372275099051185e+07,2.279230941567938e+11,-1.794455115677228e+08,1.452700300607813e+00,2.412989247924230e+04,2.083312840576431e+00,2.682228626796929e+04,1.665827957327684e+08
1.26000000e+03,2.279399998070269e+11,-9.379370342126612e+06,2.279230944929648e+11,-1.746174750851761e+08,9.929068978180967e-01,2.412989250254274e+04,1.651768173934430e+00,2.682256380461694e+04,1.661006375287904e+08
1.44000000e+03,2.279399999443687e+11,-5.035989690274359e+06,2.279230947514618e+11,-1.697893885026096e+08,5.331134946613598e-01,2.412989251708184e+04,1.220470964975985e+00,2.682284293701279e+04,1.656184435848096e+08
1.62000000e+03,2.279399999989477e+11,-6.926090365244055e+05,2.279230949323385e+11,-1.649612515315334e+08,7.332009130373084e-02,2.412989252285962e+04,7.894241175016480e-01,2.682312367924384e+04,1.651362136923329e+08
1.80000000e+03,2.279399999707639e+11,3.650771617466275e+06,2.279230950356742e+11,-1.601330638809217e+08,-3.864733120793816e-01,2.412989251987606e+04,3.586305781182063e-01,2.682340604556587e+04,1.646539476754419e+08
1.98000000e+03,2.279399998598174e+11,7.994152270117300e+06,2.279230950614612e+11,-1.553048252571046e+08,-8.462667153206772e-01,2.412989250813118e+04,-7.190666289968285e-02,2.682369005039265e+04,1.641716454263629e+08
2.16000000e+03,2.279399996661079e+11,1.233753291975993e+07,2.279230950097976e+11,-1.504765353638748e+08,-1.306060118243503e+00,2.412989248762495e+04,-5.021845709234393e-01,2.682397570832122e+04,1.636893066278618e+08
2.34000000e+03,2.279399993896357e+11,1.668091356492293e+07,2.279230948807018e+11,-1.456481939023305e+08,-1.765853520692110e+00,2.412989245835741e+04,-9.322000660769898e-01,2.682426303411257e+04,1.632069312705191e+08
