t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d
0.00000000e+00,2.279399965282753e+11,-3.978303472252324e+07,2.279338687049581e+11,-2.091472145433848e+08,4.211460700588355e+00,2.412989215545173e+04,4.681905097086169e+00,2.682533997265277e+04,1.694749999999999e+08
1.80000000e+02,2.279399972449568e+11,-3.543965412713314e+07,2.279338695063757e+11,-2.043194726386825e+08,3.751667303408742e+00,2.412989223132015e+04,4.227534483994766e+00,2.682092319918233e+04,1.689909559569899e+08
3.60000000e+02,2.279399978788755e+11,-3.109627351887524e+07,2.279338702267619e+11,-1.994916820997622e+08,3.291873904866935e+00,2.412989229842725e+04,3.777547784601996e+00,2.682119415767372e+04,1.685068623883133e+08
5.40000000e+02,2.279399984300314e+11,-2.675289289946380e+07,2.279338708662191e+11,-1.946638426492256e+08,2.832080505144406e+00,2.412989235677301e+04,3.327646019361759e+00,2.682146666445944e+04,1.680227216823399e+08
7.20000000e+02,2.279399988984245e+11,-2.240951227075748e+07,2.279338714247804e+11,-1.898359540071657e+08,2.372287104437914e+00,2.412989240635743e+04,2.877830176676746e+00,2.682174073318994e+04,1.675385336023872e+08
9.00000000e+02,2.279399992840547e+11,-1.806613163391449e+07,2.279338719023573e+11,-1.850080158911039e+08,1.912493702870067e+00,2.412989244718053e+04,2.428101259422925e+00,2.682201637766236e+04,1.670542978398867e+08
1.08000000e+03,2.279399995869222e+11,-1.372275099051185e+07,2.279338722989673e+11,-1.801800280161533e+08,1.452700300607813e+00,2.412989247924230e+04,1.978460285234668e+00,2.682229361184970e+04,1.665700141865690e+08
1.26000000e+03,2.279399998070269e+11,-9.379370342126612e+06,2.279338726146283e+11,-1.753519900949006e+08,9.929068978180967e-01,2.412989250254274e+04,1.528908286758903e+00,2.682257244989125e+04,1.660856824127421e+08
1.44000000e+03,2.279399999443687e+11,-5.035989690274359e+06,2.279338728493582e+11,-1.705239018373674e+08,5.331134946613598e-01,2.412989251708184e+04,1.079446311921142e+00,2.682285290609469e+04,1.656013020991876e+08
1.62000000e+03,2.279399999989477e+11,-6.926090365244055e+05,2.279338730031751e+11,-1.656957629509866e+08,7.332009130373084e-02,2.412989252285962e+04,6.300754242000600e-01,2.682313499493851e+04,1.651168730440062e+08
