t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d
0.00000000e+00,2.279399965282753e+11,-3.978303472252324e+07,2.279593964955025e+11,-2.081440067338093e+08,4.211460700588355e+00,2.412989215545173e+04,4.681905097086169e+00,2.682533997265277e+04,1.694750000000013e+08
1.80000000e+02,2.279399972449568e+11,-3.543965412713314e+07,2.279593972932388e+11,-2.033162649692903e+08,3.751667303408742e+00,2.412989223132015e+04,4.187054606594413e+00,2.682092161549994e+04,1.689938437956812e+08
3.60000000e+02,2.279399978788755e+11,-3.109627351887524e+07,2.279593980028446e+11,-1.984884748620819e+08,3.291873904866935e+00,2.412989229842725e+04,3.696218090699748e+00,2.682119094161500e+04,1.685126547336554e+08
5.40000000e+02,2.279399984300314e+11,-2.675289289946380e+07,2.279593986238336e+11,-1.936606361393511e+08,2.832080505144406e+00,2.412989235677301e+04,3.205113673185799e+00,2.682146178783675e+04,1.680314350760676e+08
7.20000000e+02,2.279399988984245e+11,-2.240951227075748e+07,2.279593991566747e+11,-1.888327485267335e+08,2.372287104437914e+00,2.412989240635743e+04,2.713738263889022e+00,2.682173416738624e+04,1.675501849661680e+08
9.00000000e+02,2.279399992840547e+11,-1.806613163391449e+07,2.279593996007613e+11,-1.840048117465738e+08,1.912493702870067e+00,2.412989244718053e+04,2.222088727600723e+00,2.682200809350984e+04,1.670689041781259e+08
1.08000000e+03,2.279399995869222e+11,-1.372275099051185e+07,2.279593999566061e+11,-1.791768255197326e+08,1.452700300607813e+00,2.412989247924230e+04,1.730161883755872e+00,2.682228357973960e+04,1.665875926192340e+08
1.26000000e+03,2.279399998070269e+11,-9.379370342126612e+06,2.279594002236287e+11,-1.743487895637505e+08,9.929068978180967e-01,2.412989250254274e+04,1.237954505159297e+00,2.682256063963477e+04,1.661062501258368e+08
1.44000000e+03,2.279399999443687e+11,-5.035989690274359e+06,2.279594004022353e+11,-1.695207035944780e+08,5.331134946613598e-01,2.412989251708184e+04,7.454633176402659e-01,2.682283928702959e+04,1.656248766530276e+08
1.62000000e+03,2.279399999989477e+11,-6.926090365244055e+05,2.279594004920251e+11,-1.646925673246530e+08,7.332009130373084e-02,2.412989252285962e+04,2.526849987582813e-01,2.682311953582389e+04,1.651434719677478e+08
1.80000000e+03,2.279399999707639e+11,3.650771617466275e+06,2.279594004931410e+11,-1.598643804649002e+08,-3.864733120793816e-01,2.412989251987606e+04,-2.403838226015967e-01,2.682340140014466e+04,1.646620360222605e+08
1.98000000e+03,2.279399998598174e+11,7.994152270117300e+06,2.279594004055220e+11,-1.550361427231337e+08,-8.462667153206772e-01,2.412989250813118e+04,-7.337465675112285e-01,2.682368489426035e+04,1.641805687170843e+08
2.16000000e+03,2.279399996661079e+11,1.233753291975993e+07,2.279594002288829e+11,-1.502078538045395e+08,-1.306060118243503e+00,2.412989248762495e+04,-1.227406707525571e+00,2.682397003258105e+04,1.636990698137422e+08
2.34000000e+03,2.279399993896357e+11,1.668091356492293e+07,2.279593999636708e+11,-1.453795134121770e+08,-1.765853520692110e+00,2.412989245835741e+04,-1.721367765851655e+00,2.682425682977337e+04,1.632175393281627e+08
2.52000000e+03,2.279399990304007e+11,2.102429420402925e+07,2.279593996091179e+11,-1.405511212456670e+08,-2.225646922499553e+00,2.412989242032852e+04,-2.215633318148634e+00,2.682454530053382e+04,1.627359770021784e+08
2.70000000e+03,2.279399985884028e+11,2.536767483550184e+07,2.279593991660021e+11,-1.357226770029382e+08,-2.685440323498885e+00,2.412989237353831e+04,-2.710206993403695e+00,2.682483545991659e+04,1.622543827980352e+08
2.88000000e+03,2.279399980636422e+11,2.971105545800518e+07,2.279593986335821e+11,-1.308941803782661e+08,-3.145233723548724e+00,2.412989231798677e+04,-3.205092475156993e+00,2.682512732297478e+04,1.617727565052161e+08
3.06000000e+03,2.279399974561187e+11,3.405443607003527e+07,2.279593980120233e+11,-1.260656310637475e+08,-3.605027122489859e+00,2.412989225367390e+04,-3.700293502101287e+00,2.682542090504949e+04,1.612910981547966e+08
3.24000000e+03,2.279399967658324e+11,3.839781666970053e+07,2.279593973015300e+11,-1.212370287487096e+08,-4.064820520122042e+00,2.412989218059970e+04,-4.195813869460573e+00,2.682571622166954e+04,1.608094074097720e+08
3.42000000e+03,2.279399959927833e+11,4.274119725542390e+07,2.279593965014941e+11,-1.164083731192310e+08,-4.524613916278329e+00,2.412989209876416e+04,-4.691657429771885e+00,2.682601328845429e+04,1.603276843146783e+08
3.60000000e+03,2.279399951369714e+11,4.708457782562837e+07,2.279593956124345e+11,-1.115796638591544e+08,-4.984407310791773e+00,2.412989200816730e+04,-5.187828093939417e+00,2.682631212134513e+04,1.598459286164770e+08
3.78000000e+03,2.279399941983967e+11,5.142795837873688e+07,2.279593946340175e+11,-1.067509006489979e+08,-5.444200703495425e+00,2.412989190880910e+04,-5.684329832539096e+00,2.682661273637476e+04,1.593641402726257e+08
3.96000000e+03,2.279399931770591e+11,5.577133891317239e+07,2.279593935659284e+11,-1.019220831664038e+08,-5.903994094222343e+00,2.412989180068958e+04,-6.181166676590681e+00,2.682691514977293e+04,1.588823190948202e+08
4.14000000e+03,2.279399920729588e+11,6.011471942735787e+07,2.279593924087100e+11,-9.709321108645536e+07,-6.363787482805575e+00,2.412989168380872e+04,-6.678342718827948e+00,2.682721937806827e+04,1.584004649655799e+08
4.32000000e+03,2.279399908860956e+11,6.445809991971627e+07,2.279593911619091e+11,-9.226428408080280e+07,-6.823580869078178e+00,2.412989155816653e+04,-7.175862114968168e+00,2.682752543787274e+04,1.579185777656261e+08
4.50000000e+03,2.279399896164696e+11,6.880148038867056e+07,2.279593898252968e+11,-8.743530181819817e+07,-7.283374252873206e+00,2.412989142376301e+04,-7.673729084599936e+00,2.682783334602847e+04,1.574366573209968e+08
4.68000000e+03,2.279399882640809e+11,7.314486083264370e+07,2.279593883992105e+11,-8.260626396455958e+07,-7.743167634023710e+00,2.412989128059816e+04,-8.171947912513042e+00,2.682814311965153e+04,1.569547035092130e+08
4.86000000e+03,2.279399868289293e+11,7.748824125005865e+07,2.279593868835300e+11,-7.777717018252504e+07,-8.202961012362746e+00,2.412989112867198e+04,-8.670522950037824e+00,2.682845477601408e+04,1.564727162597190e+08
5.04000000e+03,2.279399853110149e+11,8.183162163933834e+07,2.279593852778877e+11,-7.294802013152824e+07,-8.662754387723362e+00,2.412989096798447e+04,-9.169458616062762e+00,2.682876833257276e+04,1.559906953934311e+08
5.22000000e+03,2.279399837103377e+11,8.617500199890579e+07,2.279593835822380e+11,-6.811881346795715e+07,-9.122547759938620e+00,2.412989079853563e+04,-9.668759398380063e+00,2.682908380703845e+04,1.555086407999246e+08
5.40000000e+03,2.279399820268977e+11,9.051838232718393e+07,2.279593817970706e+11,-6.328954984513914e+07,-9.582341128841566e+00,2.412989062032546e+04,-1.016842985504123e+01,2.682940121740547e+04,1.550265523168627e+08
5.58000000e+03,2.279399802606949e+11,9.486176262259571e+07,2.279593799218496e+11,-5.846022891284573e+07,-1.004213449426526e+01,2.412989043335396e+04,-1.066847461570824e+01,2.682972058177062e+04,1.545444297930419e+08
5.76000000e+03,2.279399784117293e+11,9.920514288356410e+07,2.279593779564543e+11,-5.363085031769698e+07,-1.050192785604275e+01,2.412989023762113e+04,-1.116889838285306e+01,2.683004191850678e+04,1.540622730789221e+08
5.94000000e+03,2.279399764800009e+11,1.035485231085121e+08,2.279593759008340e+11,-4.880141370300467e+07,-1.096172121400709e+01,2.412989003312697e+04,-1.166970593323425e+01,2.683036524622553e+04,1.535800820401450e+08
6.12000000e+03,2.279399744655097e+11,1.078919032958626e+08,2.279593737551721e+11,-4.397191870875286e+07,-1.142151456799134e+01,2.412988981987148e+04,-1.217090211932299e+01,2.683069058380014e+04,1.530978566331882e+08
6.30000000e+03,2.279399723682556e+11,1.122352834440385e+08,2.279593715194199e+11,-3.914236497145119e+07,-1.188130791782854e+01,2.412988959785466e+04,-1.267249187080317e+01,2.683101795031445e+04,1.526155966283477e+08
6.48000000e+03,2.279399701882388e+11,1.165786635514630e+08,2.279593691932562e+11,-3.431275212411141e+07,-1.234110126335176e+01,2.412988936707651e+04,-1.317448019593313e+01,2.683134736506184e+04,1.521333018859541e+08
6.66000000e+03,2.279399679254592e+11,1.209220436165588e+08,2.279593667766241e+11,-2.948307979629954e+07,-1.280089460439404e+01,2.412988912753703e+04,-1.367687218309467e+01,2.683167884761204e+04,1.516509722853924e+08
6.84000000e+03,2.279399655799168e+11,1.252654236377490e+08,2.279593642694653e+11,-2.465334761403665e+07,-1.326068794078844e+01,2.412988887923622e+04,-1.417967300235855e+01,2.683201241778441e+04,1.511686077009833e+08
7.02000000e+03,2.279399631516115e+11,1.296088036134566e+08,2.279593616717193e+11,-1.982355519975098e+07,-1.372048127236801e+01,2.412988862217408e+04,-1.468288790706752e+01,2.683234809565114e+04,1.506862079706430e+08
7.20000000e+03,2.279399606405435e+11,1.339521835421045e+08,2.279593589834188e+11,-1.499370217224133e+07,-1.418027459896581e+01,2.412988835635061e+04,-1.518652223545269e+01,2.683268590155269e+04,1.502037728533983e+08
7.38000000e+03,2.279399580467127e+11,1.382955634221156e+08,2.279593562046038e+11,-1.016378814661505e+07,-1.464006792041489e+01,2.412988808176581e+04,-1.569058141230827e+01,2.683302585609186e+04,1.497213024448520e+08
7.56000000e+03,2.279399553701190e+11,1.426389432519129e+08,2.279593533349793e+11,-5.333812734231761e+06,-1.509986123654830e+01,2.412988779841968e+04,-1.619507095064025e+01,2.683336798009812e+04,1.492387964271445e+08
7.74000000e+03,2.279399526107626e+11,1.469823230299194e+08,2.279593503744773e+11,-5.037755426919879e+05,-1.555965454719910e+01,2.412988750631222e+04,-1.669999645340510e+01,2.683371229469731e+04,1.487562546862976e+08
7.92000000e+03,2.279399497686434e+11,1.513257027545580e+08,2.279593473230272e+11,4.326323824231446e+06,-1.601944785220033e+01,2.412988720544344e+04,-1.720536361529209e+01,2.683405882128968e+04,1.482736770855858e+08
8.10000000e+03,2.279399468437614e+11,1.556690824242518e+08,2.279593441805564e+11,9.156485766643938e+06,-1.647924115138506e+01,2.412988689581332e+04,-1.771117822453447e+01,2.683440758155386e+04,1.477910635077798e+08
8.28000000e+03,2.279399438361166e+11,1.600124620374236e+08,2.279593409469900e+11,1.398671068857809e+07,-1.693903444458634e+01,2.412988657742188e+04,-1.821744616476237e+01,2.683475859745182e+04,1.473084137593575e+08
8.46000000e+03,2.279399407457090e+11,1.643558415924964e+08,2.279593376222506e+11,1.881699899804619e+07,-1.739882773163721e+01,2.412988625026910e+04,-1.872417341689904e+01,2.683511189123319e+04,1.468257276977545e+08
8.64000000e+03,2.279399375725386e+11,1.686992210878932e+08,2.279593342062584e+11,2.364735110709157e+07,-1.785862101237074e+01,2.412988591435500e+04,-1.923136606109994e+01,2.683546748544022e+04,1.463430052000169e+08
8.82000000e+03,2.279399343166054e+11,1.730426005220369e+08,2.279593306989307e+11,2.847776743184241e+07,-1.831841428661998e+01,2.412988556967957e+04,-1.973903027873816e+01,2.683582540291249e+04,1.458602461235754e+08
9.00000000e+03,2.279399309779095e+11,1.773859798933506e+08,2.279593271001821e+11,3.330824839256454e+07,-1.877820755421798e+01,2.412988521624281e+04,-2.024717235443772e+01,2.683618566679175e+04,1.453774502625966e+08
9.18000000e+03,2.279399275564507e+11,1.817293592002571e+08,2.279593234099241e+11,3.813879441371655e+07,-1.923800081499779e+01,2.412988485404472e+04,-2.075579867815381e+01,2.683654830052682e+04,1.448946175858125e+08
9.36000000e+03,2.279399240522292e+11,1.860727384411794e+08,2.279593196280650e+11,4.296940592400576e+07,-1.969779406879247e+01,2.412988448308531e+04,-2.126491574730021e+01,2.683691332787913e+04,1.444117479053858e+08
9.54000000e+03,2.279399204652448e+11,1.904161176145405e+08,2.279593157545098e+11,4.780008335644422e+07,-2.015758731543507e+01,2.412988410336456e+04,-2.177453016893190e+01,2.683728077292770e+04,1.439288408924845e+08
9.72000000e+03,2.279399167954977e+11,1.947594967187634e+08,2.279593117891596e+11,5.263082714840358e+07,-2.061738055475865e+01,2.412988371488249e+04,-2.228464866197362e+01,2.683765066007376e+04,1.434458966086013e+08
9.90000000e+03,2.279399130429879e+11,1.991028757522710e+08,2.279593077319121e+11,5.746163774168351e+07,-2.107717378659625e+01,2.412988331763909e+04,-2.279527805951034e+01,2.683802301404729e+04,1.429629148776212e+08
1.00800000e+04,2.279399092077152e+11,2.034462547134862e+08,2.279593035826606e+11,6.229251558255599e+07,-2.153696701078094e+01,2.412988291163437e+04,-2.330642531112349e+01,2.683839785991189e+04,1.424798954437490e+08
1.02600000e+04,2.279399052896797e+11,2.077896336008321e+08,2.279592993413328e+11,6.712346112184763e+07,-2.199676022714576e+01,2.412988249686831e+04,-2.381809748529383e+01,2.683877522307529e+04,1.419968383246216e+08
1.04400000e+04,2.279399012888815e+11,2.121330124127316e+08,2.279592950081584e+11,7.195447481508572e+07,-2.245655343552377e+01,2.412988207334093e+04,-2.433030177181633e+01,2.683915512932593e+04,1.415137431787732e+08
1.06200000e+04,2.279398972053205e+11,2.164763911476076e+08,2.279592905826912e+11,7.678555712226503e+07,-2.291634663574802e+01,2.412988164105222e+04,-2.484304548431817e+01,2.683953760472462e+04,1.410306100018836e+08
1.08000000e+04,2.279398930389967e+11,2.208197698038831e+08,2.279592860648078e+11,8.161670850819643e+07,-2.337613982765157e+01,2.412988120000219e+04,-2.535633606290139e+01,2.683992267572759e+04,1.405474385284978e+08
1.09800000e+04,2.279398887899102e+11,2.251631483773535e+08,2.279592814543792e+11,8.644792944248331e+07,-2.383593301078931e+01,2.412988075019083e+04,-2.587018107674583e+01,2.684031036915410e+04,1.400642286878434e+08
1.11600000e+04,2.279398844580608e+11,2.295065268672486e+08,2.279592767512705e+11,9.127922039958531e+07,-2.429572618507970e+01,2.412988029161814e+04,-2.638458822682026e+01,2.684070071219277e+04,1.395809802504019e+08
1.13400000e+04,2.279398800434487e+11,2.338499052738120e+08,2.279592719557271e+11,9.611058185904890e+07,-2.475551935054855e+01,2.412987982428412e+04,-2.689956534863335e+01,2.684109373245304e+04,1.390976931644703e+08
1.15200000e+04,2.279398755460739e+11,2.381932835954668e+08,2.279592670676096e+11,1.009420143052767e+08,-2.521531250702890e+01,2.412987934818878e+04,-2.741512041488819e+01,2.684148945788211e+04,1.386143671126873e+08
1.17000000e+04,2.279398709659362e+11,2.425366618306360e+08,2.279592620864422e+11,1.057735182275785e+08,-2.567510565435382e+01,2.412987886333211e+04,-2.793126153869725e+01,2.684188791677716e+04,1.381310021413267e+08
1.18800000e+04,2.279398663030359e+11,2.468800399777423e+08,2.279592570120647e+11,1.106050941205247e+08,-2.613489879235636e+01,2.412987836971412e+04,-2.844799697650825e+01,2.684228913786837e+04,1.376475978669331e+08
1.20600000e+04,2.279398615573727e+11,2.512234180352090e+08,2.279592518450345e+11,1.154367424842591e+08,-2.659469192086957e+01,2.412987786733480e+04,-2.896533513103715e+01,2.684269315037425e+04,1.371641544130434e+08
1.22400000e+04,2.279398567289468e+11,2.555667960014589e+08,2.279592465847913e+11,1.202684638236569e+08,-2.705448503972650e+01,2.412987735619416e+04,-2.948328455415160e+01,2.684309998379163e+04,1.366806714327525e+08
1.24200000e+04,2.279398518177581e+11,2.599101738749148e+08,2.279592412308946e+11,1.251002586489964e+08,-2.751427814876021e+01,2.412987683629219e+04,-3.000185395070215e+01,2.684350966804941e+04,1.361971487205403e+08
1.26000000e+04,2.279398468238066e+11,2.642535516540000e+08,2.279592357839848e+11,1.299321274765709e+08,-2.797407124780376e+01,2.412987630762889e+04,-3.052105218146540e+01,2.684392223362786e+04,1.357135862922828e+08
1.27800000e+04,2.279398417470925e+11,2.685969293371372e+08,2.279592302435014e+11,1.347640708275385e+08,-2.843386433669018e+01,2.412987577020427e+04,-3.104088826607007e+01,2.684433771129918e+04,1.352299838535336e+08
1.29600000e+04,2.279398365876155e+11,2.729403069227495e+08,2.279592246089549e+11,1.395960892286517e+08,-2.889365741525255e+01,2.412987522401833e+04,-3.156137138744890e+01,2.684475613228356e+04,1.347463412729314e+08
1.31400000e+04,2.279398313453758e+11,2.772836844092597e+08,2.279592188813958e+11,1.444281832132739e+08,-2.935345048332390e+01,2.412987466907106e+04,-3.208251089447820e+01,2.684517752843100e+04,1.342626585855598e+08
1.33200000e+04,2.279398260203734e+11,2.816270617950910e+08,2.279592130593219e+11,1.492603533189515e+08,-2.981324354073731e+01,2.412987410536246e+04,-3.260431630592493e+01,2.684560193174682e+04,1.337789351952254e+08
1.35000000e+04,2.279398206126081e+11,2.859704390786662e+08,2.279592071437731e+11,1.540926000906594e+08,-3.027303658732581e+01,2.412987353289254e+04,-3.312679731459411e+01,2.684602937499987e+04,1.332951714457437e+08
1.36800000e+04,2.279398151220802e+11,2.903138162584083e+08,2.279592011336984e+11,1.589249240779346e+08,-3.073282962292247e+01,2.412987295166130e+04,-3.364996379008193e+01,2.684645989118555e+04,1.328113668207576e+08
1.38600000e+04,2.279398095487895e+11,2.946571933327402e+08,2.279591950297437e+11,1.637573258374539e+08,-3.119262264736032e+01,2.412987236166873e+04,-3.417382578419523e+01,2.684689351398027e+04,1.323275213673478e+08
1.40400000e+04,2.279398038927360e+11,2.990005703000850e+08,2.279591888310269e+11,1.685898059309230e+08,-3.165241566047245e+01,2.412987176291485e+04,-3.469839353325021e+01,2.684733027737068e+04,1.318436346436770e+08
1.42200000e+04,2.279397981539198e+11,3.033439471588656e+08,2.279591825383164e+11,1.734223649274181e+08,-3.211220866209188e+01,2.412987115539963e+04,-3.522367746400472e+01,2.684777021603658e+04,1.313597068644031e+08
1.44000000e+04,2.279397923323409e+11,3.076873239075049e+08,2.279591761502630e+11,1.782550034007044e+08,-3.257200165205168e+01,2.412987053912309e+04,-3.574968819614536e+01,2.684821336491659e+04,1.308757376057599e+08
1.45800000e+04,2.279397864279993e+11,3.120307005444258e+08,2.279591696683773e+11,1.830877219331080e+08,-3.303179463018490e+01,2.412986991408524e+04,-3.627643654807316e+01,2.684865975980330e+04,1.303917268847398e+08
1.47600000e+04,2.279397804408949e+11,3.163740770680515e+08,2.279591630910279e+11,1.879205211109552e+08,-3.349158759632460e+01,2.412986928028605e+04,-3.680393354057061e+01,2.684910943664654e+04,1.299076744231078e+08
1.49400000e+04,2.279397743710277e+11,3.207174534768048e+08,2.279591564186618e+11,1.927534015287592e+08,-3.395138055030383e+01,2.412986863772555e+04,-3.733219040115459e+01,2.684956243217773e+04,1.294235800402270e+08
1.51200000e+04,2.279397682183979e+11,3.250608297691087e+08,2.279591496515475e+11,1.975863637875750e+08,-3.441117349195564e+01,2.412986798640372e+04,-3.786121857004927e+01,2.685001878365366e+04,1.289394436868755e+08
1.53000000e+04,2.279397619830053e+11,3.294042059433861e+08,2.279591427887133e+11,2.024194084941425e+08,-3.487096642111307e+01,2.412986732632057e+04,-3.839102970339908e+01,2.685047852874174e+04,1.284552649861863e+08
1.54800000e+04,2.279397556648500e+11,3.337475819980600e+08,2.279591358302943e+11,2.072525362629880e+08,-3.533075933760920e+01,2.412986665747610e+04,-3.892163567893305e+01,2.685094170580805e+04,1.279710440147153e+08
1.56600000e+04,2.279397492639319e+11,3.380909579315534e+08,2.279591287769476e+11,2.120857477160995e+08,-3.579055224127708e+01,2.412986597987031e+04,-3.945304860173272e+01,2.685140835385706e+04,1.274867804965806e+08
1.58400000e+04,2.279397427802512e+11,3.424343337422892e+08,2.279591216275977e+11,2.169190434809428e+08,-3.625034513194975e+01,2.412986529350320e+04,-3.998528080835356e+01,2.685187851227875e+04,1.270024743534931e+08
1.60200000e+04,2.279397362138077e+11,3.467777094286906e+08,2.279591143821616e+11,2.217524241930379e+08,-3.671013800946027e+01,2.412986459837476e+04,-4.051834487249429e+01,2.685235222117988e+04,1.265181253487028e+08
1.62000000e+04,2.279397295646015e+11,3.511210849891801e+08,2.279591070405509e+11,2.265858904951784e+08,-3.716993087364169e+01,2.412986389448501e+04,-4.105225361069935e+01,2.685282952127795e+04,1.260337332875488e+08
