t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d
0.00000000e+00,2.279399965282753e+11,-3.978303472252324e+07,2.279403924096458e+11,-2.092575723467354e+08,4.211460700588355e+00,2.412989215545173e+04,4.681905097086169e+00,2.682533997265277e+04,1.694750000000000e+08
1.80000000e+02,2.279399972449568e+11,-3.543965412713314e+07,2.279403932103347e+11,-2.044298304267614e+08,3.751667303408742e+00,2.412989223132015e+04,4.217181983260680e+00,2.682092337353661e+04,1.689906428966049e+08
3.60000000e+02,2.279399978788755e+11,-3.109627351887524e+07,2.279403939278026e+11,-1.996020398402459e+08,3.291873904866935e+00,2.412989229842725e+04,3.756755374565176e+00,2.682119451151780e+04,1.685062344506753e+08
5.40000000e+02,2.279399984300314e+11,-2.675289289946380e+07,2.279403945627667e+11,-1.947742003097979e+08,2.832080505144406e+00,2.412989235677301e+04,3.296323104416906e+00,2.682146720091603e+04,1.680217771150237e+08
7.20000000e+02,2.279399988984245e+11,-2.240951227075748e+07,2.279403951144929e+11,-1.899463115543059e+08,2.372287104437914e+00,2.412989240635743e+04,2.835885106550640e+00,2.682174145534684e+04,1.675372705182987e+08
9.00000000e+02,2.279399992840547e+11,-1.806613163391449e+07,2.279403955836830e+11,-1.851183732914037e+08,1.912493702870067e+00,2.412989244718053e+04,2.375441313856112e+00,2.682201728875707e+04,1.670527144391362e+08
1.08000000e+03,2.279399995869222e+11,-1.372275099051185e+07,2.279403959696802e+11,-1.802903852350846e+08,1.452700300607813e+00,2.412989247924230e+04,1.914991658107961e+00,2.682229471509823e+04,1.665681085648898e+08
1.26000000e+03,2.279399998070269e+11,-9.379370342126612e+06,2.279403962730748e+11,-1.754623470978092e+08,9.929068978180967e-01,2.412989250254274e+04,1.454536070150000e+00,2.682257374863566e+04,1.660834526680980e+08
1.44000000e+03,2.279399999443687e+11,-5.035989690274359e+06,2.279403964933399e+11,-1.706342585885902e+08,5.331134946613598e-01,2.412989251708184e+04,9.940744797278221e-01,2.682285440367278e+04,1.655987463630251e+08
1.62000000e+03,2.279399999989477e+11,-6.926090365244055e+05,2.279403966309335e+11,-1.658061194145951e+08,7.332009130373084e-02,2.412989252285962e+04,5.336068155656336e-01,2.682313669480108e+04,1.651139894661387e+08
1.80000000e+03,2.279399999707639e+11,3.650771617466275e+06,2.279403966854629e+11,-1.609779292797215e+08,-3.864733120793816e-01,2.412989251987606e+04,7.313300530281629e-02,2.682342063668673e+04,1.646291815843629e+08
1.98000000e+03,2.279399998598174e+11,7.994152270117300e+06,2.279403966572499e+11,-1.561496878857233e+08,-8.462667153206772e-01,2.412989250813118e+04,-3.873470245282352e-01,2.682370624425754e+04,1.641443224926863e+08
2.16000000e+03,2.279399996661079e+11,1.233753291975993e+07,2.279403965460401e+11,-1.513213949312489e+08,-1.306060118243503e+00,2.412989248762495e+04,-8.478333484765579e-01,2.682399353255336e+04,1.636594117901689e+08
2.34000000e+03,2.279399993896357e+11,1.668091356492293e+07,2.279403963520148e+11,-1.464930501125221e+08,-1.765853520692110e+00,2.412989245835741e+04,-1.308326042277444e+00,2.682428251684853e+04,1.631744492286762e+08
