t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d
0.00000000e+00,2.279399965282753e+11,-3.978303472252324e+07,2.279735788961841e+11,-2.058974536952153e+08,4.211460700588355e+00,2.412989215545173e+04,4.681905097086169e+00,2.682533997265277e+04,1.694750000000001e+08
1.80000000e+02,2.279399972449568e+11,-3.543965412713314e+07,2.279735796921880e+11,-2.010697122450636e+08,3.751667303408742e+00,2.412989223132015e+04,4.164603238915427e+00,2.682091806886736e+04,1.690002893705316e+08
3.60000000e+02,2.279399978788755e+11,-3.109627351887524e+07,2.279735803957478e+11,-1.962419231042321e+08,3.291873904866935e+00,2.412989229842725e+04,3.651081585007012e+00,2.682118374073978e+04,1.685255823515954e+08
5.40000000e+02,2.279399984300314e+11,-2.675289289946380e+07,2.279735810066735e+11,-1.914140860113035e+08,2.832080505144406e+00,2.412989235677301e+04,3.137102698774061e+00,2.682145087042309e+04,1.680508817990892e+08
7.20000000e+02,2.279399988984245e+11,-2.240951227075748e+07,2.279735815248454e+11,-1.865862007027625e+08,2.372287104437914e+00,2.412989240635743e+04,2.622661414158249e+00,2.682171947001006e+04,1.675761877365410e+08
9.00000000e+02,2.279399992840547e+11,-1.806613163391449e+07,2.279735819506570e+11,-1.817582669133155e+08,1.912493702870067e+00,2.412989244718053e+04,2.107752492312873e+00,2.682198955178495e+04,1.671015007119570e+08
1.08000000e+03,2.279399995869222e+11,-1.372275099051185e+07,2.279735822838525e+11,-1.769302843749130e+08,1.452700300607813e+00,2.412989247924230e+04,1.592370620356921e+00,2.682226112808935e+04,1.666268206720497e+08
1.26000000e+03,2.279399998070269e+11,-9.379370342126612e+06,2.279735825239710e+11,-1.721022528171303e+08,9.929068978180967e-01,2.412989250254274e+04,1.076510409926758e+00,2.682253421137579e+04,1.661521478657774e+08
1.44000000e+03,2.279399999443687e+11,-5.035989690274359e+06,2.279735826710486e+11,-1.672741719676766e+08,5.331134946613598e-01,2.412989251708184e+04,5.601663960585640e-01,2.682280881429222e+04,1.656774824786856e+08
1.62000000e+03,2.279399999989477e+11,-6.926090365244055e+05,2.279735827256748e+11,-1.624460415523587e+08,7.332009130373084e-02,2.412989252285962e+04,4.333303607897954e-02,2.682308494969063e+04,1.652028249017538e+08
1.80000000e+03,2.279399999707639e+11,3.650771617466275e+06,2.279735826868636e+11,-1.576178612935284e+08,-3.864733120793816e-01,2.412989251987606e+04,-4.739952921471324e-01,2.682336263037839e+04,1.647281750365789e+08
1.98000000e+03,2.279399998598174e+11,7.994152270117300e+06,2.279735825547408e+11,-1.527896309120190e+08,-8.462667153206772e-01,2.412989250813118e+04,-9.918242913867988e-01,2.682364186943607e+04,1.642535332947225e+08
2.16000000e+03,2.279399996661079e+11,1.233753291975993e+07,2.279735823298600e+11,-1.479613501265627e+08,-1.306060118243503e+00,2.412989248762495e+04,-1.510159746121513e+00,2.682392268013923e+04,1.637788999422432e+08
2.34000000e+03,2.279399993896357e+11,1.668091356492293e+07,2.279735820111364e+11,-1.431330186524201e+08,-1.765853520692110e+00,2.412989245835741e+04,-2.029007524514995e+00,2.682420507571715e+04,1.633042750903739e+08
2.52000000e+03,2.279399990304007e+11,2.102429420402925e+07,2.279735815992906e+11,-1.383046362036158e+08,-2.225646922499553e+00,2.412989242032852e+04,-2.548373579495426e+00,2.682448906976019e+04,1.628296590068225e+08
2.70000000e+03,2.279399985884028e+11,2.536767483550184e+07,2.279735810938456e+11,-1.334762024909626e+08,-2.685440323498885e+00,2.412989237353831e+04,-3.068263950104875e+00,2.682477467586839e+04,1.623550519458782e+08
