t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d
0.00000000e+00,2.279399965282753e+11,-3.978303472252324e+07,2.279125960618962e+11,-2.070283338110486e+08,4.211460700588355e+00,2.412989215545173e+04,4.681905097086169e+00,2.682533997265277e+04,1.694750000000007e+08
1.80000000e+02,2.279399972449568e+11,-3.543965412713314e+07,2.279125968663957e+11,-2.022005922027558e+08,3.751667303408742e+00,2.412989223132015e+04,4.261325977275225e+00,2.682091985348311e+04,1.689970180750329e+08
3.60000000e+02,2.279399978788755e+11,-3.109627351887524e+07,2.279125975959909e+11,-1.973728025754547e+08,3.291873904866935e+00,2.412989229842725e+04,3.845374804485077e+00,2.682118736514930e+04,1.685190212159622e+08
5.40000000e+02,2.279399984300314e+11,-2.675289289946380e+07,2.279125982507497e+11,-1.925449646622142e+08,2.832080505144406e+00,2.412989235677301e+04,3.429799055973313e+00,2.682145636602272e+04,1.680410122061705e+08
7.20000000e+02,2.279399988984245e+11,-2.240951227075748e+07,2.279125988307406e+11,-1.877170781938450e+08,2.372287104437914e+00,2.412989240635743e+04,3.014603018100857e+00,2.682172686873389e+04,1.675629909946605e+08
9.00000000e+02,2.279399992840547e+11,-1.806613163391449e+07,2.279125993360320e+11,-1.828891428988667e+08,1.912493702870067e+00,2.412989244718053e+04,2.599791038520655e+00,2.682199888605471e+04,1.670849576679261e+08
1.08000000e+03,2.279399995869222e+11,-1.372275099051185e+07,2.279125997666927e+11,-1.780611585034905e+08,1.452700300607813e+00,2.412989247924230e+04,2.185367527233297e+00,2.682227243090058e+04,1.666069122914095e+08
1.26000000e+03,2.279399998070269e+11,-9.379370342126612e+06,2.279126001227917e+11,-1.732331247315861e+08,9.929068978180967e-01,2.412989250254274e+04,1.771336957658353e+00,2.682254751633264e+04,1.661288548177023e+08
1.44000000e+03,2.279399999443687e+11,-5.035989690274359e+06,2.279126004043981e+11,-1.684050413046603e+08,5.331134946613598e-01,2.412989251708184e+04,1.357703867732518e+00,2.682282415555912e+04,1.656507854172307e+08
1.62000000e+03,2.279399999989477e+11,-6.926090365244055e+05,2.279126006115813e+11,-1.635769079418304e+08,7.332009130373084e-02,2.412989252285962e+04,9.444728610285450e-01,2.682310236193810e+04,1.651727039735379e+08
1.80000000e+03,2.279399999707639e+11,3.650771617466275e+06,2.279126007444109e+11,-1.587487243597889e+08,-3.864733120793816e-01,2.412989251987606e+04,5.316486078939771e-01,2.682338214897943e+04,1.646946106234848e+08
1.98000000e+03,2.279399998598174e+11,7.994152270117300e+06,2.279126008029568e+11,-1.539204902727891e+08,-8.462667153206772e-01,2.412989250813118e+04,1.192358466179288e-01,2.682366353034665e+04,1.642165054736029e+08
2.16000000e+03,2.279399996661079e+11,1.233753291975993e+07,2.279126007872891e+11,-1.490922053926088e+08,-1.306060118243503e+00,2.412989248762495e+04,-2.927606153828232e-01,2.682394651985940e+04,1.637383884235281e+08
2.34000000e+03,2.279399993896357e+11,1.668091356492293e+07,2.279126006975279e+11,-1.442638694285558e+08,-1.765853520692110e+00,2.412989245835741e+04,-7.043359003484271e-01,2.682423113150147e+04,1.632602595804835e+08
2.52000000e+03,2.279399990304007e+11,2.102429420402925e+07,2.279126005337959e+11,-1.394354820874046e+08,-2.225646922499553e+00,2.412989242032852e+04,-1.115485058946095e+00,2.682451737941740e+04,1.627821191205837e+08
2.70000000e+03,2.279399985884028e+11,2.536767483550184e+07,2.279126002960762e+11,-1.346070430732799e+08,-2.685440323498885e+00,2.412989237353831e+04,-1.526203069013860e+00,2.682480527789781e+04,1.623039668763246e+08
2.88000000e+03,2.279399980636422e+11,2.971105545800518e+07,2.279125999844396e+11,-1.297785520877788e+08,-3.145233723548724e+00,2.412989231798677e+04,-1.936484834253591e+00,2.682509484140916e+04,1.618258029892747e+08
3.06000000e+03,2.279399974561187e+11,3.405443607003527e+07,2.279125995989572e+11,-1.249500088298783e+08,-3.605027122489859e+00,2.412989225367390e+04,-2.346325182924220e+00,2.682538608458514e+04,1.613476276059370e+08
3.24000000e+03,2.279399967658324e+11,3.839781666970053e+07,2.279125991397002e+11,-1.201214129959050e+08,-4.064820520122042e+00,2.412989218059970e+04,-2.755718866502311e+00,2.682567902222941e+04,1.608694407148504e+08
3.42000000e+03,2.279399959927833e+11,4.274119725542390e+07,2.279125986068756e+11,-1.152927642795753e+08,-4.524613916278329e+00,2.412989209876416e+04,-3.164660558301997e+00,2.682597366933408e+04,1.603912423044609e+08
3.60000000e+03,2.279399951369714e+11,4.708457782562837e+07,2.279125980005285e+11,-1.104640623718043e+08,-4.984407310791773e+00,2.412989200816730e+04,-3.573144852108139e+00,2.682627004104654e+04,1.599130325040005e+08
3.78000000e+03,2.279399941983967e+11,5.142795837873688e+07,2.279125973206365e+11,-1.056353069607339e+08,-5.444200703495425e+00,2.412989190880910e+04,-3.981166260718339e+00,2.682656815268406e+04,1.594348113751729e+08
3.96000000e+03,2.279399931770591e+11,5.577133891317239e+07,2.279125965672717e+11,-1.008064977317822e+08,-5.903994094222343e+00,2.412989180068958e+04,-4.388719214484224e+00,2.682686801975488e+04,1.589565789969438e+08
4.14000000e+03,2.279399920729588e+11,6.011471942735787e+07,2.279125957406721e+11,-9.597763436763000e+07,-6.363787482805575e+00,2.412989168380872e+04,-4.795798059826953e+00,2.682716965796928e+04,1.584783353599600e+08
4.32000000e+03,2.279399908860956e+11,6.445809991971627e+07,2.279125948408864e+11,-9.114871654802500e+07,-6.823580869078178e+00,2.412989155816653e+04,-5.202397057749824e+00,2.682747308320050e+04,1.580000805807885e+08
4.50000000e+03,2.279399896164696e+11,6.880148038867056e+07,2.279125938678598e+11,-8.631974394980797e+07,-7.283374252873206e+00,2.412989142376301e+04,-5.608510382247299e+00,2.682777831149765e+04,1.575218147940146e+08
4.68000000e+03,2.279399882640809e+11,7.314486083264370e+07,2.279125928217718e+11,-8.149071624700253e+07,-7.743167634023710e+00,2.412989128059816e+04,-6.014132118718223e+00,2.682808535912800e+04,1.570435378855503e+08
