t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d
0.00000000e+00,2.279399965282753e+11,-3.978303472252324e+07,2.279307486877981e+11,-2.090055304833067e+08,4.211460700588355e+00,2.412989215545173e+04,4.681905097086169e+00,2.682533997265277e+04,1.694749999999989e+08
1.80000000e+02,2.279399972449568e+11,-3.543965412713314e+07,2.279307494896932e+11,-2.041777885984550e+08,3.751667303408742e+00,2.412989223132015e+04,4.232487429793287e+00,2.682092297543545e+04,1.689913605092469e+08
3.60000000e+02,2.279399978788755e+11,-3.109627351887524e+07,2.279307502114746e+11,-1.993499981205428e+08,3.291873904866935e+00,2.412989229842725e+04,3.787493541201637e+00,2.682119370343293e+04,1.685076737132742e+08
5.40000000e+02,2.279399984300314e+11,-2.675289289946380e+07,2.279307508531648e+11,-1.945221587728028e+08,2.832080505144406e+00,2.412989235677301e+04,3.342627802434706e+00,2.682146597574632e+04,1.680239421862839e+08
7.20000000e+02,2.279399988984245e+11,-2.240951227075748e+07,2.279307514147896e+11,-1.896942702760414e+08,2.372287104437914e+00,2.412989240635743e+04,2.897891703017505e+00,2.682173980595497e+04,1.675401657127734e+08
9.00000000e+02,2.279399992840547e+11,-1.806613163391449e+07,2.279307518964198e+11,-1.848663323486411e+08,1.912493702870067e+00,2.412989244718053e+04,2.453286754286840e+00,2.682201520780361e+04,1.670563439052407e+08
1.08000000e+03,2.279399995869222e+11,-1.372275099051185e+07,2.279307522980335e+11,-1.800383447064218e+08,1.452700300607813e+00,2.412989247924230e+04,2.008814489766221e+00,2.682229219518811e+04,1.665724766076794e+08
1.26000000e+03,2.279399998070269e+11,-9.379370342126612e+06,2.279307526196540e+11,-1.752103070627195e+08,9.929068978180967e-01,2.412989250254274e+04,1.564476465570333e+00,2.682257078217417e+04,1.660885635296765e+08
1.44000000e+03,2.279399999443687e+11,-5.035989690274359e+06,2.279307528613044e+11,-1.703822191283283e+08,5.331134946613598e-01,2.412989251708184e+04,1.120274260806347e+00,2.682285098299451e+04,1.656046044755128e+08
1.62000000e+03,2.279399999989477e+11,-6.926090365244055e+05,2.279307530230084e+11,-1.655540806114640e+08,7.332009130373084e-02,2.412989252285962e+04,6.762094779842317e-01,2.682313281205141e+04,1.651205991645941e+08
1.80000000e+03,2.279399999707639e+11,3.650771617466275e+06,2.279307531047895e+11,-1.607258912177345e+08,-3.864733120793816e-01,2.412989251987606e+04,2.322837434331975e-01,2.682341628391927e+04,1.646365472938694e+08
1.98000000e+03,2.279399998598174e+11,7.994152270117300e+06,2.279307531066716e+11,-1.558976506501078e+08,-8.462667153206772e-01,2.412989250813118e+04,-2.115012922666841e-01,2.682370141334701e+04,1.641524486620908e+08
2.16000000e+03,2.279399996661079e+11,1.233753291975993e+07,2.279307530286787e+11,-1.510693586088814e+08,-1.306060118243503e+00,2.412989248762495e+04,-6.551439538481886e-01,2.682398821526095e+04,1.636683029438510e+08
2.34000000e+03,2.279399993896357e+11,1.668091356492293e+07,2.279307528708351e+11,-1.462410147916509e+08,-1.765853520692110e+00,2.412989245835741e+04,-1.098642540912309e+00,2.682427670476762e+04,1.631841099126525e+08
2.52000000e+03,2.279399990304007e+11,2.102429420402925e+07,2.279307526331652e+11,-1.414126188932746e+08,-2.225646922499553e+00,2.412989242032852e+04,-1.541995327469505e+00,2.682456689715591e+04,1.626998693231547e+08
2.70000000e+03,2.279399985884028e+11,2.536767483550184e+07,2.279307523156934e+11,-1.365841706058440e+08,-2.685440323498885e+00,2.412989237353831e+04,-1.985200561474731e+00,2.682485880790035e+04,1.622155808397758e+08
2.88000000e+03,2.279399980636422e+11,2.971105545800518e+07,2.279307519184446e+11,-1.317556696186479e+08,-3.145233723548724e+00,2.412989231798677e+04,-2.428256464351926e+00,2.682515245266401e+04,1.617312442622724e+08
3.06000000e+03,2.279399974561187e+11,3.405443607003527e+07,2.279307514414437e+11,-1.269271156181394e+08,-3.605027122489859e+00,2.412989225367390e+04,-2.871161230508295e+00,2.682544784730100e+04,1.612468593359296e+08
3.24000000e+03,2.279399967658324e+11,3.839781666970053e+07,2.279307508847571e+11,-1.220985082879181e+08,-4.064820520122042e+00,2.412989218059970e+04,-3.313913026836774e+00,2.682574500786469e+04,1.607624257311750e+08
3.42000000e+03,2.279399959927833e+11,4.274119725542390e+07,2.279307502484794e+11,-1.172698473086931e+08,-4.524613916278329e+00,2.412989209876416e+04,-3.756509992209889e+00,2.682604395060869e+04,1.602779430653687e+08
3.60000000e+03,2.279399951369714e+11,4.708457782562837e+07,2.279307495325327e+11,-1.124411323581394e+08,-4.984407310791773e+00,2.412989200816730e+04,-4.198950236972604e+00,2.682634469196669e+04,1.597934112464062e+08
3.78000000e+03,2.279399941983967e+11,5.142795837873688e+07,2.279307487369426e+11,-1.076123631110097e+08,-5.444200703495425e+00,2.412989190880910e+04,-4.641231842393308e+00,2.682664724858776e+04,1.593088298651173e+08
3.96000000e+03,2.279399931770591e+11,5.577133891317239e+07,2.279307478617352e+11,-1.027835392390424e+08,-5.903994094222343e+00,2.412989180068958e+04,-5.083352860130296e+00,2.682695163732781e+04,1.588241986855616e+08
4.14000000e+03,2.279399920729588e+11,6.011471942735787e+07,2.279307469069365e+11,-9.795466041092314e+07,-6.363787482805575e+00,2.412989168380872e+04,-5.525311311681324e+00,2.682725787525198e+04,1.583395174854140e+08
4.32000000e+03,2.279399908860956e+11,6.445809991971627e+07,2.279307458725727e+11,-9.312572629224668e+07,-6.823580869078178e+00,2.412989155816653e+04,-5.967105187816605e+00,2.682756597963895e+04,1.578547858070666e+08
4.50000000e+03,2.279399896164696e+11,6.880148038867056e+07,2.279307447586704e+11,-8.829673654547811e+07,-7.283374252873206e+00,2.412989142376301e+04,-6.408732448003535e+00,2.682787596798365e+04,1.573700035470591e+08
4.68000000e+03,2.279399882640809e+11,7.314486083264370e+07,2.279307435653969e+11,-8.346769082996528e+07,-7.743167634023710e+00,2.412989128059816e+04,-6.850191019812373e+00,2.682818785801725e+04,1.568851702564105e+08
4.86000000e+03,2.279399868289293e+11,7.748824125005865e+07,2.279307422927107e+11,-7.863858880176383e+07,-8.202961012362746e+00,2.412989112867198e+04,-7.291478798333581e+00,2.682850166766979e+04,1.564002856648534e+08
5.04000000e+03,2.279399853110149e+11,8.183162163933834e+07,2.279307409405742e+11,-7.380943011368756e+07,-8.662754387723362e+00,2.412989096798447e+04,-7.732593645536778e+00,2.682881741509852e+04,1.559153495323247e+08
5.22000000e+03,2.279399837103377e+11,8.617500199890579e+07,2.279307395090146e+11,-6.898021441528723e+07,-9.122547759938620e+00,2.412989079853563e+04,-8.173533389641470e+00,2.682913511869875e+04,1.554303615246565e+08
5.40000000e+03,2.279399820268977e+11,9.051838232718393e+07,2.279307379980595e+11,-6.415094135277424e+07,-9.582341128841566e+00,2.412989062032546e+04,-8.614295824481051e+00,2.682945479709994e+04,1.549453213034460e+08
5.58000000e+03,2.279399802606949e+11,9.486176262259571e+07,2.279307364077365e+11,-5.932161056899349e+07,-1.004213449426526e+01,2.412989043335396e+04,-9.054878708840207e+00,2.682977646916956e+04,1.544602285837096e+08
5.76000000e+03,2.279399784117293e+11,9.920514288356410e+07,2.279307347382993e+11,-5.449222170342273e+07,-1.050192785604275e+01,2.412989023762113e+04,-9.495279765786249e+00,2.683010015404327e+04,1.539750830734722e+08
5.94000000e+03,2.279399764800009e+11,1.035485231085121e+08,2.279307329895862e+11,-4.966277439196882e+07,-1.096172121400709e+01,2.412989003312697e+04,-9.935496681997511e+00,2.683042587105359e+04,1.534898844051466e+08
6.12000000e+03,2.279399744655097e+11,1.078919032958626e+08,2.279307311615973e+11,-4.483326826708170e+07,-1.142151456799134e+01,2.412988981987148e+04,-1.037552710701834e+01,2.683075363980145e+04,1.530046323709623e+08
6.30000000e+03,2.279399723682556e+11,1.122352834440385e+08,2.279307292543613e+11,-4.000370295766629e+07,-1.188130791782854e+01,2.412988959785466e+04,-1.081536865255752e+01,2.683108348014497e+04,1.525193264854572e+08
6.48000000e+03,2.279399701882388e+11,1.165786635514630e+08,2.279307272679280e+11,-3.517407808903342e+07,-1.234110126335176e+01,2.412988936707651e+04,-1.125501889175247e+01,2.683141541220274e+04,1.520339665707408e+08
6.66000000e+03,2.279399679254592e+11,1.209220436165588e+08,2.279307252025801e+11,-3.034439328287963e+07,-1.280089460439404e+01,2.412988912753703e+04,-1.169447535843042e+01,2.683174945638238e+04,1.515485522044833e+08
6.84000000e+03,2.279399655799168e+11,1.252654236377490e+08,2.279307230580802e+11,-2.551464815712922e+07,-1.326068794078844e+01,2.412988887923622e+04,-1.213373554632920e+01,2.683208563329712e+04,1.510630831461227e+08
7.02000000e+03,2.279399631516115e+11,1.296088036134566e+08,2.279307208344572e+11,-2.068484232601428e+07,-1.372048127236801e+01,2.412988862217408e+04,-1.257279690828173e+01,2.683242396386177e+04,1.505775588908811e+08
7.20000000e+03,2.279399606405435e+11,1.339521835421045e+08,2.279307185317411e+11,-1.585497539997726e+07,-1.418027459896581e+01,2.412988835635061e+04,-1.301165685542812e+01,2.683276446926680e+04,1.500919793745077e+08
7.38000000e+03,2.279399580467127e+11,1.382955634221156e+08,2.279307161502577e+11,-1.102504698563631e+07,-1.464006792041489e+01,2.412988808176581e+04,-1.345031275640575e+01,2.683310717101723e+04,1.496063440097970e+08
7.56000000e+03,2.279399553701190e+11,1.426389432519129e+08,2.279307136897847e+11,-6.195056685679560e+06,-1.509986123654830e+01,2.412988779841968e+04,-1.388876193650417e+01,2.683345209083774e+04,1.491206525180667e+08
7.74000000e+03,2.279399526107626e+11,1.469823230299194e+08,2.279307111503169e+11,-1.365004098876367e+06,-1.555965454719910e+01,2.412988750631222e+04,-1.432700167675668e+01,2.683379925076805e+04,1.486349045817406e+08
7.92000000e+03,2.279399497686434e+11,1.513257027545580e+08,2.279307085319450e+11,3.465111179995284e+06,-1.601944785220033e+01,2.412988720544344e+04,-1.476502921308204e+01,2.683414867315305e+04,1.481490998790457e+08
8.10000000e+03,2.279399468437614e+11,1.556690824242518e+08,2.279307058349473e+11,8.295289560217409e+06,-1.647924115138506e+01,2.412988689581332e+04,-1.520284173541680e+01,2.683450038065878e+04,1.476632380449069e+08
8.28000000e+03,2.279399438361166e+11,1.600124620374236e+08,2.279307030590554e+11,1.312553145516282e+07,-1.693903444458634e+01,2.412988657742188e+04,-1.564043638673531e+01,2.683485439619076e+04,1.471773186521885e+08
8.46000000e+03,2.279399407457090e+11,1.643558415924964e+08,2.279307002043003e+11,1.795583728235878e+07,-1.739882773163721e+01,2.412988625026910e+04,-1.607781026209577e+01,2.683521074299908e+04,1.466913414611406e+08
8.64000000e+03,2.279399375725386e+11,1.686992210878932e+08,2.279306972710266e+11,2.278620746357670e+07,-1.785862101237074e+01,2.412988591435500e+04,-1.651496040771204e+01,2.683556944468519e+04,1.462053060531262e+08
8.82000000e+03,2.279399343166054e+11,1.730426005220369e+08,2.279306942590453e+11,2.761664242481970e+07,-1.831841428661998e+01,2.412988556967957e+04,-1.695188381995819e+01,2.683593052510744e+04,1.457192119856984e+08
9.00000000e+03,2.279399309779095e+11,1.773859798933506e+08,2.279306911683044e+11,3.244714259641929e+07,-1.877820755421798e+01,2.412988521624281e+04,-1.738857744428176e+01,2.683629400846572e+04,1.452330589873707e+08
9.18000000e+03,2.279399275564507e+11,1.817293592002571e+08,2.279306879991280e+11,3.727770841314810e+07,-1.923800081499779e+01,2.412988485404472e+04,-1.782503817422773e+01,2.683665991933500e+04,1.447468466816126e+08
9.36000000e+03,2.279399240522292e+11,1.860727384411794e+08,2.279306847513994e+11,4.210834031416903e+07,-1.969779406879247e+01,2.412988448308531e+04,-1.826126285038220e+01,2.683702828257478e+04,1.442605746502741e+08
9.54000000e+03,2.279399204652448e+11,1.904161176145405e+08,2.279306814250168e+11,4.693903874314181e+07,-2.015758731543507e+01,2.412988410336456e+04,-1.869724825918740e+01,2.683739912338895e+04,1.437742424877068e+08
9.72000000e+03,2.279399167954977e+11,1.947594967187634e+08,2.279306780203808e+11,5.176980414840315e+07,-2.061738055475865e+01,2.412988371488249e+04,-1.913299113191506e+01,2.683777246738857e+04,1.432878499036055e+08
9.90000000e+03,2.279399130429879e+11,1.991028757522710e+08,2.279306745372540e+11,5.660063698279142e+07,-2.107717378659625e+01,2.412988331763909e+04,-1.956848814349698e+01,2.683814834046434e+04,1.428013964014686e+08
1.00800000e+04,2.279399092077152e+11,2.034462547134862e+08,2.279306709756367e+11,6.143153770388564e+07,-2.153696701078094e+01,2.412988291163437e+04,-2.000373591127624e+01,2.683852676889539e+04,1.423148816806587e+08
1.02600000e+04,2.279399052896797e+11,2.077896336008321e+08,2.279306673359380e+11,6.626250677414258e+07,-2.199676022714576e+01,2.412988249686831e+04,-2.043873099393322e+01,2.683890777937591e+04,1.418283053144528e+08
1.04400000e+04,2.279399012888815e+11,2.121330124127316e+08,2.279306636177697e+11,7.109354466063309e+07,-2.245655343552377e+01,2.412988207334093e+04,-2.087346989012787e+01,2.683929139887961e+04,1.413416669292725e+08
1.06200000e+04,2.279398972053205e+11,2.164763911476076e+08,2.279306598214649e+11,7.592465183552921e+07,-2.291634663574802e+01,2.412988164105222e+04,-2.130794903728063e+01,2.683967765484521e+04,1.408549660311540e+08
1.08000000e+04,2.279398930389967e+11,2.208197698038831e+08,2.279306559469769e+11,8.075582877586026e+07,-2.337613982765157e+01,2.412988120000219e+04,-2.174216481033644e+01,2.684006657505331e+04,1.403682022946103e+08
1.09800000e+04,2.279398887899102e+11,2.251631483773535e+08,2.279306519942364e+11,8.558707596367770e+07,-2.383593301078931e+01,2.412988075019083e+04,-2.217611352029207e+01,2.684045818767585e+04,1.398813753108305e+08
1.11600000e+04,2.279398844580608e+11,2.295065268672486e+08,2.279306479636071e+11,9.041839388630089e+07,-2.429572618507970e+01,2.412988029161814e+04,-2.260979141301241e+01,2.684085252133579e+04,1.393944845637823e+08
1.13400000e+04,2.279398800434487e+11,2.338499052738120e+08,2.279306438546989e+11,9.524978303594527e+07,-2.475551935054855e+01,2.412987982428412e+04,-2.304319466766029e+01,2.684124960497574e+04,1.389075297148439e+08
1.15200000e+04,2.279398755460739e+11,2.381932835954668e+08,2.279306396680702e+11,1.000812439104614e+08,-2.521531250702890e+01,2.412987934818878e+04,-2.347631939540766e+01,2.684164946806514e+04,1.384205103980919e+08
1.17000000e+04,2.279398709659362e+11,2.425366618306360e+08,2.279306354032815e+11,1.049127770126135e+08,-2.567510565435382e+01,2.412987886333211e+04,-2.390916163787644e+01,2.684205214037838e+04,1.379334260785894e+08
1.18800000e+04,2.279398663030359e+11,2.468800399777423e+08,2.279306310607817e+11,1.097443828509623e+08,-2.613489879235636e+01,2.412987836971412e+04,-2.434171736566419e+01,2.684245765222508e+04,1.374462764619590e+08
1.20600000e+04,2.279398615573727e+11,2.512234180352090e+08,2.279306266402970e+11,1.145760619392229e+08,-2.659469192086957e+01,2.412987786733480e+04,-2.477398247682643e+01,2.684286603426782e+04,1.369590608971137e+08
1.22400000e+04,2.279398567289468e+11,2.555667960014589e+08,2.279306221421629e+11,1.194078147969699e+08,-2.705448503972650e+01,2.412987735619416e+04,-2.520595279522771e+01,2.684327731768723e+04,1.364717791194916e+08
1.24200000e+04,2.279398518177581e+11,2.599101738749148e+08,2.279306175661689e+11,1.242396419491493e+08,-2.751427814876021e+01,2.412987683629219e+04,-2.563762406900691e+01,2.684369153405411e+04,1.359844306483912e+08
1.26000000e+04,2.279398468238066e+11,2.642535516540000e+08,2.279306129126407e+11,1.290715439267196e+08,-2.797407124780376e+01,2.412987630762889e+04,-2.606899196881610e+01,2.684410871546514e+04,1.354970149188990e+08
1.27800000e+04,2.279398417470925e+11,2.685969293371372e+08,2.279306081813265e+11,1.339035212661346e+08,-2.843386433669018e+01,2.412987577020427e+04,-2.650005208620102e+01,2.684452889442021e+04,1.350095317071585e+08
1.29600000e+04,2.279398365876155e+11,2.729403069227495e+08,2.279306033726474e+11,1.387355745101298e+08,-2.889365741525255e+01,2.412987522401833e+04,-2.693079993178272e+01,2.684495210397865e+04,1.345219803301771e+08
1.31400000e+04,2.279398313453758e+11,2.772836844092597e+08,2.279305984862154e+11,1.435677042069532e+08,-2.935345048332390e+01,2.412987466907106e+04,-2.736123093348504e+01,2.684537837759357e+04,1.340343604271608e+08
1.33200000e+04,2.279398260203734e+11,2.816270617950910e+08,2.279305935226211e+11,1.483999109115230e+08,-2.981324354073731e+01,2.412987410536246e+04,-2.779134043473007e+01,2.684580774933147e+04,1.335466715066023e+08
1.35000000e+04,2.279398206126081e+11,2.859704390786662e+08,2.279305884814238e+11,1.532321951842768e+08,-3.027303658732581e+01,2.412987353289254e+04,-2.822112369241965e+01,2.684624025364467e+04,1.330589131363841e+08
1.36800000e+04,2.279398151220802e+11,2.903138162584083e+08,2.279305833630055e+11,1.580645575924377e+08,-3.073282962292247e+01,2.412987295166130e+04,-2.865057587518593e+01,2.684667592559998e+04,1.325710847238917e+08
1.38600000e+04,2.279398095487895e+11,2.946571933327402e+08,2.279305781672941e+11,1.628969987092843e+08,-3.119262264736032e+01,2.412987236166873e+04,-2.907969206117105e+01,2.684711480073720e+04,1.320831859493735e+08
1.40400000e+04,2.279398038927360e+11,2.990005703000850e+08,2.279305728942496e+11,1.677295191145531e+08,-3.165241566047245e+01,2.412987176291485e+04,-2.950846723618766e+01,2.684755691513685e+04,1.315952162292464e+08
1.42200000e+04,2.279397981539198e+11,3.033439471588656e+08,2.279305675442787e+11,1.725621193948617e+08,-3.211220866209188e+01,2.412987115539963e+04,-2.993689629148918e+01,2.684800230547925e+04,1.311071750792321e+08
1.44000000e+04,2.279397923323409e+11,3.076873239075049e+08,2.279305621170590e+11,1.773948001429188e+08,-3.257200165205168e+01,2.412987053912309e+04,-3.036497402160831e+01,2.684845100891621e+04,1.306190618991062e+08
1.45800000e+04,2.279397864279993e+11,3.120307005444258e+08,2.279305566128351e+11,1.822275619586144e+08,-3.303179463018490e+01,2.412986991408524e+04,-3.079269512226137e+01,2.684890306323481e+04,1.301308764060492e+08
1.47600000e+04,2.279397804408949e+11,3.163740770680515e+08,2.279305510317588e+11,1.870604054486212e+08,-3.349158759632460e+01,2.412986928028605e+04,-3.122005418790701e+01,2.684935850679061e+04,1.296426178760418e+08
1.49400000e+04,2.279397743710277e+11,3.207174534768048e+08,2.279305453736618e+11,1.918933312263053e+08,-3.395138055030383e+01,2.412986863772555e+04,-3.164704570951442e+01,2.684981737849159e+04,1.291542859027357e+08
1.51200000e+04,2.279397682183979e+11,3.250608297691087e+08,2.279305396387560e+11,1.967263399124019e+08,-3.441117349195564e+01,2.412986798640372e+04,-3.207366407217992e+01,2.685027971789258e+04,1.286658799432037e+08
1.53000000e+04,2.279397619830053e+11,3.294042059433861e+08,2.279305338272127e+11,2.015594321347933e+08,-3.487096642111307e+01,2.412986732632057e+04,-3.249990355255371e+01,2.685074556515766e+04,1.281773995524382e+08
1.54800000e+04,2.279397556648500e+11,3.337475819980600e+08,2.279305279388807e+11,2.063926085283623e+08,-3.533075933760920e+01,2.412986665747610e+04,-3.292575831637636e+01,2.685121496103815e+04,1.276888439745743e+08
1.56600000e+04,2.279397492639319e+11,3.380909579315534e+08,2.279305219738442e+11,2.112258697355866e+08,-3.579055224127708e+01,2.412986597987031e+04,-3.335122241590020e+01,2.685168794695149e+04,1.272002129243075e+08
1.58400000e+04,2.279397427802512e+11,3.424343337422892e+08,2.279305159324391e+11,2.160592164066958e+08,-3.625034513194975e+01,2.412986529350320e+04,-3.377628978717745e+01,2.685216456499521e+04,1.267115057146538e+08
