t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d
0.00000000e+00,2.279399965282753e+11,-3.978303472252324e+07,2.279378396504155e+11,-2.092443090683095e+08,4.211460700588355e+00,2.412989215545173e+04,4.681905097086169e+00,2.682533997265277e+04,1.694750000000002e+08
1.80000000e+02,2.279399972449568e+11,-3.543965412713314e+07,2.279378404514774e+11,-2.044165671502055e+08,3.751667303408742e+00,2.412989223132015e+04,4.221232364167609e+00,2.682092335256434e+04,1.689906796270266e+08
3.60000000e+02,2.279399978788755e+11,-3.109627351887524e+07,2.279378411702134e+11,-1.995887765695497e+08,3.291873904866935e+00,2.412989229842725e+04,3.764890974841993e+00,2.682119446900786e+04,1.685063081438210e+08
5.40000000e+02,2.279399984300314e+11,-2.675289289946380e+07,2.279378418067009e+11,-1.947609370484551e+08,2.832080505144406e+00,2.412989235677301e+04,3.308579394404834e+00,2.682146713644471e+04,1.680218879441327e+08
7.20000000e+02,2.279399988984245e+11,-2.240951227075748e+07,2.279378423613249e+11,-1.899330483068334e+08,2.372287104437914e+00,2.412989240635743e+04,2.852297969960145e+00,2.682174136861511e+04,1.675374187774844e+08
9.00000000e+02,2.279399992840547e+11,-1.806613163391449e+07,2.279378428336443e+11,-1.851051100614141e+08,1.912493702870067e+00,2.412989244718053e+04,2.396047053599581e+00,2.682201717932404e+04,1.670529002897139e+08
1.08000000e+03,2.279399995869222e+11,-1.372275099051185e+07,2.279378432237752e+11,-1.802771220268979e+08,1.452700300607813e+00,2.412989247924230e+04,1.939827002620402e+00,2.682229458260654e+04,1.665683322202578e+08
1.26000000e+03,2.279399998070269e+11,-9.379370342126612e+06,2.279378435320181e+11,-1.754490839155726e+08,9.929068978180967e-01,2.412989250254274e+04,1.483638179655060e+00,2.682257359268644e+04,1.660837143781740e+08
1.44000000e+03,2.279399999443687e+11,-5.035989690274359e+06,2.279378437579781e+11,-1.706209954366176e+08,5.331134946613598e-01,2.412989251708184e+04,1.027480952608734e+00,2.682285422387502e+04,1.655990463451655e+08
1.62000000e+03,2.279399999989477e+11,-6.926090365244055e+05,2.279378439017892e+11,-1.657928562970282e+08,7.332009130373084e-02,2.412989252285962e+04,5.713556948738469e-01,2.682313649071790e+04,1.651143279395240e+08
1.80000000e+03,2.279399999707639e+11,3.650771617466275e+06,2.279378439637090e+11,-1.609646662012466e+08,-3.864733120793816e-01,2.412989251987606e+04,1.152627854611570e-01,2.682342040794984e+04,1.646295588054148e+08
1.98000000e+03,2.279399998598174e+11,7.994152270117300e+06,2.279378439433685e+11,-1.561364248505996e+08,-8.462667153206772e-01,2.412989250813118e+04,-3.407973910449070e-01,2.682370599040917e+04,1.641447385984887e+08
2.16000000e+03,2.279399996661079e+11,1.233753291975993e+07,2.279378438408975e+11,-1.513081319440809e+08,-1.306060118243503e+00,2.412989248762495e+04,-7.968244442763032e-01,2.682399325317275e+04,1.636598670761887e+08
2.34000000e+03,2.279399993896357e+11,1.668091356492293e+07,2.279378436565544e+11,-1.464797871780344e+08,-1.765853520692110e+00,2.412989245835741e+04,-1.252817977939770e+00,2.682428221151546e+04,1.631749439384296e+08
2.52000000e+03,2.279399990304007e+11,2.102429420402925e+07,2.279378433899739e+11,-1.416513902456279e+08,-2.225646922499553e+00,2.412989242032852e+04,-1.708777589848706e+00,2.682457288082409e+04,1.626899688845186e+08
2.70000000e+03,2.279399985884028e+11,2.536767483550184e+07,2.279378430412600e+11,-1.368229408375504e+08,-2.685440323498885e+00,2.412989237353831e+04,-2.164702871720420e+00,2.682486527672907e+04,1.622049416070350e+08
2.88000000e+03,2.279399980636422e+11,2.971105545800518e+07,2.279378426107156e+11,-1.319944386417694e+08,-3.145233723548724e+00,2.412989231798677e+04,-2.620593409017393e+00,2.682515941507563e+04,1.617198617106134e+08
3.06000000e+03,2.279399974561187e+11,3.405443607003527e+07,2.279378420979578e+11,-1.271658833429823e+08,-3.605027122489859e+00,2.412989225367390e+04,-3.076448780969418e+00,2.682545531182226e+04,1.612347290029436e+08
3.24000000e+03,2.279399967658324e+11,3.839781666970053e+07,2.279378415030409e+11,-1.223372746232510e+08,-4.064820520122042e+00,2.412989218059970e+04,-3.532268560377226e+00,2.682575298317641e+04,1.607495430970638e+08
3.42000000e+03,2.279399959927833e+11,4.274119725542390e+07,2.279378408263590e+11,-1.175086121618793e+08,-4.524613916278329e+00,2.412989209876416e+04,-3.988052313435661e+00,2.682605244558557e+04,1.602643036373852e+08
3.60000000e+03,2.279399951369714e+11,4.708457782562837e+07,2.279378400674881e+11,-1.126798956347615e+08,-4.984407310791773e+00,2.412989200816730e+04,-4.443799599741456e+00,2.682635371560451e+04,1.597790104736622e+08
3.78000000e+03,2.279399941983967e+11,5.142795837873688e+07,2.279378392264375e+11,-1.078511247150254e+08,-5.444200703495425e+00,2.412989190880910e+04,-4.899509972108238e+00,2.682665681004546e+04,1.592936630655282e+08
3.96000000e+03,2.279399931770591e+11,5.577133891317239e+07,2.279378383036558e+11,-1.030222990729518e+08,-5.903994094222343e+00,2.412989180068958e+04,-5.355182976379312e+00,2.682696174598241e+04,1.588082611335436e+08
4.14000000e+03,2.279399920729588e+11,6.011471942735787e+07,2.279378372987379e+11,-9.819341837533377e+07,-6.363787482805575e+00,2.412989168380872e+04,-5.810818151394400e+00,2.682726854060170e+04,1.583228044805707e+08
4.32000000e+03,2.279399908860956e+11,6.445809991971627e+07,2.279378362116660e+11,-9.336448228603606e+07,-6.823580869078178e+00,2.412989155816653e+04,-6.266415028833771e+00,2.682757721135213e+04,1.578372925716440e+08
4.50000000e+03,2.279399896164696e+11,6.880148038867056e+07,2.279378350427823e+11,-8.853549046590416e+07,-7.283374252873206e+00,2.412989142376301e+04,-6.721973133042142e+00,2.682788777594459e+04,1.573517252550934e+08
4.68000000e+03,2.279399882640809e+11,7.314486083264370e+07,2.279378337918859e+11,-8.370644257235540e+07,-7.743167634023710e+00,2.412989128059816e+04,-7.177491980898663e+00,2.682820025224963e+04,1.568661021131059e+08
4.86000000e+03,2.279399868289293e+11,7.748824125005865e+07,2.279378324588616e+11,-7.887733825961180e+07,-8.202961012362746e+00,2.412989112867198e+04,-7.632971081740333e+00,2.682851465837482e+04,1.563804226991464e+08
5.04000000e+03,2.279399853110149e+11,8.183162163933834e+07,2.279378310439205e+11,-7.404817717872790e+07,-8.662754387723362e+00,2.412989096798447e+04,-8.088409937151868e+00,2.682883101269687e+04,1.558946868537931e+08
5.22000000e+03,2.279399837103377e+11,8.617500199890579e+07,2.279378295471158e+11,-6.921895897737424e+07,-9.122547759938620e+00,2.412989079853563e+04,-8.543808040795154e+00,2.682914933380815e+04,1.554088941051142e+08
5.40000000e+03,2.279399820268977e+11,9.051838232718393e+07,2.279378279682103e+11,-6.438968329976179e+07,-9.582341128841566e+00,2.412989062032546e+04,-8.999164878353465e+00,2.682946964050509e+04,1.549230441781778e+08
5.58000000e+03,2.279399802606949e+11,9.486176262259571e+07,2.279378263072576e+11,-5.956034978679059e+07,-1.004213449426526e+01,2.412989043335396e+04,-9.454479927321998e+00,2.682979195186039e+04,1.544371365365942e+08
