t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d
0.00000000e+00,2.279399965282753e+11,-3.978303472252324e+07,2.279602474335114e+11,-2.080437742374769e+08,4.211460700588355e+00,2.412989215545173e+04,4.681905097086169e+00,2.682533997265277e+04,1.694749999999999e+08
1.80000000e+02,2.279399972449568e+11,-3.543965412713314e+07,2.279602482311527e+11,-2.032160324869958e+08,3.751667303408742e+00,2.412989223132015e+04,4.185706722674714e+00,2.682092145725854e+04,1.689941314792548e+08
3.60000000e+02,2.279399978788755e+11,-3.109627351887524e+07,2.279602489403648e+11,-1.983882424228823e+08,3.291873904866935e+00,2.412989229842725e+04,3.693508801644716e+00,2.682119062030316e+04,1.685132316903309e+08
5.40000000e+02,2.279399984300314e+11,-2.675289289946380e+07,2.279602495607573e+11,-1.935604037728854e+08,2.832080505144406e+00,2.412989235677301e+04,3.201031407553978e+00,2.682146130066055e+04,1.680323030670416e+08
7.20000000e+02,2.279399988984245e+11,-2.240951227075748e+07,2.279602500927403e+11,-1.887325162631022e+08,2.372287104437914e+00,2.412989240635743e+04,2.708271319571084e+00,2.682173351149669e+04,1.675513456834458e+08
9.00000000e+02,2.279399992840547e+11,-1.806613163391449e+07,2.279602505356339e+11,-1.839045796163364e+08,1.912493702870067e+00,2.412989244718053e+04,2.215225270239885e+00,2.682200726600042e+04,1.670703591935140e+08
1.08000000e+03,2.279399995869222e+11,-1.372275099051185e+07,2.279602508902138e+11,-1.790765935541885e+08,1.452700300607813e+00,2.412989247924230e+04,1.721889944688016e+00,2.682228257768471e+04,1.665893436852050e+08
1.26000000e+03,2.279399998070269e+11,-9.379370342126612e+06,2.279602511555361e+11,-1.742485577944468e+08,9.929068978180967e-01,2.412989250254274e+04,1.228261979637078e+00,2.682255946001559e+04,1.661082989975406e+08
1.44000000e+03,2.279399999443687e+11,-5.035989690274359e+06,2.279602513323422e+11,-1.694204720537682e+08,5.331134946613598e-01,2.412989251708184e+04,7.343379628472616e-01,2.682283792681464e+04,1.656272249460591e+08
1.62000000e+03,2.279399999989477e+11,-6.926090365244055e+05,2.279602514200031e+11,-1.645923360452709e+08,7.332009130373084e-02,2.412989252285962e+04,2.401144318557064e-01,2.682311799190209e+04,1.651461215500250e+08
1.80000000e+03,2.279399999707639e+11,3.650771617466275e+06,2.279602514186618e+11,-1.597641494801480e+08,-3.864733120793816e-01,2.412989251987606e+04,-2.544121264714862e-01,2.682339966935099e+04,1.646649886254185e+08
1.98000000e+03,2.279399998598174e+11,7.994152270117300e+06,2.279602513284673e+11,-1.549359120670382e+08,-8.462667153206772e-01,2.412989250813118e+04,-7.492452772263370e-01,2.682368297339962e+04,1.641838260179607e+08
2.16000000e+03,2.279399996661079e+11,1.233753291975993e+07,2.279602511488254e+11,-1.501076235114981e+08,-1.306060118243503e+00,2.412989248762495e+04,-1.244388638133920e+00,2.682396791836563e+04,1.637026337122386e+08
2.34000000e+03,2.279399993896357e+11,1.668091356492293e+07,2.279602508804334e+11,-1.452792835173500e+08,-1.765853520692110e+00,2.412989245835741e+04,-1.739845880509112e+00,2.682425451888809e+04,1.632214115517271e+08
2.52000000e+03,2.279399990304007e+11,2.102429420402925e+07,2.279602505226473e+11,-1.404508917848943e+08,-2.225646922499553e+00,2.412989242032852e+04,-2.235620730447793e+00,2.682454278961989e+04,1.627401594999988e+08
2.70000000e+03,2.279399985884028e+11,2.536767483550184e+07,2.279602500753815e+11,-1.356224480121457e+08,-2.685440323498885e+00,2.412989237353831e+04,-2.731716969449584e+00,2.682483274545404e+04,1.622588772424769e+08
2.88000000e+03,2.279399980636422e+11,2.971105545800518e+07,2.279602495392332e+11,-1.307939518948160e+08,-3.145233723548724e+00,2.412989231798677e+04,-3.228138435683842e+00,2.682512440154085e+04,1.617775649148173e+08
3.06000000e+03,2.279399974561187e+11,3.405443607003527e+07,2.279602489134248e+11,-1.259654031250739e+08,-3.605027122489859e+00,2.412989225367390e+04,-3.724889024981970e+00,2.682541777304848e+04,1.612962222864605e+08
3.24000000e+03,2.279399967658324e+11,3.839781666970053e+07,2.279602481980253e+11,-1.211368013928375e+08,-4.064820520122042e+00,2.412989218059970e+04,-4.221972691689562e+00,2.682571287542699e+04,1.608148492286968e+08
3.42000000e+03,2.279399959927833e+11,4.274119725542390e+07,2.279602473935292e+11,-1.163081463854388e+08,-4.524613916278329e+00,2.412989209876416e+04,-4.719393449960886e+00,2.682600972436117e+04,1.603334456473812e+08
3.60000000e+03,2.279399951369714e+11,4.708457782562837e+07,2.279602464992359e+11,-1.114794377867427e+08,-4.984407310791773e+00,2.412989200816730e+04,-5.217155374780716e+00,2.682630833558328e+04,1.598520115517554e+08
3.78000000e+03,2.279399941983967e+11,5.142795837873688e+07,2.279602455151039e+11,-1.066506752781223e+08,-5.444200703495425e+00,2.412989190880910e+04,-5.715262602939166e+00,2.682660872509359e+04,1.593705465467399e+08
3.96000000e+03,2.279399931770591e+11,5.577133891317239e+07,2.279602444416735e+11,-1.018218585383108e+08,-5.903994094222343e+00,2.412989180068958e+04,-6.213719334304650e+00,2.682691090915446e+04,1.588890507804221e+08
4.14000000e+03,2.279399920729588e+11,6.011471942735787e+07,2.279602432783970e+11,-9.699298724259289e+07,-6.363787482805575e+00,2.412989168380872e+04,-6.712529833050178e+00,2.682721490409626e+04,1.584075240282628e+08
4.32000000e+03,2.279399908860956e+11,6.445809991971627e+07,2.279602420251308e+11,-9.216406106349272e+07,-6.823580869078178e+00,2.412989155816653e+04,-7.211698428618702e+00,2.682752072649647e+04,1.579259661561075e+08
4.50000000e+03,2.279399896164696e+11,6.880148038867056e+07,2.279602406818876e+11,-8.733507967059590e+07,-7.283374252873206e+00,2.412989142376301e+04,-7.711229517045452e+00,2.682782839315352e+04,1.574443771313939e+08
4.68000000e+03,2.279399882640809e+11,7.314486083264370e+07,2.279602392490893e+11,-8.250604273059131e+07,-7.743167634023710e+00,2.412989128059816e+04,-8.211127562256619e+00,2.682813792111931e+04,1.569627567977036e+08
4.86000000e+03,2.279399868289293e+11,7.748824125005865e+07,2.279602377261376e+11,-7.767694990670024e+07,-8.202961012362746e+00,2.412989112867198e+04,-8.711397097288733e+00,2.682844932753452e+04,1.564811050130680e+08
5.04000000e+03,2.279399853110149e+11,8.183162163933834e+07,2.279602361129828e+11,-7.284780085924867e+07,-8.662754387723362e+00,2.412989096798447e+04,-9.212042725489381e+00,2.682876262981596e+04,1.559994217078963e+08
5.22000000e+03,2.279399837103377e+11,8.617500199890579e+07,2.279602344095740e+11,-6.801859524540778e+07,-9.122547759938620e+00,2.412989079853563e+04,-9.713069121910154e+00,2.682907784559564e+04,1.555177066667424e+08
5.40000000e+03,2.279399820268977e+11,9.051838232718393e+07,2.279602326161039e+11,-6.318933271922397e+07,-9.582341128841566e+00,2.412989062032546e+04,-1.021448103465257e+01,2.682939499275258e+04,1.550359599420830e+08
5.58000000e+03,2.279399802606949e+11,9.486176262259571e+07,2.279602307324819e+11,-5.836001293140962e+07,-1.004213449426526e+01,2.412989043335396e+04,-1.071628328630071e+01,2.682971408935450e+04,1.545541812612772e+08
5.76000000e+03,2.279399784117293e+11,9.920514288356410e+07,2.279602287584188e+11,-5.353063552936702e+07,-1.050192785604275e+01,2.412989023762113e+04,-1.121848077521611e+01,2.683003515367077e+04,1.540723706204184e+08
5.94000000e+03,2.279399764800009e+11,1.035485231085121e+08,2.279602266938571e+11,-4.870120015725034e+07,-1.096172121400709e+01,2.412989003312697e+04,-1.172107847701148e+01,2.683035820422693e+04,1.535905277971444e+08
6.12000000e+03,2.279399744655097e+11,1.078919032958626e+08,2.279602245387382e+11,-4.387170645585688e+07,-1.142151456799134e+01,2.412988981987148e+04,-1.222408144603352e+01,2.683068325978093e+04,1.531086527306396e+08
6.30000000e+03,2.279399723682556e+11,1.122352834440385e+08,2.279602222930017e+11,-3.904215406258641e+07,-1.188130791782854e+01,2.412988959785466e+04,-1.272749481686837e+01,2.683101033932628e+04,1.526267452871744e+08
6.48000000e+03,2.279399701882388e+11,1.165786635514630e+08,2.279602199565857e+11,-3.421254261139647e+07,-1.234110126335176e+01,2.412988936707651e+04,-1.323132380587438e+01,2.683133946209633e+04,1.521448053485234e+08
6.66000000e+03,2.279399679254592e+11,1.209220436165588e+08,2.279602175296512e+11,-2.938287173278932e+07,-1.280089460439404e+01,2.412988912753703e+04,-1.373557371275695e+01,2.683167064759427e+04,1.516628328503226e+08
6.84000000e+03,2.279399655799168e+11,1.252654236377490e+08,2.279602150119199e+11,-2.455314105367095e+07,-1.326068794078844e+01,2.412988887923622e+04,-1.424024992218163e+01,2.683200391551845e+04,1.511808275607602e+08
7.02000000e+03,2.279399631516115e+11,1.296088036134566e+08,2.279602124032793e+11,-1.972335019740944e+07,-1.372048127236801e+01,2.412988862217408e+04,-1.474535790537475e+01,2.683233928583876e+04,1.506987895443144e+08
7.20000000e+03,2.279399606405435e+11,1.339521835421045e+08,2.279602097036588e+11,-1.489349878375751e+07,-1.418027459896581e+01,2.412988835635061e+04,-1.525090322182908e+01,2.683267677878495e+04,1.502167184892966e+08
7.38000000e+03,2.279399580467127e+11,1.382955634221156e+08,2.279602069129855e+11,-1.006358642880376e+07,-1.464006792041489e+01,2.412988808176581e+04,-1.575689152102032e+01,2.683301641484606e+04,1.497346144021617e+08
7.56000000e+03,2.279399553701190e+11,1.426389432519129e+08,2.279602040311843e+11,-5.233612744924549e+06,-1.509986123654830e+01,2.412988779841968e+04,-1.626332854416226e+01,2.683335821477442e+04,1.492524769873058e+08
7.74000000e+03,2.279399526107626e+11,1.469823230299194e+08,2.279602010581777e+11,-4.035773407364332e+05,-1.555965454719910e+01,2.412988750631222e+04,-1.677022012600214e+01,2.683370219959006e+04,1.487703063223664e+08
7.92000000e+03,2.279399497686434e+11,1.513257027545580e+08,2.279601979938853e+11,4.426520178952663e+06,-1.601944785220033e+01,2.412988720544344e+04,-1.727757219665784e+01,2.683404839058477e+04,1.482881022773561e+08
8.10000000e+03,2.279399468437614e+11,1.556690824242518e+08,2.279601948382245e+11,9.256680213190779e+06,-1.647924115138506e+01,2.412988689581332e+04,-1.778539078349768e+01,2.683439680932657e+04,1.478058645503066e+08
