t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d
0.00000000e+00,2.279399965282753e+11,-3.978303472252324e+07,2.279341523433802e+11,-2.091572391572936e+08,4.211460700588355e+00,2.412989215545173e+04,4.681905097086169e+00,2.682533997265277e+04,1.694749999999999e+08
1.80000000e+02,2.279399972449568e+11,-3.543965412713314e+07,2.279341531447426e+11,-2.043294972511746e+08,3.751667303408742e+00,2.412989223132015e+04,4.227084271662759e+00,2.682092321501264e+04,1.689909273431949e+08
3.60000000e+02,2.279399978788755e+11,-3.109627351887524e+07,2.279341538649860e+11,-1.995017067079221e+08,3.291873904866935e+00,2.412989229842725e+04,3.776643672092005e+00,2.682119418980979e+04,1.685068050013578e+08
5.40000000e+02,2.279399984300314e+11,-2.675289289946380e+07,2.279341545043303e+11,-1.946738672501895e+08,2.832080505144406e+00,2.412989235677301e+04,3.326284072863276e+00,2.682146671319544e+04,1.680226353580886e+08
7.20000000e+02,2.279399988984245e+11,-2.240951227075748e+07,2.279341550625945e+11,-1.898459785978337e+08,2.372287104437914e+00,2.412989240635743e+04,2.876006416652294e+00,2.682174079879967e+04,1.675384182565299e+08
9.00000000e+02,2.279399992840547e+11,-1.806613163391449e+07,2.279341555397852e+11,-1.850180404684084e+08,1.912493702870067e+00,2.412989244718053e+04,2.425811659968801e+00,2.682201646043598e+04,1.670541532555894e+08
1.08000000e+03,2.279399995869222e+11,-1.372275099051185e+07,2.279341559359196e+11,-1.801900525769777e+08,1.452700300607813e+00,2.412989247924230e+04,1.975700773393119e+00,2.682229371208263e+04,1.665698401765450e+08
1.26000000e+03,2.279399998070269e+11,-9.379370342126612e+06,2.279341562510148e+11,-1.753620146360683e+08,9.929068978180967e-01,2.412989250254274e+04,1.525674741823553e+00,2.682257256788384e+04,1.660854787375332e+08
1.44000000e+03,2.279399999443687e+11,-5.035989690274359e+06,2.279341564850882e+11,-1.705339263556511e+08,5.331134946613598e-01,2.412989251708184e+04,1.075734564733450e+00,2.682285304215270e+04,1.656010687040071e+08
1.62000000e+03,2.279399999989477e+11,-6.926090365244055e+05,2.279341566381573e+11,-1.657057874431027e+08,7.332009130373084e-02,2.412989252285962e+04,6.258812564306905e-01,2.682313514937316e+04,1.651166097560808e+08
1.80000000e+03,2.279399999707639e+11,3.650771617466275e+06,2.279341567103789e+11,-1.608775976032779e+08,-3.864733120793816e-01,2.412989251987606e+04,1.761158463395589e-01,2.682341890421926e+04,1.646321015669072e+08
1.98000000e+03,2.279399998598174e+11,7.994152270117300e+06,2.279341567016668e+11,-1.560493565381947e+08,-8.462667153206772e-01,2.412989250813118e+04,-2.735606207587223e-01,2.682370432151295e+04,1.641475438407885e+08
2.16000000e+03,2.279399996661079e+11,1.233753291975993e+07,2.279341566119988e+11,-1.512210639472392e+08,-1.306060118243503e+00,2.412989248762495e+04,-7.231470844325635e-01,2.682399141626249e+04,1.636629364515042e+08
2.34000000e+03,2.279399993896357e+11,1.668091356492293e+07,2.279341564413929e+11,-1.463927195271063e+08,-1.765853520692110e+00,2.412989245835741e+04,-1.172642468312115e+00,2.682428020366257e+04,1.631782789756853e+08
2.52000000e+03,2.279399990304007e+11,2.102429420402925e+07,2.279341561898675e+11,-1.415643229717382e+08,-2.225646922499553e+00,2.412989242032852e+04,-1.622045679801906e+00,2.682457069909266e+04,1.626935711621445e+08
2.70000000e+03,2.279399985884028e+11,2.536767483550184e+07,2.279341558574410e+11,-1.367358739722957e+08,-2.685440323498885e+00,2.412989237353831e+04,-2.071355609785314e+00,2.682486291811920e+04,1.622088126661199e+08
2.88000000e+03,2.279399980636422e+11,2.971105545800518e+07,2.279341554441321e+11,-1.319073722171164e+08,-3.145233723548724e+00,2.412989231798677e+04,-2.520571132322352e+00,2.682515687649909e+04,1.617240032618726e+08
3.06000000e+03,2.279399974561187e+11,3.405443607003527e+07,2.279341549499594e+11,-1.270788173916882e+08,-3.605027122489859e+00,2.412989225367390e+04,-2.969691104340173e+00,2.682545259018206e+04,1.612391426331015e+08
3.24000000e+03,2.279399967658324e+11,3.839781666970053e+07,2.279341543749421e+11,-1.222502091786041e+08,-4.064820520122042e+00,2.412989218059970e+04,-3.418714365321572e+00,2.682575007531434e+04,1.607542304270400e+08
3.42000000e+03,2.279399959927833e+11,4.274119725542390e+07,2.279341537192047e+11,-1.174215472575922e+08,-4.524613916278329e+00,2.412989209876416e+04,-3.867639736963592e+00,2.682604934825362e+04,1.602692664043807e+08
3.60000000e+03,2.279399951369714e+11,4.708457782562837e+07,2.279341529826817e+11,-1.125928313053162e+08,-4.984407310791773e+00,2.412989200816730e+04,-4.316466022880498e+00,2.682635042553733e+04,1.597842502407960e+08
3.78000000e+03,2.279399941983967e+11,5.142795837873688e+07,2.279341521653661e+11,-1.077640609954767e+08,-5.444200703495425e+00,2.412989190880910e+04,-4.765192008248970e+00,2.682665332391530e+04,1.592991816046682e+08
3.96000000e+03,2.279399931770591e+11,5.577133891317239e+07,2.279341512672777e+11,-1.029352359987558e+08,-5.903994094222343e+00,2.412989180068958e+04,-5.213816459463507e+00,2.682695806034914e+04,1.588140601602867e+08
4.14000000e+03,2.279399920729588e+11,6.011471942735787e+07,2.279341502884361e+11,-9.810635598276094e+07,-6.363787482805575e+00,2.412989168380872e+04,-5.662338123788555e+00,2.682726465201221e+04,1.583288855512237e+08
4.32000000e+03,2.279399908860956e+11,6.445809991971627e+07,2.279341492288613e+11,-9.327742061199109e+07,-6.823580869078178e+00,2.412989155816653e+04,-6.110755728997116e+00,2.682757311629320e+04,1.578436576291968e+08
4.50000000e+03,2.279399896164696e+11,6.880148038867056e+07,2.279341480885735e+11,-8.844842954779400e+07,-7.283374252873206e+00,2.412989142376301e+04,-6.559067983005755e+00,2.682788347079962e+04,1.573583759774963e+08
4.68000000e+03,2.279399882640809e+11,7.314486083264370e+07,2.279341468675929e+11,-8.361938244832833e+07,-7.743167634023710e+00,2.412989128059816e+04,-7.007273573498098e+00,2.682819573336094e+04,1.568730401909060e+08
4.86000000e+03,2.279399868289293e+11,7.748824125005865e+07,2.279341455659400e+11,-7.879027896852395e+07,-8.202961012362746e+00,2.412989112867198e+04,-7.455371167541259e+00,2.682850992203252e+04,1.563876500569280e+08
5.04000000e+03,2.279399853110149e+11,8.183162163933834e+07,2.279341441836356e+11,-7.396111876003915e+07,-8.662754387723362e+00,2.412989096798447e+04,-7.903359411194794e+00,2.682882605509870e+04,1.559022051451341e+08
5.22000000e+03,2.279399837103377e+11,8.617500199890579e+07,2.279341427207004e+11,-6.913190147122259e+07,-9.122547759938620e+00,2.412989079853563e+04,-8.351236929109563e+00,2.682914415107686e+04,1.554167052355615e+08
5.40000000e+03,2.279399820268977e+11,9.051838232718393e+07,2.279341411771555e+11,-6.430262674706155e+07,-9.582341128841566e+00,2.412989062032546e+04,-8.799002324117238e+00,2.682946422872136e+04,1.549311499430002e+08
5.58000000e+03,2.279399802606949e+11,9.486176262259571e+07,2.279341395530221e+11,-5.947329422915321e+07,-1.004213449426526e+01,2.412989043335396e+04,-9.246654176811653e+00,2.682978630702661e+04,1.544455388773373e+08
5.76000000e+03,2.279399784117293e+11,9.920514288356410e+07,2.279341378483216e+11,-5.464390355565055e+07,-1.050192785604275e+01,2.412989023762113e+04,-9.694191045120620e+00,2.683011040523163e+04,1.539598717694698e+08
5.94000000e+03,2.279399764800009e+11,1.035485231085121e+08,2.279341360630757e+11,-4.981445436122179e+07,-1.096172121400709e+01,2.412989003312697e+04,-1.014161146386771e+01,2.683043654282407e+04,1.534741481487058e+08
6.12000000e+03,2.279399744655097e+11,1.078919032958626e+08,2.279341341973061e+11,-4.498494627700514e+07,-1.142151456799134e+01,2.412988981987148e+04,-1.058891394432266e+01,2.683076473954378e+04,1.529883678296005e+08
6.30000000e+03,2.279399723682556e+11,1.122352834440385e+08,2.279341322510632e+11,-4.015537893056645e+07,-1.188130791782854e+01,2.412988959785466e+04,-1.103609697374483e+01,2.683109501539018e+04,1.525025303664446e+08
6.48000000e+03,2.279399701882388e+11,1.165786635514630e+08,2.279341302243425e+11,-3.532575194583876e+07,-1.234110126335176e+01,2.412988936707651e+04,-1.148315901491379e+01,2.683142739061762e+04,1.520166354767645e+08
6.66000000e+03,2.279399679254592e+11,1.209220436165588e+08,2.279341281171581e+11,-3.049606494308859e+07,-1.280089460439404e+01,2.412988912753703e+04,-1.193009850565033e+01,2.683176188574722e+04,1.515306826114223e+08
6.84000000e+03,2.279399655799168e+11,1.252654236377490e+08,2.279341259295326e+11,-2.566631753886710e+07,-1.326068794078844e+01,2.412988887923622e+04,-1.237691385832309e+01,2.683209852157065e+04,1.510446716445917e+08
7.02000000e+03,2.279399631516115e+11,1.296088036134566e+08,2.279341236614886e+11,-2.083650934595795e+07,-1.372048127236801e+01,2.412988862217408e+04,-1.282360345934984e+01,2.683243731915350e+04,1.505586020552362e+08
7.20000000e+03,2.279399606405435e+11,1.339521835421045e+08,2.279341213130490e+11,-1.600663997332753e+07,-1.418027459896581e+01,2.412988835635061e+04,-1.327016566868175e+01,2.683277829983970e+04,1.500724735216287e+08
7.38000000e+03,2.279399580467127e+11,1.382955634221156e+08,2.279341188842370e+11,-1.117670902607523e+07,-1.464006792041489e+01,2.412988808176581e+04,-1.371659881927802e+01,2.683312148525629e+04,1.495862856827559e+08
7.56000000e+03,2.279399553701190e+11,1.426389432519129e+08,2.279341163750758e+11,-6.346716105381819e+06,-1.509986123654830e+01,2.412988779841968e+04,-1.416290121656832e+01,2.683346689731834e+04,1.491000381306018e+08
7.74000000e+03,2.279399526107626e+11,1.469823230299194e+08,2.279341137855891e+11,-1.516660808457155e+06,-1.555965454719910e+01,2.412988750631222e+04,-1.460907113790122e+01,2.683381455823335e+04,1.486137304941017e+08
7.92000000e+03,2.279399497686434e+11,1.513257027545580e+08,2.279341111158004e+11,3.313457271513524e+06,-1.601944785220033e+01,2.412988720544344e+04,-1.505510683198247e+01,2.683416449050666e+04,1.481273623759956e+08
8.10000000e+03,2.279399468437614e+11,1.556690824242518e+08,2.279341083657338e+11,8.143638545422403e+06,-1.647924115138506e+01,2.412988689581332e+04,-1.550100651829640e+01,2.683451671694609e+04,1.476409334305327e+08
8.28000000e+03,2.279399438361166e+11,1.600124620374236e+08,2.279341055354229e+11,1.297388342829562e+07,-1.693903444458634e+01,2.412988657742188e+04,-1.594676838651673e+01,2.683487126066837e+04,1.471544431933086e+08
8.46000000e+03,2.279399407457090e+11,1.643558415924964e+08,2.279341026249180e+11,1.780419233934995e+07,-1.739882773163721e+01,2.412988625026910e+04,-1.639239059590193e+01,2.683522814510518e+04,1.466678913295379e+08
