t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d
0.00000000e+00,2.279399965282753e+11,-3.978303472252324e+07,2.279202541587578e+11,-2.081041993775734e+08,4.211460700588355e+00,2.412989215545173e+04,4.681905097086169e+00,2.682533997265277e+04,1.694749999999997e+08
1.80000000e+02,2.279399972449568e+11,-3.543965412713314e+07,2.279202549620875e+11,-2.032764576187419e+08,3.751667303408742e+00,2.412989223132015e+04,4.249155356463262e+00,2.682092155217745e+04,1.689939384683794e+08
3.60000000e+02,2.279399978788755e+11,-3.109627351887524e+07,2.279202556884868e+11,-1.984486675287035e+08,3.291873904866935e+00,2.412989229842725e+04,3.820953519059203e+00,2.682119081387978e+04,1.685128445075250e+08
5.40000000e+02,2.279399984300314e+11,-2.675289289946380e+07,2.279202563376248e+11,-1.936208288348550e+08,2.832080505144406e+00,2.412989235677301e+04,3.393023933014150e+00,2.682146159467221e+04,1.680317207155441e+08
7.20000000e+02,2.279399988984245e+11,-2.240951227075748e+07,2.279202569099775e+11,-1.887929412629418e+08,2.372287104437914e+00,2.412989240635743e+04,2.965369737415765e+00,2.682173390774833e+04,1.675505668229070e+08
9.00000000e+02,2.279399992840547e+11,-1.806613163391449e+07,2.279202574052564e+11,-1.839650045356771e+08,1.912493702870067e+00,2.412989244718053e+04,2.537994116769854e+00,2.682200776636277e+04,1.670693829081559e+08
1.08000000e+03,2.279399995869222e+11,-1.372275099051185e+07,2.279202578236020e+11,-1.791370183737309e+08,1.452700300607813e+00,2.412989247924230e+04,2.110900301861928e+00,2.682228318397429e+04,1.665881687487500e+08
1.26000000e+03,2.279399998070269e+11,-9.379370342126612e+06,2.279202581652312e+11,-1.743089824953924e+08,9.929068978180967e-01,2.412989250254274e+04,1.684091570606614e+00,2.682256017420640e+04,1.661069242553064e+08
1.44000000e+03,2.279399999443687e+11,-5.035989690274359e+06,2.279202584298986e+11,-1.694808966161233e+08,5.331134946613598e-01,2.412989251708184e+04,1.257571248757972e+00,2.682283875078610e+04,1.656256492865723e+08
1.62000000e+03,2.279399999989477e+11,-6.926090365244055e+05,2.279202586179266e+11,-1.646527604493347e+08,7.332009130373084e-02,2.412989252285962e+04,8.313427108757765e-01,2.682311892766766e+04,1.651443436807808e+08
1.80000000e+03,2.279399999707639e+11,3.650771617466275e+06,2.279202587292748e+11,-1.598245737056366e+08,-3.864733120793816e-01,2.412989251987606e+04,4.054093811321816e-01,2.682340071892502e+04,1.646630074301538e+08
1.98000000e+03,2.279399998598174e+11,7.994152270117300e+06,2.279202587638472e+11,-1.549963360930591e+08,-8.462667153206772e-01,2.412989250813118e+04,-2.022526584174697e-02,2.682368413879076e+04,1.641816404054316e+08
2.16000000e+03,2.279399996661079e+11,1.233753291975993e+07,2.279202587219673e+11,-1.501680473173413e+08,-1.306060118243503e+00,2.412989248762495e+04,-4.455577039766203e-01,2.682396920171417e+04,1.637002424247230e+08
2.34000000e+03,2.279399993896357e+11,1.668091356492293e+07,2.279202586035556e+11,-1.453397070813316e+08,-1.765853520692110e+00,2.412989245835741e+04,-8.705843549036179e-01,2.682425592226699e+04,1.632188133391676e+08
2.52000000e+03,2.279399990304007e+11,2.102429420402925e+07,2.279202584085566e+11,-1.405113150852612e+08,-2.225646922499553e+00,2.412989242032852e+04,-1.295301587032385e+00,2.682454431519617e+04,1.627373531012294e+08
2.70000000e+03,2.279399985884028e+11,2.536767483550184e+07,2.279202581371842e+11,-1.356828710268604e+08,-2.685440323498885e+00,2.412989237353831e+04,-1.719705714546792e+00,2.682483439545537e+04,1.622558615239388e+08
2.88000000e+03,2.279399980636422e+11,2.971105545800518e+07,2.279202577895410e+11,-1.308543746010762e+08,-3.145233723548724e+00,2.412989231798677e+04,-2.143792996437562e+00,2.682512617816271e+04,1.617743385574034e+08
3.06000000e+03,2.279399974561187e+11,3.405443607003527e+07,2.279202573655017e+11,-1.260258254999896e+08,-3.605027122489859e+00,2.412989225367390e+04,-2.567559635557634e+00,2.682541967858964e+04,1.612927840632684e+08
3.24000000e+03,2.279399967658324e+11,3.839781666970053e+07,2.279202568651353e+11,-1.211972234130319e+08,-4.064820520122042e+00,2.412989218059970e+04,-2.991001777553797e+00,2.682571491221346e+04,1.608111978689790e+08
