t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d
0.00000000e+00,2.279399965282753e+11,-3.978303472252324e+07,2.279724442961668e+11,-2.061228014166565e+08,4.211460700588355e+00,2.412989215545173e+04,4.681905097086169e+00,2.682533997265277e+04,1.694750000000000e+08
1.80000000e+02,2.279399972449568e+11,-3.543965412713314e+07,2.279724450919504e+11,-2.012950599346601e+08,3.751667303408742e+00,2.412989223132015e+04,4.166398268552057e+00,2.682091842456740e+04,1.689996429331672e+08
3.60000000e+02,2.279399978788755e+11,-3.109627351887524e+07,2.279724457960525e+11,-1.964672706969599e+08,3.291873904866935e+00,2.412989229842725e+04,3.654690969058046e+00,2.682118446293820e+04,1.685242858461920e+08
5.40000000e+02,2.279399984300314e+11,-2.675289289946380e+07,2.279724464079439e+11,-1.916394334407145e+08,2.832080505144406e+00,2.412989235677301e+04,3.142541259561625e+00,2.682145196534064e+04,1.680489316095727e+08
7.20000000e+02,2.279399988984245e+11,-2.240951227075748e+07,2.279724469275136e+11,-1.868115479012799e+08,2.372287104437914e+00,2.412989240635743e+04,2.629944130988170e+00,2.682172094397278e+04,1.675735802693635e+08
9.00000000e+02,2.279399992840547e+11,-1.806613163391449e+07,2.279724473546531e+11,-1.819836138118074e+08,1.912493702870067e+00,2.412989244718053e+04,2.116894503417807e+00,2.682199141116676e+04,1.670982319882242e+08
1.08000000e+03,2.279399995869222e+11,-1.372275099051185e+07,2.279724476892498e+11,-1.771556309032182e+08,1.452700300607813e+00,2.412989247924230e+04,1.603387224881040e+00,2.682226337938958e+04,1.666228869652945e+08
1.26000000e+03,2.279399998070269e+11,-9.379370342126612e+06,2.279724479317822e+11,-1.723275989046246e+08,9.929068978180967e-01,2.412989250254274e+04,1.089417070232891e+00,2.682253686131489e+04,1.661475454684557e+08
1.44000000e+03,2.279399999443687e+11,-5.035989690274359e+06,2.279724480817300e+11,-1.674995175420771e+08,5.331134946613598e-01,2.412989251708184e+04,5.749787397798113e-01,2.682281186963808e+04,1.656722076354215e+08
1.62000000e+03,2.279399999989477e+11,-6.926090365244055e+05,2.279724481388315e+11,-1.626713865395411e+08,7.332009130373084e-02,2.412989252285962e+04,6.006685797725433e-02,2.682308841722571e+04,1.651968735008160e+08
1.80000000e+03,2.279399999707639e+11,3.650771617466275e+06,2.279724481029567e+11,-1.578432056187569e+08,-3.864733120793816e-01,2.412989251987606e+04,-4.553240278139563e-01,2.682336651710296e+04,1.647215433575601e+08
1.98000000e+03,2.279399998598174e+11,7.994152270117300e+06,2.279724479748760e+11,-1.530149744997144e+08,-8.462667153206772e-01,2.412989250813118e+04,-9.711994484751996e-01,2.682364618254558e+04,1.642462174831017e+08
2.16000000e+03,2.279399996661079e+11,1.233753291975993e+07,2.279724477536613e+11,-1.481866928988430e+08,-1.306060118243503e+00,2.412989248762495e+04,-1.487565014751294e+00,2.682392742677652e+04,1.637708958501874e+08
2.34000000e+03,2.279399993896357e+11,1.668091356492293e+07,2.279724474391179e+11,-1.433583605306945e+08,-1.765853520692110e+00,2.412989245835741e+04,-2.004426418608672e+00,2.682421026325376e+04,1.632955787590193e+08
2.52000000e+03,2.279399990304007e+11,2.102429420402925e+07,2.279724470319565e+11,-1.385299771079415e+08,-2.225646922499553e+00,2.412989242032852e+04,-2.521789434420511e+00,2.682449470569248e+04,1.628202664266637e+08
2.70000000e+03,2.279399985884028e+11,2.536767483550184e+07,2.279724465315091e+11,-1.337015423399131e+08,-2.685440323498885e+00,2.412989237353831e+04,-3.039659920490319e+00,2.682478076779890e+04,1.623449590367150e+08
2.88000000e+03,2.279399980636422e+11,2.971105545800518e+07,2.279724459373374e+11,-1.288730559336311e+08,-3.145233723548724e+00,2.412989231798677e+04,-3.558043820791648e+00,2.682506846346124e+04,1.618696566551791e+08
3.06000000e+03,2.279399974561187e+11,3.405443607003527e+07,2.279724452505842e+11,-1.240445175944783e+08,-3.605027122489859e+00,2.412989225367390e+04,-4.076947165942606e+00,2.682535780691106e+04,1.613943598171625e+08
3.24000000e+03,2.279399967658324e+11,3.839781666970053e+07,2.279724444698723e+11,-1.192159270238732e+08,-4.064820520122042e+00,2.412989218059970e+04,-4.596376075154470e+00,2.682564881224284e+04,1.609190682812901e+08
