t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d
0.00000000e+00,2.279399965282753e+11,-3.978303472252324e+07,2.279301814130319e+11,-2.089735756453507e+08,4.211460700588355e+00,2.412989215545173e+04,4.681905097086169e+00,2.682533997265277e+04,1.694750000000010e+08
1.80000000e+02,2.279399972449568e+11,-3.543965412713314e+07,2.279301822150516e+11,-2.041458337650096e+08,3.751667303408742e+00,2.412989223132015e+04,4.233388084714195e+00,2.682092292497862e+04,1.689914517573689e+08
3.60000000e+02,2.279399978788755e+11,-3.109627351887524e+07,2.279301829371227e+11,-1.993180433008855e+08,3.291873904866935e+00,2.412989229842725e+04,3.789301958922845e+00,2.682119360099496e+04,1.685078568340509e+08
5.40000000e+02,2.279399984300314e+11,-2.675289289946380e+07,2.279301835792685e+11,-1.944902039763709e+08,2.832080505144406e+00,2.412989235677301e+04,3.345351827152676e+00,2.682146582043183e+04,1.680242177085125e+08
7.20000000e+02,2.279399988984245e+11,-2.240951227075748e+07,2.279301841415123e+11,-1.896623155124314e+08,2.372287104437914e+00,2.412989240635743e+04,2.901539269665036e+00,2.682173959685292e+04,1.675405340509775e+08
9.00000000e+02,2.279399992840547e+11,-1.806613163391449e+07,2.279301846238777e+11,-1.848343776275759e+08,1.912493702870067e+00,2.412989244718053e+04,2.457865889848049e+00,2.682201494398118e+04,1.670568056816132e+08
1.08000000e+03,2.279399995869222e+11,-1.372275099051185e+07,2.279301850263885e+11,-1.800063900378297e+08,1.452700300607813e+00,2.412989247924230e+04,2.014333314628777e+00,2.682229187570153e+04,1.665730323649383e+08
1.26000000e+03,2.279399998070269e+11,-9.379370342126612e+06,2.279301853490687e+11,-1.751783524567016e+08,9.929068978180967e-01,2.412989250254274e+04,1.570943194890311e+00,2.682257040606306e+04,1.660892137964080e+08
1.44000000e+03,2.279399999443687e+11,-5.035989690274359e+06,2.279301855919423e+11,-1.703502645951600e+08,5.331134946613598e-01,2.412989251708184e+04,1.127697205898289e+00,2.682285054928165e+04,1.656053498040210e+08
1.62000000e+03,2.279399999989477e+11,-6.926090365244055e+05,2.279301857550337e+11,-1.655221261615976e+08,7.332009130373084e-02,2.412989252285962e+04,6.845970477358733e-01,2.682313231974244e+04,1.651214401121178e+08
1.80000000e+03,2.279399999707639e+11,3.650771617466275e+06,2.279301858383673e+11,-1.606939368618014e+08,-3.864733120793816e-01,2.412989251987606e+04,2.416444457491456e-01,2.682341573200226e+04,1.646374844735946e+08
1.98000000e+03,2.279399998598174e+11,7.994152270117300e+06,2.279301858419678e+11,-1.558656963989238e+08,-8.462667153206772e-01,2.412989250813118e+04,-2.011588489997886e-01,2.682370080079198e+04,1.641534825553658e+08
2.16000000e+03,2.279399996661079e+11,1.233753291975993e+07,2.279301857658599e+11,-1.510374044734488e+08,-1.306060118243503e+00,2.412989248762495e+04,-6.438110592679254e-01,2.682398754101981e+04,1.636694341901385e+08
2.34000000e+03,2.279399993896357e+11,1.668091356492293e+07,2.279301856101635e+11,-1.462090607832237e+08,-1.765853520692110e+00,2.412989245835741e+04,-1.086310381152961e+00,2.682427596778471e+04,1.631853390737021e+08
2.52000000e+03,2.279399990304007e+11,2.102429420402925e+07,2.279301853748730e+11,-1.413806650232764e+08,-2.225646922499553e+00,2.412989242032852e+04,-1.528654983631265e+00,2.682456609635311e+04,1.627011969464591e+08
2.70000000e+03,2.279399985884028e+11,2.536767483550184e+07,2.279301850599569e+11,-1.365522168858560e+08,-2.685440323498885e+00,2.412989237353831e+04,-1.970843008044912e+00,2.682485794217346e+04,1.622170075812219e+08
2.88000000e+03,2.279399980636422e+11,2.971105545800518e+07,2.279301846654407e+11,-1.317237160604510e+08,-3.145233723548724e+00,2.412989231798677e+04,-2.412872567596945e+00,2.682515152088908e+04,1.617327706637898e+08
3.06000000e+03,2.279399974561187e+11,3.405443607003527e+07,2.279301841913503e+11,-1.268951622337201e+08,-3.605027122489859e+00,2.412989225367390e+04,-2.854741746840130e+00,2.682544684833376e+04,1.612484859606722e+08
