t,x,y,v_x,v_y,d
0.00000000e+00,-1.694750000000e+08,-3.162587866109e+07,2.695447858255e+03,0.000000000000e+00,1.724006143437e+08
1.80000000e+02,-1.689897963958e+08,-3.162587436685e+07,2.695703533329e+03,4.778023826649e-02,1.719236694770e+08
3.60000000e+02,-1.685045466444e+08,-3.162586143629e+07,2.695960605952e+03,9.595977751684e-02,1.714467213451e+08
5.40000000e+02,-1.680192504933e+08,-3.162583979715e+07,2.696219087541e+03,1.445430666934e-01,1.709697727239e+08
7.20000000e+02,-1.675339076879e+08,-3.162580937634e+07,2.696478989638e+03,1.935346166914e-01,1.704928237417e+08
9.00000000e+02,-1.670485179714e+08,-3.162577009997e+07,2.696740323909e+03,2.429390013936e-01,1.700158745290e+08
1.08000000e+03,-1.665630810849e+08,-3.162572189330e+07,2.697003102148e+03,2.927608587245e-01,1.695389252185e+08
1.26000000e+03,-1.660775967675e+08,-3.162566468078e+07,2.697267336276e+03,3.430048917254e-01,1.690619759453e+08
1.44000000e+03,-1.655920647561e+08,-3.162559838598e+07,2.697533038346e+03,3.936758696508e-01,1.685850268465e+08
1.62000000e+03,-1.651064847852e+08,-3.162552293161e+07,2.697800220541e+03,4.447786290858e-01,1.681080780620e+08
1.80000000e+03,-1.646208565874e+08,-3.162543823952e+07,2.698068895179e+03,4.963180750855e-01,1.676311297336e+08
1.98000000e+03,-1.641351798929e+08,-3.162534423065e+07,2.698339074715e+03,5.482991823373e-01,1.671541820057e+08
2.16000000e+03,-1.636494544297e+08,-3.162524082506e+07,2.698610771737e+03,6.007269963459e-01,1.666772350253e+08
2.34000000e+03,-1.631636799235e+08,-3.162512794188e+07,2.698883998978e+03,6.536066346412e-01,1.662002889417e+08
2.52000000e+03,-1.626778560978e+08,-3.162500549931e+07,2.699158769307e+03,7.069432880116e-01,1.657233439067e+08
2.70000000e+03,-1.621919826735e+08,-3.162487341461e+07,2.699435095741e+03,7.607422217606e-01,1.652464000750e+08
