t,x,y,v_x,v_y,d
0.00000000e+00,-1.694750000000e+08,-1.560020920502e+06,2.695447858255e+03,0.000000000000e+00,1.694821798605e+08
1.80000000e+02,-1.689897951852e+08,-1.560020697525e+06,2.695717008966e+03,2.481094491719e-03,1.689969983533e+08
3.60000000e+02,-1.685045417840e+08,-1.560020026023e+06,2.695987709582e+03,4.983651104472e-03,1.685117656809e+08
5.40000000e+02,-1.680192395162e+08,-1.560018902110e+06,2.696259973687e+03,7.507919554152e-03,1.680264842596e+08
7.20000000e+02,-1.675338880992e+08,-1.560017321856e+06,2.696533815023e+03,1.005415322025e-02,1.675411538076e+08
9.00000000e+02,-1.670484872476e+08,-1.560015281284e+06,2.696809247499e+03,1.262260921089e-02,1.670557740409e+08
1.08000000e+03,-1.665630366740e+08,-1.560012776371e+06,2.697086285187e+03,1.521354842918e-02,1.665703446728e+08
1.26000000e+03,-1.660775360881e+08,-1.560009803045e+06,2.697364942327e+03,1.782723564099e-02,1.660848654141e+08
1.44000000e+03,-1.655919851970e+08,-1.560006357188e+06,2.697645233329e+03,2.046393954414e-02,1.655993359731e+08
1.62000000e+03,-1.651063837055e+08,-1.560002434632e+06,2.697927172777e+03,2.312393283904e-02,1.651137560556e+08
1.80000000e+03,-1.646207313153e+08,-1.559998031160e+06,2.698210775430e+03,2.580749230084e-02,1.646281253644e+08
1.98000000e+03,-1.641350277259e+08,-1.559993142506e+06,2.698496056225e+03,2.851489885306e-02,1.641424436001e+08
2.16000000e+03,-1.636492726338e+08,-1.559987764352e+06,2.698783030280e+03,3.124643764287e-02,1.636567104603e+08
2.34000000e+03,-1.631634657328e+08,-1.559981892326e+06,2.699071712899e+03,3.400239811788e-02,1.631709256400e+08
2.52000000e+03,-1.626776067140e+08,-1.559975522008e+06,2.699362119568e+03,3.678307410462e-02,1.626850888314e+08
2.70000000e+03,-1.621916952656e+08,-1.559968648922e+06,2.699654265967e+03,3.958876388873e-02,1.621991997238e+08
2.88000000e+03,-1.617057310732e+08,-1.559961268537e+06,2.699948167965e+03,4.241977029681e-02,1.617132580040e+08
3.06000000e+03,-1.612197138192e+08,-1.559953376270e+06,2.700243841628e+03,4.527640078011e-02,1.612272633556e+08
3.24000000e+03,-1.607336431832e+08,-1.559944967479e+06,2.700541303220e+03,4.815896749994e-02,1.607412154595e+08
3.42000000e+03,-1.602475188420e+08,-1.559936037469e+06,2.700840569207e+03,5.106778741505e-02,1.602551139935e+08
3.60000000e+03,-1.597613404693e+08,-1.559926581484e+06,2.701141656258e+03,5.400318237083e-02,1.597689586327e+08
3.78000000e+03,-1.592751077358e+08,-1.559916594712e+06,2.701444581251e+03,5.696547919045e-02,1.592827490489e+08
3.96000000e+03,-1.587888203091e+08,-1.559906072281e+06,2.701749361276e+03,5.995500976812e-02,1.587964849111e+08
4.14000000e+03,-1.583024778537e+08,-1.559895009257e+06,2.702056013635e+03,6.297211116423e-02,1.583101658851e+08
4.32000000e+03,-1.578160800311e+08,-1.559883400649e+06,2.702364555849e+03,6.601712570272e-02,1.578237916335e+08
4.50000000e+03,-1.573296264995e+08,-1.559871241400e+06,2.702675005662e+03,6.909040107057e-02,1.573373618159e+08
4.68000000e+03,-1.568431169138e+08,-1.559858526391e+06,2.702987381039e+03,7.219229041950e-02,1.568508760886e+08
4.86000000e+03,-1.563565509260e+08,-1.559845250440e+06,2.703301700178e+03,7.532315246990e-02,1.563643341048e+08
5.04000000e+03,-1.558699281844e+08,-1.559831408299e+06,2.703617981504e+03,7.848335161715e-02,1.558777355142e+08
5.22000000e+03,-1.553832483341e+08,-1.559816994654e+06,2.703936243682e+03,8.167325804029e-02,1.553910799635e+08
5.40000000e+03,-1.548965110170e+08,-1.559802004124e+06,2.704256505615e+03,8.489324781315e-02,1.549043670956e+08
5.58000000e+03,-1.544097158713e+08,-1.559786431260e+06,2.704578786449e+03,8.814370301795e-02,1.544175965503e+08
5.76000000e+03,-1.539228625319e+08,-1.559770270543e+06,2.704903105577e+03,9.142501186158e-02,1.539307679640e+08
5.94000000e+03,-1.534359506301e+08,-1.559753516384e+06,2.705229482646e+03,9.473756879436e-02,1.534438809694e+08
6.12000000e+03,-1.529489797938e+08,-1.559736163123e+06,2.705557937556e+03,9.808177463170e-02,1.529569351958e+08
6.30000000e+03,-1.524619496470e+08,-1.559718205025e+06,2.705888490469e+03,1.014580366784e-01,1.524699302687e+08
6.48000000e+03,-1.519748598104e+08,-1.559699636285e+06,2.706221161808e+03,1.048667688558e-01,1.519828658103e+08
6.66000000e+03,-1.514877099008e+08,-1.559680451019e+06,2.706555972268e+03,1.083083918322e-01,1.514957414389e+08
6.84000000e+03,-1.510004995312e+08,-1.559660643268e+06,2.706892942814e+03,1.117833331554e-01,1.510085567690e+08
7.02000000e+03,-1.505132283108e+08,-1.559640206997e+06,2.707232094690e+03,1.152920273898e-01,1.505213114116e+08
7.20000000e+03,-1.500258958452e+08,-1.559619136090e+06,2.707573449423e+03,1.188349162552e-01,1.500340049736e+08
