t,x,y,v_x,v_y,d
0.00000000e+00,-1.694750000000e+08,-1.177106694561e+07,2.695447858255e+03,0.000000000000e+00,1.698832941817e+08
1.80000000e+02,-1.689897953566e+08,-1.177106527505e+07,2.695715101542e+03,1.858831315736e-02,1.693992615789e+08
3.60000000e+02,-1.685045424720e+08,-1.177106024423e+07,2.695983872768e+03,3.733665406185e-02,1.689151846388e+08
5.40000000e+02,-1.680192410702e+08,-1.177105182417e+07,2.696254185197e+03,5.624687356907e-02,1.684310658308e+08
7.20000000e+02,-1.675338908724e+08,-1.177103998555e+07,2.696526052249e+03,7.532084949510e-02,1.679469049334e+08
9.00000000e+02,-1.670484915975e+08,-1.177102469874e+07,2.696799487499e+03,9.456048709098e-02,1.674627017233e+08
1.08000000e+03,-1.665630429622e+08,-1.177100593374e+07,2.697074504685e+03,1.139677195271e-01,1.669784559756e+08
1.26000000e+03,-1.660775446804e+08,-1.177098366021e+07,2.697351117704e+03,1.335445083875e-01,1.664941674634e+08
1.44000000e+03,-1.655919964635e+08,-1.177095784744e+07,2.697629340618e+03,1.532928441746e-01,1.660098359581e+08
1.62000000e+03,-1.651063980206e+08,-1.177092846439e+07,2.697909187656e+03,1.732147468242e-01,1.655254612292e+08
1.80000000e+03,-1.646207490579e+08,-1.177089547962e+07,2.698190673216e+03,1.933122662318e-01,1.650410430443e+08
1.98000000e+03,-1.641350492793e+08,-1.177085886133e+07,2.698473811869e+03,2.135874827890e-01,1.645565811692e+08
2.16000000e+03,-1.636492983859e+08,-1.177081857735e+07,2.698758618358e+03,2.340425079325e-01,1.640720753677e+08
2.34000000e+03,-1.631634960760e+08,-1.177077459513e+07,2.699045107604e+03,2.546794847031e-01,1.635875254019e+08
2.52000000e+03,-1.626776420456e+08,-1.177072688171e+07,2.699333294710e+03,2.755005883182e-01,1.631029310315e+08
2.70000000e+03,-1.621917359874e+08,-1.177067540376e+07,2.699623194957e+03,2.965080267554e-01,1.626182920148e+08
2.88000000e+03,-1.617057775920e+08,-1.177062012753e+07,2.699914823815e+03,3.177040413485e-01,1.621336081076e+08
3.06000000e+03,-1.612197665465e+08,-1.177056101888e+07,2.700208196940e+03,3.390909073967e-01,1.616488790641e+08
3.24000000e+03,-1.607337025357e+08,-1.177049804324e+07,2.700503330180e+03,3.606709347871e-01,1.611641046361e+08
3.42000000e+03,-1.602475852414e+08,-1.177043116563e+07,2.700800239574e+03,3.824464686296e-01,1.606792845737e+08
3.60000000e+03,-1.597614143423e+08,-1.177036035066e+07,2.701098941362e+03,4.044198899063e-01,1.601944186247e+08
3.78000000e+03,-1.592751895143e+08,-1.177028556247e+07,2.701399451980e+03,4.265936161348e-01,1.597095065347e+08
3.96000000e+03,-1.587889104303e+08,-1.177020676481e+07,2.701701788070e+03,4.489701020459e-01,1.592245480475e+08
4.14000000e+03,-1.583025767603e+08,-1.177012392095e+07,2.702005966478e+03,4.715518402758e-01,1.587395429046e+08
4.32000000e+03,-1.578161881711e+08,-1.177003699370e+07,2.702312004259e+03,4.943413620738e-01,1.582544908451e+08
4.50000000e+03,-1.573297443265e+08,-1.176994594546e+07,2.702619918683e+03,5.173412380251e-01,1.577693916063e+08
4.68000000e+03,-1.568432448871e+08,-1.176985073810e+07,2.702929727234e+03,5.405540787902e-01,1.572842449230e+08
4.86000000e+03,-1.563566895103e+08,-1.176975133307e+07,2.703241447614e+03,5.639825358595e-01,1.567990505278e+08
5.04000000e+03,-1.558700778504e+08,-1.176964769132e+07,2.703555097752e+03,5.876293023259e-01,1.563138081511e+08
5.22000000e+03,-1.553834095585e+08,-1.176953977329e+07,2.703870695798e+03,6.114971136734e-01,1.558285175210e+08
5.40000000e+03,-1.548966842823e+08,-1.176942753895e+07,2.704188260136e+03,6.355887485840e-01,1.553431783633e+08
5.58000000e+03,-1.544099016661e+08,-1.176931094776e+07,2.704507809382e+03,6.599070297627e-01,1.548577904012e+08
5.76000000e+03,-1.539230613510e+08,-1.176918995867e+07,2.704829362388e+03,6.844548247798e-01,1.543723533559e+08
5.94000000e+03,-1.534361629746e+08,-1.176906453010e+07,2.705152938251e+03,7.092350469343e-01,1.538868669459e+08
6.12000000e+03,-1.529492061710e+08,-1.176893461996e+07,2.705478556307e+03,7.342506561345e-01,1.534013308875e+08
6.30000000e+03,-1.524621905710e+08,-1.176880018559e+07,2.705806236147e+03,7.595046598000e-01,1.529157448943e+08
6.48000000e+03,-1.519751158015e+08,-1.176866118382e+07,2.706135997612e+03,7.850001137840e-01,1.524301086776e+08
6.66000000e+03,-1.514879814860e+08,-1.176851757090e+07,2.706467860799e+03,8.107401233160e-01,1.519444219461e+08
6.84000000e+03,-1.510007872446e+08,-1.176836930254e+07,2.706801846068e+03,8.367278439669e-01,1.514586844060e+08
