t,x,y,v_x,v_y,d
0.00000000e+00,-1.694750000000e+08,-4.963702928870e+06,2.695447858255e+03,0.000000000000e+00,1.695476746280e+08
1.80000000e+02,-1.689897952133e+08,-4.963702220221e+06,2.695716696280e+03,7.885220230385e-03,1.690626810892e+08
3.60000000e+02,-1.685045418968e+08,-4.963700086110e+06,2.695987080600e+03,1.583859647263e-02,1.685776375056e+08
5.40000000e+02,-1.680192397710e+08,-4.963696514197e+06,2.696259024745e+03,2.386092096089e-02,1.680925463022e+08
7.20000000e+02,-1.675338885538e+08,-4.963691492001e+06,2.696532542408e+03,3.195299753868e-02,1.676074072071e+08
9.00000000e+02,-1.670484879608e+08,-4.963685006892e+06,2.696807647439e+03,4.011564186465e-02,1.671222199464e+08
1.08000000e+03,-1.665630377049e+08,-4.963677046094e+06,2.697084353855e+03,4.834968162258e-02,1.666369842435e+08
1.26000000e+03,-1.660775374967e+08,-4.963667596681e+06,2.697362675841e+03,5.665595673587e-02,1.661516998195e+08
1.44000000e+03,-1.655919870441e+08,-4.963656645573e+06,2.697642627750e+03,6.503531958643e-02,1.656663663932e+08
1.62000000e+03,-1.651063860523e+08,-4.963644179537e+06,2.697924224106e+03,7.348863523823e-02,1.651809836806e+08
1.80000000e+03,-1.646207342241e+08,-4.963630185183e+06,2.698207479609e+03,8.201678166551e-02,1.646955513955e+08
1.98000000e+03,-1.641350312595e+08,-4.963614648961e+06,2.698492409136e+03,9.062064998588e-02,1.642100692491e+08
2.16000000e+03,-1.636492768558e+08,-4.963597557160e+06,2.698779027744e+03,9.930114469833e-02,1.637245369498e+08
2.34000000e+03,-1.631634707076e+08,-4.963578895905e+06,2.699067350672e+03,1.080591839263e-01,1.632389542039e+08
2.52000000e+03,-1.626776125067e+08,-4.963558651154e+06,2.699357393343e+03,1.168956996659e-01,1.627533207145e+08
2.70000000e+03,-1.621917019421e+08,-4.963536808697e+06,2.699649171372e+03,1.258116380396e-01,1.622676361825e+08
2.88000000e+03,-1.617057387002e+08,-4.963513354151e+06,2.699942700563e+03,1.348079595553e-01,1.617819003059e+08
3.06000000e+03,-1.612197224642e+08,-4.963488272959e+06,2.700237996912e+03,1.438856393706e-01,1.612961127800e+08
3.24000000e+03,-1.607336529146e+08,-4.963461550389e+06,2.700535076616e+03,1.530456675637e-01,1.608102732973e+08
3.42000000e+03,-1.602475297289e+08,-4.963433171527e+06,2.700833956070e+03,1.622890494092e-01,1.603243815478e+08
3.60000000e+03,-1.597613525817e+08,-4.963403121278e+06,2.701134651873e+03,1.716168056603e-01,1.598384372182e+08
3.78000000e+03,-1.592751211446e+08,-4.963371384361e+06,2.701437180830e+03,1.810299728374e-01,1.593524399928e+08
3.96000000e+03,-1.587888350859e+08,-4.963337945309e+06,2.701741559955e+03,1.905296035228e-01,1.588663895527e+08
4.14000000e+03,-1.583024940712e+08,-4.963302788462e+06,2.702047806477e+03,2.001167666615e-01,1.583802855763e+08
4.32000000e+03,-1.578160977628e+08,-4.963265897966e+06,2.702355937840e+03,2.097925478695e-01,1.578941277388e+08
4.50000000e+03,-1.573296458198e+08,-4.963227257771e+06,2.702665971708e+03,2.195580497480e-01,1.574079157127e+08
4.68000000e+03,-1.568431378981e+08,-4.963186851627e+06,2.702977925969e+03,2.294143922052e-01,1.569216491671e+08
4.86000000e+03,-1.563565736504e+08,-4.963144663081e+06,2.703291818737e+03,2.393627127852e-01,1.564353277684e+08
5.04000000e+03,-1.558699527262e+08,-4.963100675473e+06,2.703607668356e+03,2.494041670037e-01,1.559489511796e+08
5.22000000e+03,-1.553832747716e+08,-4.963054871933e+06,2.703925493406e+03,2.595399286919e-01,1.554625190607e+08
5.40000000e+03,-1.548965394293e+08,-4.963007235379e+06,2.704245312704e+03,2.697711903478e-01,1.549760310685e+08
5.58000000e+03,-1.544097463386e+08,-4.962957748512e+06,2.704567145308e+03,2.800991634953e-01,1.544894868565e+08
5.76000000e+03,-1.539228951353e+08,-4.962906393814e+06,2.704891010524e+03,2.905250790521e-01,1.540028860749e+08
5.94000000e+03,-1.534359854520e+08,-4.962853153542e+06,2.705216927905e+03,3.010501877047e-01,1.535162283708e+08
6.12000000e+03,-1.529490169173e+08,-4.962798009729e+06,2.705544917261e+03,3.116757602935e-01,1.530295133877e+08
6.30000000e+03,-1.524619891566e+08,-4.962740944174e+06,2.705874998656e+03,3.224030882053e-01,1.525427407658e+08
6.48000000e+03,-1.519749017914e+08,-4.962681938444e+06,2.706207192419e+03,3.332334837756e-01,1.520559101419e+08
6.66000000e+03,-1.514877544396e+08,-4.962620973867e+06,2.706541519147e+03,3.441682807001e-01,1.515690211492e+08
6.84000000e+03,-1.510005467156e+08,-4.962558031528e+06,2.706877999704e+03,3.552088344553e-01,1.510820734174e+08
7.02000000e+03,-1.505132782296e+08,-4.962493092269e+06,2.707216655231e+03,3.663565227294e-01,1.505950665728e+08
7.20000000e+03,-1.500259485883e+08,-4.962426136679e+06,2.707557507152e+03,3.776127458627e-01,1.501080002378e+08
7.38000000e+03,-1.495385573943e+08,-4.962357145095e+06,2.707900577171e+03,3.889789272986e-01,1.496208740312e+08
7.56000000e+03,-1.490511042464e+08,-4.962286097593e+06,2.708245887285e+03,4.004565140452e-01,1.491336875683e+08
7.74000000e+03,-1.485635887395e+08,-4.962212973989e+06,2.708593459785e+03,4.120469771473e-01,1.486464404604e+08
7.92000000e+03,-1.480760104641e+08,-4.962137753830e+06,2.708943317258e+03,4.237518121701e-01,1.481591323150e+08
8.10000000e+03,-1.475883690071e+08,-4.962060416394e+06,2.709295482601e+03,4.355725396939e-01,1.476717627357e+08
8.28000000e+03,-1.471006639509e+08,-4.961980940682e+06,2.709649979016e+03,4.475107058208e-01,1.471843313224e+08
8.46000000e+03,-1.466128948738e+08,-4.961899305412e+06,2.710006830023e+03,4.595678826937e-01,1.466968376709e+08
8.64000000e+03,-1.461250613497e+08,-4.961815489019e+06,2.710366059459e+03,4.717456690267e-01,1.462092813727e+08
8.82000000e+03,-1.456371629486e+08,-4.961729469649e+06,2.710727691491e+03,4.840456906495e-01,1.457216620157e+08
9.00000000e+03,-1.451491992355e+08,-4.961641225150e+06,2.711091750615e+03,4.964696010643e-01,1.452339791832e+08
9.18000000e+03,-1.446611697716e+08,-4.961550733071e+06,2.711458261664e+03,5.090190820159e-01,1.447462324548e+08
9.36000000e+03,-1.441730741131e+08,-4.961457970656e+06,2.711827249815e+03,5.216958440760e-01,1.442584214053e+08
9.54000000e+03,-1.436849118119e+08,-4.961362914839e+06,2.712198740593e+03,5.345016272419e-01,1.437705456057e+08
9.72000000e+03,-1.431966824151e+08,-4.961265542236e+06,2.712572759881e+03,5.474382015493e-01,1.432826046223e+08
9.90000000e+03,-1.427083854654e+08,-4.961165829144e+06,2.712949333919e+03,5.605073677004e-01,1.427945980171e+08
1.00800000e+04,-1.422200205004e+08,-4.961063751531e+06,2.713328489318e+03,5.737109577076e-01,1.423065253475e+08
1.02600000e+04,-1.417315870531e+08,-4.960959285035e+06,2.713710253062e+03,5.870508355526e-01,1.418183861665e+08
1.04400000e+04,-1.412430846516e+08,-4.960852404953e+06,2.714094652518e+03,6.005288978625e-01,1.413301800224e+08
1.06200000e+04,-1.407545128188e+08,-4.960743086239e+06,2.714481715438e+03,6.141470746023e-01,1.408419064589e+08
1.08000000e+04,-1.402658710729e+08,-4.960631303495e+06,2.714871469969e+03,6.279073297845e-01,1.403535650149e+08
1.09800000e+04,-1.397771589268e+08,-4.960517030969e+06,2.715263944663e+03,6.418116621971e-01,1.398651552243e+08
1.11600000e+04,-1.392883758883e+08,-4.960400242544e+06,2.715659168477e+03,6.558621061493e-01,1.393766766166e+08
1.13400000e+04,-1.387995214598e+08,-4.960280911734e+06,2.716057170786e+03,6.700607322364e-01,1.388881287158e+08
1.15200000e+04,-1.383105951387e+08,-4.960159011677e+06,2.716457981390e+03,6.844096481240e-01,1.383995110413e+08
1.17000000e+04,-1.378215964166e+08,-4.960034515129e+06,2.716861630519e+03,6.989109993519e-01,1.379108231072e+08
1.18800000e+04,-1.373325247799e+08,-4.959907394455e+06,2.717268148845e+03,7.135669701588e-01,1.374220644225e+08
1.20600000e+04,-1.368433797094e+08,-4.959777621624e+06,2.717677567485e+03,7.283797843283e-01,1.369332344909e+08
1.22400000e+04,-1.363541606801e+08,-4.959645168201e+06,2.718089918013e+03,7.433517060560e-01,1.364443328110e+08
1.24200000e+04,-1.358648671615e+08,-4.959510005340e+06,2.718505232469e+03,7.584850408399e-01,1.359553588757e+08
1.26000000e+04,-1.353754986171e+08,-4.959372103776e+06,2.718923543364e+03,7.737821363929e-01,1.354663121726e+08
1.27800000e+04,-1.348860545046e+08,-4.959231433817e+06,2.719344883691e+03,7.892453835797e-01,1.349771921838e+08
1.29600000e+04,-1.343965342756e+08,-4.959087965338e+06,2.719769286936e+03,8.048772173783e-01,1.344879983857e+08
1.31400000e+04,-1.339069373759e+08,-4.958941667771e+06,2.720196787082e+03,8.206801178660e-01,1.339987302491e+08
1.33200000e+04,-1.334172632448e+08,-4.958792510096e+06,2.720627418625e+03,8.366566112318e-01,1.335093872387e+08
1.35000000e+04,-1.329275113156e+08,-4.958640460837e+06,2.721061216577e+03,8.528092708161e-01,1.330199688137e+08
1.36800000e+04,-1.324376810152e+08,-4.958485488048e+06,2.721498216481e+03,8.691407181764e-01,1.325304744271e+08
1.38600000e+04,-1.319477717638e+08,-4.958327559308e+06,2.721938454420e+03,8.856536241836e-01,1.320409035259e+08
1.40400000e+04,-1.314577829755e+08,-4.958166641709e+06,2.722381967025e+03,9.023507101451e-01,1.315512555510e+08
1.42200000e+04,-1.309677140574e+08,-4.958002701852e+06,2.722828791486e+03,9.192347489605e-01,1.310615299370e+08
1.44000000e+04,-1.304775644101e+08,-4.957835705830e+06,2.723278965568e+03,9.363085663068e-01,1.305717261122e+08
1.45800000e+04,-1.299873334270e+08,-4.957665619225e+06,2.723732527615e+03,9.535750418560e-01,1.300818434985e+08
1.47600000e+04,-1.294970204950e+08,-4.957492407097e+06,2.724189516564e+03,9.710371105263e-01,1.295918815111e+08
1.49400000e+04,-1.290066249935e+08,-4.957316033968e+06,2.724649971959e+03,9.886977637672e-01,1.291018395589e+08
1.51200000e+04,-1.285161462951e+08,-4.957136463821e+06,2.725113933961e+03,1.006560050879e+00,1.286117170437e+08
1.53000000e+04,-1.280255837649e+08,-4.956953660083e+06,2.725581443357e+03,1.024627080371e+00,1.281215133607e+08
