t,x,y,v_x,v_y,d
0.00000000e+00,-1.694750000000e+08,-2.410941422594e+06,2.695447858255e+03,0.000000000000e+00,1.694921480882e+08
1.80000000e+02,-1.689897951895e+08,-2.410941078054e+06,2.695716961344e+03,3.833740321801e-03,1.690069951989e+08
3.60000000e+02,-1.685045418012e+08,-2.410940040462e+06,2.695987613789e+03,7.700639567257e-03,1.685217913152e+08
5.40000000e+02,-1.680192395550e+08,-2.410938303815e+06,2.696259829163e+03,1.160108348945e-02,1.680365388545e+08
7.20000000e+02,-1.675338881684e+08,-2.410935862040e+06,2.696533621204e+03,1.553546349989e-02,1.675512375367e+08
9.00000000e+02,-1.670484873562e+08,-2.410932708992e+06,2.696809003810e+03,1.950417676885e-02,1.670658870791e+08
1.08000000e+03,-1.665630368310e+08,-2.410928838456e+06,2.697085991044e+03,2.350762632796e-02,1.665804871968e+08
1.26000000e+03,-1.660775363026e+08,-2.410924244142e+06,2.697364597139e+03,2.754622117476e-02,1.660950376020e+08
1.44000000e+03,-1.655919854783e+08,-2.410918919687e+06,2.697644836495e+03,3.162037637958e-02,1.656095380046e+08
1.62000000e+03,-1.651063840629e+08,-2.410912858652e+06,2.697926723689e+03,3.573051319461e-02,1.651239881120e+08
1.80000000e+03,-1.646207317583e+08,-2.410906054522e+06,2.698210273469e+03,3.987705916529e-02,1.646383876288e+08
1.98000000e+03,-1.641350282641e+08,-2.410898500704e+06,2.698495500763e+03,4.406044824408e-02,1.641527362570e+08
2.16000000e+03,-1.636492732768e+08,-2.410890190527e+06,2.698782420682e+03,4.828112090657e-02,1.636670336960e+08
2.34000000e+03,-1.631634664904e+08,-2.410881117241e+06,2.699071048516e+03,5.253952427018e-02,1.631812796424e+08
2.52000000e+03,-1.626776075962e+08,-2.410871274012e+06,2.699361399746e+03,5.683611221528e-02,1.626954737901e+08
2.70000000e+03,-1.621916962825e+08,-2.410860653926e+06,2.699653490038e+03,6.117134550901e-02,1.622096158303e+08
2.88000000e+03,-1.617057322348e+08,-2.410849249985e+06,2.699947335254e+03,6.554569193171e-02,1.617237054513e+08
3.06000000e+03,-1.612197151358e+08,-2.410837055106e+06,2.700242951448e+03,6.995962640603e-02,1.612377423386e+08
3.24000000e+03,-1.607336446653e+08,-2.410824062120e+06,2.700540354874e+03,7.441363112899e-02,1.607517261749e+08
3.42000000e+03,-1.602475205002e+08,-2.410810263770e+06,2.700839561986e+03,7.890819570673e-02,1.602656566398e+08
3.60000000e+03,-1.597613423141e+08,-2.410795652710e+06,2.701140589445e+03,8.344381729231e-02,1.597795334101e+08
3.78000000e+03,-1.592751097780e+08,-2.410780221506e+06,2.701443454116e+03,8.802100072649e-02,1.592933561597e+08
3.96000000e+03,-1.587888225597e+08,-2.410763962630e+06,2.701748173077e+03,9.264025868160e-02,1.588071245593e+08
4.14000000e+03,-1.583024803237e+08,-2.410746868462e+06,2.702054763621e+03,9.730211180855e-02,1.583208382766e+08
4.32000000e+03,-1.578160827317e+08,-2.410728931287e+06,2.702363243256e+03,1.020070888872e-01,1.578344969762e+08
4.50000000e+03,-1.573296294421e+08,-2.410710143295e+06,2.702673629712e+03,1.067557269797e-01,1.573481003196e+08
4.68000000e+03,-1.568431201099e+08,-2.410690496578e+06,2.702985940946e+03,1.115485715879e-01,1.568616479652e+08
4.86000000e+03,-1.563565543871e+08,-2.410669983129e+06,2.703300195139e+03,1.163861768136e-01,1.563751395680e+08
5.04000000e+03,-1.558699319222e+08,-2.410648594840e+06,2.703616410708e+03,1.212691055228e-01,1.558885747799e+08
5.22000000e+03,-1.553832523607e+08,-2.410626323502e+06,2.703934606302e+03,1.261979295132e-01,1.554019532495e+08
5.40000000e+03,-1.548965153444e+08,-2.410603160802e+06,2.704254800811e+03,1.311732296864e-01,1.549152746219e+08
5.58000000e+03,-1.544097205117e+08,-2.410579098320e+06,2.704577013369e+03,1.361955962225e-01,1.544285385390e+08
5.76000000e+03,-1.539228674976e+08,-2.410554127532e+06,2.704901263356e+03,1.412656287603e-01,1.539417446393e+08
5.94000000e+03,-1.534359559338e+08,-2.410528239802e+06,2.705227570402e+03,1.463839365803e-01,1.534548925576e+08
6.12000000e+03,-1.529489854480e+08,-2.410501426386e+06,2.705555954396e+03,1.515511387926e-01,1.529679819254e+08
6.30000000e+03,-1.524619556647e+08,-2.410473678426e+06,2.705886435484e+03,1.567678645289e-01,1.524810123705e+08
6.48000000e+03,-1.519748662045e+08,-2.410444986951e+06,2.706219034075e+03,1.620347531389e-01,1.519939835173e+08
6.66000000e+03,-1.514877166845e+08,-2.410415342872e+06,2.706553770848e+03,1.673524543909e-01,1.515068949864e+08
6.84000000e+03,-1.510005067178e+08,-2.410384736984e+06,2.706890666753e+03,1.727216286780e-01,1.510197463946e+08
7.02000000e+03,-1.505132359139e+08,-2.410353159962e+06,2.707229743020e+03,1.781429472279e-01,1.505325373552e+08
7.20000000e+03,-1.500259038785e+08,-2.410320602359e+06,2.707571021158e+03,1.836170923184e-01,1.500452674775e+08
7.38000000e+03,-1.495385102132e+08,-2.410287054603e+06,2.707914522963e+03,1.891447574976e-01,1.495579363670e+08
7.56000000e+03,-1.490510545159e+08,-2.410252506998e+06,2.708260270524e+03,1.947266478092e-01,1.490705436254e+08
7.74000000e+03,-1.485635363801e+08,-2.410216949719e+06,2.708608286223e+03,2.003634800237e-01,1.485830888504e+08
7.92000000e+03,-1.480759553957e+08,-2.410180372811e+06,2.708958592746e+03,2.060559828740e-01,1.480955716355e+08
8.10000000e+03,-1.475883111482e+08,-2.410142766186e+06,2.709311213086e+03,2.118048972977e-01,1.476079915705e+08
8.28000000e+03,-1.471006032191e+08,-2.410104119624e+06,2.709666170544e+03,2.176109766841e-01,1.471203482408e+08
8.46000000e+03,-1.466128311856e+08,-2.410064422765e+06,2.710023488742e+03,2.234749871282e-01,1.466326412277e+08
8.64000000e+03,-1.461249946205e+08,-2.410023665112e+06,2.710383191622e+03,2.293977076900e-01,1.461448701084e+08
8.82000000e+03,-1.456370930924e+08,-2.409981836026e+06,2.710745303455e+03,2.353799306600e-01,1.456570344557e+08
9.00000000e+03,-1.451491261656e+08,-2.409938924724e+06,2.711109848844e+03,2.414224618317e-01,1.451691338380e+08
9.18000000e+03,-1.446610933997e+08,-2.409894920278e+06,2.711476852734e+03,2.475261207802e-01,1.446811678195e+08
9.36000000e+03,-1.441729943499e+08,-2.409849811609e+06,2.711846340413e+03,2.536917411479e-01,1.441931359597e+08
9.54000000e+03,-1.436848285669e+08,-2.409803587489e+06,2.712218337522e+03,2.599201709365e-01,1.437050378137e+08
9.72000000e+03,-1.431965955967e+08,-2.409756236534e+06,2.712592870058e+03,2.662122728071e-01,1.432168729321e+08
9.90000000e+03,-1.427082949804e+08,-2.409707747204e+06,2.712969964384e+03,2.725689243872e-01,1.427286408608e+08
1.00800000e+04,-1.422199262546e+08,-2.409658107801e+06,2.713349647232e+03,2.789910185849e-01,1.422403411407e+08
1.02600000e+04,-1.417314889508e+08,-2.409607306463e+06,2.713731945710e+03,2.854794639116e-01,1.417519733084e+08
1.04400000e+04,-1.412429825959e+08,-2.409555331164e+06,2.714116887311e+03,2.920351848119e-01,1.412635368953e+08
1.06200000e+04,-1.407544067115e+08,-2.409502169710e+06,2.714504499919e+03,2.986591220027e-01,1.407750314281e+08
1.08000000e+04,-1.402657608144e+08,-2.409447809736e+06,2.714894811813e+03,3.053522328201e-01,1.402864564282e+08
1.09800000e+04,-1.397770444160e+08,-2.409392238704e+06,2.715287851678e+03,3.121154915747e-01,1.397978114124e+08
1.11600000e+04,-1.392882570227e+08,-2.409335443898e+06,2.715683648612e+03,3.189498899170e-01,1.393090958920e+08
1.13400000e+04,-1.387993981357e+08,-2.409277412422e+06,2.716082232131e+03,3.258564372107e-01,1.388203093731e+08
1.15200000e+04,-1.383104672506e+08,-2.409218131197e+06,2.716483632178e+03,3.328361609166e-01,1.383314513569e+08
1.17000000e+04,-1.378214638577e+08,-2.409157586957e+06,2.716887879131e+03,3.398901069856e-01,1.378425213388e+08
1.18800000e+04,-1.373323874418e+08,-2.409095766248e+06,2.717295003813e+03,3.470193402619e-01,1.373535188090e+08
1.20600000e+04,-1.368432374822e+08,-2.409032655420e+06,2.717705037494e+03,3.542249448970e-01,1.368644432522e+08
1.22400000e+04,-1.363540134523e+08,-2.408968240627e+06,2.718118011907e+03,3.615080247732e-01,1.363752941474e+08
1.24200000e+04,-1.358647148199e+08,-2.408902507822e+06,2.718533959250e+03,3.688697039397e-01,1.358860709679e+08
1.26000000e+04,-1.353753410470e+08,-2.408835442756e+06,2.718952912199e+03,3.763111270585e-01,1.353967731815e+08
1.27800000e+04,-1.348858915896e+08,-2.408767030969e+06,2.719374903917e+03,3.838334598631e-01,1.349074002498e+08
1.29600000e+04,-1.343963658977e+08,-2.408697257792e+06,2.719799968059e+03,3.914378896283e-01,1.344179516287e+08
1.31400000e+04,-1.339067634152e+08,-2.408626108338e+06,2.720228138785e+03,3.991256256528e-01,1.339284267681e+08
1.33200000e+04,-1.334170835797e+08,-2.408553567502e+06,2.720659450768e+03,4.068978997548e-01,1.334388251116e+08
1.35000000e+04,-1.329273258227e+08,-2.408479619955e+06,2.721093939207e+03,4.147559667799e-01,1.329491460968e+08
1.36800000e+04,-1.324374895693e+08,-2.408404250138e+06,2.721531639830e+03,4.227011051232e-01,1.324593891550e+08
1.38600000e+04,-1.319475742379e+08,-2.408327442263e+06,2.721972588911e+03,4.307346172654e-01,1.319695537109e+08
1.40400000e+04,-1.314575792406e+08,-2.408249180302e+06,2.722416823278e+03,4.388578303224e-01,1.314796391830e+08
1.42200000e+04,-1.309675039826e+08,-2.408169447989e+06,2.722864380322e+03,4.470720966109e-01,1.309896449829e+08
1.44000000e+04,-1.304773478625e+08,-2.408088228810e+06,2.723315298013e+03,4.553787942283e-01,1.304995705158e+08
1.45800000e+04,-1.299871102718e+08,-2.408005506001e+06,2.723769614903e+03,4.637793276484e-01,1.300094151800e+08
1.47600000e+04,-1.294967905953e+08,-2.407921262544e+06,2.724227370147e+03,4.722751283345e-01,1.295191783669e+08
1.49400000e+04,-1.290063882104e+08,-2.407835481160e+06,2.724688603506e+03,4.808676553672e-01,1.290288594610e+08
1.51200000e+04,-1.285159024874e+08,-2.407748144304e+06,2.725153355365e+03,4.895583960916e-01,1.285384578394e+08
1.53000000e+04,-1.280253327893e+08,-2.407659234162e+06,2.725621666744e+03,4.983488667807e-01,1.280479728723e+08
1.54800000e+04,-1.275346784718e+08,-2.407568732644e+06,2.726093579308e+03,5.072406133180e-01,1.275574039225e+08
1.56600000e+04,-1.270439388826e+08,-2.407476621379e+06,2.726569135384e+03,5.162352118990e-01,1.270667503452e+08
1.58400000e+04,-1.265531133623e+08,-2.407382881710e+06,2.727048377970e+03,5.253342697518e-01,1.265760114882e+08
1.60200000e+04,-1.260622012432e+08,-2.407287494686e+06,2.727531350753e+03,5.345394258784e-01,1.260851866916e+08
1.62000000e+04,-1.255712018500e+08,-2.407190441059e+06,2.728018098117e+03,5.438523518167e-01,1.255942752876e+08
1.63800000e+04,-1.250801144992e+08,-2.407091701280e+06,2.728508665164e+03,5.532747524242e-01,1.251032766004e+08
1.65600000e+04,-1.245889384992e+08,-2.406991255485e+06,2.729003097723e+03,5.628083666833e-01,1.246121899465e+08
1.67400000e+04,-1.240976731498e+08,-2.406889083498e+06,2.729501442370e+03,5.724549685301e-01,1.241210146338e+08
1.69200000e+04,-1.236063177428e+08,-2.406785164819e+06,2.730003746437e+03,5.822163677072e-01,1.236297499620e+08
1.71000000e+04,-1.231148715612e+08,-2.406679478617e+06,2.730510058033e+03,5.920944106403e-01,1.231383952225e+08
1.72800000e+04,-1.226233338791e+08,-2.406572003729e+06,2.731020426059e+03,6.020909813404e-01,1.226469496979e+08
1.74600000e+04,-1.221317039619e+08,-2.406462718647e+06,2.731534900221e+03,6.122080023322e-01,1.221554126622e+08
1.76400000e+04,-1.216399810661e+08,-2.406351601514e+06,2.732053531053e+03,6.224474356097e-01,1.216637833805e+08
1.78200000e+04,-1.211481644388e+08,-2.406238630116e+06,2.732576369929e+03,6.328112836190e-01,1.211720611087e+08
1.80000000e+04,-1.206562533178e+08,-2.406123781875e+06,2.733103469082e+03,6.433015902713e-01,1.206802450938e+08
1.81800000e+04,-1.201642469316e+08,-2.406007033841e+06,2.733634881623e+03,6.539204419840e-01,1.201883345732e+08
1.83600000e+04,-1.196721444990e+08,-2.405888362686e+06,2.734170661562e+03,6.646699687546e-01,1.196963287750e+08
1.85400000e+04,-1.191799452287e+08,-2.405767744692e+06,2.734710863821e+03,6.755523452646e-01,1.192042269175e+08
1.87200000e+04,-1.186876483198e+08,-2.405645155748e+06,2.735255544261e+03,6.865697920181e-01,1.187120282094e+08
1.89000000e+04,-1.181952529612e+08,-2.405520571338e+06,2.735804759695e+03,6.977245765133e-01,1.182197318492e+08
1.90800000e+04,-1.177027583313e+08,-2.405393966533e+06,2.736358567915e+03,7.090190144504e-01,1.177273370254e+08
1.92600000e+04,-1.172101635982e+08,-2.405265315983e+06,2.736917027709e+03,7.204554709749e-01,1.172348429161e+08
1.94400000e+04,-1.167174679192e+08,-2.405134593909e+06,2.737480198885e+03,7.320363619599e-01,1.167422486888e+08
1.96200000e+04,-1.162246704409e+08,-2.405001774090e+06,2.738048142291e+03,7.437641553266e-01,1.162495535006e+08
1.98000000e+04,-1.157317702985e+08,-2.404866829859e+06,2.738620919842e+03,7.556413724063e-01,1.157567564974e+08
1.99800000e+04,-1.152387666165e+08,-2.404729734088e+06,2.739198594541e+03,7.676705893436e-01,1.152638568143e+08
2.01600000e+04,-1.147456585074e+08,-2.404590459181e+06,2.739781230500e+03,7.798544385433e-01,1.147708535750e+08
2.03400000e+04,-1.142524450725e+08,-2.404448977064e+06,2.740368892973e+03,7.921956101628e-01,1.142777458918e+08
2.05200000e+04,-1.137591254009e+08,-2.404305259170e+06,2.740961648373e+03,8.046968536505e-01,1.137845328654e+08
2.07000000e+04,-1.132656985700e+08,-2.404159276436e+06,2.741559564304e+03,8.173609793330e-01,1.132912135844e+08
