t,x,y,v_x,v_y,d
0.00000000e+00,-1.694750000000e+08,9.785585774059e+06,2.695447858255e+03,0.000000000000e+00,1.697572776465e+08
1.80000000e+02,-1.689897953029e+08,9.785584382185e+06,2.695715698841e+03,-1.548747301481e-02,1.692728846842e+08
3.60000000e+02,-1.685045422566e+08,9.785580190572e+06,2.695985074231e+03,-3.110847851211e-02,1.687884452483e+08
5.40000000e+02,-1.680192405836e+08,9.785573175044e+06,2.696255997788e+03,-4.686456380958e-02,1.683039617914e+08
7.20000000e+02,-1.675338900040e+08,9.785563311146e+06,2.696528483033e+03,-6.275729881462e-02,1.678194340733e+08
9.00000000e+02,-1.670484902354e+08,9.785550574138e+06,2.696802543644e+03,-7.878827642295e-02,1.673348618518e+08
1.08000000e+03,-1.665630409932e+08,9.785534938991e+06,2.697078193464e+03,-9.495911292555e-02,1.668502448827e+08
1.26000000e+03,-1.660775419899e+08,9.785516380384e+06,2.697355446496e+03,-1.112714484240e-01,1.663655829196e+08
1.44000000e+03,-1.655919929357e+08,9.785494872696e+06,2.697634316912e+03,-1.277269472545e-01,1.658808757143e+08
1.62000000e+03,-1.651063935382e+08,9.785470390008e+06,2.697914819050e+03,-1.443272984207e-01,1.653961230163e+08
1.80000000e+03,-1.646207435023e+08,9.785442906092e+06,2.698196967422e+03,-1.610742160358e-01,1.649113245732e+08
1.98000000e+03,-1.641350425305e+08,9.785412394409e+06,2.698480776711e+03,-1.779694397737e-01,1.644264801304e+08
2.16000000e+03,-1.636492903224e+08,9.785378828106e+06,2.698766261779e+03,-1.950147353299e-01,1.639415894310e+08
2.34000000e+03,-1.631634865751e+08,9.785342180009e+06,2.699053437666e+03,-2.122118948919e-01,1.634566522161e+08
2.52000000e+03,-1.626776309828e+08,9.785302422620e+06,2.699342319593e+03,-2.295627376199e-01,1.629716682247e+08
2.70000000e+03,-1.621917232371e+08,9.785259528110e+06,2.699632922966e+03,-2.470691101374e-01,1.624866371932e+08
2.88000000e+03,-1.617057630266e+08,9.785213468314e+06,2.699925263380e+03,-2.647328870328e-01,1.620015588562e+08
3.06000000e+03,-1.612197500374e+08,9.785164214730e+06,2.700219356618e+03,-2.825559713711e-01,1.615164329456e+08
3.24000000e+03,-1.607336839524e+08,9.785111738508e+06,2.700515218656e+03,-3.005402952171e-01,1.610312591914e+08
3.42000000e+03,-1.602475644519e+08,9.785056010449e+06,2.700812865669e+03,-3.186878201698e-01,1.605460373210e+08
3.60000000e+03,-1.597613912130e+08,9.784997000999e+06,2.701112314029e+03,-3.370005379078e-01,1.600607670595e+08
3.78000000e+03,-1.592751639100e+08,9.784934680241e+06,2.701413580311e+03,-3.554804707480e-01,1.595754481297e+08
3.96000000e+03,-1.587888822143e+08,9.784869017892e+06,2.701716681294e+03,-3.741296722143e-01,1.590900802520e+08
4.14000000e+03,-1.583025457940e+08,9.784799983297e+06,2.702021633968e+03,-3.929502276211e-01,1.586046631441e+08
4.32000000e+03,-1.578161543142e+08,9.784727545421e+06,2.702328455533e+03,-4.119442546675e-01,1.581191965216e+08
4.50000000e+03,-1.573297074371e+08,9.784651672847e+06,2.702637163406e+03,-4.311139040460e-01,1.576336800973e+08
4.68000000e+03,-1.568432048215e+08,9.784572333767e+06,2.702947775220e+03,-4.504613600640e-01,1.571481135818e+08
4.86000000e+03,-1.563566461230e+08,9.784489495976e+06,2.703260308833e+03,-4.699888412792e-01,1.566624966828e+08
5.04000000e+03,-1.558700309942e+08,9.784403126867e+06,2.703574782327e+03,-4.896986011490e-01,1.561768291057e+08
5.22000000e+03,-1.553833590842e+08,9.784313193425e+06,2.703891214013e+03,-5.095929286945e-01,1.556911105531e+08
5.40000000e+03,-1.548966300389e+08,9.784219662219e+06,2.704209622437e+03,-5.296741491795e-01,1.552053407250e+08
5.58000000e+03,-1.544098435007e+08,9.784122499396e+06,2.704530026379e+03,-5.499446248041e-01,1.547195193187e+08
5.76000000e+03,-1.539229991088e+08,9.784021670675e+06,2.704852444861e+03,-5.704067554149e-01,1.542336460290e+08
5.94000000e+03,-1.534360964989e+08,9.783917141339e+06,2.705176897149e+03,-5.910629792302e-01,1.537477205476e+08
6.12000000e+03,-1.529491353030e+08,9.783808876229e+06,2.705503402756e+03,-6.119157735823e-01,1.532617425638e+08
6.30000000e+03,-1.524621151498e+08,9.783696839737e+06,2.705831981450e+03,-6.329676556766e-01,1.527757117637e+08
6.48000000e+03,-1.519750356644e+08,9.783580995796e+06,2.706162653253e+03,-6.542211833675e-01,1.522896278308e+08
6.66000000e+03,-1.514878964682e+08,9.783461307877e+06,2.706495438448e+03,-6.756789559528e-01,1.518034904458e+08
6.84000000e+03,-1.510006971789e+08,9.783337738980e+06,2.706830357585e+03,-6.973436149858e-01,1.513172992863e+08
7.02000000e+03,-1.505134374105e+08,9.783210251624e+06,2.707167431479e+03,-7.192178451064e-01,1.508310540270e+08
7.20000000e+03,-1.500261167733e+08,9.783078807840e+06,2.707506681224e+03,-7.413043748910e-01,1.503447543397e+08
7.38000000e+03,-1.495387348738e+08,9.782943369166e+06,2.707848128188e+03,-7.636059777227e-01,1.498583998930e+08
7.56000000e+03,-1.490512913144e+08,9.782803896637e+06,2.708191794024e+03,-7.861254726814e-01,1.493719903526e+08
7.74000000e+03,-1.485637856938e+08,9.782660350773e+06,2.708537700671e+03,-8.088657254545e-01,1.488855253811e+08
7.92000000e+03,-1.480762176067e+08,9.782512691578e+06,2.708885870362e+03,-8.318296492694e-01,1.483990046379e+08
8.10000000e+03,-1.475885866437e+08,9.782360878525e+06,2.709236325627e+03,-8.550202058474e-01,1.479124277793e+08
8.28000000e+03,-1.471008923913e+08,9.782204870549e+06,2.709589089298e+03,-8.784404063809e-01,1.474257944582e+08
8.46000000e+03,-1.466131344320e+08,9.782044626040e+06,2.709944184514e+03,-9.020933125325e-01,1.469391043245e+08
8.64000000e+03,-1.461253123440e+08,9.781880102831e+06,2.710301634727e+03,-9.259820374592e-01,1.464523570246e+08
8.82000000e+03,-1.456374257012e+08,9.781711258191e+06,2.710661463707e+03,-9.501097468602e-01,1.459655522018e+08
9.00000000e+03,-1.451494740732e+08,9.781538048814e+06,2.711023695548e+03,-9.744796600495e-01,1.454786894956e+08
9.18000000e+03,-1.446614570255e+08,9.781360430810e+06,2.711388354672e+03,-9.990950510555e-01,1.449917685426e+08
9.36000000e+03,-1.441733741188e+08,9.781178359692e+06,2.711755465836e+03,-1.023959249745e+00,1.445047889755e+08
9.54000000e+03,-1.436852249095e+08,9.780991790373e+06,2.712125054138e+03,-1.049075642978e+00,1.440177504237e+08
9.72000000e+03,-1.431970089495e+08,9.780800677148e+06,2.712497145023e+03,-1.074447675786e+00,1.435306525131e+08
9.90000000e+03,-1.427087257860e+08,9.780604973687e+06,2.712871764285e+03,-1.100078852580e+00,1.430434948658e+08
1.00800000e+04,-1.422203749615e+08,9.780404633024e+06,2.713248938080e+03,-1.125972738393e+00,1.425562771005e+08
1.02600000e+04,-1.417319560138e+08,9.780199607547e+06,2.713628692927e+03,-1.152132960147e+00,1.420689988319e+08
1.04400000e+04,-1.412434684759e+08,9.779989848983e+06,2.714011055717e+03,-1.178563207954e+00,1.415816596712e+08
1.06200000e+04,-1.407549118760e+08,9.779775308392e+06,2.714396053719e+03,-1.205267236445e+00,1.410942592257e+08
1.08000000e+04,-1.402662857372e+08,9.779555936149e+06,2.714783714586e+03,-1.232248866143e+00,1.406067970990e+08
1.09800000e+04,-1.397775895777e+08,9.779331681938e+06,2.715174066361e+03,-1.259511984855e+00,1.401192728905e+08
1.11600000e+04,-1.392888229105e+08,9.779102494736e+06,2.715567137488e+03,-1.287060549110e+00,1.396316861960e+08
1.13400000e+04,-1.387999852437e+08,9.778868322800e+06,2.715962956814e+03,-1.314898585628e+00,1.391440366070e+08
1.15200000e+04,-1.383110760798e+08,9.778629113659e+06,2.716361553600e+03,-1.343030192830e+00,1.386563237113e+08
1.17000000e+04,-1.378220949164e+08,9.778384814094e+06,2.716762957527e+03,-1.371459542380e+00,1.381685470923e+08
1.18800000e+04,-1.373330412453e+08,9.778135370133e+06,2.717167198704e+03,-1.400190880772e+00,1.376807063293e+08
1.20600000e+04,-1.368439145532e+08,9.777880727028e+06,2.717574307675e+03,-1.429228530956e+00,1.371928009975e+08
1.22400000e+04,-1.363547143210e+08,9.777620829248e+06,2.717984315427e+03,-1.458576893999e+00,1.367048306677e+08
1.24200000e+04,-1.358654400242e+08,9.777355620464e+06,2.718397253400e+03,-1.488240450800e+00,1.362167949065e+08
1.26000000e+04,-1.353760911325e+08,9.777085043530e+06,2.718813153492e+03,-1.518223763842e+00,1.357286932760e+08
1.27800000e+04,-1.348866671097e+08,9.776809040475e+06,2.719232048073e+03,-1.548531478988e+00,1.352405253339e+08
1.29600000e+04,-1.343971674140e+08,9.776527552481e+06,2.719653969986e+03,-1.579168327327e+00,1.347522906334e+08
1.31400000e+04,-1.339075914973e+08,9.776240519871e+06,2.720078952561e+03,-1.610139127069e+00,1.342639887230e+08
1.33200000e+04,-1.334179388058e+08,9.775947882095e+06,2.720507029626e+03,-1.641448785485e+00,1.337756191469e+08
1.35000000e+04,-1.329282087793e+08,9.775649577709e+06,2.720938235510e+03,-1.673102300902e+00,1.332871814443e+08
1.36800000e+04,-1.324384008516e+08,9.775345544362e+06,2.721372605056e+03,-1.705104764749e+00,1.327986751497e+08
1.38600000e+04,-1.319485144500e+08,9.775035718778e+06,2.721810173633e+03,-1.737461363654e+00,1.323100997928e+08
1.40400000e+04,-1.314585489955e+08,9.774720036738e+06,2.722250977140e+03,-1.770177381607e+00,1.318214548985e+08
1.42200000e+04,-1.309685039024e+08,9.774398433065e+06,2.722695052023e+03,-1.803258202163e+00,1.313327399866e+08
1.44000000e+04,-1.304783785787e+08,9.774070841602e+06,2.723142435280e+03,-1.836709310725e+00,1.308439545718e+08
1.45800000e+04,-1.299881724254e+08,9.773737195195e+06,2.723593164473e+03,-1.870536296867e+00,1.303550981641e+08
1.47600000e+04,-1.294978848369e+08,9.773397425675e+06,2.724047277742e+03,-1.904744856740e+00,1.298661702678e+08
1.49400000e+04,-1.290075152005e+08,9.773051463838e+06,2.724504813811e+03,-1.939340795526e+00,1.293771703823e+08
1.51200000e+04,-1.285170628966e+08,9.772699239426e+06,2.724965812003e+03,-1.974330029969e+00,1.288880980015e+08
1.53000000e+04,-1.280265272985e+08,9.772340681103e+06,2.725430312252e+03,-2.009718590972e+00,1.283989526141e+08
1.54800000e+04,-1.275359077721e+08,9.771975716441e+06,2.725898355110e+03,-2.045512626263e+00,1.279097337031e+08
1.56600000e+04,-1.270452036761e+08,9.771604271890e+06,2.726369981768e+03,-2.081718403140e+00,1.274204407461e+08
1.58400000e+04,-1.265544143616e+08,9.771226272764e+06,2.726845234058e+03,-2.118342311284e+00,1.269310732150e+08
1.60200000e+04,-1.260635391723e+08,9.770841643216e+06,2.727324154475e+03,-2.155390865658e+00,1.264416305760e+08
1.62000000e+04,-1.255725774438e+08,9.770450306213e+06,2.727806786184e+03,-2.192870709481e+00,1.259521122895e+08
1.63800000e+04,-1.250815285044e+08,9.770052183515e+06,2.728293173037e+03,-2.230788617284e+00,1.254625178100e+08
1.65600000e+04,-1.245903916741e+08,9.769647195651e+06,2.728783359583e+03,-2.269151498061e+00,1.249728465861e+08
1.67400000e+04,-1.240991662648e+08,9.769235261893e+06,2.729277391088e+03,-2.307966398500e+00,1.244830980602e+08
1.69200000e+04,-1.236078515803e+08,9.768816300234e+06,2.729775313543e+03,-2.347240506303e+00,1.239932716686e+08
1.71000000e+04,-1.231164469161e+08,9.768390227358e+06,2.730277173683e+03,-2.386981153615e+00,1.235033668416e+08
1.72800000e+04,-1.226249515592e+08,9.767956958618e+06,2.730783019001e+03,-2.427195820533e+00,1.230133830029e+08
1.74600000e+04,-1.221333647878e+08,9.767516408005e+06,2.731292897761e+03,-2.467892138726e+00,1.225233195697e+08
1.76400000e+04,-1.216416858715e+08,9.767068488123e+06,2.731806859020e+03,-2.509077895159e+00,1.220331759530e+08
1.78200000e+04,-1.211499140711e+08,9.766613110161e+06,2.732324952638e+03,-2.550761035921e+00,1.215429515569e+08
1.80000000e+04,-1.206580486381e+08,9.766150183863e+06,2.732847229298e+03,-2.592949670167e+00,1.210526457790e+08
1.81800000e+04,-1.201660888150e+08,9.765679617497e+06,2.733373740520e+03,-2.635652074170e+00,1.205622580100e+08
1.83600000e+04,-1.196740338349e+08,9.765201317827e+06,2.733904538685e+03,-2.678876695499e+00,1.200717876334e+08
1.85400000e+04,-1.191818829212e+08,9.764715190080e+06,2.734439677047e+03,-2.722632157316e+00,1.195812340262e+08
1.87200000e+04,-1.186896352880e+08,9.764221137916e+06,2.734979209751e+03,-2.766927262797e+00,1.190905965579e+08
1.89000000e+04,-1.181972901393e+08,9.763719063392e+06,2.735523191858e+03,-2.811770999689e+00,1.185998745907e+08
1.90800000e+04,-1.177048466692e+08,9.763208866933e+06,2.736071679359e+03,-2.857172545003e+00,1.181090674798e+08
