t,x,y,v_x,v_y,d
0.00000000e+00,-1.694750000000e+08,-2.510215481172e+07,2.695447858255e+03,0.000000000000e+00,1.713239440393e+08
1.80000000e+02,-1.689897959588e+08,-2.510215133850e+07,2.695708397670e+03,3.864575255011e-02,1.708439933129e+08
3.60000000e+02,-1.685045448900e+08,-2.510214087966e+07,2.695970388868e+03,7.761858130213e-02,1.703640221229e+08
5.40000000e+02,-1.680192465312e+08,-2.510212337600e+07,2.696233844024e+03,1.169221890359e-01,1.698840331195e+08
7.20000000e+02,-1.675339006178e+08,-2.510209876764e+07,2.696498775451e+03,1.565603310972e-01,1.694040262871e+08
9.00000000e+02,-1.670485068830e+08,-2.510206699402e+07,2.696765195599e+03,1.965368162960e-01,1.689240016108e+08
1.08000000e+03,-1.665630650576e+08,-2.510202799389e+07,2.697033117057e+03,2.368555078217e-01,1.684439590762e+08
1.26000000e+03,-1.660775748703e+08,-2.510198170531e+07,2.697302552558e+03,2.775203241776e-01,1.679638986695e+08
1.44000000e+03,-1.655920360473e+08,-2.510192806561e+07,2.697573514977e+03,3.185352401334e-01,1.674838203777e+08
1.62000000e+03,-1.651064483128e+08,-2.510186701142e+07,2.697846017337e+03,3.599042876976e-01,1.670037241884e+08
1.80000000e+03,-1.646208113882e+08,-2.510179847862e+07,2.698120072807e+03,4.016315571088e-01,1.665236100897e+08
1.98000000e+03,-1.641351249928e+08,-2.510172240236e+07,2.698395694709e+03,4.437211978477e-01,1.660434780707e+08
2.16000000e+03,-1.636493888436e+08,-2.510163871703e+07,2.698672896514e+03,4.861774196691e-01,1.655633281209e+08
2.34000000e+03,-1.631636026548e+08,-2.510154735628e+07,2.698951691849e+03,5.290044936557e-01,1.650831602306e+08
2.52000000e+03,-1.626777661384e+08,-2.510144825295e+07,2.699232094499e+03,5.722067532924e-01,1.646029743911e+08
2.70000000e+03,-1.621918790038e+08,-2.510134133911e+07,2.699514118406e+03,6.157885955633e-01,1.641227705942e+08
2.88000000e+03,-1.617059409579e+08,-2.510122654605e+07,2.699797777674e+03,6.597544820712e-01,1.636425488324e+08
3.06000000e+03,-1.612199517051e+08,-2.510110380423e+07,2.700083086570e+03,7.041089401800e-01,1.631623090994e+08
3.24000000e+03,-1.607339109472e+08,-2.510097304329e+07,2.700370059529e+03,7.488565641807e-01,1.626820513892e+08
3.42000000e+03,-1.602478183832e+08,-2.510083419204e+07,2.700658711151e+03,7.940020164816e-01,1.622017756972e+08
3.60000000e+03,-1.597616737098e+08,-2.510068717846e+07,2.700949056209e+03,8.395500288233e-01,1.617214820191e+08
3.78000000e+03,-1.592754766208e+08,-2.510053192964e+07,2.701241109650e+03,8.855054035190e-01,1.612411703519e+08
3.96000000e+03,-1.587892268072e+08,-2.510036837182e+07,2.701534886593e+03,9.318730147206e-01,1.607608406934e+08
4.14000000e+03,-1.583029239576e+08,-2.510019643037e+07,2.701830402341e+03,9.786578097118e-01,1.602804930421e+08
4.32000000e+03,-1.578165677574e+08,-2.510001602973e+07,2.702127672373e+03,1.025864810228e+00,1.598001273978e+08
4.50000000e+03,-1.573301578896e+08,-2.509982709344e+07,2.702426712354e+03,1.073499113802e+00,1.593197437611e+08
4.68000000e+03,-1.568436940341e+08,-2.509962954414e+07,2.702727538135e+03,1.121565895146e+00,1.588393421335e+08
4.86000000e+03,-1.563571758681e+08,-2.509942330351e+07,2.703030165756e+03,1.170070407550e+00,1.583589225177e+08
5.04000000e+03,-1.558706030657e+08,-2.509920829226e+07,2.703334611450e+03,1.219017984322e+00,1.578784849172e+08
5.22000000e+03,-1.553839752982e+08,-2.509898443017e+07,2.703640891644e+03,1.268414040252e+00,1.573980293370e+08
5.40000000e+03,-1.548972922339e+08,-2.509875163602e+07,2.703949022961e+03,1.318264073111e+00,1.569175557827e+08
5.58000000e+03,-1.544105535382e+08,-2.509850982758e+07,2.704259022228e+03,1.368573665180e+00,1.564370642614e+08
5.76000000e+03,-1.539237588732e+08,-2.509825892164e+07,2.704570906473e+03,1.419348484812e+00,1.559565547812e+08
5.94000000e+03,-1.534369078980e+08,-2.509799883392e+07,2.704884692933e+03,1.470594288028e+00,1.554760273512e+08
6.12000000e+03,-1.529500002688e+08,-2.509772947913e+07,2.705200399053e+03,1.522316920149e+00,1.549954819820e+08
6.30000000e+03,-1.524630356385e+08,-2.509745077092e+07,2.705518042492e+03,1.574522317464e+00,1.545149186854e+08
6.48000000e+03,-1.519760136566e+08,-2.509716262183e+07,2.705837641126e+03,1.627216508928e+00,1.540343374742e+08
6.66000000e+03,-1.514889339696e+08,-2.509686494333e+07,2.706159213049e+03,1.680405617907e+00,1.535537383629e+08
6.84000000e+03,-1.510017962207e+08,-2.509655764579e+07,2.706482776580e+03,1.734095863954e+00,1.530731213669e+08
7.02000000e+03,-1.505146000497e+08,-2.509624063843e+07,2.706808350263e+03,1.788293564624e+00,1.525924865032e+08
7.20000000e+03,-1.500273450932e+08,-2.509591382933e+07,2.707135952871e+03,1.843005137337e+00,1.521118337902e+08
7.38000000e+03,-1.495400309841e+08,-2.509557712541e+07,2.707465603414e+03,1.898237101272e+00,1.516311632477e+08
7.56000000e+03,-1.490526573522e+08,-2.509523043241e+07,2.707797321136e+03,1.953996079309e+00,1.511504748968e+08
