t,x,y,v_x,v_y,d
0.00000000e+00,-1.694750000000e+08,2.141483263598e+07,2.695447858255e+03,0.000000000000e+00,1.708226293025e+08
1.80000000e+02,-1.689897957515e+08,2.141482964674e+07,2.695710704747e+03,-3.326091608922e-02,1.703412660163e+08
3.60000000e+02,-1.685045440579e+08,2.141482064510e+07,2.695975029046e+03,-6.680500529495e-02,1.698598740727e+08
5.40000000e+02,-1.680192446519e+08,2.141480557979e+07,2.696240843697e+03,-1.006354973151e-01,1.693784560606e+08
7.20000000e+02,-1.675338972642e+08,2.141478439897e+07,2.696508161387e+03,-1.347556681103e-01,1.688970118946e+08
9.00000000e+02,-1.670485016231e+08,2.141475705020e+07,2.696776994947e+03,-1.691688407026e-01,1.684155414890e+08
1.08000000e+03,-1.665630574546e+08,2.141472348044e+07,2.697047357355e+03,-2.038783859902e-01,1.679340447581e+08
1.26000000e+03,-1.660775644822e+08,2.141468363603e+07,2.697319261739e+03,-2.388877235781e-01,1.674525216159e+08
1.44000000e+03,-1.655920224273e+08,2.141463746270e+07,2.697592721375e+03,-2.742003226265e-01,1.669709719761e+08
1.62000000e+03,-1.651064310087e+08,2.141458490554e+07,2.697867749694e+03,-3.098197027164e-01,1.664893957524e+08
1.80000000e+03,-1.646207899428e+08,2.141452590902e+07,2.698144360283e+03,-3.457494347320e-01,1.660077928582e+08
1.98000000e+03,-1.641350989435e+08,2.141446041695e+07,2.698422566883e+03,-3.819931417621e-01,1.655261632068e+08
2.16000000e+03,-1.636493577224e+08,2.141438837247e+07,2.698702383398e+03,-4.185545000201e-01,1.650445067114e+08
2.34000000e+03,-1.631635659883e+08,2.141430971808e+07,2.698983823892e+03,-4.554372397818e-01,1.645628232849e+08
2.52000000e+03,-1.626777234478e+08,2.141422439559e+07,2.699266902595e+03,-4.926451463445e-01,1.640811128401e+08
2.70000000e+03,-1.621918298045e+08,2.141413234612e+07,2.699551633903e+03,-5.301820610039e-01,1.635993752897e+08
2.88000000e+03,-1.617058847598e+08,2.141403351011e+07,2.699838032380e+03,-5.680518820530e-01,1.631176105462e+08
3.06000000e+03,-1.612198880122e+08,2.141392782727e+07,2.700126112765e+03,-6.062585658011e-01,1.626358185220e+08
3.24000000e+03,-1.607338392577e+08,2.141381523661e+07,2.700415889967e+03,-6.448061276141e-01,1.621539991293e+08
3.42000000e+03,-1.602477381894e+08,2.141369567641e+07,2.700707379075e+03,-6.836986429767e-01,1.616721522803e+08
3.60000000e+03,-1.597615844979e+08,2.141356908420e+07,2.701000595356e+03,-7.229402485773e-01,1.611902778869e+08
3.78000000e+03,-1.592753778708e+08,2.141343539676e+07,2.701295554261e+03,-7.625351434154e-01,1.607083758611e+08
3.96000000e+03,-1.587891179932e+08,2.141329455013e+07,2.701592271422e+03,-8.024875899327e-01,1.602264461147e+08
4.14000000e+03,-1.583028045470e+08,2.141314647956e+07,2.701890762664e+03,-8.428019151683e-01,1.597444885593e+08
4.32000000e+03,-1.578164372115e+08,2.141299111951e+07,2.702191043997e+03,-8.834825119378e-01,1.592625031065e+08
4.50000000e+03,-1.573300156631e+08,2.141282840365e+07,2.702493131628e+03,-9.245338400391e-01,1.587804896679e+08
4.68000000e+03,-1.568435395751e+08,2.141265826485e+07,2.702797041958e+03,-9.659604274823e-01,1.582984481550e+08
4.86000000e+03,-1.563570086179e+08,2.141248063514e+07,2.703102791590e+03,-1.007766871748e+00,1.578163784790e+08
5.04000000e+03,-1.558704224590e+08,2.141229544575e+07,2.703410397326e+03,-1.049957841069e+00,1.573342805514e+08
5.22000000e+03,-1.553837807628e+08,2.141210262701e+07,2.703719876175e+03,-1.092538075747e+00,1.568521542834e+08
5.40000000e+03,-1.548970831905e+08,2.141190210844e+07,2.704031245354e+03,-1.135512389490e+00,1.563699995861e+08
5.58000000e+03,-1.544103294003e+08,2.141169381865e+07,2.704344522293e+03,-1.178885670781e+00,1.558878163710e+08
5.76000000e+03,-1.539235190473e+08,2.141147768540e+07,2.704659724634e+03,-1.222662884282e+00,1.554056045490e+08
5.94000000e+03,-1.534366517832e+08,2.141125363552e+07,2.704976870240e+03,-1.266849072260e+00,1.549233640314e+08
6.12000000e+03,-1.529497272566e+08,2.141102159494e+07,2.705295977195e+03,-1.311449356052e+00,1.544410947294e+08
6.30000000e+03,-1.524627451129e+08,2.141078148864e+07,2.705617063806e+03,-1.356468937558e+00,1.539587965541e+08
6.48000000e+03,-1.519757049941e+08,2.141053324069e+07,2.705940148612e+03,-1.401913100769e+00,1.534764694168e+08
6.66000000e+03,-1.514886065387e+08,2.141027677417e+07,2.706265250380e+03,-1.447787213325e+00,1.529941132286e+08
6.84000000e+03,-1.510014493821e+08,2.141001201121e+07,2.706592388117e+03,-1.494096728116e+00,1.525117279008e+08
7.02000000e+03,-1.505142331560e+08,2.140973887294e+07,2.706921581066e+03,-1.540847184909e+00,1.520293133448e+08
7.20000000e+03,-1.500269574888e+08,2.140945727948e+07,2.707252848715e+03,-1.588044212019e+00,1.515468694719e+08
7.38000000e+03,-1.495396220052e+08,2.140916714994e+07,2.707586210799e+03,-1.635693528010e+00,1.510643961937e+08
7.56000000e+03,-1.490522263264e+08,2.140886840237e+07,2.707921687303e+03,-1.683800943447e+00,1.505818934216e+08
7.74000000e+03,-1.485647700700e+08,2.140856095380e+07,2.708259298468e+03,-1.732372362672e+00,1.500993610674e+08
7.92000000e+03,-1.480772528499e+08,2.140824472017e+07,2.708599064794e+03,-1.781413785631e+00,1.496167990428e+08
8.10000000e+03,-1.475896742765e+08,2.140791961632e+07,2.708941007042e+03,-1.830931309738e+00,1.491342072599e+08
8.28000000e+03,-1.471020339559e+08,2.140758555601e+07,2.709285146244e+03,-1.880931131787e+00,1.486515856305e+08
8.46000000e+03,-1.466143314911e+08,2.140724245185e+07,2.709631503701e+03,-1.931419549899e+00,1.481689340671e+08
8.64000000e+03,-1.461265664806e+08,2.140689021532e+07,2.709980100991e+03,-1.982402965521e+00,1.476862524820e+08
8.82000000e+03,-1.456387385193e+08,2.140652875675e+07,2.710330959974e+03,-2.033887885468e+00,1.472035407878e+08
9.00000000e+03,-1.451508471983e+08,2.140615798525e+07,2.710684102791e+03,-2.085880924015e+00,1.467207988974e+08
9.18000000e+03,-1.446628921043e+08,2.140577780877e+07,2.711039551878e+03,-2.138388805033e+00,1.462380267237e+08
9.36000000e+03,-1.441748728202e+08,2.140538813403e+07,2.711397329962e+03,-2.191418364178e+00,1.457552241802e+08
9.54000000e+03,-1.436867889248e+08,2.140498886650e+07,2.711757460070e+03,-2.244976551132e+00,1.452723911804e+08
9.72000000e+03,-1.431986399924e+08,2.140457991039e+07,2.712119965535e+03,-2.299070431894e+00,1.447895276381e+08
9.90000000e+03,-1.427104255936e+08,2.140416116863e+07,2.712484869997e+03,-2.353707191124e+00,1.443066334676e+08
1.00800000e+04,-1.422221452942e+08,2.140373254284e+07,2.712852197411e+03,-2.408894134549e+00,1.438237085832e+08
1.02600000e+04,-1.417337986561e+08,2.140329393334e+07,2.713221972054e+03,-2.464638691418e+00,1.433407528998e+08
1.04400000e+04,-1.412453852364e+08,2.140284523906e+07,2.713594218524e+03,-2.520948417019e+00,1.428577663327e+08
1.06200000e+04,-1.407569045880e+08,2.140238635759e+07,2.713968961753e+03,-2.577830995257e+00,1.423747487974e+08
1.08000000e+04,-1.402683562592e+08,2.140191718512e+07,2.714346227007e+03,-2.635294241290e+00,1.418917002098e+08
1.09800000e+04,-1.397797397938e+08,2.140143761641e+07,2.714726039895e+03,-2.693346104235e+00,1.414086204865e+08
1.11600000e+04,-1.392910547308e+08,2.140094754478e+07,2.715108426372e+03,-2.751994669930e+00,1.409255095443e+08
