t,x,y,v_x,v_y,d
0.00000000e+00,-1.694750000000e+08,-2.793855648536e+07,2.695447858255e+03,0.000000000000e+00,1.717624480598e+08
1.80000000e+02,-1.689897961381e+08,-2.793855264927e+07,2.695706401753e+03,4.268299744491e-02,1.712837261214e+08
3.60000000e+02,-1.685045456099e+08,-2.793854109796e+07,2.695966374676e+03,8.572537977922e-02,1.708049907890e+08
5.40000000e+02,-1.680192481570e+08,-2.793852176637e+07,2.696227788885e+03,1.291311891923e-01,1.703262447651e+08
7.20000000e+02,-1.675339035189e+08,-2.793849458872e+07,2.696490656374e+03,1.729045248095e-01,1.698474880936e+08
9.00000000e+02,-1.670485114330e+08,-2.793845949848e+07,2.696754989266e+03,2.170495436556e-01,1.693687208198e+08
1.08000000e+03,-1.665630716344e+08,-2.793841642837e+07,2.697020799823e+03,2.615704616374e-01,1.688899429903e+08
1.26000000e+03,-1.660775838560e+08,-2.793836531035e+07,2.697288100439e+03,3.064715545460e-01,1.684111546531e+08
1.44000000e+03,-1.655920478284e+08,-2.793830607559e+07,2.697556903648e+03,3.517571590784e-01,1.679323558573e+08
1.62000000e+03,-1.651064632800e+08,-2.793823865448e+07,2.697827222126e+03,3.974316738798e-01,1.674535466535e+08
1.80000000e+03,-1.646208299370e+08,-2.793816297663e+07,2.698099068689e+03,4.434995606069e-01,1.669747270937e+08
1.98000000e+03,-1.641351475231e+08,-2.793807897082e+07,2.698372456297e+03,4.899653450124e-01,1.664958972312e+08
2.16000000e+03,-1.636494157597e+08,-2.793798656500e+07,2.698647398057e+03,5.368336180509e-01,1.660170571210e+08
2.34000000e+03,-1.631636343660e+08,-2.793788568633e+07,2.698923907223e+03,5.841090370075e-01,1.655382068192e+08
2.52000000e+03,-1.626778030586e+08,-2.793777626109e+07,2.699201997201e+03,6.317963266489e-01,1.650593463837e+08
2.70000000e+03,-1.621919215516e+08,-2.793765821470e+07,2.699481681549e+03,6.799002803985e-01,1.645804758738e+08
2.88000000e+03,-1.617059895570e+08,-2.793753147174e+07,2.699762973977e+03,7.284257615343e-01,1.641015953503e+08
3.06000000e+03,-1.612200067840e+08,-2.793739595589e+07,2.700045888356e+03,7.773777044119e-01,1.636227048758e+08
3.24000000e+03,-1.607339729393e+08,-2.793725158993e+07,2.700330438711e+03,8.267611157127e-01,1.631438045142e+08
3.42000000e+03,-1.602478877273e+08,-2.793709829574e+07,2.700616639232e+03,8.765810757168e-01,1.626648943314e+08
3.60000000e+03,-1.597617508496e+08,-2.793693599429e+07,2.700904504272e+03,9.268427396028e-01,1.621859743946e+08
3.78000000e+03,-1.592755620053e+08,-2.793676460559e+07,2.701194048347e+03,9.775513387744e-01,1.617070447731e+08
3.96000000e+03,-1.587893208909e+08,-2.793658404872e+07,2.701485286145e+03,1.028712182214e+00,1.612281055377e+08
4.14000000e+03,-1.583030272001e+08,-2.793639424180e+07,2.701778232521e+03,1.080330657864e+00,1.607491567611e+08
4.32000000e+03,-1.578166806240e+08,-2.793619510195e+07,2.702072902506e+03,1.132412234038e+00,1.602701985177e+08
4.50000000e+03,-1.573302808512e+08,-2.793598654533e+07,2.702369311306e+03,1.184962460861e+00,1.597912308838e+08
4.68000000e+03,-1.568438275670e+08,-2.793576848706e+07,2.702667474303e+03,1.237986971739e+00,1.593122539377e+08
4.86000000e+03,-1.563573204545e+08,-2.793554084127e+07,2.702967407063e+03,1.291491484860e+00,1.588332677594e+08
5.04000000e+03,-1.558707591936e+08,-2.793530352104e+07,2.703269125332e+03,1.345481804725e+00,1.583542724312e+08
5.22000000e+03,-1.553841434616e+08,-2.793505643838e+07,2.703572645045e+03,1.399963823716e+00,1.578752680371e+08
5.40000000e+03,-1.548974729327e+08,-2.793479950425e+07,2.703877982324e+03,1.454943523690e+00,1.573962546632e+08
5.58000000e+03,-1.544107472782e+08,-2.793453262854e+07,2.704185153483e+03,1.510426977616e+00,1.569172323978e+08
5.76000000e+03,-1.539239661667e+08,-2.793425572000e+07,2.704494175031e+03,1.566420351234e+00,1.564382013313e+08
5.94000000e+03,-1.534371292635e+08,-2.793396868630e+07,2.704805063672e+03,1.622929904764e+00,1.559591615562e+08
6.12000000e+03,-1.529502362311e+08,-2.793367143394e+07,2.705117836313e+03,1.679961994641e+00,1.554801131673e+08
6.30000000e+03,-1.524632867287e+08,-2.793336386830e+07,2.705432510063e+03,1.737523075291e+00,1.550010562615e+08
6.48000000e+03,-1.519762804127e+08,-2.793304589356e+07,2.705749102236e+03,1.795619700946e+00,1.545219909381e+08
6.66000000e+03,-1.514892169361e+08,-2.793271741273e+07,2.706067630358e+03,1.854258527497e+00,1.540429172989e+08
6.84000000e+03,-1.510020959488e+08,-2.793237832761e+07,2.706388112164e+03,1.913446314385e+00,1.535638354477e+08
7.02000000e+03,-1.505149170977e+08,-2.793202853877e+07,2.706710565607e+03,1.973189926541e+00,1.530847454913e+08
7.20000000e+03,-1.500276800261e+08,-2.793166794553e+07,2.707035008858e+03,2.033496336354e+00,1.526056475384e+08
7.38000000e+03,-1.495403843743e+08,-2.793129644595e+07,2.707361460311e+03,2.094372625701e+00,1.521265417007e+08
7.56000000e+03,-1.490530297791e+08,-2.793091393682e+07,2.707689938584e+03,2.155825988002e+00,1.516474280922e+08
7.74000000e+03,-1.485656158740e+08,-2.793052031360e+07,2.708020462525e+03,2.217863730336e+00,1.511683068298e+08
7.92000000e+03,-1.480781422891e+08,-2.793011547043e+07,2.708353051213e+03,2.280493275592e+00,1.506891780328e+08
8.10000000e+03,-1.475906086509e+08,-2.792969930012e+07,2.708687723966e+03,2.343722164677e+00,1.502100418235e+08
8.28000000e+03,-1.471030145826e+08,-2.792927169410e+07,2.709024500338e+03,2.407558058766e+00,1.497308983269e+08
8.46000000e+03,-1.466153597037e+08,-2.792883254240e+07,2.709363400129e+03,2.472008741604e+00,1.492517476710e+08
8.64000000e+03,-1.461276436303e+08,-2.792838173365e+07,2.709704443384e+03,2.537082121865e+00,1.487725899864e+08
8.82000000e+03,-1.456398659746e+08,-2.792791915506e+07,2.710047650400e+03,2.602786235551e+00,1.482934254071e+08
9.00000000e+03,-1.451520263454e+08,-2.792744469234e+07,2.710393041728e+03,2.669129248461e+00,1.478142540698e+08
9.18000000e+03,-1.446641243476e+08,-2.792695822976e+07,2.710740638180e+03,2.736119458702e+00,1.473350761145e+08
9.36000000e+03,-1.441761595824e+08,-2.792645965007e+07,2.711090460827e+03,2.803765299264e+00,1.468558916844e+08
9.54000000e+03,-1.436881316472e+08,-2.792594883447e+07,2.711442531010e+03,2.872075340652e+00,1.463767009259e+08
9.72000000e+03,-1.432000401355e+08,-2.792542566264e+07,2.711796870338e+03,2.941058293579e+00,1.458975039885e+08
9.90000000e+03,-1.427118846368e+08,-2.792489001265e+07,2.712153500699e+03,3.010723011714e+00,1.454183010253e+08
1.00800000e+04,-1.422236647368e+08,-2.792434176098e+07,2.712512444257e+03,3.081078494504e+00,1.449390921928e+08
1.02600000e+04,-1.417353800171e+08,-2.792378078247e+07,2.712873723462e+03,3.152133890049e+00,1.444598776511e+08
1.04400000e+04,-1.412470300552e+08,-2.792320695030e+07,2.713237361052e+03,3.223898498055e+00,1.439806575636e+08
1.06200000e+04,-1.407586144246e+08,-2.792262013596e+07,2.713603380059e+03,3.296381772843e+00,1.435014320977e+08
1.08000000e+04,-1.402701326945e+08,-2.792202020923e+07,2.713971803811e+03,3.369593326438e+00,1.430222014243e+08
1.09800000e+04,-1.397815844299e+08,-2.792140703815e+07,2.714342655940e+03,3.443542931725e+00,1.425429657182e+08
1.11600000e+04,-1.392929691916e+08,-2.792078048897e+07,2.714715960385e+03,3.518240525677e+00,1.420637251581e+08
1.13400000e+04,-1.388042865359e+08,-2.792014042615e+07,2.715091741398e+03,3.593696212666e+00,1.415844799266e+08
1.15200000e+04,-1.383155360150e+08,-2.791948671231e+07,2.715470023546e+03,3.669920267841e+00,1.411052302106e+08
1.17000000e+04,-1.378267171763e+08,-2.791881920820e+07,2.715850831721e+03,3.746923140595e+00,1.406259762007e+08
1.18800000e+04,-1.373378295629e+08,-2.791813777269e+07,2.716234191143e+03,3.824715458108e+00,1.401467180922e+08
1.20600000e+04,-1.368488727132e+08,-2.791744226270e+07,2.716620127362e+03,3.903308028978e+00,1.396674560845e+08
1.22400000e+04,-1.363598461612e+08,-2.791673253320e+07,2.717008666271e+03,3.982711846935e+00,1.391881903814e+08
1.24200000e+04,-1.358707494360e+08,-2.791600843717e+07,2.717399834103e+03,4.062938094649e+00,1.387089211912e+08
1.26000000e+04,-1.353815820620e+08,-2.791526982554e+07,2.717793657442e+03,4.143998147618e+00,1.382296487269e+08
1.27800000e+04,-1.348923435588e+08,-2.791451654720e+07,2.718190163229e+03,4.225903578165e+00,1.377503732061e+08
1.29600000e+04,-1.344030334411e+08,-2.791374844891e+07,2.718589378765e+03,4.308666159517e+00,1.372710948512e+08
1.31400000e+04,-1.339136512186e+08,-2.791296537532e+07,2.718991331719e+03,4.392297869992e+00,1.367918138896e+08
