t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d,b
0.00000000e+00,2.279399987501791e+11,-2.386982091107302e+07,2.279272881355932e+11,0.000000000000000e+00,2.526876428563472e+00,2.412989239066407e+04,5.000000000000000e+02,2.413056539467441e+04,2.704307814310276e+07,2.388699454316146e+07
1.80000000e+02,2.279399991636355e+11,-1.952644027667850e+07,2.279273776487717e+11,4.344340243563371e+06,2.067083027254824e+00,2.412989243443286e+04,4.945915610013548e+02,2.413989146274638e+04,2.700216286132322e+07,2.412204680457833e+07
3.60000000e+02,2.279399994943290e+11,-1.518305963519413e+07,2.279274661895715e+11,8.690362984830260e+06,1.607289625195638e+00,2.412989246944031e+04,4.891959564049660e+02,2.414925960726949e+04,2.696338327304433e+07,2.435204595875036e+07
5.40000000e+02,2.279399997422597e+11,-1.083967898820086e+07,2.279275537603924e+11,1.303807567884963e+07,1.147496222553277e+00,2.412989249568644e+04,4.838141873635089e+02,2.415866850340938e+04,2.692674582427667e+07,2.457613116929625e+07
7.20000000e+02,2.279399999074276e+11,-6.496298337273437e+06,2.279276403638150e+11,1.738748553928761e+07,6.877028194944429e-01,2.412989251317123e+04,4.784472517384899e+02,2.416811679409717e+04,2.689225605629033e+07,2.479341141567845e+07
9.00000000e+02,2.279399999898327e+11,-2.152917683986847e+06,2.279277260025978e+11,2.173859953270499e+07,2.279094161858659e-01,2.412989252189470e+04,4.730961430560970e+02,2.417760309094819e+04,2.685992091798281e+07,2.500297167465744e+07
1.08000000e+03,2.279399999894750e+11,2.190462970082306e+06,2.279278106796794e+11,2.609142437300988e+07,-2.318839872055538e-01,2.412989252185683e+04,4.677618494588521e+02,2.418712597524299e+04,2.682974519313540e+07,2.520388019199810e+07
1.26000000e+03,2.279399999063545e+11,6.533843623355252e+06,2.279278943981746e+11,3.044596651608882e+07,-6.916773905126863e-01,2.412989251305763e+04,4.624453526545807e+02,2.419668399897591e+04,2.680173400706298e+07,2.539519681988813e+07
1.44000000e+03,2.279399997404712e+11,1.087722427425541e+07,2.279279771613744e+11,3.480223215463428e+07,-1.151470793568634e+00,2.412989249549710e+04,4.571476268697893e+02,2.420627568595628e+04,2.677589231536990e+07,2.557598235560513e+07
1.62000000e+03,2.279399994918250e+11,1.522060492120783e+07,2.279280589727452e+11,3.916022721317483e+07,-1.611264196206670e+00,2.412989246917524e+04,4.518696378152161e+02,2.421589953295352e+04,2.675222433047966e+07,2.574530877590346e+07
1.80000000e+03,2.279399991604160e+11,1.956398556263768e+07,2.279281398359258e+11,4.351995734331518e+07,-2.071057598260084e+00,2.412989243409205e+04,4.466123416484028e+02,2.422555401091772e+04,2.673073420139360e+07,2.590227021850433e+07
1.98000000e+03,2.279399987462443e+11,2.390736619696403e+07,2.279282197547257e+11,4.788142791920142e+07,-2.530850999561517e+00,2.412989239024753e+04,4.413766839526821e+02,2.423523756623983e+04,2.671142606868523e+07,2.604599451571510e+07
2.16000000e+03,2.279399982493097e+11,2.825074682260985e+07,2.279282987331244e+11,5.224464403321866e+07,-2.990644399944022e+00,2.412989233764168e+04,4.361635987362642e+02,2.424494862204788e+04,2.669430250958817e+07,2.617565504457505e+07
2.34000000e+03,2.279399976696123e+11,3.259412743799809e+07,2.279283767752678e+11,5.660961049192495e+07,-3.450437799240653e+00,2.412989227627449e+04,4.309740074219813e+02,2.425468557960101e+04,2.667936692764065e+07,2.629048262381952e+07
