t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d,b
0.00000000e+00,2.279399987501791e+11,-2.386982091107302e+07,2.279052542372881e+11,0.000000000000000e+00,2.526876428563472e+00,2.412989239066407e+04,5.000000000000000e+02,2.413173183898343e+04,4.215387914032811e+07,2.399812758997791e+07
1.80000000e+02,2.279399991636355e+11,-1.952644027667850e+07,2.279053438738642e+11,4.343933160288788e+06,2.067083027254824e+00,2.412989243443286e+04,4.959593840346839e+02,2.413419499159422e+04,4.208068257366642e+07,2.417135682922827e+07
3.60000000e+02,2.279399994943290e+11,-1.518305963519413e+07,2.279054327822815e+11,8.688310847484840e+06,1.607289625195638e+00,2.412989246944031e+04,4.919093643838365e+02,2.413667102822137e+04,4.200833163027572e+07,2.434693792238625e+07
5.40000000e+02,2.279399997422597e+11,-1.083967898820086e+07,2.279055209608583e+11,1.303313537944500e+07,1.147496222553277e+00,2.412989249568644e+04,4.878500583138660e+02,2.413915993447406e+04,4.193682906192537e+07,2.452488883454493e+07
7.20000000e+02,2.279399999074276e+11,-6.496298337273437e+06,2.279056084079331e+11,1.737840907126246e+07,6.877028194944429e-01,2.412989251317123e+04,4.837815853469900e+02,2.414166169403114e+04,4.186617852694745e+07,2.470522617974425e+07
9.00000000e+02,2.279399999898327e+11,-2.152917683986847e+06,2.279056951218669e+11,2.172413423491733e+07,2.279094161858659e-01,2.412989252189470e+04,4.797040672560576e+02,2.414417628861905e+04,4.179638231424951e+07,2.488796508464117e+07
1.08000000e+03,2.279399999894750e+11,2.190462970082306e+06,2.279057811010431e+11,2.607031317892308e+07,-2.318839872055538e-01,2.412989252185683e+04,4.756176280587497e+02,2.414670369798852e+04,4.172744388187166e+07,2.507311904316693e+07
1.26000000e+03,2.279399999063545e+11,6.533843623355252e+06,2.279058663438670e+11,3.041694820796899e+07,-6.916773905126863e-01,2.412989251305763e+04,4.715223940074415e+02,2.414924389989475e+04,4.165936599089447e+07,2.526069976210729e+07
1.44000000e+03,2.279399997404712e+11,1.087722427425541e+07,2.279059508487671e+11,3.476404162255877e+07,-1.151470793568634e+00,2.412989249549710e+04,4.674184935869820e+02,2.415179687007245e+04,4.159215163188148e+07,2.545071699648654e+07
1.62000000e+03,2.279399994918250e+11,1.522060492120783e+07,2.279060346141951e+11,3.911159571864548e+07,-1.611264196206670e+00,2.412989246917524e+04,4.633060574983183e+02,2.415436258221927e+04,4.152580349587948e+07,2.564317837539018e+07
1.80000000e+03,2.279399991604160e+11,1.956398556263768e+07,2.279061176386277e+11,4.345961278726301e+07,-2.071057598260084e+00,2.412989243409205e+04,4.591852186524408e+02,2.415694100797267e+04,4.146032478074387e+07,2.583808921663918e+07
1.98000000e+03,2.279399987462443e+11,2.390736619696403e+07,2.279061999205623e+11,4.780809511415220e+07,-2.530850999561517e+00,2.412989239024753e+04,4.550561121558133e+02,2.415953211689191e+04,4.139571802929352e+07,2.603545233119665e+07
2.16000000e+03,2.279399982493097e+11,2.825074682260985e+07,2.279062814585240e+11,5.215704497938725e+07,-2.990644399944022e+00,2.412989233764168e+04,4.509188753016603e+02,2.416213587643700e+04,4.133198602424625e+07,2.623526781525725e+07
2.34000000e+03,2.279399976696123e+11,3.259412743799809e+07,2.279063622510621e+11,5.650646465699456e+07,-3.450437799240653e+00,2.412989227627449e+04,4.467736475517158e+02,2.416475225195297e+04,4.126913199277394e+07,2.643753283165743e+07
2.52000000e+03,2.279399970071521e+11,3.693750804155172e+07,2.279064422967506e+11,6.085635641457065e+07,-3.910231197284463e+00,2.412989220614597e+04,4.426205705230843e+02,2.416738120665068e+04,4.120715829872129e+07,2.664224137863188e+07
2.70000000e+03,2.279399962619290e+11,4.128088863169371e+07,2.279065215941898e+11,6.520672251289715e+07,-4.370024593908506e+00,2.412989212725613e+04,4.384597879723243e+02,2.417002270158962e+04,4.114606801556088e+07,2.684938404632824e+07
2.88000000e+03,2.279399954339432e+11,4.562426920684700e+07,2.279066001420058e+11,6.955756520555124e+07,-4.829817988945837e+00,2.412989203960495e+04,4.342914457771607e+02,2.417267669566262e+04,4.108586370604973e+07,2.705894776089405e+07
3.06000000e+03,2.279399945231946e+11,4.996764976543456e+07,2.279066779388511e+11,7.390888673851512e+07,-5.289611382229506e+00,2.412989194319245e+04,4.301156919192726e+02,2.417534314557908e+04,4.102654775011855e+07,2.727091551547524e+07
3.24000000e+03,2.279399935296831e+11,5.431103030587935e+07,2.279067549834049e+11,7.826068934978074e+07,-5.749404773592568e+00,2.412989183801861e+04,4.259326764648115e+02,2.417802200584963e+04,4.096812344361088e+07,2.748526608843711e+07
3.42000000e+03,2.279399924534089e+11,5.865441082660432e+07,2.279068312743743e+11,8.261297526895326e+07,-6.209198162868077e+00,2.412989172408344e+04,4.217425515428498e+02,2.418071322877330e+04,4.091059287682327e+07,2.770197374846325e+07
3.60000000e+03,2.279399912943718e+11,6.299779132603244e+07,2.279069068104932e+11,8.696574671685210e+07,-6.668991549889086e+00,2.412989160138694e+04,4.175454713226325e+02,2.418341676442437e+04,4.085395899160249e+07,2.792100794681045e+07
3.78000000e+03,2.279399900525719e+11,6.734117180258667e+07,2.279069815905232e+11,9.131900590510781e+07,-7.128784934488648e+00,2.412989146992911e+04,4.133415919913648e+02,2.418613256063894e+04,4.079822419878890e+07,2.814233299639669e+07
3.96000000e+03,2.279399887280092e+11,7.168455225468998e+07,2.279070556132551e+11,9.567275503575952e+07,-7.588578316499818e+00,2.412989132970995e+04,4.091310717312840e+02,2.418886056300297e+04,4.074339127477479e+07,2.836590773804833e+07
4.14000000e+03,2.279399873206837e+11,7.602793268076532e+07,2.279071288775078e+11,1.000269963008495e+08,-8.048371695755648e+00,2.412989118072946e+04,4.049140706934292e+02,2.419160071484162e+04,4.068946248724025e+07,2.859168519478463e+07
4.32000000e+03,2.279399858305954e+11,8.037131307923566e+07,2.279072013821293e+11,1.043817318820136e+08,-8.508165072089193e+00,2.412989102298764e+04,4.006907509693525e+02,2.419435295721038e+04,4.063644023622819e+07,2.881961221406024e+07
4.50000000e+03,2.279399842577443e+11,8.471469344852394e+07,2.279072731259963e+11,1.087369639500715e+08,-8.967958445333505e+00,2.412989085648449e+04,3.964612765672955e+02,2.419711722888359e+04,4.058432717084830e+07,2.904962909859122e+07
4.68000000e+03,2.279399826021304e+11,8.905807378705314e+07,2.279073441080173e+11,1.130926946646192e+08,-9.427751815321638e+00,2.412989068122001e+04,3.922258133769118e+02,2.419989346635057e+04,4.053312581514367e+07,2.928166922698149e+07
4.86000000e+03,2.279399808637536e+11,9.340145409324621e+07,2.279074143271286e+11,1.174489261736140e+08,-9.887545181886646e+00,2.412989049719419e+04,3.879845291487595e+02,2.420268160380169e+04,4.048283878690860e+07,2.951565866502890e+07
5.04000000e+03,2.279399790426141e+11,9.774483436552611e+07,2.279074837822977e+11,1.218056606129573e+08,-1.034733854486158e+01,2.412989030440705e+04,3.837375934534655e+02,2.420548157312913e+04,4.043346774736356e+07,2.975151576911397e+07
5.22000000e+03,2.279399771387118e+11,1.020882146023158e+08,2.279075524725228e+11,1.261629001060861e+08,-1.080713190407950e+01,2.412989010285858e+04,3.794851776563843e+02,2.420829330391618e+04,4.038501529028312e+07,2.998915078250536e+07
5.40000000e+03,2.279399751520466e+11,1.064315948020383e+08,2.279076203968333e+11,1.305206467635556e+08,-1.126692525937345e+01,2.412988989254877e+04,3.752274548799453e+02,2.421111672343639e+04,4.033748401121967e+07,3.022846542749897e+07
5.58000000e+03,2.279399730826187e+11,1.107749749631164e+08,2.279076875542889e+11,1.348789026826192e+08,-1.172671861057649e+01,2.412988967347764e+04,3.709645999720494e+02,2.421395175664758e+04,4.029087590839594e+07,3.046935249477105e+07
5.76000000e+03,2.279399709304279e+11,1.151183550839733e+08,2.279077539439821e+11,1.392376699468165e+08,-1.218651195752167e+01,2.412988944564518e+04,3.666967894684110e+02,2.421679832619186e+04,4.024519313428827e+07,3.071169543200052e+07
5.94000000e+03,2.279399686954744e+11,1.194617351630318e+08,2.279078195650370e+11,1.435969506255530e+08,-1.264630530004204e+01,2.412988920905139e+04,3.624242015561055e+02,2.421965635239341e+04,4.020043793082576e+07,3.095536793561791e+07
6.12000000e+03,2.279399663777580e+11,1.238051151987149e+08,2.279078844166095e+11,1.479567467736848e+08,-1.310609863797067e+01,2.412988896369626e+04,3.581470160373353e+02,2.422252575325701e+04,4.015661275992438e+07,3.120023354773986e+07
6.30000000e+03,2.279399639772788e+11,1.281484951894455e+08,2.279079484978884e+11,1.523170604310997e+08,-1.356589197114060e+01,2.412988870957981e+04,3.538654142884380e+02,2.422540644447102e+04,4.011371925854060e+07,3.144614526225360e+07
6.48000000e+03,2.279399614940369e+11,1.324918751336466e+08,2.279080118080955e+11,1.566778936223004e+08,-1.402568529938488e+01,2.412988844670203e+04,3.495795792220232e+02,2.422829833940740e+04,4.007175971226878e+07,3.169294514371804e+07
6.66000000e+03,2.279399589280321e+11,1.368352550297413e+08,2.279080743464851e+11,1.610392483559897e+08,-1.448547862253657e+01,2.412988817506292e+04,3.452896952429749e+02,2.423120134912662e+04,4.003073593191165e+07,3.194046396388061e+07
6.84000000e+03,2.279399562792646e+11,1.411786348761524e+08,2.279081361123453e+11,1.654011266246529e+08,-1.494527194042872e+01,2.412988789466248e+04,3.409959482105289e+02,2.423411538237944e+04,3.999065050915158e+07,3.218852085951431e+07
7.02000000e+03,2.279399535477342e+11,1.455220146713028e+08,2.279081971049976e+11,1.697635304041434e+08,-1.540506525289439e+01,2.412988760550071e+04,3.366985253905160e+02,2.423704034561503e+04,3.995150485146636e+07,3.243692301784314e+07
7.20000000e+03,2.279399507334411e+11,1.498653944136157e+08,2.279082573237970e+11,1.741264616532691e+08,-1.586485855976663e+01,2.412988730757761e+04,3.323976154153684e+02,2.423997614298481e+04,3.991330115938481e+07,3.268546539425538e+07
