t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d,b
0.00000000e+00,2.279399987501791e+11,-2.386982091107302e+07,2.279611864406780e+11,0.000000000000000e+00,2.526876428563472e+00,2.412989239066407e+04,5.000000000000000e+02,2.412877119520633e+04,3.191686981577000e+07,2.391751257989631e+07
1.80000000e+02,2.279399991636355e+11,-1.952644027667850e+07,2.279612768511215e+11,4.343687111477488e+06,2.067083027254824e+00,2.412989243443286e+04,5.045607088446276e+02,2.413441520154017e+04,3.197691320204780e+07,2.367765539792189e+07
3.60000000e+02,2.279399994943290e+11,-1.518305963519413e+07,2.279613680818450e+11,8.688387277169611e+06,1.607289625195638e+00,2.412989246944031e+04,5.091141313125058e+02,2.414002729258162e+04,3.203845373833472e+07,2.344004653709747e+07
5.40000000e+02,2.279399997422597e+11,-1.083967898820086e+07,2.279614601314904e+11,1.303409472484211e+07,1.147496222553277e+00,2.412989249568644e+04,5.136597532539217e+02,2.414560716512062e+04,3.210148555762657e+07,2.320484890104709e+07
7.20000000e+02,2.279399999074276e+11,-6.496298337273437e+06,2.279615529986078e+11,1.738080362888354e+07,6.877028194944429e-01,2.412989251317123e+04,5.181970673951871e+02,2.415115452928349e+04,3.216600272885547e+07,2.297220685490987e+07
9.00000000e+02,2.279399999898327e+11,-2.152917683986847e+06,2.279616466816566e+11,2.172850811270076e+07,2.279094161858659e-01,2.412989252189470e+04,5.227255735423914e+02,2.415666910847742e+04,3.223199906484847e+07,2.274224739610913e+07
1.08000000e+03,2.279399999894750e+11,2.190462970082306e+06,2.279617411790068e+11,2.607720225110554e+07,-2.318839872055538e-01,2.412989252185683e+04,5.272447787914253e+02,2.416215063934067e+04,3.229946806300917e+07,2.251508130198281e+07
1.26000000e+03,2.279399999063545e+11,6.533843623355252e+06,2.279618364889409e+11,3.042688007268972e+07,-6.916773905126863e-01,2.412989251305763e+04,5.317541977190768e+02,2.416759887167276e+04,3.236840359168773e+07,2.229080424774978e+07
1.44000000e+03,2.279399997404712e+11,1.087722427425541e+07,2.279619326096540e+11,3.477753556218696e+07,-1.151470793568634e+00,2.412989249549710e+04,5.362533525614215e+02,2.417301356835079e+04,3.243879824043223e+07,2.206949788850639e+07
1.62000000e+03,2.279399994918250e+11,1.522060492120783e+07,2.279620295392560e+11,3.912916266281962e+07,-1.611264196206670e+00,2.412989246917524e+04,5.407417733944110e+02,2.417839450524960e+04,3.251064646577020e+07,2.185123089986324e+07
1.80000000e+03,2.279399991604160e+11,1.956398556263768e+07,2.279621272757739e+11,4.348175527862928e+07,-2.071057598260084e+00,2.412989243409205e+04,5.452189982891829e+02,2.418374147113496e+04,3.258394101717483e+07,2.163605997497687e+07
1.98000000e+03,2.279399987462443e+11,2.390736619696403e+07,2.279622258171502e+11,4.783530727678631e+07,-2.530850999561517e+00,2.412989239024753e+04,5.496845734634155e+02,2.418905426755424e+04,3.265867504634070e+07,2.142403077499829e+07
2.16000000e+03,2.279399982493097e+11,2.825074682260985e+07,2.279623251612485e+11,5.218981248988260e+07,-2.990644399944022e+00,2.412989233764168e+04,5.541380534297303e+02,2.419433270872629e+04,3.273484173706203e+07,2.121517883055462e+07
2.34000000e+03,2.279399976696123e+11,3.259412743799809e+07,2.279624253058521e+11,5.654526471819782e+07,-3.450437799240653e+00,2.412989227627449e+04,5.585790011142154e+02,2.419957662140027e+04,3.281243449980207e+07,2.100953039583118e+07
2.52000000e+03,2.279399970071521e+11,3.693750804155172e+07,2.279625262486665e+11,6.090165773194612e+07,-3.910231197284463e+00,2.412989220614597e+04,5.630069879932979e+02,2.420478584473746e+04,3.289144542559858e+07,2.080710325222364e+07
2.70000000e+03,2.279399962619290e+11,4.128088863169371e+07,2.279626279873209e+11,6.525898527349491e+07,-4.370024593908506e+00,2.412989212725613e+04,5.674215941881478e+02,2.420996023015020e+04,3.297186862848108e+07,2.060790746509351e+07
2.88000000e+03,2.279399954339432e+11,4.562426920684700e+07,2.279627305193693e+11,6.961724105955850e+07,-4.829817988945837e+00,2.412989203960495e+04,5.718224085808906e+02,2.421509964116714e+04,3.305369614719752e+07,2.041194609157733e+07
3.06000000e+03,2.279399945231946e+11,4.996764976543456e+07,2.279628338422935e+11,7.397641878336324e+07,-5.289611382229506e+00,2.412989194319245e+04,5.762090288924873e+02,2.422020395326102e+04,3.313692025212747e+07,2.021921584305248e+07
3.24000000e+03,2.279399935296831e+11,5.431103030587935e+07,2.279629379535030e+11,7.833651211678374e+07,-5.749404773592568e+00,2.412989183801861e+04,5.805810617732348e+02,2.422527305369319e+04,3.322153464529869e+07,2.002970770233322e+07
3.42000000e+03,2.279399924534089e+11,5.865441082660432e+07,2.279630428503365e+11,8.269751471244882e+07,-6.209198162868077e+00,2.412989172408344e+04,5.849381228664872e+02,2.423030684133407e+04,3.330753123379876e+07,1.984340749819012e+07
3.60000000e+03,2.279399912943718e+11,6.299779132603244e+07,2.279631485300658e+11,8.705942020581584e+07,-6.668991549889086e+00,2.412989160138694e+04,5.892798368774979e+02,2.423530522649278e+04,3.339490309175738e+07,1.966029643755656e+07
3.78000000e+03,2.279399900525719e+11,6.734117180258667e+07,2.279632549898951e+11,9.142222221721290e+07,-7.128784934488648e+00,2.412989146992911e+04,5.936058376209918e+02,2.424026813072822e+04,3.348364211521832e+07,1.948035159967136e+07
3.96000000e+03,2.279399887280092e+11,7.168455225468998e+07,2.279633622269640e+11,9.578591435384694e+07,-7.588578316499818e+00,2.412989132970995e+04,5.979157680681762e+02,2.424519548666471e+04,3.357374136751064e+07,1.930354639191629e+07
4.14000000e+03,2.279399873206837e+11,7.602793268076532e+07,2.279634702383485e+11,1.001504902117781e+08,-8.048371695755648e+00,2.412989118072946e+04,6.022092803726350e+02,2.425008723778947e+04,3.366519290189330e+07,1.912985097100947e+07
4.32000000e+03,2.279399858305954e+11,8.037131307923566e+07,2.279635790210624e+11,1.045159433778581e+08,-8.508165072089193e+00,2.412989102298764e+04,6.064860359093227e+02,2.425494333826908e+04,3.375798895877519e+07,1.895923263021927e+07
4.50000000e+03,2.279399842577443e+11,8.471469344852394e+07,2.279636885720598e+11,1.088822674316325e+08,-8.967958445333505e+00,2.412989085648449e+04,6.107457052770553e+02,2.425976375273233e+04,3.385212193498892e+07,1.879165615590972e+07
4.68000000e+03,2.279399826021304e+11,8.905807378705314e+07,2.279637988882361e+11,1.132494559472080e+08,-9.427751815321638e+00,2.412989068122001e+04,6.149879683203372e+02,2.426454845607831e+04,3.394758384448025e+07,1.862708415411849e+07
4.86000000e+03,2.279399808637536e+11,9.340145409324621e+07,2.279639099664302e+11,1.176175024950796e+08,-9.887545181886646e+00,2.412989049719419e+04,6.192125141201485e+02,2.426929743325805e+04,3.404436760457402e+07,1.846547735014780e+07
5.04000000e+03,2.279399790426141e+11,9.774483436552611e+07,2.279640218034261e+11,1.219864006439223e+08,-1.034733854486158e+01,2.412989030440705e+04,6.234190409856395e+02,2.427401067906130e+04,3.414246450793716e+07,1.830679486250402e+07
5.22000000e+03,2.279399771387118e+11,1.020882146023158e+08,2.279641343959533e+11,1.263561439623441e+08,-1.080713190407950e+01,2.412989010285858e+04,6.276072564450858e+02,2.427868819790868e+04,3.424186711215552e+07,1.815099445279684e+07
5.40000000e+03,2.279399751520466e+11,1.064315948020383e+08,2.279642477406903e+11,1.307267260205967e+08,-1.126692525937345e+01,2.412988989254877e+04,6.317768772201191e+02,2.428333000363204e+04,3.434256798777159e+07,1.799803275335102e+07
5.58000000e+03,2.279399730826187e+11,1.107749749631164e+08,2.279643618342653e+11,1.350981403922547e+08,-1.172671861057649e+01,2.412988967347764e+04,6.359276291939508e+02,2.428793611925395e+04,3.444455801612923e+07,1.784786547454061e+07
5.76000000e+03,2.279399709304279e+11,1.151183550839733e+08,2.279644766732581e+11,1.394703806558448e+08,-1.218651195752167e+01,2.412988944564518e+04,6.400592473759225e+02,2.429250657676866e+04,3.454783048470403e+07,1.770044759283985e+07
