t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d,b
0.00000000e+00,2.279399987501791e+11,-2.386982091107302e+07,2.279171186440678e+11,0.000000000000000e+00,2.526876428563472e+00,2.412989239066407e+04,5.000000000000000e+02,2.413110373256772e+04,3.306459739520542e+07,2.392546280347117e+07
1.80000000e+02,2.279399991636355e+11,-1.952644027667850e+07,2.279172081633904e+11,4.344057562040886e+06,2.067083027254824e+00,2.412989243443286e+04,4.946564432519453e+02,2.413620866941561e+04,3.300349006662878e+07,2.416074966903320e+07
3.60000000e+02,2.279399994943290e+11,-1.518305963519413e+07,2.279172967201624e+11,8.689036566609295e+06,1.607289625195638e+00,2.412989246944031e+04,4.893050641137543e+02,2.414134194977046e+04,3.294378465664012e+07,2.439835725167207e+07
5.40000000e+02,2.279399997422597e+11,-1.083967898820086e+07,2.279173843130159e+11,1.303494209306791e+07,1.147496222553277e+00,2.412989249568644e+04,4.839463118794242e+02,2.414650332213695e+04,3.288548577299776e+07,2.463813311398736e+07
7.20000000e+02,2.279399999074276e+11,-6.496298337273437e+06,2.279174709406649e+11,1.738177917455012e+07,6.877028194944429e-01,2.412989251317123e+04,4.785806415459654e+02,2.415169252434157e+04,3.282859932912355e+07,2.487990702069443e+07
9.00000000e+02,2.279399999898327e+11,-2.152917683986847e+06,2.279175566019051e+11,2.172955279603593e+07,2.279094161858659e-01,2.412989252189470e+04,4.732085136310052e+02,2.415690928351437e+04,3.277313040946999e+07,2.512348990410766e+07
1.08000000e+03,2.279399999894750e+11,2.190462970082306e+06,2.279176412956162e+11,2.607826789242596e+07,-2.318839872055538e-01,2.412989252185683e+04,4.678303939783242e+02,2.416215331608646e+04,3.271908353257813e+07,2.536867283931397e+07
1.26000000e+03,2.279399999063545e+11,6.533843623355252e+06,2.279177250207617e+11,3.042792934661513e+07,-6.916773905126863e-01,2.412989251305763e+04,4.624467535674644e+02,2.416742432778312e+04,3.266646399241209e+07,2.561522604100614e+07
1.44000000e+03,2.279399997404712e+11,1.087722427425541e+07,2.279178077763911e+11,3.477854198756690e+07,-1.151470793568634e+00,2.412989249549710e+04,4.570580683050659e+02,2.417272201363898e+04,3.261527651225220e+07,2.586289789766091e+07
1.62000000e+03,2.279399994918250e+11,1.522060492120783e+07,2.279178895616390e+11,3.913011058839054e+07,-1.611264196206670e+00,2.412989246917524e+04,4.516648188130176e+02,2.417804605801805e+04,3.256552609126515e+07,2.611141405928498e+07
1.80000000e+03,2.279399991604160e+11,1.956398556263768e+07,2.279179703757277e+11,4.348263986442307e+07,-2.071057598260084e+00,2.412989243409205e+04,4.462674902075696e+02,2.418339613464617e+04,3.251721652104098e+07,2.636047659749364e+07
1.98000000e+03,2.279399987462443e+11,2.390736619696403e+07,2.279180502179670e+11,4.783613447131664e+07,-2.530850999561517e+00,2.412989239024753e+04,4.408665718865086e+02,2.418877190663766e+04,3.247035342651595e+07,2.660976325815265e+07
2.16000000e+03,2.279399982493097e+11,2.825074682260985e+07,2.279181290877550e+11,5.219059900313419e+07,-2.990644399944022e+00,2.412989233764168e+04,4.354625572828646e+02,2.419417302656030e+04,3.242494036404338e+07,2.685892683149191e+07
2.34000000e+03,2.279399976696123e+11,3.259412743799809e+07,2.279182069845794e+11,5.654603799045644e+07,-3.450437799240653e+00,2.412989227627449e+04,4.300559436337807e+02,2.419959913648815e+04,3.238098175167795e+07,2.710759466201861e+07
2.52000000e+03,2.279399970071521e+11,3.693750804155172e+07,2.279182839080172e+11,6.090245589849684e+07,-3.910231197284463e+00,2.412989220614597e+04,4.246472317402487e+02,2.420504986806721e+04,3.233848167355438e+07,2.735536832635528e+07
2.70000000e+03,2.279399962619290e+11,4.128088863169371e+07,2.279183598577352e+11,6.525985712523399e+07,-4.370024593908506e+00,2.412989212725613e+04,4.192369257096321e+02,2.421052484260361e+04,3.229744463867155e+07,2.760182350707274e+07
2.88000000e+03,2.279399954339432e+11,4.562426920684700e+07,2.279184348334926e+11,6.961824599955741e+07,-4.829817988945837e+00,2.412989203960495e+04,4.138255327114900e+02,2.421602367114247e+04,3.225787368006464e+07,2.784651008996414e+07
3.06000000e+03,2.279399945231946e+11,4.996764976543456e+07,2.279185088351398e+11,7.397762677942951e+07,-5.289611382229506e+00,2.412989194319245e+04,4.084135627076013e+02,2.422154595457902e+04,3.221977330561534e+07,2.808895251749207e+07
3.24000000e+03,2.279399935296831e+11,5.431103030587935e+07,2.279185818626188e+11,7.833800365006897e+07,-5.749404773592568e+00,2.412989183801861e+04,4.030015281864457e+02,2.422709128376957e+04,3.218314688218971e+07,2.832865042541551e+07
