t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d,b
0.00000000e+00,2.279399987501791e+11,-2.386982091107302e+07,2.279323728813559e+11,0.000000000000000e+00,2.526876428563472e+00,2.412989239066407e+04,5.000000000000000e+02,2.413029623923832e+04,2.505837619729050e+07,2.387600372236893e+07
1.80000000e+02,2.279399991636355e+11,-1.952644027667850e+07,2.279324625047517e+11,4.344506722855273e+06,2.067083027254824e+00,2.412989243443286e+04,4.958198478601940e+02,2.414201008458245e+04,2.503244572231625e+07,2.404866997274677e+07
3.60000000e+02,2.279399994943290e+11,-1.518305963519413e+07,2.279325513786495e+11,8.691125190434989e+06,1.607289625195638e+00,2.412989246944031e+04,4.916724194709454e+02,2.415375968912047e+04,2.500902105704146e+07,2.420823125789192e+07
5.40000000e+02,2.279399997422597e+11,-1.083967898820086e+07,2.279326395090280e+11,1.303986162757060e+07,1.147496222553277e+00,2.412989249568644e+04,4.875587031114662e+02,2.416554269265562e+04,2.498810690252782e+07,2.435366561731715e+07
7.20000000e+02,2.279399999074276e+11,-6.496298337273437e+06,2.279327269020442e+11,1.739072183112530e+07,6.877028194944429e-01,2.412989251317123e+04,4.834796630867448e+02,2.417735670059351e+04,2.496970854196915e+07,2.448400582909915e+07
9.00000000e+02,2.279399999898327e+11,-2.152917683986847e+06,2.279328135640239e+11,2.174371116403207e+07,2.279094161858659e-01,2.412989252189470e+04,4.794362383640983e+02,2.418919928651949e+04,2.495382929575880e+07,2.459835544611818e+07
1.08000000e+03,2.279399999894750e+11,2.190462970082306e+06,2.279328995014600e+11,2.609883454980655e+07,-2.318839872055538e-01,2.412989252185683e+04,4.754293412542706e+02,2.420106799487154e+04,2.494047229769470e+07,2.469590449447608e+07
1.26000000e+03,2.279399999063545e+11,6.533843623355252e+06,2.279329847210078e+11,3.045609646754290e+07,-6.916773905126863e-01,2.412989251305763e+04,4.714598561600916e+02,2.421296034364193e+04,2.492964114304877e+07,2.477594433854907e+07
1.44000000e+03,2.279399997404712e+11,1.087722427425541e+07,2.279330692294789e+11,3.481550094740754e+07,-1.151470793568634e+00,2.412989249549710e+04,4.675286383554272e+02,2.422487382723221e+04,2.492133757225409e+07,2.483788121130244e+07
1.62000000e+03,2.279399994918250e+11,1.522060492120783e+07,2.279331530338357e+11,3.917705156664965e+07,-1.611264196206670e+00,2.412989246917524e+04,4.636365128467152e+02,2.423680591929792e+04,2.491556401106267e+07,2.488124792329250e+07
1.80000000e+03,2.279399991604160e+11,1.956398556263768e+07,2.279332361411871e+11,4.354075144612781e+07,-2.071057598260084e+00,2.412989243409205e+04,4.597842732938474e+02,2.424875407566175e+04,2.491232110696182e+07,2.490571331255642e+07
1.98000000e+03,2.279399987462443e+11,2.390736619696403e+07,2.279333185587813e+11,4.790660324736676e+07,-2.530850999561517e+00,2.412989239024753e+04,4.559726809928496e+02,2.426071573729184e+04,2.491160941013066e+07,2.491108906896434e+07
2.16000000e+03,2.279399982493097e+11,2.825074682260985e+07,2.279334002940004e+11,5.227460917015556e+07,-2.990644399944022e+00,2.412989233764168e+04,4.522024639313545e+02,2.427268833331150e+04,2.491342962551320e+07,2.489733366094060e+07
2.34000000e+03,2.279399976696123e+11,3.259412743799809e+07,2.279334813543562e+11,5.664477095068567e+07,-3.450437799240653e+00,2.412989227627449e+04,4.484743159224413e+02,2.428466928402038e+04,2.491778109686926e+07,2.486455320529556e+07
2.52000000e+03,2.279399970071521e+11,3.693750804155172e+07,2.279335617474800e+11,6.101708986023554e+07,-3.910231197284463e+00,2.412989220614597e+04,4.447888958138003e+02,2.429665600393785e+04,2.492466309135082e+07,2.481299924748570e+07
2.70000000e+03,2.279399962619290e+11,4.128088863169371e+07,2.279336414811196e+11,6.539156670440740e+07,-4.370024593908506e+00,2.412989212725613e+04,4.411468267717191e+02,2.430864590486779e+04,2.493407400120798e+07,2.474306353844235e+07
2.88000000e+03,2.279399954339432e+11,4.562426920684700e+07,2.279337205631317e+11,6.976820182291465e+07,-4.829817988945837e+00,2.412989203960495e+04,4.375486956468198e+02,2.432063639896290e+04,2.494601132548698e+07,2.465527002086838e+07
3.06000000e+03,2.279399945231946e+11,4.996764976543456e+07,2.279337990014746e+11,7.414699508991739e+07,-5.289611382229506e+00,2.412989194319245e+04,4.339950524220473e+02,2.433262490177895e+04,2.496047350186180e+07,2.455026434003345e+07
3.24000000e+03,2.279399935296831e+11,5.431103030587935e+07,2.279338768042037e+11,7.852794591490977e+07,-5.749404773592568e+00,2.412989183801861e+04,4.304864097458591e+02,2.434460883530480e+04,2.497745686223520e+07,2.442880127911396e+07
3.42000000e+03,2.279399924534089e+11,5.865441082660432e+07,2.279339539794620e+11,8.291105324415062e+07,-6.209198162868077e+00,2.412989172408344e+04,4.270232425403282e+02,2.435658563100276e+04,2.499695719453059e+07,2.429173058359689e+07
3.60000000e+03,2.279399912943718e+11,6.299779132603244e+07,2.279340305354750e+11,8.729631556263573e+07,-6.668991549889086e+00,2.412989160138694e+04,4.236059877085826e+02,2.436855273275515e+04,2.501897146738556e+07,2.413998166880302e+07
3.78000000e+03,2.279399900525719e+11,6.734117180258667e+07,2.279341064805428e+11,9.168373089659943e+07,-7.128784934488648e+00,2.412989146992911e+04,4.202350439121334e+02,2.438050759982637e+04,2.504349443687014e+07,2.397454771399963e+07
3.96000000e+03,2.279399887280092e+11,7.168455225468998e+07,2.279341818230349e+11,9.607329681654783e+07,-7.588578316499818e+00,2.412989132970995e+04,4.169107714323507e+02,2.439244770977731e+04,2.507052069008999e+07,2.379646962616097e+07
4.14000000e+03,2.279399873206837e+11,7.602793268076532e+07,2.279342565713816e+11,1.004650104408019e+08,-8.048371695755648e+00,2.412989118072946e+04,4.136334921313941e+02,2.440437056125496e+04,2.510004498562340e+07,2.360682032108432e+07
4.32000000e+03,2.279399858305954e+11,8.037131307923566e+07,2.279343307340678e+11,1.048588684395479e+08,-8.508165072089193e+00,2.412989102298764e+04,4.104034894767967e+02,2.441627367679587e+04,2.513206102695628e+07,2.340668970560118e+07
4.50000000e+03,2.279399842577443e+11,8.471469344852394e+07,2.279344043196260e+11,1.092548670393816e+08,-8.967958445333505e+00,2.412989085648449e+04,4.072210086551324e+02,2.442815460552128e+04,2.516656180823578e+07,2.319717068381306e+07
4.68000000e+03,2.279399826021304e+11,8.905807378705314e+07,2.279344773366292e+11,1.136530020283295e+08,-9.427751815321638e+00,2.412989068122001e+04,4.040862567624789e+02,2.444001092576894e+04,2.520354041625594e+07,2.297934643360768e+07
4.86000000e+03,2.279399808637536e+11,9.340145409324621e+07,2.279345497936844e+11,1.180532687613372e+08,-9.887545181886646e+00,2.412989049719419e+04,4.009994030755416e+02,2.445184024762408e+04,2.524298889408441e+07,2.275427912579786e+07
5.04000000e+03,2.279399790426141e+11,9.774483436552611e+07,2.279346216994255e+11,1.224556621662077e+08,-1.034733854486158e+01,2.412989030440705e+04,3.979605793953393e+02,2.446364021537175e+04,2.528489952161433e+07,2.252300018823414e+07
5.22000000e+03,2.279399771387118e+11,1.020882146023158e+08,2.279346930625074e+11,1.268601767499724e+08,-1.080713190407950e+01,2.412989010285858e+04,3.949698804612389e+02,2.447540850986500e+04,2.532926312368093e+07,2.228650215095805e+07
5.40000000e+03,2.279399751520466e+11,1.064315948020383e+08,2.279347638915981e+11,1.312668066056724e+08,-1.126692525937345e+01,2.412988989254877e+04,3.920273644419404e+02,2.448714285076066e+04,2.537607132248315e+07,2.204573205698429e+07
5.58000000e+03,2.279399730826187e+11,1.107749749631164e+08,2.279348341953733e+11,1.356755454195405e+08,-1.172671861057649e+01,2.412988967347764e+04,3.891330534894028e+02,2.449884099866721e+04,2.542531365163445e+07,2.180158637159367e+07
5.76000000e+03,2.279399709304279e+11,1.151183550839733e+08,2.279349039825092e+11,1.400863864785603e+08,-1.218651195752167e+01,2.412988944564518e+04,3.862869343521961e+02,2.451050075720592e+04,2.547698102224696e+07,2.155490729428244e+07
5.94000000e+03,2.279399686954744e+11,1.194617351630318e+08,2.279349732616762e+11,1.444993226783811e+08,-1.264630530004204e+01,2.412988920905139e+04,3.834889590553442e+02,2.452211997492900e+04,2.553106261726452e+07,2.130648034847138e+07
6.12000000e+03,2.279399663777580e+11,1.238051151987149e+08,2.279350420415335e+11,1.489143465315687e+08,-1.310609863797067e+01,2.412988896369626e+04,3.807390456399173e+02,2.453369654711156e+04,2.558754757894642e+07,2.105703310968912e+07
6.30000000e+03,2.279399639772788e+11,1.281484951894455e+08,2.279351103307194e+11,1.533314501761734e+08,-1.356589197114060e+01,2.412988870957981e+04,3.780370789414019e+02,2.454522841749526e+04,2.564642491732126e+07,2.080723492676334e+07
6.48000000e+03,2.279399614940369e+11,1.324918751336466e+08,2.279351781378569e+11,1.577506253846017e+08,-1.402568529938488e+01,2.412988844670203e+04,3.753829114370018e+02,2.455671357981267e+04,2.570768295068932e+07,2.055769747708582e+07
6.66000000e+03,2.279399589280321e+11,1.368352550297413e+08,2.279352454715322e+11,1.621718635727313e+08,-1.448547862253657e+01,2.412988817506292e+04,3.727763641303629e+02,2.456815007925493e+04,2.577130999580992e+07,2.030897604016647e+07
6.84000000e+03,2.279399562792646e+11,1.411786348761524e+08,2.279353123402983e+11,1.665951558093123e+08,-1.494527194042872e+01,2.412988789466248e+04,3.702172274695272e+02,2.457953601382290e+04,2.583729318139601e+07,2.006157131550090e+07
7.02000000e+03,2.279399535477342e+11,1.455220146713028e+08,2.279353787526676e+11,1.710204928255742e+08,-1.540506525289439e+01,2.412988760550071e+04,3.677052623166574e+02,2.459086953551189e+04,2.590561976969665e+07,1.981593168880703e+07
7.20000000e+03,2.279399507334411e+11,1.498653944136157e+08,2.279354447171076e+11,1.754478650250471e+08,-1.586485855976663e+01,2.412988730757761e+04,3.652402009455548e+02,2.460214885139999e+04,2.597627738838185e+07,1.957245582176780e+07
7.38000000e+03,2.279399478363852e+11,1.542087741015138e+08,2.279355102420348e+11,1.798772624935634e+08,-1.632465186087850e+01,2.412988700089318e+04,3.628217480697018e+02,2.461337222460841e+04,2.604925210468001e+07,1.933149547026062e+07
7.56000000e+03,2.279399448565664e+11,1.585521537334203e+08,2.279355753358104e+11,1.843086750094262e+08,-1.678444515606304e+01,2.412988668544743e+04,3.604495818971017e+02,2.462453797514124e+04,2.612453078668875e+07,1.909335844499412e+07
7.74000000e+03,2.279399417939849e+11,1.628955333077580e+08,2.279356400067342e+11,1.887420920537086e+08,-1.724423844515331e+01,2.412988636124034e+04,3.581233552057036e+02,2.463564448060995e+04,2.620209868287188e+07,1.885831164215998e+07
7.92000000e+03,2.279399386486406e+11,1.672389128229499e+08,2.279357042630431e+11,1.931775028206834e+08,-1.770403172798236e+01,2.412988602827193e+04,3.558426964413979e+02,2.464669017681773e+04,2.628194223103816e+07,1.862658408276818e+07
8.10000000e+03,2.279399354205335e+11,1.715822922774189e+08,2.279357681129040e+11,1.976148962283442e+08,-1.816382500438325e+01,2.412988568654219e+04,3.536072108270040e+02,2.465767355825007e+04,2.636404612891209e+07,1.839836991688214e+07
8.28000000e+03,2.279399321096636e+11,1.759256716695881e+08,2.279358315644108e+11,2.020542609289949e+08,-1.862361827418903e+01,2.412988533605112e+04,3.514164814836624e+02,2.466859317843937e+04,2.644839630781449e+07,1.817383134880377e+07
8.46000000e+03,2.279399287160309e+11,1.802690509978804e+08,2.279358946255803e+11,2.064955853199103e+08,-1.908341153723276e+01,2.412988497679872e+04,3.492700705620464e+02,2.467944765020517e+04,2.653497680330139e+07,1.795310145797945e+07
8.64000000e+03,2.279399252396354e+11,1.846124302607187e+08,2.279359573043500e+11,2.109388575540213e+08,-1.954320479334748e+01,2.412988460878499e+04,3.471675203711048e+02,2.469023564582623e+04,2.662377289061244e+07,1.773628688955307e+07
8.82000000e+03,2.279399216804772e+11,1.889558094565261e+08,2.279360196085714e+11,2.153840655506190e+08,-2.000299804236625e+01,2.412988423200993e+04,3.451083545148775e+02,2.470095589706152e+04,2.671476915330783e+07,1.752347040759407e+07
9.00000000e+03,2.279399180385562e+11,1.932991885837254e+08,2.279360815460093e+11,2.198311970060585e+08,-2.046279128412213e+01,2.412988384647355e+04,3.430920790246005e+02,2.471160719507884e+04,2.680794913611388e+07,1.731471329066136e+07
9.18000000e+03,2.279399143138723e+11,1.976425676407396e+08,2.279361431243378e+11,2.242802394044415e+08,-2.092258451844817e+01,2.412988345217584e+04,3.411181834823840e+02,2.472218839030997e+04,2.690329771411924e+07,1.711005757321803e+07
9.36000000e+03,2.279399105064257e+11,2.019859466259918e+08,2.279362043511396e+11,2.287311800282605e+08,-2.138237774517741e+01,2.412988304911680e+04,3.391861421415574e+02,2.473269839217615e+04,2.700079813087406e+07,1.690952812597556e+07
9.54000000e+03,2.279399066162163e+11,2.063293255379047e+08,2.279362652338993e+11,2.331840059689839e+08,-2.184217096414293e+01,2.412988263729643e+04,3.372954150328008e+02,2.474313616874618e+04,2.710043436165715e+07,1.671313458464334e+07
9.72000000e+03,2.279399026432442e+11,2.106727043749015e+08,2.279363257800040e+11,2.376387041375778e+08,-2.230196417517776e+01,2.412988221671474e+04,3.354454490567078e+02,2.475350074630286e+04,2.720218920517263e+07,1.652087311863138e+07
9.90000000e+03,2.279398985875092e+11,2.150160831354051e+08,2.279363859967399e+11,2.420952612749410e+08,-2.276175737811496e+01,2.412988178737172e+04,3.336356790629549e+02,2.476379120881512e+04,2.730604654550434e+07,1.633272805677625e+07
1.00800000e+04,2.279398944490115e+11,2.193594618178384e+08,2.279364458912907e+11,2.465536639622299e+08,-2.322155057278759e+01,2.412988134926737e+04,3.318655289083844e+02,2.477400669734984e+04,2.741198971869282e+07,1.614867336961217e+07
1.02600000e+04,2.279398902277510e+11,2.237028404206018e+08,2.279365054707358e+11,2.510138986310827e+08,-2.368134375902630e+01,2.412988090240170e+04,3.301344124957281e+02,2.478414640940827e+04,2.752000153575571e+07,1.596867401861700e+07
1.04400000e+04,2.279398859237278e+11,2.280462189420744e+08,2.279365647420474e+11,2.554759515737100e+08,-2.414113693665952e+01,2.412988044677469e+04,3.284417347936588e+02,2.479420959816524e+04,2.763006460927910e+07,1.579268718099606e+07
1.06200000e+04,2.279398815369417e+11,2.323895973807458e+08,2.279366237120904e+11,2.599398089528428e+08,-2.460093010552734e+01,2.412987998238637e+04,3.267868928274423e+02,2.480419557168970e+04,2.774216248524769e+07,1.562066335454262e+07
1.08000000e+04,2.279398770673929e+11,2.367329757350387e+08,2.279366823876204e+11,2.644054568115398e+08,-2.506072326546279e+01,2.412987950923671e+04,3.251692766496153e+02,2.481410369206240e+04,2.785627760383093e+07,1.545254735568170e+07
1.09800000e+04,2.279398725150813e+11,2.410763540033761e+08,2.279367407752810e+11,2.688728810828227e+08,-2.552051641629893e+01,2.412987902732573e+04,3.235882702803624e+02,2.482393337446851e+04,2.797239197175453e+07,1.528827921637434e+07
1.11600000e+04,2.279398678800070e+11,2.454197321841811e+08,2.279367988816095e+11,2.733420675991579e+08,-2.598030955786882e+01,2.412987853665342e+04,3.220432526236424e+02,2.483368408622359e+04,2.809048875160890e+07,1.512779498160370e+07
1.13400000e+04,2.279398631621699e+11,2.497631102758765e+08,2.279368567130262e+11,2.778130021017402e+08,-2.644010269000551e+01,2.412987803721979e+04,3.205335983522936e+02,2.484335534574982e+04,2.821055037291888e+07,1.497102743579016e+07
1.15200000e+04,2.279398583615701e+11,2.541064882768853e+08,2.279369142758392e+11,2.822856702495965e+08,-2.689989581254206e+01,2.412987752902483e+04,3.190586787636708e+02,2.485294672152182e+04,2.833256004004252e+07,1.481790673743729e+07
1.17000000e+04,2.279398534782074e+11,2.584498661856305e+08,2.279369715762448e+11,2.867600576285056e+08,-2.735968892531151e+01,2.412987701206855e+04,3.176178626052283e+02,2.486245783097247e+04,2.845649837409483e+07,1.466836098691973e+07
1.18800000e+04,2.279398485120821e+11,2.627932440005351e+08,2.279370286203247e+11,2.912361497597044e+08,-2.781948202814692e+01,2.412987648635094e+04,3.162105168695829e+02,2.487188833936128e+04,2.858234918610488e+07,1.452231673212396e+07
1.20600000e+04,2.279398434631939e+11,2.671366217200220e+08,2.279370854140460e+11,2.957139321083868e+08,-2.827927512088135e+01,2.412987595187201e+04,3.148360075584824e+02,2.488123795860620e+04,2.871009394041348e+07,1.437969941333080e+07
1.22400000e+04,2.279398383315430e+11,2.714799993425142e+08,2.279371419632626e+11,3.001933900920075e+08,-2.873906820334785e+01,2.412987540863175e+04,3.134937004139526e+02,2.489050644610628e+04,2.883971598113873e+07,1.424043375358233e+07
1.24200000e+04,2.279398331171293e+11,2.758233768664346e+08,2.279371982737143e+11,3.046745090883514e+08,-2.919886127537947e+01,2.412987485663016e+04,3.121829616198898e+02,2.489969360351715e+04,2.897119666519580e+07,1.410444410394117e+07
1.26000000e+04,2.279398278199529e+11,2.801667542902061e+08,2.279372543510256e+11,3.091572744433917e+08,-2.965865433680926e+01,2.412987429586726e+04,3.109031584683538e+02,2.490879927554041e+04,2.910451857083885e+07,1.397165474497128e+07
1.27800000e+04,2.279398224400138e+11,2.845101316122519e+08,2.279373102007080e+11,3.136416714789295e+08,-3.011844738747028e+01,2.412987372634302e+04,3.096536599968561e+02,2.491782334867232e+04,2.923966424404646e+07,1.384199014668886e+07
1.29600000e+04,2.279398169773119e+11,2.888535088309948e+08,2.279373658281604e+11,3.181276855000031e+08,-3.057824042719559e+01,2.412987314805746e+04,3.084338375926783e+02,2.492676574995087e+04,2.937661592458789e+07,1.371537519625502e+07
1.31400000e+04,2.279398114318472e+11,2.931968859448577e+08,2.279374212386681e+11,3.226153018020674e+08,-3.103803345581823e+01,2.412987256101059e+04,3.072430655670786e+02,2.493562644568726e+04,2.951535556395334e+07,1.359173539460789e+07
1.33200000e+04,2.279398058036198e+11,2.975402629522637e+08,2.279374764374038e+11,3.271045056779513e+08,-3.149782647317126e+01,2.412987196520238e+04,3.060807216951772e+02,2.494440544021407e+04,2.965586606276386e+07,1.347099702411320e+07
1.35000000e+04,2.279398000926297e+11,3.018836398516357e+08,2.279375314294291e+11,3.315952824245939e+08,-3.195761947908774e+01,2.412987136063285e+04,3.049461877287511e+02,2.495310277459874e+04,2.979812967544510e+07,1.335308729141218e+07
1.36800000e+04,2.279397942988768e+11,3.062270166413967e+08,2.279375862196946e+11,3.360876173495325e+08,-3.241741247340071e+01,2.412987074730200e+04,3.038388498766178e+02,2.496171852538030e+04,2.994212905133809e+07,1.323793444817807e+07
1.38600000e+04,2.279397884223612e+11,3.105703933199695e+08,2.279376408130405e+11,3.405814957771789e+08,-3.287720545594323e+01,2.412987012520983e+04,3.027580992548041e+02,2.497025280331251e+04,3.008784650363814e+07,1.312546789299015e+07
1.40400000e+04,2.279397824630829e+11,3.149137698857774e+08,2.279376952141983e+11,3.450769030548638e+08,-3.333699842654836e+01,2.412986949435633e+04,3.017033323102714e+02,2.497870575207975e+04,3.023526437415762e+07,1.301561825436073e+07
1.42200000e+04,2.279397764210418e+11,3.192571463372430e+08,2.279377494277909e+11,3.495738245586520e+08,-3.379679138504914e+01,2.412986885474151e+04,3.006739512126634e+02,2.498707754706499e+04,3.038436581931606e+07,1.290831745957920e+07
1.44000000e+04,2.279397702962379e+11,3.236005226727895e+08,2.279378034583343e+11,3.540722456989344e+08,-3.425658433127864e+01,2.412986820636537e+04,2.996693642200862e+02,2.499536839410150e+04,3.053513320274479e+07,1.280349878854343e+07
1.45800000e+04,2.279397640886714e+11,3.279438988908396e+08,2.279378573102393e+11,3.585721519258022e+08,-3.471637726506990e+01,2.412986754922790e+04,2.986889860179909e+02,2.500357852823704e+04,3.068754932017240e+07,1.270109691601921e+07
1.47600000e+04,2.279397577983421e+11,3.322872749898166e+08,2.279379109878118e+11,3.630735287341889e+08,-3.517617018625598e+01,2.412986688332912e+04,2.977322380309552e+02,2.501170821252167e+04,3.084159751728864e+07,1.260104794381896e+07
1.49400000e+04,2.279397514252502e+11,3.366306509681432e+08,2.279379644952519e+11,3.675763616688048e+08,-3.563596309466993e+01,2.412986620866901e+04,2.967985487099042e+02,2.501975773679308e+04,3.099726009475662e+07,1.250328942567366e+07
1.51200000e+04,2.279397449693954e+11,3.409740268242425e+08,2.279380178366603e+11,3.720806363288576e+08,-3.609575599014481e+01,2.412986552524758e+04,2.958873537923579e+02,2.502772741651094e+04,3.115452037993275e+07,1.240776037647261e+07
1.53000000e+04,2.279397384307780e+11,3.453174025565375e+08,2.279380710160357e+11,3.765863383725519e+08,-3.655554887251367e+01,2.412986483306484e+04,2.949980965415486e+02,2.503561759158065e+04,3.131336150409698e+07,1.231440128322366e+07
1.54800000e+04,2.279397318093978e+11,3.496607781634510e+08,2.279381240372772e+11,3.810934535213888e+08,-3.701534174160956e+01,2.412986413212076e+04,2.941302279611466e+02,2.504342862520556e+04,3.147376723221556e+07,1.222315410504673e+07
1.56600000e+04,2.279397251052550e+11,3.540041536434061e+08,2.279381769041863e+11,3.856019675642586e+08,-3.747513459726554e+01,2.412986342241537e+04,2.932832069884226e+02,2.505116090275640e+04,3.163571993331306e+07,1.213396226845616e+07
1.58400000e+04,2.279397183183494e+11,3.583475289948257e+08,2.279382296204672e+11,3.901118663613303e+08,-3.793492743931466e+01,2.412986270394866e+04,2.924565006650645e+02,2.505881483067676e+04,3.179920357530655e+07,1.204677065907537e+07
1.60200000e+04,2.279397114486811e+11,3.626909042161328e+08,2.279382821897298e+11,3.946231358477470e+08,-3.839472026758997e+01,2.412986197672063e+04,2.916495842885225e+02,2.506639083540074e+04,3.196420200317361e+07,1.196152560736385e+07
1.62000000e+04,2.279397044962501e+11,3.670342793057503e+08,2.279383346154889e+11,3.991357620371264e+08,-3.885451308192452e+01,2.412986124073128e+04,2.908619415439946e+02,2.507388936228640e+04,3.213069836188544e+07,1.187817487468192e+07
