t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d,b
0.00000000e+00,2.279399987501791e+11,-2.386982091107302e+07,2.278967796610169e+11,0.000000000000000e+00,2.526876428563472e+00,2.412989239066407e+04,5.000000000000000e+02,2.413218051645306e+04,4.937264450453216e+07,2.406835236551274e+07
1.80000000e+02,2.279399991636355e+11,-1.952644027667850e+07,2.278968693703083e+11,4.343930283383185e+06,2.067083027254824e+00,2.412989243443286e+04,4.967679026684118e+02,2.413371315577883e+04,4.929476304808185e+07,2.420275293451329e+07
3.60000000e+02,2.279399994943290e+11,-1.518305963519413e+07,2.278969584971582e+11,8.688137097529812e+06,1.607289625195638e+00,2.412989246944031e+04,4.935284315481799e+02,2.413525308368947e+04,4.921749155586581e+07,2.433878247790257e+07
5.40000000e+02,2.279399997422597e+11,-1.083967898820086e+07,2.278970470402428e+11,1.303262175498452e+07,1.147496222553277e+00,2.412989249568644e+04,4.902816296056184e+02,2.413680030675111e+04,4.914083184918880e+07,2.447646078784133e+07
7.20000000e+02,2.279399999074276e+11,-6.496298337273437e+06,2.278971349982471e+11,1.737738556942227e+07,6.877028194944429e-01,2.412989251317123e+04,4.870275407719333e+02,2.413835483095504e+04,4.906478596229453e+07,2.461580766915800e+07
9.00000000e+02,2.279399999898327e+11,-2.152917683986847e+06,2.278972223698630e+11,2.172242985554397e+07,2.279094161858659e-01,2.412989252189470e+04,4.837662099483610e+02,2.413991666170797e+04,4.898935597254369e+07,2.475684292024750e+07
1.08000000e+03,2.279399999894750e+11,2.190462970082306e+06,2.278973091537913e+11,2.606775592897061e+07,-2.318839872055538e-01,2.412989252185683e+04,4.804976830081053e+02,2.414148580382518e+04,4.891454355031687e+07,2.489958631270958e+07
1.26000000e+03,2.279399999063545e+11,6.533843623355252e+06,2.278973953487408e+11,3.041336510613577e+07,-6.916773905126863e-01,2.412989251305763e+04,4.772220068000875e+02,2.414306226152066e+04,4.884035081443965e+07,2.504405756924698e+07
1.44000000e+03,2.279399997404712e+11,1.087722427425541e+07,2.278974809534287e+11,3.475925870417750e+07,-1.151470793568634e+00,2.412989249549710e+04,4.739392291501510e+02,2.414464603839994e+04,4.876677980855209e+07,2.519027634016165e+07
1.62000000e+03,2.279399994918250e+11,1.522060492120783e+07,2.278975659665814e+11,3.910543804082689e+07,-1.611264196206670e+00,2.412989246917524e+04,4.706493988636778e+02,2.414623713745195e+04,4.869383245721541e+07,2.533826217802212e+07
1.80000000e+03,2.279399991604160e+11,1.956398556263768e+07,2.278976503869336e+11,4.345190443429708e+07,-2.071057598260084e+00,2.412989243409205e+04,4.673525657287047e+02,2.414783556103970e+04,4.862151060788842e+07,2.548803451049914e+07
1.98000000e+03,2.279399987462443e+11,2.390736619696403e+07,2.278977342132298e+11,4.779865920316985e+07,-2.530850999561517e+00,2.412989239024753e+04,4.640487805158726e+02,2.414944131089364e+04,4.854981598692338e+07,2.563961261143572e+07
2.16000000e+03,2.279399982493097e+11,2.825074682260985e+07,2.278978174442231e+11,5.214570366628059e+07,-2.990644399944022e+00,2.412989233764168e+04,4.607380949804303e+02,2.415105438810290e+04,4.847875093383717e+07,2.579301556981542e+07
2.34000000e+03,2.279399976696123e+11,3.259412743799809e+07,2.278979000786762e+11,5.649303914260294e+07,-3.450437799240653e+00,2.412989227627449e+04,4.574205618646862e+02,2.415267479310683e+04,4.840831692177595e+07,2.594826225651922e+07
2.52000000e+03,2.279399970071521e+11,3.693750804155172e+07,2.278979821153609e+11,6.084066695113010e+07,-3.910231197284463e+00,2.412989220614597e+04,4.540962348982459e+02,2.415430252568737e+04,4.833851609109795e+07,2.610537128903673e+07
