t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d,b
0.00000000e+00,2.279399987501791e+11,-2.386982091107302e+07,2.279679661016949e+11,0.000000000000000e+00,2.526876428563472e+00,2.412989239066407e+04,5.000000000000000e+02,2.412841240333634e+04,3.676875184961470e+07,2.395291805124713e+07
1.80000000e+02,2.279399991636355e+11,-1.952644027667850e+07,2.279680564502770e+11,4.343446698051461e+06,2.067083027254824e+00,2.412989243443286e+04,5.038726240571550e+02,2.413210404891690e+04,3.683724790516200e+07,2.374599908327840e+07
3.60000000e+02,2.279399994943290e+11,-1.518305963519413e+07,2.279681474949990e+11,8.687556035504727e+06,1.607289625195638e+00,2.412989246944031e+04,5.077348445445499e+02,2.413577504466839e+04,3.690685905376942e+07,2.354186949016235e+07
5.40000000e+02,2.279399997422597e+11,-1.083967898820086e+07,2.279682392339665e+11,1.303232428857357e+07,1.147496222553277e+00,2.412989249568644e+04,5.115864167379016e+02,2.413942531566476e+04,3.697757997576998e+07,2.334054008959490e+07
7.20000000e+02,2.279399999074276e+11,-6.496298337273437e+06,2.279683316652407e+11,1.737774772043664e+07,6.877028194944429e-01,2.412989251317123e+04,5.154271002656211e+02,2.414305479199193e+04,3.704940734412710e+07,2.314201678262500e+07
9.00000000e+02,2.279399999898327e+11,-2.152917683986847e+06,2.279684247868405e+11,2.172382258213532e+07,2.279094161858659e-01,2.412989252189470e+04,5.192566591454541e+02,2.414666340869696e+04,3.712233563983499e+07,2.294630095455729e+07
1.08000000e+03,2.279399999894750e+11,2.190462970082306e+06,2.279685185967425e+11,2.607054511346213e+07,-2.318839872055538e-01,2.412989252185683e+04,5.230748618189909e+02,2.415025110573562e+04,3.719636140346494e+07,2.275338985256125e+07
1.26000000e+03,2.279399999063545e+11,6.533843623355252e+06,2.279686130928819e+11,3.041791154383867e+07,-6.916773905126863e-01,2.412989251305763e+04,5.268814811823471e+02,2.415381782791740e+04,3.727147884102800e+07,2.256327694066438e+07
1.44000000e+03,2.279399997404712e+11,1.087722427425541e+07,2.279687082731542e+11,3.476591809318506e+07,-1.151470793568634e+00,2.412989249549710e+04,5.306762946111393e+02,2.415736352484679e+04,3.734768467829791e+07,2.237595223299267e+07
1.62000000e+03,2.279399994918250e+11,1.522060492120783e+07,2.279688041354144e+11,3.911456097277729e+07,-1.611264196206670e+00,2.412989246917524e+04,5.344590839869651e+02,2.416088815086670e+04,3.742497345695062e+07,2.219140260585056e+07
1.80000000e+03,2.279399991604160e+11,1.956398556263768e+07,2.279689006774787e+11,4.346383638609485e+07,-2.071057598260084e+00,2.412989243409205e+04,5.382296357185174e+02,2.416439166499763e+04,3.750334073219691e+07,2.200961208970595e+07
1.98000000e+03,2.279399987462443e+11,2.390736619696403e+07,2.279689978971252e+11,4.781374052965666e+07,-2.530850999561517e+00,2.412989239024753e+04,5.419877407587549e+02,2.416787403087567e+04,3.758278184971746e+07,2.183056214192906e+07
2.16000000e+03,2.279399982493097e+11,2.825074682260985e+07,2.279690957920955e+11,5.216426959384730e+07,-2.990644399944022e+00,2.412989233764168e+04,5.457331946185456e+02,2.417133521668765e+04,3.766329210234722e+07,2.165423190109663e+07
2.34000000e+03,2.279399976696123e+11,3.259412743799809e+07,2.279691943600942e+11,5.651541976372948e+07,-3.450437799240653e+00,2.412989227627449e+04,5.494657973804854e+02,2.417477519510748e+04,3.774486680136848e+07,2.148059842386809e+07
2.52000000e+03,2.279399970071521e+11,3.693750804155172e+07,2.279692935987903e+11,6.086718721984582e+07,-3.910231197284463e+00,2.412989220614597e+04,5.531853537087910e+02,2.417819394323095e+04,3.782750122239953e+07,2.130963690519017e+07
2.70000000e+03,2.279399962619290e+11,4.128088863169371e+07,2.279693935058183e+11,6.521956813900905e+07,-4.370024593908506e+00,2.412989212725613e+04,5.568916728513822e+02,2.418159144250476e+04,3.791118998442607e+07,2.114132088300113e+07
2.88000000e+03,2.279399954339432e+11,4.562426920684700e+07,2.279694940787791e+11,6.957255869507866e+07,-4.829817988945837e+00,2.412989203960495e+04,5.605845686457759e+02,2.418496767866003e+04,3.799592886650015e+07,2.097562242780503e+07
3.06000000e+03,2.279399945231946e+11,4.996764976543456e+07,2.279695953152396e+11,7.392615505972537e+07,-5.289611382229506e+00,2.412989194319245e+04,5.642638595202253e+02,2.418832264164238e+04,3.808171314366313e+07,2.081251231862096e+07
3.24000000e+03,2.279399935296831e+11,5.431103030587935e+07,2.279696972127350e+11,7.828035340318508e+07,-5.749404773592568e+00,2.412989183801861e+04,5.679293684879322e+02,2.419165632553912e+04,3.816853731931594e+07,2.065196020544949e+07
3.42000000e+03,2.279399924534089e+11,5.865441082660432e+07,2.279697997687686e+11,8.263514989499626e+07,-6.209198162868077e+00,2.412989172408344e+04,5.715809231482773e+02,2.419496872851193e+04,3.825639680722639e+07,2.049393475937997e+07
3.60000000e+03,2.279399912943718e+11,6.299779132603244e+07,2.279699029808142e+11,8.699054070472758e+07,-6.668991549889086e+00,2.412989160138694e+04,5.752183556717550e+02,2.419825985271810e+04,3.834528677414928e+07,2.033840381134857e+07
3.78000000e+03,2.279399900525719e+11,6.734117180258667e+07,2.279700068463148e+11,9.134652200268951e+07,-7.128784934488648e+00,2.412989146992911e+04,5.788415027924219e+02,2.420152970423949e+04,3.843520189811177e+07,2.018533447986097e+07
3.96000000e+03,2.279399887280092e+11,7.168455225468998e+07,2.279701113626846e+11,9.570308996063617e+07,-7.588578316499818e+00,2.412989132970995e+04,5.824502058019164e+02,2.420477829301353e+04,3.852613755967275e+07,2.003469328817641e+07
4.14000000e+03,2.279399873206837e+11,7.602793268076532e+07,2.279702165273100e+11,1.000602407524498e+08,-8.048371695755648e+00,2.412989118072946e+04,5.860443105242888e+02,2.420800563275024e+04,3.861808845009284e+07,1.988644627264224e+07
4.32000000e+03,2.279399858305954e+11,8.037131307923566e+07,2.279703223375493e+11,1.044179705548157e+08,-8.508165072089193e+00,2.412989102298764e+04,5.896236673039457e+02,2.421121174086170e+04,3.871105009771198e+07,1.974055908165463e+07
4.50000000e+03,2.279399842577443e+11,8.471469344852394e+07,2.279704287907353e+11,1.087762755478800e+08,-8.967958445333505e+00,2.412989085648449e+04,5.931881309868547e+02,2.421439663838674e+04,3.880501669746691e+07,1.959699706622120e+07
4.68000000e+03,2.279399826021304e+11,8.905807378705314e+07,2.279705358841737e+11,1.131351519158978e+08,-9.427751815321638e+00,2.412989068122001e+04,5.967375608957547e+02,2.421756034991255e+04,3.889998378341217e+07,1.945572536336968e+07
4.86000000e+03,2.279399808637536e+11,9.340145409324621e+07,2.279706436151467e+11,1.174945958478616e+08,-9.887545181886646e+00,2.412989049719419e+04,6.002718208101294e+02,2.422070290350169e+04,3.899594607618126e+07,1.931670897148344e+07
5.04000000e+03,2.279399790426141e+11,9.774483436552611e+07,2.279707519809117e+11,1.218546035381239e+08,-1.034733854486158e+01,2.412989030440705e+04,6.037907789379302e+02,2.422382433061350e+04,3.909289848655302e+07,1.917991281979553e+07
5.22000000e+03,2.279399771387118e+11,1.020882146023158e+08,2.279708609787026e+11,1.262151711869982e+08,-1.080713190407950e+01,2.412989010285858e+04,6.072943078880883e+02,2.422692466602825e+04,3.919083590036771e+07,1.904530183117276e+07
5.40000000e+03,2.279399751520466e+11,1.064315948020383e+08,2.279709706057319e+11,1.305762950013521e+08,-1.126692525937345e+01,2.412988989254877e+04,6.107822846417283e+02,2.423000394777044e+04,3.928975309995528e+07,1.891284097914678e+07
5.58000000e+03,2.279399730826187e+11,1.107749749631164e+08,2.279710808591882e+11,1.349379711951834e+08,-1.172671861057649e+01,2.412988967347764e+04,6.142545905165513e+02,2.423306221702971e+04,3.938964528607382e+07,1.878249534015917e+07
5.76000000e+03,2.279399709304279e+11,1.151183550839733e+08,2.279711917362408e+11,1.393001959901845e+08,-1.218651195752167e+01,2.412988944564518e+04,6.177111111407064e+02,2.423609951808986e+04,3.949050706465977e+07,1.865423013962928e+07
5.94000000e+03,2.279399686954744e+11,1.194617351630318e+08,2.279713032340388e+11,1.436629656162907e+08,-1.264630530004204e+01,2.412988920905139e+04,6.211517364125630e+02,2.423911589824781e+04,3.959233359458067e+07,1.852801079462140e+07
