t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d,b
0.00000000e+00,2.279399987501791e+11,-2.386982091107302e+07,2.279764406779661e+11,0.000000000000000e+00,2.526876428563472e+00,2.412989239066407e+04,5.000000000000000e+02,2.412796393600588e+04,4.356354508313832e+07,2.401090764275108e+07
1.80000000e+02,2.279399991636355e+11,-1.952644027667850e+07,2.279765309420766e+11,4.343233435559136e+06,2.067083027254824e+00,2.412989243443286e+04,5.029339706245155e+02,2.413018404339473e+04,4.363865449454779e+07,2.384840055821690e+07
3.60000000e+02,2.279399994943290e+11,-1.518305963519413e+07,2.279766217334730e+11,8.686865456014089e+06,1.607289625195638e+00,2.412989246944031e+04,5.058587147873450e+02,2.413239265335385e+04,4.371454839010900e+07,2.368805320864478e+07
5.40000000e+02,2.279399997422597e+11,-1.083967898820086e+07,2.279767130504861e+11,1.303089399160696e+07,1.147496222553277e+00,2.412989249568644e+04,5.087741422175021e+02,2.413458976367246e+04,4.379122361274371e+07,2.352984302035048e+07
7.20000000e+02,2.279399999074276e+11,-6.496298337273437e+06,2.279768048914312e+11,1.737531697231076e+07,6.877028194944429e-01,2.412989251317123e+04,5.116801645481128e+02,2.413677537356844e+04,4.386867755924934e+07,2.337374690857028e+07
9.00000000e+02,2.279399999898327e+11,-2.152917683986847e+06,2.279768972546075e+11,2.172013232808498e+07,2.279094161858659e-01,2.412989252189470e+04,5.145766953191810e+02,2.413894948367177e+04,4.394690722152675e+07,2.321974134406706e+07
1.08000000e+03,2.279399999894750e+11,2.190462970082306e+06,2.279769901382992e+11,2.606533798912830e+07,-2.318839872055538e-01,2.412989252185683e+04,5.174636499727548e+02,2.414111209600302e+04,4.402591021491046e+07,2.306780241549496e+07
1.26000000e+03,2.279399999063545e+11,6.533843623355252e+06,2.279770835407748e+11,3.041093188612619e+07,-6.916773905126863e-01,2.412989251305763e+04,5.203409458495925e+02,2.414326321395274e+04,4.410568310867536e+07,2.291790588736660e+07
1.44000000e+03,2.279399997404712e+11,1.087722427425541e+07,2.279771774602885e+11,3.475691195049638e+07,-1.151470793568634e+00,2.412989249549710e+04,5.232085021855910e+02,2.414540284226155e+04,4.418622327517414e+07,2.277002725385531e+07
1.62000000e+03,2.279399994918250e+11,1.522060492120783e+07,2.279772718950801e+11,3.910327611462992e+07,-1.611264196206670e+00,2.412989246917524e+04,5.260662401063279e+02,2.414753098699887e+04,4.426752801871250e+07,2.262414178886321e+07
1.80000000e+03,2.279399991604160e+11,1.956398556263768e+07,2.279773668433756e+11,4.345002231212825e+07,-2.071057598260084e+00,2.412989243409205e+04,5.289140826212268e+02,2.414964765554142e+04,4.434959410338204e+07,2.248022459247799e+07
1.98000000e+03,2.279399987462443e+11,2.390736619696403e+07,2.279774623033840e+11,4.779714847803608e+07,-2.530850999561517e+00,2.412989239024753e+04,5.317519546196228e+02,2.415175285655359e+04,4.443241847867221e+07,2.233825063399220e+07
2.16000000e+03,2.279399982493097e+11,2.825074682260985e+07,2.279775582733093e+11,5.214465254907375e+07,-2.990644399944022e+00,2.412989233764168e+04,5.345797828616395e+02,2.415384659996609e+04,4.451599876092225e+07,2.219819479125762e+07
2.34000000e+03,2.279399976696123e+11,3.259412743799809e+07,2.279776547513346e+11,5.649253246385965e+07,-3.450437799240653e+00,2.412989227627449e+04,5.373974959728242e+02,2.415592889695332e+04,4.460033135859208e+07,2.206003188821127e+07
2.52000000e+03,2.279399970071521e+11,3.693750804155172e+07,2.279777517356330e+11,6.084078616313469e+07,-3.910231197284463e+00,2.412989220614597e+04,5.402050244362958e+02,2.415799975991408e+04,4.468541405371016e+07,2.192373672825415e+07
2.70000000e+03,2.279399962619290e+11,4.128088863169371e+07,2.279778492243650e+11,6.518941158997947e+07,-4.370024593908506e+00,2.412989212725613e+04,5.430023005830787e+02,2.416005920244877e+04,4.477124340098338e+07,2.178928412577476e+07
2.88000000e+03,2.279399954339432e+11,4.562426920684700e+07,2.279779472156794e+11,6.953840669003053e+07,-4.829817988945837e+00,2.412989203960495e+04,5.457892585860524e+02,2.416210723933955e+04,4.485781652876328e+07,2.165664893482247e+07
3.06000000e+03,2.279399945231946e+11,4.996764976543456e+07,2.279780457077130e+11,7.388776941168822e+07,-5.289611382229506e+00,2.412989194319245e+04,5.485658344469105e+02,2.416414388652682e+04,4.494513065525479e+07,2.152580607572402e+07
3.24000000e+03,2.279399935296831e+11,5.431103030587935e+07,2.279781446985916e+11,7.823749770632617e+07,-5.749404773592568e+00,2.412989183801861e+04,5.513319659892459e+02,2.416616916108958e+04,4.503318256463657e+07,2.139673055923628e+07
3.42000000e+03,2.279399924534089e+11,5.865441082660432e+07,2.279782441864298e+11,8.258758952849245e+07,-6.209198162868077e+00,2.412989172408344e+04,5.540875928457393e+02,2.416818308122224e+04,4.512196933190259e+07,2.126939750888630e+07
3.60000000e+03,2.279399912943718e+11,6.299779132603244e+07,2.279783441693311e+11,8.693804283610924e+07,-6.668991549889086e+00,2.412989160138694e+04,5.568326564520092e+02,2.417018566621650e+04,4.521148814670351e+07,2.114378218110396e+07
3.78000000e+03,2.279399900525719e+11,6.734117180258667e+07,2.279784446453886e+11,9.128885559066711e+07,-7.128784934488648e+00,2.412989146992911e+04,5.595671000291795e+02,2.417217693643538e+04,4.530173574544705e+07,2.101985998400586e+07
