t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d,b
0.00000000e+00,2.279399987501791e+11,-2.386982091107302e+07,2.278916949152542e+11,0.000000000000000e+00,2.526876428563472e+00,2.412989239066407e+04,5.000000000000000e+02,2.413244973494788e+04,5.387976254533601e+07,2.411781622860359e+07
1.80000000e+02,2.279399991636355e+11,-1.952644027667850e+07,2.278917846594577e+11,4.343946965392011e+06,2.067083027254824e+00,2.412989243443286e+04,4.971561228745165e+02,2.413362885780838e+04,5.379994254171067e+07,2.423357065643698e+07
3.60000000e+02,2.279399994943290e+11,-1.518305963519413e+07,2.278918738912073e+11,8.688106646734284e+06,1.607289625195638e+00,2.412989246944031e+04,4.943060676105255e+02,2.413481324837621e+04,5.372063156624649e+07,2.435060141542996e+07
5.40000000e+02,2.279399997422597e+11,-1.083967898820086e+07,2.278919626093928e+11,1.303247999295013e+07,1.147496222553277e+00,2.412989249568644e+04,4.914498575276402e+02,2.413600291478330e+04,5.364183174002278e+07,2.446892416447544e+07
7.20000000e+02,2.279399999074276e+11,-6.496298337273437e+06,2.278920508129084e+11,1.737706795440089e+07,6.877028194944429e-01,2.412989251317123e+04,4.885875165274252e+02,2.413719786487591e+04,5.356354454577968e+07,2.458855468590439e+07
9.00000000e+02,2.279399999898327e+11,-2.152917683986847e+06,2.278921385006529e+11,2.172187148283400e+07,2.279094161858659e-01,2.412989252189470e+04,4.857190690982100e+02,2.413839810620889e+04,5.348577094069964e+07,2.470950888064977e+07
1.08000000e+03,2.279399999894750e+11,2.190462970082306e+06,2.278922256715292e+11,2.606689153133045e+07,-2.318839872055538e-01,2.412989252185683e+04,4.828445403152186e+02,2.413960364604294e+04,5.340851350229037e+07,2.483180276325585e+07
1.26000000e+03,2.279399999063545e+11,6.533843623355252e+06,2.278923123244450e+11,3.041212905425131e+07,-6.916773905126863e-01,2.412989251305763e+04,4.799639558460440e+02,2.414081449133838e+04,5.333177280259953e+07,2.495545245606011e+07
1.44000000e+03,2.279399997404712e+11,1.087722427425541e+07,2.278923984583127e+11,3.475758500718308e+07,-1.151470793568634e+00,2.412989249549710e+04,4.770773419509063e+02,2.414203064875211e+04,5.325555088849673e+07,2.508047418319387e+07
1.62000000e+03,2.279399994918250e+11,1.522060492120783e+07,2.278924840720493e+11,3.910326034688275e+07,-1.611264196206670e+00,2.412989246917524e+04,4.741847254864771e+02,2.414325212463229e+04,5.317984926121359e+07,2.520688426382083e+07
1.80000000e+03,2.279399991604160e+11,1.956398556263768e+07,2.278925691645770e+11,4.344915603122232e+07,-2.071057598260084e+00,2.412989243409205e+04,4.712861339074780e+02,2.414447892501427e+04,5.310466895125875e+07,2.533469910494187e+07
1.98000000e+03,2.279399987462443e+11,2.390736619696403e+07,2.278926537348222e+11,4.779527301913141e+07,-2.530850999561517e+00,2.412989239024753e+04,4.683815952700694e+02,2.414571105561587e+04,5.303001235387091e+07,2.546393519356134e+07
