t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d,b
0.00000000e+00,2.279399987501791e+11,-2.386982091107302e+07,2.279628813559322e+11,0.000000000000000e+00,2.526876428563472e+00,2.412989239066407e+04,5.000000000000000e+02,2.412868149573829e+04,3.306632740525146e+07,2.392544838250888e+07
1.80000000e+02,2.279399991636355e+11,-1.952644027667850e+07,2.279629717533303e+11,4.343619773500293e+06,2.067083027254824e+00,2.412989243443286e+04,5.044154728231067e+02,2.413375705087417e+04,3.312883399105007e+07,2.369262851900627e+07
3.60000000e+02,2.279399994943290e+11,-1.518305963519413e+07,2.279630629447367e+11,8.688150556549063e+06,1.607289625195638e+00,2.412989246944031e+04,5.088222409531464e+02,2.413880377852589e+04,3.319273170375588e+07,2.346238535055969e+07
5.40000000e+02,2.279399997422597e+11,-1.083967898820086e+07,2.279631549285459e+11,1.303358714028647e+07,1.147496222553277e+00,2.412989249568644e+04,5.132198733282871e+02,2.414382145913745e+04,3.325801408533948e+07,2.323482399500505e+07
7.20000000e+02,2.279399999074276e+11,-6.496298337273437e+06,2.279632477030751e+11,1.737992427728056e+07,6.877028194944429e-01,2.412989251317123e+04,5.176079452498016e+02,2.414880988368035e+04,3.332467565663796e+07,2.301003581601042e+07
9.00000000e+02,2.279399999898327e+11,-2.152917683986847e+06,2.279633412665652e+11,2.172715668341601e+07,2.279094161858659e-01,2.412989252189470e+04,5.219860385147551e+02,2.415376885358274e+04,3.339271123487367e+07,2.278809937223827e+07
1.08000000e+03,2.279399999894750e+11,2.190462970082306e+06,2.279634356171831e+11,2.607527903977085e+07,-2.318839872055538e-01,2.412989252185683e+04,5.263537415563702e+02,2.415869818066783e+04,3.346211433458172e+07,2.256908133185244e+07
1.26000000e+03,2.279399999063545e+11,6.533843623355252e+06,2.279635307530228e+11,3.042428599448128e+07,-6.916773905126863e-01,2.412989251305763e+04,5.307106495711989e+02,2.416359768707841e+04,3.353287910663791e+07,2.235303735044280e+07
1.44000000e+03,2.279399997404712e+11,1.087722427425541e+07,2.279636266721045e+11,3.477417216459130e+07,-1.151470793568634e+00,2.412989249549710e+04,5.350563646392596e+02,2.416846720519520e+04,3.360499992853015e+07,2.214001291012631e+07
1.62000000e+03,2.279399994918250e+11,1.522060492120783e+07,2.279637233723789e+11,3.912493213788841e+07,-1.611264196206670e+00,2.412989246917524e+04,5.393904958411149e+02,2.417330657755416e+04,3.367847064128354e+07,2.193004411776224e+07
1.80000000e+03,2.279399991604160e+11,1.956398556263768e+07,2.279638208517257e+11,4.347656047472284e+07,-2.071057598260084e+00,2.412989243409205e+04,5.437126593557274e+02,2.417811565674408e+04,3.375328455765936e+07,2.172315846305343e+07
1.98000000e+03,2.279399987462443e+11,2.390736619696403e+07,2.279639191079567e+11,4.782905170980857e+07,-2.530850999561517e+00,2.412989239024753e+04,5.480224785676430e+02,2.418289430531674e+04,3.382943614454531e+07,2.151937553420234e+07
2.16000000e+03,2.279399982493097e+11,2.825074682260985e+07,2.279640181388168e+11,5.218240035400648e+07,-2.990644399944022e+00,2.412989233764168e+04,5.523195841438362e+02,2.418764239566722e+04,3.390691867730130e+07,2.131870769373059e+07
2.34000000e+03,2.279399976696123e+11,3.259412743799809e+07,2.279641179419846e+11,5.653660089608646e+07,-3.450437799240653e+00,2.412989227627449e+04,5.566036141235268e+02,2.419235980993032e+04,3.398572616886955e+07,2.112116071293180e+07
2.52000000e+03,2.279399970071521e+11,3.693750804155172e+07,2.279642185150748e+11,6.089164780446998e+07,-3.910231197284463e+00,2.412989220614597e+04,5.608742139919995e+02,2.419704643986108e+04,3.406585187069254e+07,2.092673436710276e+07
2.70000000e+03,2.279399962619290e+11,4.128088863169371e+07,2.279643198556385e+11,6.524753552895132e+07,-4.370024593908506e+00,2.412989212725613e+04,5.651310367484540e+02,2.420170218671393e+04,3.414728943569247e+07,2.073542299240462e+07
2.88000000e+03,2.279399954339432e+11,4.562426920684700e+07,2.279644219611657e+11,6.960425850239474e+07,-4.829817988945837e+00,2.412989203960495e+04,5.693737429592932e+02,2.420632696110826e+04,3.423003251788419e+07,2.054721600570993e+07
3.06000000e+03,2.279399945231946e+11,4.996764976543456e+07,2.279645248290844e+11,7.396181114240888e+07,-5.289611382229506e+00,2.412989194319245e+04,5.736020008155522e+02,2.421092068290199e+04,3.431407427041561e+07,2.036209838869761e+07
3.24000000e+03,2.279399935296831e+11,5.431103030587935e+07,2.279646284567654e+11,7.832018785299878e+07,-5.749404773592568e+00,2.412989183801861e+04,5.778154861742352e+02,2.421548328105060e+04,3.439940825346507e+07,2.018005113761502e+07
3.42000000e+03,2.279399924534089e+11,5.865441082660432e+07,2.279647328415210e+11,8.267938302618812e+07,-6.209198162868077e+00,2.412989172408344e+04,5.820138825997253e+02,2.422001469347063e+04,3.448602770196123e+07,2.000105168089021e+07
3.60000000e+03,2.279399912943718e+11,6.299779132603244e+07,2.279648379806068e+11,8.703939104362214e+07,-6.668991549889086e+00,2.412989160138694e+04,5.861968813908474e+02,2.422451486689076e+04,3.457392586583662e+07,1.982507426582709e+07
3.78000000e+03,2.279399900525719e+11,6.734117180258667e+07,2.279649438712246e+11,9.140020627813885e+07,-7.128784934488648e+00,2.412989146992911e+04,5.903641816067417e+02,2.422898375670637e+04,3.466309575505167e+07,1.965209031579282e+07
3.96000000e+03,2.279399887280092e+11,7.168455225468998e+07,2.279650505105218e+11,9.576182309531520e+07,-7.588578316499818e+00,2.412989132970995e+04,5.945154900823761e+02,2.423342132682547e+04,3.475353111069047e+07,1.948206876037867e+07
4.14000000e+03,2.279399873206837e+11,7.602793268076532e+07,2.279651578955937e+11,1.001242358549864e+08,-8.048371695755648e+00,2.412989118072946e+04,5.986505214414502e+02,2.423782754951724e+04,3.484522457755587e+07,1.931497633903714e+07
4.32000000e+03,2.279399858305954e+11,8.037131307923566e+07,2.279652660234864e+11,1.044874389127372e+08,-8.508165072089193e+00,2.412989102298764e+04,6.027689980994382e+02,2.424220240525360e+04,3.493816952133817e+07,1.915077788054089e+07
4.50000000e+03,2.279399842577443e+11,8.471469344852394e+07,2.279653748911949e+11,1.088514266213619e+08,-8.967958445333505e+00,2.412989085648449e+04,6.068706502623858e+02,2.424654588254986e+04,3.503235861508081e+07,1.898943656014920e+07
4.68000000e+03,2.279399826021304e+11,8.905807378705314e+07,2.279654844956675e+11,1.132161933323008e+08,-9.427751815321638e+00,2.412989068122001e+04,6.109552159125179e+02,2.425085797779719e+04,3.512778552256502e+07,1.883091413472175e+07
4.86000000e+03,2.279399808637536e+11,9.340145409324621e+07,2.279655948338052e+11,1.175817333970398e+08,-9.887545181886646e+00,2.412989049719419e+04,6.150224408099018e+02,2.425513869511375e+04,3.522444271389189e+07,1.867517115808124e+07
