t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d,b
0.00000000e+00,2.279399987501791e+11,-2.386982091107302e+07,2.278900000000000e+11,0.000000000000000e+00,2.526876428563472e+00,2.412989239066407e+04,5.000000000000000e+02,2.413253947644844e+04,5.540436236226941e+07,2.413552572525272e+07
1.80000000e+02,2.279399991636355e+11,-1.952644027667850e+07,2.278900897545028e+11,4.343954602767327e+06,2.067083027254824e+00,2.412989243443286e+04,4.972706521194164e+02,2.413362386236106e+04,5.532399914406275e+07,2.424578092735126e+07
3.60000000e+02,2.279399994943290e+11,-1.518305963519413e+07,2.278901790171997e+11,8.688104821672048e+06,1.607289625195638e+00,2.412989246944031e+04,4.945354904056764e+02,2.413471299179323e+04,5.524411671874779e+07,2.435721215654397e+07
5.40000000e+02,2.279399997422597e+11,-1.083967898820086e+07,2.278902677870456e+11,1.303245151127672e+07,1.147496222553277e+00,2.412989249568644e+04,4.917945338198264e+02,2.413580687281019e+04,5.516471683291027e+07,2.446983369463667e+07
7.20000000e+02,2.279399999074276e+11,-6.496298337273437e+06,2.278903560629995e+11,1.737699552757536e+07,6.877028194944429e-01,2.412989251317123e+04,4.890478018152353e+02,2.413690551325043e+04,5.508580077370774e+07,2.458365995274052e+07
9.00000000e+02,2.279399999898327e+11,-2.152917683986847e+06,2.278904438440235e+11,2.172173772795199e+07,2.279094161858659e-01,2.412989252189470e+04,4.862953143424319e+02,2.413800892072041e+04,5.500737002309714e+07,2.469870546842268e+07
1.08000000e+03,2.279399999894750e+11,2.190462970082306e+06,2.278905311290835e+11,2.606667897113889e+07,-2.318839872055538e-01,2.412989252185683e+04,4.835370918504854e+02,2.413911710259180e+04,5.492942611592778e+07,2.481498490279119e+07
1.26000000e+03,2.279399999063545e+11,6.533843623355252e+06,2.278906179171489e+11,3.041182011717346e+07,-6.916773905126863e-01,2.412989251305763e+04,4.807731552897671e+02,2.414023006599774e+04,5.485197006669500e+07,2.493251303716736e+07
1.44000000e+03,2.279399997404712e+11,1.087722427425541e+07,2.278907042071933e+11,3.475716202735616e+07,-1.151470793568634e+00,2.412989249549710e+04,4.780035261141535e+02,2.414134781782900e+04,5.477500370577536e+07,2.505130476940889e+07
1.62000000e+03,2.279399994918250e+11,1.522060492120783e+07,2.278907899981939e+11,3.910270556420434e+07,-1.611264196206670e+00,2.412989246917524e+04,4.752282262842593e+02,2.414247036473009e+04,5.469852834313823e+07,2.517137510986502e+07
1.80000000e+03,2.279399991604160e+11,1.956398556263768e+07,2.278908752891318e+11,4.344845159141033e+07,-2.071057598260084e+00,2.412989243409205e+04,4.724472782682634e+02,2.414359771309646e+04,5.462254538845268e+07,2.529273917708667e+07
1.98000000e+03,2.279399987462443e+11,2.390736619696403e+07,2.278909600789928e+11,4.779440097379404e+07,-2.530850999561517e+00,2.412989239024753e+04,4.696607050450216e+02,2.414472986907035e+04,5.454705609214563e+07,2.541541219295762e+07
