t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d,b
0.00000000e+00,2.279399987501791e+11,-2.386982091107302e+07,2.279442372881356e+11,0.000000000000000e+00,2.526876428563472e+00,2.412989239066407e+04,5.000000000000000e+02,2.412966824491142e+04,2.424321655626502e+07,2.387172823992437e+07
1.80000000e+02,2.279399991636355e+11,-1.952644027667850e+07,2.279443274544102e+11,4.344501543354617e+06,2.067083027254824e+00,2.412989243443286e+04,5.018554141719742e+02,2.414257029360617e+04,2.426017222039580e+07,2.375350746554450e+07
3.60000000e+02,2.279399994943290e+11,-1.518305963519413e+07,2.279444179585649e+11,8.691322986228749e+06,1.607289625195638e+00,2.412989246944031e+04,5.037541115307127e+02,2.415544440967615e+04,2.427980609593685e+07,2.361898848273389e+07
5.40000000e+02,2.279399997422597e+11,-1.083967898820086e+07,2.279445088083221e+11,1.304045903789697e+07,1.147496222553277e+00,2.412989249568644e+04,5.056953236405744e+02,2.416828767748038e+04,2.430211259991977e+07,2.346915013319409e+07
7.20000000e+02,2.279399999074276e+11,-6.496298337273437e+06,2.279446000112627e+11,1.739190388602926e+07,6.877028194944429e-01,2.412989251317123e+04,5.076782469746649e+02,2.418109721762501e+04,2.432708724902453e+07,2.330504431744298e+07
9.00000000e+02,2.279399999898327e+11,-2.152917683986847e+06,2.279446915748200e+11,2.174565120351791e+07,2.279094161858659e-01,2.412989252189470e+04,5.097020442810066e+02,2.419387019032968e+04,2.435472343028109e+07,2.312777772668632e+07
1.08000000e+03,2.279399999894750e+11,2.190462970082306e+06,2.279447835062741e+11,2.610169415591125e+07,-2.318839872055538e-01,2.412989252185683e+04,5.117658460374386e+02,2.420660379877202e+04,2.438501611748394e+07,2.293849388215859e+07
1.26000000e+03,2.279399999063545e+11,6.533843623355252e+06,2.279448758127437e+11,3.046002540943363e+07,-6.916773905126863e-01,2.412989251305763e+04,5.138687519617234e+02,2.421929529226520e+04,2.441795748730859e+07,2.273835596311444e+07
1.44000000e+03,2.279399997404712e+11,1.087722427425541e+07,2.279449685011859e+11,3.482063713956861e+07,-1.151470793568634e+00,2.412989249549710e+04,5.160098325883828e+02,2.423194196933049e+04,2.445354005410310e+07,2.252853081635462e+07
1.62000000e+03,2.279399994918250e+11,1.522060492120783e+07,2.279450615783860e+11,3.918352104017872e+07,-1.611264196206670e+00,2.412989246917524e+04,5.181881308909735e+02,2.424454118059765e+04,2.449175539108668e+07,2.231017445450323e+07
1.80000000e+03,2.279399991604160e+11,1.956398556263768e+07,2.279451550509546e+11,4.354866833313775e+07,-2.071057598260084e+00,2.412989243409205e+04,5.204026639532694e+02,2.425709033157200e+04,2.453259532190650e+07,2.208441925049398e+07
1.98000000e+03,2.279399987462443e+11,2.390736619696403e+07,2.279452489253240e+11,4.791606977844733e+07,-2.530850999561517e+00,2.412989239024753e+04,5.226524246896987e+02,2.426958688528277e+04,2.457605019928190e+07,2.185236295053452e+07
2.16000000e+03,2.279399982493097e+11,2.825074682260985e+07,2.279453432077436e+11,5.228571568481205e+07,-2.990644399944022e+00,2.412989233764168e+04,5.249363835810469e+02,2.428202836468886e+04,2.462211029024180e+07,2.161505954939902e+07
2.34000000e+03,2.279399976696123e+11,3.259412743799809e+07,2.279454379042735e+11,5.665759592063949e+07,-3.450437799240653e+00,2.412989227627449e+04,5.272534904662161e+02,2.429441235505260e+04,2.467076557476925e+07,2.137351199721697e+07
2.52000000e+03,2.279399970071521e+11,3.693750804155172e+07,2.279455330207853e+11,6.103169992544741e+07,-3.910231197284463e+00,2.412989220614597e+04,5.296026763265875e+02,2.430673650601257e+04,2.472200505901289e+07,2.112866665752647e+07
2.70000000e+03,2.279399962619290e+11,4.128088863169371e+07,2.279456285629551e+11,6.540801672163381e+07,-4.370024593908506e+00,2.412989212725613e+04,5.319828551100471e+02,2.431899853359940e+04,2.477581726199267e+07,2.088140939049901e+07
