t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d,b
0.00000000e+00,2.279399987501791e+11,-2.386982091107302e+07,2.279815254237288e+11,0.000000000000000e+00,2.526876428563472e+00,2.412989239066407e+04,5.000000000000000e+02,2.412769486761046e+04,4.789815201185713e+07,2.405302493571883e+07
1.80000000e+02,2.279399991636355e+11,-1.952644027667850e+07,2.279816156442527e+11,4.343135503877155e+06,2.067083027254824e+00,2.412989243443286e+04,5.024497611296545e+02,2.412936538609321e+04,4.797591181941447e+07,2.391339676075838e+07
3.60000000e+02,2.279399994943290e+11,-1.518305963519413e+07,2.279817063050237e+11,8.686570967510935e+06,1.607289625195638e+00,2.412989246944031e+04,5.048916247048629e+02,2.413102775263073e+04,4.805431632744428e+07,2.377549001206959e+07
5.40000000e+02,2.279399997422597e+11,-1.083967898820086e+07,2.279817974046159e+11,1.303030492418127e+07,1.147496222553277e+00,2.412989249568644e+04,5.073255415868961e+02,2.413268197434090e+04,4.813336381220212e+07,2.363928370054317e+07
7.20000000e+02,2.279399999074276e+11,-6.496298337273437e+06,2.279818889415946e+11,1.737433590851121e+07,6.877028194944429e-01,2.412989251317123e+04,5.097514637659879e+02,2.413432805902828e+04,4.821305190485576e+07,2.350475684838584e+07
9.00000000e+02,2.279399999898327e+11,-2.152917683986847e+06,2.279819809145164e+11,2.171866245658978e+07,2.279094161858659e-01,2.412989252189470e+04,5.121693443603122e+02,2.413596601517540e+04,4.829337833512337e+07,2.337188850893725e+07
1.08000000e+03,2.279399999894750e+11,2.190462970082306e+06,2.279820733219296e+11,2.606328310609294e+07,-2.318839872055538e-01,2.412989252185683e+04,5.145791376114573e+02,2.413759585193199e+04,4.837434082247275e+07,2.324065778516014e+07
1.26000000e+03,2.279399999063545e+11,6.533843623355252e+06,2.279821661623745e+11,3.040819639640302e+07,-6.916773905126863e-01,2.412989251305763e+04,5.169807988779784e+02,2.413921757910347e+04,4.845593743370165e+07,2.311104384679040e+07
1.44000000e+03,2.279399997404712e+11,1.087722427425541e+07,2.279822594343837e+11,3.475340086872545e+07,-1.151470793568634e+00,2.412989249549710e+04,5.193742846320679e+02,2.414083120714149e+04,4.853816574825024e+07,2.298302594597773e+07
1.62000000e+03,2.279399994918250e+11,1.522060492120783e+07,2.279823531364816e+11,3.909889506620406e+07,-1.611264196206670e+00,2.412989246917524e+04,5.217595524527444e+02,2.414243674713216e+04,4.862102386576192e+07,2.285658343189989e+07
1.80000000e+03,2.279399991604160e+11,1.956398556263768e+07,2.279824472671849e+11,4.344467753403477e+07,-2.071057598260084e+00,2.412989243409205e+04,5.241365610219378e+02,2.414403421078663e+04,4.870450941140418e+07,2.273169576400497e+07
1.98000000e+03,2.279399987462443e+11,2.390736619696403e+07,2.279825418250039e+11,4.779074681957715e+07,-2.530850999561517e+00,2.412989239024753e+04,5.265052701182716e+02,2.414562361042998e+04,4.878861971214113e+07,2.260834252427277e+07
2.16000000e+03,2.279399982493097e+11,2.825074682260985e+07,2.279826368084408e+11,5.213710147246326e+07,-2.990644399944022e+00,2.412989233764168e+04,5.288656406104027e+02,2.414720495899019e+04,4.887335347329430e+07,2.248650342847405e+07
2.34000000e+03,2.279399976696123e+11,3.259412743799809e+07,2.279827322159910e+11,5.648374004470573e+07,-3.450437799240653e+00,2.412989227627449e+04,5.312176344513068e+02,2.414877826998780e+04,4.895870748970542e+07,2.236615833637758e+07
2.52000000e+03,2.279399970071521e+11,3.693750804155172e+07,2.279828280461440e+11,6.083066109080365e+07,-3.910231197284463e+00,2.412989220614597e+04,5.335612146724891e+02,2.415034355752565e+04,4.904468032954822e+07,2.224728726102180e+07
2.70000000e+03,2.279399962619290e+11,4.128088863169371e+07,2.279829242973813e+11,6.517786316784579e+07,-4.370024593908506e+00,2.412989212725613e+04,5.358963453767318e+02,2.415190083627785e+04,4.913126940573907e+07,2.212987037730156e+07
2.88000000e+03,2.279399954339432e+11,4.562426920684700e+07,2.279830209681794e+11,6.952534483561356e+07,-4.829817988945837e+00,2.412989203960495e+04,5.382229917317686e+02,2.415345012147959e+04,4.921847229662500e+07,2.201388802951287e+07
3.06000000e+03,2.279399945231946e+11,4.996764976543456e+07,2.279831180570082e+11,7.387310465668042e+07,-5.289611382229506e+00,2.412989194319245e+04,5.405411199627804e+02,2.415499142891607e+04,4.930628708509840e+07,2.189932073836780e+07
3.24000000e+03,2.279399935296831e+11,5.431103030587935e+07,2.279832155623309e+11,7.822114119650830e+07,-5.749404773592568e+00,2.412989183801861e+04,5.428506973456444e+02,2.415652477491217e+04,4.939471139919042e+07,2.178614920725901e+07
3.42000000e+03,2.279399924534089e+11,5.865441082660432e+07,2.279833134826058e+11,8.256945302354740e+07,-6.209198162868077e+00,2.412989172408344e+04,5.451516921997603e+02,2.415805017632221e+04,4.948374302009424e+07,2.167435432768665e+07
3.60000000e+03,2.279399912943718e+11,6.299779132603244e+07,2.279834118162853e+11,8.691803870932724e+07,-6.668991549889086e+00,2.412989160138694e+04,5.474440738799667e+02,2.415956765051924e+04,4.957337961690035e+07,2.156391718432211e+07
3.78000000e+03,2.279399900525719e+11,6.734117180258667e+07,2.279835105618167e+11,9.126689682855092e+07,-7.128784934488648e+00,2.412989146992911e+04,5.497278127703898e+02,2.416107721538510e+04,4.966361902227084e+07,2.145481905929693e+07
3.96000000e+03,2.279399887280092e+11,7.168455225468998e+07,2.279836097176409e+11,9.561602595918527e+07,-7.588578316499818e+00,2.412989132970995e+04,5.520028802741755e+02,2.416257888929887e+04,4.975445889402881e+07,2.134704143622572e+07
4.14000000e+03,2.279399873206837e+11,7.602793268076532e+07,2.279837092821951e+11,9.996542468254898e+07,-8.048371695755648e+00,2.412989118072946e+04,5.542692488076081e+02,2.416407269112791e+04,4.984589682211374e+07,2.124056600329392e+07
4.32000000e+03,2.279399858305954e+11,8.037131307923566e+07,2.279838092539109e+11,1.043150915833997e+08,-8.508165072089193e+00,2.412989102298764e+04,5.565268917909511e+02,2.416555864021635e+04,4.993793107513086e+07,2.113537465634179e+07
4.50000000e+03,2.279399842577443e+11,8.471469344852394e+07,2.279839096312155e+11,1.086650252500210e+08,-8.967958445333505e+00,2.412989085648449e+04,5.587757836408113e+02,2.416703675637579e+04,5.003055895939450e+07,2.103144950118949e+07
4.68000000e+03,2.279399826021304e+11,8.905807378705314e+07,2.279840104125315e+11,1.130152242743016e+08,-9.427751815321638e+00,2.412989068122001e+04,5.610158997613294e+02,2.416850705987462e+04,5.012377833430242e+07,2.092877285569989e+07
4.86000000e+03,2.279399808637536e+11,9.340145409324621e+07,2.279841115962769e+11,1.173656872518193e+08,-9.887545181886646e+00,2.412989049719419e+04,5.632472165356262e+02,2.416996957142793e+04,5.021758678283873e+07,2.082732725147692e+07
5.04000000e+03,2.279399790426141e+11,9.774483436552611e+07,2.279842131808660e+11,1.217164127819223e+08,-1.034733854486158e+01,2.412989030440705e+04,5.654697113173117e+02,2.417142431218750e+04,5.031198220817240e+07,2.072709543507525e+07
5.22000000e+03,2.279399771387118e+11,1.020882146023158e+08,2.279843151647086e+11,1.260673994678013e+08,-1.080713190407950e+01,2.412989010285858e+04,5.676833624211592e+02,2.417287130373149e+04,5.040696246720255e+07,2.062806036911141e+07
5.40000000e+03,2.279399751520466e+11,1.064315948020383e+08,2.279844175462109e+11,1.304186459165709e+08,-1.126692525937345e+01,2.412988989254877e+04,5.698881491155998e+02,2.417431056805520e+04,5.050252490375742e+07,2.053020523279485e+07
5.58000000e+03,2.279399730826187e+11,1.107749749631164e+08,2.279845203237759e+11,1.347701507393413e+08,-1.172671861057649e+01,2.412988967347764e+04,5.720840516114462e+02,2.417574212756018e+04,5.059866747296062e+07,2.043351342240878e+07
5.76000000e+03,2.279399709304279e+11,1.151183550839733e+08,2.279846234958027e+11,1.391219125512902e+08,-1.218651195752167e+01,2.412988944564518e+04,5.742710510558886e+02,2.417716600504562e+04,5.069538812548517e+07,2.033796855139755e+07
5.94000000e+03,2.279399686954744e+11,1.194617351630318e+08,2.279847270606864e+11,1.434739299717343e+08,-1.264630530004204e+01,2.412988920905139e+04,5.764491295202703e+02,2.417858222369715e+04,5.079268409564873e+07,2.024355445041277e+07
6.12000000e+03,2.279399663777580e+11,1.238051151987149e+08,2.279848310168209e+11,1.478262016241989e+08,-1.310609863797067e+01,2.412988896369626e+04,5.786182699931999e+02,2.417999080707914e+04,5.089055354645829e+07,2.015025516659825e+07
6.30000000e+03,2.279399639772788e+11,1.281484951894455e+08,2.279849353625952e+11,1.521787261364821e+08,-1.356589197114060e+01,2.412988870957981e+04,5.807784563691168e+02,2.418139177912266e+04,5.098899387482837e+07,2.005805496357622e+07
6.48000000e+03,2.279399614940369e+11,1.324918751336466e+08,2.279850400963960e+11,1.565315021407243e+08,-1.402568529938488e+01,2.412988844670203e+04,5.829296734406378e+02,2.418278516411816e+04,5.108800329953714e+07,1.996693832033761e+07
6.66000000e+03,2.279399589280321e+11,1.368352550297413e+08,2.279851452166080e+11,1.608845282734674e+08,-1.448547862253657e+01,2.412988817506292e+04,5.850719068870450e+02,2.418417098670419e+04,5.118757871270684e+07,1.987688993048851e+07
6.84000000e+03,2.279399562792646e+11,1.411786348761524e+08,2.279852507216123e+11,1.652378031757212e+08,-1.494527194042872e+01,2.412988789466248e+04,5.872051432670585e+02,2.418554927185983e+04,5.128771888273019e+07,1.978789470120031e+07
7.02000000e+03,2.279399535477342e+11,1.455220146713028e+08,2.279853566097891e+11,1.695913254930202e+08,-1.540506525289439e+01,2.412988760550071e+04,5.893293700072601e+02,2.418692004489416e+04,5.138842070167827e+07,1.969993775186316e+07
7.20000000e+03,2.279399507334411e+11,1.498653944136157e+08,2.279854628795151e+11,1.739450938754834e+08,-1.586485855976663e+01,2.412988730757761e+04,5.914445753933574e+02,2.418828333143755e+04,5.148968216736712e+07,1.961300441298439e+07
7.38000000e+03,2.279399478363852e+11,1.542087741015138e+08,2.279855695291656e+11,1.782991069778718e+08,-1.632465186087850e+01,2.412988700089318e+04,5.935507485596866e+02,2.418963915743216e+04,5.159150121401230e+07,1.952708022454927e+07
7.56000000e+03,2.279399448565664e+11,1.585521537334203e+08,2.279856765571131e+11,1.826533634596441e+08,-1.678444515606304e+01,2.412988668544743e+04,5.956478794803089e+02,2.419098754912376e+04,5.169387539880273e+07,1.944215093454562e+07
7.74000000e+03,2.279399417939849e+11,1.628955333077580e+08,2.279857839617307e+11,1.870078619850103e+08,-1.724423844515331e+01,2.412988636124034e+04,5.977359589577327e+02,2.419232853305191e+04,5.179680233090336e+07,1.935820249704426e+07
7.92000000e+03,2.279399386486406e+11,1.672389128229499e+08,2.279858917413874e+11,1.913626012229809e+08,-1.770403172798236e+01,2.412988602827193e+04,5.998149786151747e+02,2.419366213604201e+04,5.190028010562131e+07,1.927522107082867e+07
