t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d,b
0.00000000e+00,2.279399987501791e+11,-2.386982091107302e+07,2.279289830508474e+11,0.000000000000000e+00,2.526876428563472e+00,2.412989239066407e+04,5.000000000000000e+02,2.413047567519498e+04,2.628904689632129e+07,2.388272034230739e+07
1.80000000e+02,2.279399991636355e+11,-1.952644027667850e+07,2.279290725894521e+11,4.344398212284514e+06,2.067083027254824e+00,2.412989243443286e+04,4.948751813676734e+02,2.414062546862276e+04,2.625275154813792e+07,2.410309619394420e+07
3.60000000e+02,2.279399994943290e+11,-1.518305963519413e+07,2.279291612072909e+11,8.690627162041178e+06,1.607289625195638e+00,2.412989246944031e+04,4.897694506658862e+02,2.415081694291902e+04,2.621872223297454e+07,2.431592908683353e+07
5.40000000e+02,2.279399997422597e+11,-1.083967898820086e+07,2.279292489078944e+11,1.303869420424901e+07,1.147496222553277e+00,2.412989249568644e+04,4.846838558731980e+02,2.416104845193430e+04,2.618696534550281e+07,2.452024006184330e+07
7.20000000e+02,2.279399999074276e+11,-6.496298337273437e+06,2.279293356949803e+11,1.738860639441139e+07,6.877028194944429e-01,2.412989251317123e+04,4.796194360932417e+02,2.417131831452728e+04,2.615748639959548e+07,2.471503741532713e+07
9.00000000e+02,2.279399999898327e+11,-2.152917683986847e+06,2.279294215724530e+11,2.174037048238074e+07,2.279094161858659e-01,2.412989252189470e+04,4.745772203265469e+02,2.418162481594764e+04,2.613029152303713e+07,2.489932672459318e+07
1.08000000e+03,2.279399999894750e+11,2.190462970082306e+06,2.279295065444012e+11,2.609399290643897e+07,-2.318839872055538e-01,2.412989252185683e+04,4.695582262607538e+02,2.419196620927272e+04,2.610538530666433e+07,2.507212195002595e+07
1.26000000e+03,2.279399999063545e+11,6.533843623355252e+06,2.279295906150954e+11,3.044947978763931e+07,-6.916773905126863e-01,2.412989251305763e+04,4.645634590652470e+02,2.420234071693035e+04,2.608277207878999e+07,2.523245745588244e+07
1.44000000e+03,2.279399997404712e+11,1.087722427425541e+07,2.279296737889857e+11,3.480683692443316e+07,-1.151470793568634e+00,2.412989249549710e+04,4.595939102074195e+02,2.421274653227661e+04,2.606245644332797e+07,2.537940073673498e+07
1.62000000e+03,2.279399994918250e+11,1.522060492120783e+07,2.279297560706994e+11,3.916606978758412e+07,-1.611264196206670e+00,2.412989246917524e+04,4.546505562764045e+02,2.422318182126315e+04,2.604444221005046e+07,2.551206558626418e+07
1.80000000e+03,2.279399991604160e+11,1.956398556263768e+07,2.279298374650386e+11,4.352718351538757e+07,-2.071057598260084e+00,2.412989243409205e+04,4.497343578468032e+02,2.423364472412430e+04,2.602873279083611e+07,2.562962539714668e+07
1.98000000e+03,2.279399987462443e+11,2.390736619696403e+07,2.279299179769761e+11,4.789018290920000e+07,-2.530850999561517e+00,2.412989239024753e+04,4.448462583534186e+02,2.424413335715417e+04,2.601533014745524e+07,2.573132624634602e+07
2.16000000e+03,2.279399982493097e+11,2.825074682260985e+07,2.279299976116536e+11,5.225507242929323e+07,-2.990644399944022e+00,2.412989233764168e+04,4.399871829991439e+02,2.425464581452608e+04,2.600423821285890e+07,2.581649939254853e+07
2.34000000e+03,2.279399976696123e+11,3.259412743799809e+07,2.279300763743773e+11,5.662185619104026e+07,-3.450437799240653e+00,2.412989227627449e+04,4.351580376898968e+02,2.426518017017034e+04,2.599545827422772e+07,2.588457280688252e+07
2.52000000e+03,2.279399970071521e+11,3.693750804155172e+07,2.279301542706140e+11,6.099053796144092e+07,-3.910231197284463e+00,2.412989220614597e+04,4.303597080196096e+02,2.427573447965952e+04,2.598899229476824e+07,2.593508136351632e+07
2.70000000e+03,2.279399962619290e+11,4.128088863169371e+07,2.279302313059889e+11,6.536112115599660e+07,-4.370024593908506e+00,2.412989212725613e+04,4.255930582589709e+02,2.428630678221396e+04,2.598484097614549e+07,2.596767534734944e+07
2.88000000e+03,2.279399954339432e+11,4.562426920684700e+07,2.279303074862803e+11,6.973360883594196e+07,-4.829817988945837e+00,2.412989203960495e+04,4.208589304295983e+02,2.429689510263249e+04,2.598300591538241e+07,2.598212698025750e+07
