t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d,b
0.00000000e+00,2.279399987501791e+11,-2.386982091107302e+07,2.278984745762712e+11,0.000000000000000e+00,2.526876428563472e+00,2.412989239066407e+04,5.000000000000000e+02,2.413209077895700e+04,4.789598506721739e+07,2.405308593013259e+07
1.80000000e+02,2.279399991636355e+11,-1.952644027667850e+07,2.278985642724943e+11,4.343927276978218e+06,2.067083027254824e+00,2.412989243443286e+04,4.966225864465217e+02,2.413376967274709e+04,4.781887356590645e+07,2.419446714018351e+07
3.60000000e+02,2.279399994943290e+11,-1.518305963519413e+07,2.278986533600809e+11,8.688157487863895e+06,1.607289625195638e+00,2.412989246944031e+04,4.932373763838547e+02,2.413545671444968e+04,4.774241128641348e+07,2.433761190028045e+07
5.40000000e+02,2.279399997422597e+11,-1.083967898820086e+07,2.278987418376322e+11,1.303269209974083e+07,1.147496222553277e+00,2.412989249568644e+04,4.898444223854665e+02,2.413715190905242e+04,4.766660038523934e+07,2.448254109820332e+07
7.20000000e+02,2.279399999074276e+11,-6.496298337273437e+06,2.278988297037589e+11,1.737753258052529e+07,6.877028194944429e-01,2.412989251317123e+04,4.864437781695038e+02,2.413885526081366e+04,4.759144341354351e+07,2.462927553617144e+07
9.00000000e+02,2.279399999898327e+11,-2.152917683986847e+06,2.278989169570815e+11,2.172268039883343e+07,2.279094161858659e-01,2.412989252189470e+04,4.830354986039044e+02,2.414056677325087e+04,4.751694196279273e+07,2.477783590185654e+07
1.08000000e+03,2.279399999894750e+11,2.190462970082306e+06,2.278990035962311e+11,2.606813702384718e+07,-2.318839872055538e-01,2.412989252185683e+04,4.796196397069789e+02,2.414228644913157e+04,4.744309838088882e+07,2.492824273747063e+07
1.26000000e+03,2.279399999063545e+11,6.533843623355252e+06,2.278990896198484e+11,3.041390392517847e+07,-6.916773905126863e-01,2.412989251305763e+04,4.761962586506362e+02,2.414401429046268e+04,4.736991482594190e+07,2.508051640652202e+07
1.44000000e+03,2.279399997404712e+11,1.087722427425541e+07,2.278991750265846e+11,3.475998257273137e+07,-1.151470793568634e+00,2.412989249549710e+04,4.727654137627080e+02,2.414575029848002e+04,4.729739326448812e+07,2.523467705816867e+07
1.62000000e+03,2.279399994918250e+11,1.522060492120783e+07,2.278992598151017e+11,3.910637443656185e+07,-1.611264196206670e+00,2.412989246917524e+04,4.693271645277096e+02,2.414749447363896e+04,4.722553600261604e+07,2.539074458920471e+07
