t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d,b
0.00000000e+00,2.279399987501791e+11,-2.386982091107302e+07,2.279730508474576e+11,0.000000000000000e+00,2.526876428563472e+00,2.412989239066407e+04,5.000000000000000e+02,2.412814331993726e+04,4.077020328433497e+07,2.398588085845955e+07
1.80000000e+02,2.279399991636355e+11,-1.952644027667850e+07,2.279731411440977e+11,4.343309683117177e+06,2.067083027254824e+00,2.412989243443286e+04,5.032953912322308e+02,2.413085148558869e+04,4.084306354050800e+07,2.380629245550175e+07
3.60000000e+02,2.279399994943290e+11,-1.518305963519413e+07,2.279732320330120e+11,8.687105528750395e+06,1.607289625195638e+00,2.412989246944031e+04,5.065807983709760e+02,2.413354511838745e+04,4.091682321080838e+07,2.362916451163860e+07
5.40000000e+02,2.279399997422597e+11,-1.083967898820086e+07,2.279733235123913e+11,1.303138491932525e+07,1.147496222553277e+00,2.412989249568644e+04,5.098560863895116e+02,2.413622420026988e+04,4.099147903865348e+07,2.345447877267252e+07
7.20000000e+02,2.279399999074276e+11,-6.496298337273437e+06,2.279734155804018e+11,1.737614523422855e+07,6.877028194944429e-01,2.412989251317123e+04,5.131211229504590e+02,2.413888871552918e+04,4.106702771941917e+07,2.328221554997656e+07
9.00000000e+02,2.279399999898327e+11,-2.152917683986847e+06,2.279735082351868e+11,2.172138385022933e+07,2.279094161858659e-01,2.412989252189470e+04,5.163757784080625e+02,2.414153865078415e+04,4.114346585081857e+07,2.311235386218060e+07
1.08000000e+03,2.279399999894750e+11,2.190462970082306e+06,2.279736014748660e+11,2.606709814189538e+07,-2.318839872055538e-01,2.412989252185683e+04,5.196199258118062e+02,2.414417399494828e+04,4.122078993453271e+07,2.294487156753456e+07
1.26000000e+03,2.279399999063545e+11,6.533843623355252e+06,2.279736952975370e+11,3.041328548200256e+07,-6.916773905126863e-01,2.412989251305763e+04,5.228534409082868e+02,2.414679473919881e+04,4.129899670782127e+07,2.277974548739681e+07
1.44000000e+03,2.279399997404712e+11,1.087722427425541e+07,2.279737897012749e+11,3.475994324194025e+07,-1.151470793568634e+00,2.412989249549710e+04,5.260762021407968e+02,2.414940087694424e+04,4.137808260994872e+07,2.261695152146395e+07
1.62000000e+03,2.279399994918250e+11,1.522060492120783e+07,2.279738846841334e+11,3.910706879210979e+07,-1.611264196206670e+00,2.412989246917524e+04,5.292880906525484e+02,2.415199240379493e+04,4.145804397529781e+07,2.245646475485468e+07
1.80000000e+03,2.279399991604160e+11,1.956398556263768e+07,2.279739802441444e+11,4.345465950231718e+07,-2.071057598260084e+00,2.412989243409205e+04,5.324889902795724e+02,2.415456931752659e+04,4.153887772957605e+07,2.229825955818719e+07
1.98000000e+03,2.279399987462443e+11,2.390736619696403e+07,2.279740763793205e+11,4.780271274216194e+07,-2.530850999561517e+00,2.412989239024753e+04,5.356787875505395e+02,2.415713161804965e+04,4.162057982257716e+07,2.214230968011368e+07
2.16000000e+03,2.279399982493097e+11,2.825074682260985e+07,2.279741730876526e+11,5.215122588141583e+07,-2.990644399944022e+00,2.412989233764168e+04,5.388573716836589e+02,2.415967930737667e+04,4.170314718717792e+07,2.198858833348444e+07
2.34000000e+03,2.279399976696123e+11,3.259412743799809e+07,2.279742703671133e+11,5.650019629040014e+07,-3.450437799240653e+00,2.412989227627449e+04,5.420246345801022e+02,2.416221238958768e+04,4.178657598630927e+07,2.183706827517052e+07
