t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d,b
0.00000000e+00,2.279399987501791e+11,-2.386982091107302e+07,2.279001694915254e+11,0.000000000000000e+00,2.526876428563472e+00,2.412989239066407e+04,5.000000000000000e+02,2.413200104246203e+04,4.643423507771602e+07,2.403843024229598e+07
1.80000000e+02,2.279399991636355e+11,-1.952644027667850e+07,2.279002591739343e+11,4.343925837722008e+06,2.067083027254824e+00,2.412989243443286e+04,4.964689813315138e+02,2.413384362545436e+04,4.635796768805762e+07,2.418719016632833e+07
3.60000000e+02,2.279399994943290e+11,-1.518305963519413e+07,2.279003482200198e+11,8.688184161051206e+06,1.607289625195638e+00,2.412989246944031e+04,4.929297406209985e+02,2.413569533005014e+04,4.628239229486038e+07,2.433785556798099e+07
5.40000000e+02,2.279399997422597e+11,-1.083967898820086e+07,2.279004366283062e+11,1.303277661211602e+07,1.147496222553277e+00,2.412989249568644e+04,4.893823421610594e+02,2.413755615876110e+04,4.620751165832749e+07,2.449044803069828e+07
7.20000000e+02,2.279399999074276e+11,-6.496298337273437e+06,2.279005243973321e+11,1.737770483341377e+07,6.877028194944429e-01,2.412989251317123e+04,4.858268516041296e+02,2.413942611317128e+04,4.613332767292587e+07,2.464498889770170e+07
9.00000000e+02,2.279399999898327e+11,-2.152917683986847e+06,2.279006115256463e+11,2.172297046764229e+07,2.279094161858659e-01,2.412989252189470e+04,4.822633359650318e+02,2.414130519392336e+04,4.605984330651799e+07,2.480149922867708e+07
1.08000000e+03,2.279399999894750e+11,2.190462970082306e+06,2.279006980118110e+11,2.606857515752963e+07,-2.318839872055538e-01,2.412989252185683e+04,4.786918636200795e+02,2.414319340070745e+04,4.598706018020830e+07,2.495999975349232e+07
1.26000000e+03,2.279399999063545e+11,6.533843623355252e+06,2.279007838543999e+11,3.041452054566131e+07,-6.916773905126863e-01,2.412989251305763e+04,4.751125043105799e+02,2.414509073224817e+04,4.591498086388252e+07,2.512051082261414e+07
1.44000000e+03,2.279399997404712e+11,1.087722427425541e+07,2.279008690519998e+11,3.476080827430572e+07,-1.151470793568634e+00,2.412989249549710e+04,4.715253291429822e+02,2.414699718629211e+04,4.584360772826792e+07,2.528305235402241e+07
1.62000000e+03,2.279399994918250e+11,1.522060492120783e+07,2.279009536032103e+11,3.910743998523617e+07,-1.611264196206670e+00,2.412989246917524e+04,4.679304105911950e+02,2.414891275959486e+04,4.577294301173298e+07,2.544764377654239e+07
1.80000000e+03,2.279399991604160e+11,1.956398556263768e+07,2.279010375066446e+11,4.345441731955264e+07,-2.071057598260084e+00,2.412989243409205e+04,4.643278224921619e+02,2.415083744791153e+04,4.570298886477769e+07,2.561430396962462e+07
1.98000000e+03,2.279399987462443e+11,2.390736619696403e+07,2.279011207609281e+11,4.780174191749946e+07,-2.530850999561517e+00,2.412989239024753e+04,4.607176400500954e+02,2.415277124598202e+04,4.563374778561044e+07,2.578305119872480e+07
2.16000000e+03,2.279399982493097e+11,2.825074682260985e+07,2.279012033647013e+11,5.214941541828259e+07,-2.990644399944022e+00,2.412989233764168e+04,4.570999398325525e+02,2.415471414752107e+04,4.556522158686670e+07,2.595390304670529e+07
