t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d,b
0.00000000e+00,2.279399987501791e+11,-2.386982091107302e+07,2.279103389830508e+11,0.000000000000000e+00,2.526876428563472e+00,2.412989239066407e+04,5.000000000000000e+02,2.413146264451389e+04,3.807190750986341e+07,2.396332139390144e+07
1.80000000e+02,2.279399991636355e+11,-1.952644027667850e+07,2.279104285685401e+11,4.343963861580451e+06,2.067083027254824e+00,2.412989243443286e+04,4.953914848473137e+02,2.413480645544193e+04,3.800284590730887e+07,2.416375907273327e+07
3.60000000e+02,2.279399994943290e+11,-1.518305963519413e+07,2.279105173235934e+11,8.688531252673572e+06,1.607289625195638e+00,2.412989246944031e+04,4.907729695717382e+02,2.413816852318054e+04,3.793482899131523e+07,2.436690409616505e+07
5.40000000e+02,2.279399997422597e+11,-1.083967898820086e+07,2.279106052464300e+11,1.303370545402693e+07,1.147496222553277e+00,2.412989249568644e+04,4.861446663825145e+02,2.414154878616979e+04,3.786786091028025e+07,2.457274795252704e+07
7.20000000e+02,2.279399999074276e+11,-6.496298337273437e+06,2.279106923353076e+11,1.737948973494270e+07,6.877028194944429e-01,2.412989251317123e+04,4.815067911120329e+02,2.414494717879132e+04,3.780194478404681e+07,2.478127744099199e+07
9.00000000e+02,2.279399999898327e+11,-2.152917683986847e+06,2.279107785885228e+11,2.172588735254423e+07,2.279094161858659e-01,2.412989252189470e+04,4.768595631792678e+02,2.414836363133444e+04,3.773708561154495e+07,2.499247428667489e+07
1.08000000e+03,2.279399999894750e+11,2.190462970082306e+06,2.279108640044123e+11,2.607290155103593e+07,-2.318839872055538e-01,2.412989252185683e+04,4.722032055545785e+02,2.415179806996157e+04,3.767328623596532e+07,2.520631473470919e+07
1.26000000e+03,2.279399999063545e+11,6.533843623355252e+06,2.279109485813527e+11,3.042053556095761e+07,-6.916773905126863e-01,2.412989251305763e+04,4.675379447216708e+02,2.415525041667436e+04,3.761055108926640e+07,2.542276912326887e+07
1.44000000e+03,2.279399997404712e+11,1.087722427425541e+07,2.279110323177618e+11,3.476879259843285e+07,-1.151470793568634e+00,2.412989249549710e+04,4.628640106359757e+02,2.415872058928373e+04,3.754888318835677e+07,2.564180143552144e+07
1.62000000e+03,2.279399994918250e+11,1.522060492120783e+07,2.279111152121004e+11,3.911767586441182e+07,-1.611264196206670e+00,2.412989246917524e+04,4.581816366803427e+02,2.416220850138122e+04,3.748828645801536e+07,2.586336883062750e+07
1.80000000e+03,2.279399991604160e+11,1.956398556263768e+07,2.279111972628703e+11,4.346718854391000e+07,-2.071057598260084e+00,2.412989243409205e+04,4.534910596176545e+02,2.416571406231293e+04,3.742876482671787e+07,2.608742115435496e+07
1.98000000e+03,2.279399987462443e+11,2.390736619696403e+07,2.279112784686161e+11,4.781733380524091e+07,-2.530850999561517e+00,2.412989239024753e+04,4.487925195399583e+02,2.416923717715656e+04,3.737032110317602e+07,2.631390042962959e+07
2.16000000e+03,2.279399982493097e+11,2.825074682260985e+07,2.279113588279263e+11,5.216811479924618e+07,-2.990644399944022e+00,2.412989233764168e+04,4.440862598198327e+02,2.417277774669579e+04,3.731295953800759e+07,2.654274032771410e+07
2.34000000e+03,2.279399976696123e+11,3.259412743799809e+07,2.279114383394335e+11,5.651953465852103e+07,-3.450437799240653e+00,2.412989227627449e+04,4.393725270533459e+02,2.417633566740232e+04,3.725668339921681e+07,2.677386562196212e+07
2.52000000e+03,2.279399970071521e+11,3.693750804155172e+07,2.279115170018154e+11,6.087159649663597e+07,-3.910231197284463e+00,2.412989220614597e+04,4.346515710047028e+02,2.417991083141651e+04,3.720149603479845e+07,2.700719162496163e+07
2.70000000e+03,2.279399962619290e+11,4.128088863169371e+07,2.279115948137942e+11,6.522430340735616e+07,-4.370024593908506e+00,2.412989212725613e+04,4.299236445424233e+02,2.418350312653490e+04,3.714740056183755e+07,2.724262361192401e+07
2.88000000e+03,2.279399954339432e+11,4.562426920684700e+07,2.279116717741381e+11,6.957765846385768e+07,-4.829817988945837e+00,2.412989203960495e+04,4.251890035820464e+02,2.418711243619300e+04,3.709440078261506e+07,2.748005623161913e+07
3.06000000e+03,2.279399945231946e+11,4.996764976543456e+07,2.279117478816619e+11,7.393166471794230e+07,-5.289611382229506e+00,2.412989194319245e+04,4.204479070184362e+02,2.419073863945630e+04,3.704249974478729e+07,2.771937290884503e+07
3.24000000e+03,2.279399935296831e+11,5.431103030587935e+07,2.279118231352272e+11,7.828632519924979e+07,-5.749404773592568e+00,2.412989183801861e+04,4.157006166580827e+02,2.419438161101246e+04,3.699170025946917e+07,2.796044524174672e+07
3.42000000e+03,2.279399924534089e+11,5.865441082660432e+07,2.279118975337428e+11,8.264164291446902e+07,-6.209198162868077e+00,2.412989172408344e+04,4.109473971507537e+02,2.419804122116404e+04,3.694200596316222e+07,2.820313239762323e+07
3.60000000e+03,2.279399912943718e+11,6.299779132603244e+07,2.279119710761652e+11,8.699762084654902e+07,-6.668991549889086e+00,2.412989160138694e+04,4.061885159169813e+02,2.420171733582465e+04,3.689342019972759e+07,2.844728051257870e+07
3.78000000e+03,2.279399900525719e+11,6.734117180258667e+07,2.279120437614998e+11,9.135426195390753e+07,-7.128784934488648e+00,2.412989146992911e+04,4.014242430710526e+02,2.420540981652065e+04,3.684594522047194e+07,2.869272210029523e+07
3.96000000e+03,2.279399887280092e+11,7.168455225468998e+07,2.279121155888005e+11,9.571156916964251e+07,-7.588578316499818e+00,2.412989132970995e+04,3.966548513453499e+02,2.420911852039105e+04,3.679958481211333e+07,2.893927547612186e+07
4.14000000e+03,2.279399873206837e+11,7.602793268076532e+07,2.279121865571709e+11,1.000695454007435e+08,-8.048371695755648e+00,2.412989118072946e+04,3.918806160108070e+02,2.421284330019231e+04,3.675434120997970e+07,2.918674420344226e+07
4.32000000e+03,2.279399858305954e+11,8.037131307923566e+07,2.279122566657639e+11,1.044281935273018e+08,-8.508165072089193e+00,2.412989102298764e+04,3.871018147952063e+02,2.421658400430514e+04,3.671021764409181e+07,2.943491657037951e+07
4.50000000e+03,2.279399842577443e+11,8.471469344852394e+07,2.279123259137830e+11,1.087875164017237e+08,-8.967958445333505e+00,2.412989085648449e+04,3.823187277966164e+02,2.422034047674641e+04,3.666721717175595e+07,2.968356510529717e+07
4.68000000e+03,2.279399826021304e+11,8.905807378705314e+07,2.279123943004820e+11,1.131475168479472e+08,-9.427751815321638e+00,2.412989068122001e+04,3.775316374007660e+02,2.422411255717863e+04,3.662534184534901e+07,2.993244614024511e+07
4.86000000e+03,2.279399808637536e+11,9.340145409324621e+07,2.279124618251656e+11,1.175081976606589e+08,-9.887545181886646e+00,2.412989049719419e+04,3.727408281897690e+02,2.422790008092754e+04,3.658459478379378e+07,3.018129943331988e+07
5.04000000e+03,2.279399790426141e+11,9.774483436552611e+07,2.279125284871905e+11,1.218695616045155e+08,-1.034733854486158e+01,2.412989030440705e+04,3.679465868514054e+02,2.423170287900038e+04,3.654497861386044e+07,3.042984786005572e+07
5.22000000e+03,2.279399771387118e+11,1.020882146023158e+08,2.279125942859649e+11,1.262316114133694e+08,-1.080713190407950e+01,2.412989010285858e+04,3.631492020844437e+02,2.423552077810912e+04,3.650649588318294e+07,3.067779718651234e+07
5.40000000e+03,2.279399751520466e+11,1.064315948020383e+08,2.279126592209490e+11,1.305943497894924e+08,-1.126692525937345e+01,2.412988989254877e+04,3.583489645081357e+02,2.423935360068981e+04,3.646914888647094e+07,3.092483593542441e+07
5.58000000e+03,2.279399730826187e+11,1.107749749631164e+08,2.279127232916555e+11,1.349577794028154e+08,-1.172671861057649e+01,2.412988967347764e+04,3.535461665652876e+02,2.424320116493031e+04,3.643294044057276e+07,3.117063535866543e+07
5.76000000e+03,2.279399709304279e+11,1.151183550839733e+08,2.279127864976499e+11,1.393219028901620e+08,-1.218651195752167e+01,2.412988944564518e+04,3.487411024154854e+02,2.424706328480682e+04,3.639787241700257e+07,3.141484952999836e+07
5.94000000e+03,2.279399686954744e+11,1.194617351630318e+08,2.279128488385512e+11,1.436867228544967e+08,-1.264630530004204e+01,2.412988920905139e+04,3.439340678426399e+02,2.425093977010988e+04,3.636394743797451e+07,3.165711556952512e+07
