t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d,b
0.00000000e+00,2.279399987501791e+11,-2.386982091107302e+07,2.279577966101695e+11,0.000000000000000e+00,2.526876428563472e+00,2.412989239066407e+04,5.000000000000000e+02,2.412895059714361e+04,2.977468996184872e+07,2.390347217576845e+07
1.80000000e+02,2.279399991636355e+11,-1.952644027667850e+07,2.279578870364322e+11,4.343837235868901e+06,2.067083027254824e+00,2.412989243443286e+04,5.047373358658861e+02,2.413590319681704e+04,2.982894796236219e+07,2.365468924454692e+07
3.60000000e+02,2.279399994943290e+11,-1.518305963519413e+07,2.279579783151991e+11,8.688922517077670e+06,1.607289625195638e+00,2.412989246944031e+04,5.094721479149608e+02,2.414281766281419e+04,2.988493814376343e+07,2.340684085645001e+07
5.40000000e+02,2.279399997422597e+11,-1.083967898820086e+07,2.279580704459521e+11,1.303524892937288e+07,1.147496222553277e+00,2.412989249568644e+04,5.142037274795226e+02,2.414969344075223e+04,2.994265408045580e+07,2.316026307366786e+07
7.20000000e+02,2.279399999074276e+11,-6.496298337273437e+06,2.279581634280457e+11,1.738280946058041e+07,6.877028194944429e-01,2.412989251317123e+04,5.189313728028990e+02,2.415652999702435e+04,3.000208797935110e+07,2.291526118899849e+07
9.00000000e+02,2.279399999898327e+11,-2.152917683986847e+06,2.279582572607094e+11,2.173159700434883e+07,2.279094161858659e-01,2.412989252189470e+04,5.236543894568850e+02,2.416332681883047e+04,3.006323312160416e+07,2.267211110230809e+07
1.08000000e+03,2.279399999894750e+11,2.190462970082306e+06,2.279583519430477e+11,2.608160436389895e+07,-2.318839872055538e-01,2.412989252185683e+04,5.283720907790206e+02,2.417008341422994e+04,3.012608255055261e+07,2.243106078009355e+07
1.26000000e+03,2.279399999063545e+11,6.533843623355252e+06,2.279584474740434e+11,3.043282425577801e+07,-6.916773905126863e-01,2.412989251305763e+04,5.330837982592942e+02,2.417679931212418e+04,3.019062834880035e+07,2.219233177121130e+07
1.44000000e+03,2.279399997404712e+11,1.087722427425541e+07,2.279585438525568e+11,3.478524931360975e+07,-1.151470793568634e+00,2.412989249549710e+04,5.377888419283311e+02,2.418347406223881e+04,3.025686291730892e+07,2.195612075100786e+07
1.62000000e+03,2.279399994918250e+11,1.522060492120783e+07,2.279586410773288e+11,3.913887209183871e+07,-1.611264196206670e+00,2.412989246917524e+04,5.424865607293389e+02,2.419010723508320e+04,3.032477920138895e+07,2.172260107217889e+07
