t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d,b
0.00000000e+00,2.279399987501791e+11,-2.386982091107302e+07,2.279086440677966e+11,0.000000000000000e+00,2.526876428563472e+00,2.412989239066407e+04,5.000000000000000e+02,2.413155237500276e+04,3.940665496884262e+07,2.397431275493950e+07
1.80000000e+02,2.279399991636355e+11,-1.952644027667850e+07,2.279087336706902e+11,4.343950486059268e+06,2.067083027254824e+00,2.412989243443286e+04,4.955849409051474e+02,2.413456768244724e+04,3.933607252509893e+07,2.416549416718761e+07
3.60000000e+02,2.279399994943290e+11,-1.518305963519413e+07,2.279088224779782e+11,8.688445191115890e+06,1.607289625195638e+00,2.412989246944031e+04,4.911599633416886e+02,2.413759925081508e+04,3.926646264138520e+07,2.435929065659839e+07
5.40000000e+02,2.279399997422597e+11,-1.083967898820086e+07,2.279089104878909e+11,1.303348703853473e+07,1.147496222553277e+00,2.412989249568644e+04,4.867252417098782e+02,2.414064703955489e+04,3.919782920212809e+07,2.455570685212116e+07
7.20000000e+02,2.279399999074276e+11,-6.496298337273437e+06,2.279089976986901e+11,1.737907894409667e+07,6.877028194944429e-01,2.412989251317123e+04,4.822809535261729e+02,2.414371100494661e+04,3.913017504119836e+07,2.475474420237152e+07
9.00000000e+02,2.279399999898327e+11,-2.152917683986847e+06,2.279090841086704e+11,2.172522381542613e+07,2.279094161858659e-01,2.412989252189470e+04,4.778272793966470e+02,2.414679110007462e+04,3.906350415994985e+07,2.495640069914978e+07
1.08000000e+03,2.279399999894750e+11,2.190462970082306e+06,2.279091697161585e+11,2.607192455141216e+07,-2.318839872055538e-01,2.412989252185683e+04,4.733644030030277e+02,2.414988727479091e+04,3.899782023060743e+07,2.516067058392229e+07
1.26000000e+03,2.279399999063545e+11,6.533843623355252e+06,2.279092545195151e+11,3.041918404162481e+07,-6.916773905126863e-01,2.412989251305763e+04,4.688925110705141e+02,2.415299947569192e+04,3.893312593263696e+07,2.536754403817740e+07
1.44000000e+03,2.279399997404712e+11,1.087722427425541e+07,2.279093385171340e+11,3.476700516572590e+07,-1.151470793568634e+00,2.412989249549710e+04,4.644117933474387e+02,2.415612764608665e+04,3.886942562792749e+07,2.557700685598762e+07
1.62000000e+03,2.279399994918250e+11,1.522060492120783e+07,2.279094217074443e+11,3.911539079287549e+07,-1.611264196206670e+00,2.412989246917524e+04,4.599224425755708e+02,2.415927172597050e+04,3.880672225278337e+07,2.578904009918386e+07
1.80000000e+03,2.279399991604160e+11,1.956398556263768e+07,2.279095040889092e+11,4.346434378113241e+07,-2.071057598260084e+00,2.412989243409205e+04,4.554246544592690e+02,2.416243165200070e+04,3.874501911872660e+07,2.600361973491253e+07
1.98000000e+03,2.279399987462443e+11,2.390736619696403e+07,2.279095856600278e+11,4.781386697685177e+07,-2.530850999561517e+00,2.412989239024753e+04,4.509186276351389e+02,2.416560735747093e+04,3.868431984692842e+07,2.622071625500135e+07
2.16000000e+03,2.279399982493097e+11,2.825074682260985e+07,2.279096664193355e+11,5.216396321407756e+07,-2.990644399944022e+00,2.412989233764168e+04,4.464045636344038e+02,2.416879877229175e+04,3.862462728382883e+07,2.644029427774789e+07
2.34000000e+03,2.279399976696123e+11,3.259412743799809e+07,2.279097463654037e+11,5.651463531393065e+07,-3.450437799240653e+00,2.412989227627449e+04,4.418826668547014e+02,2.417200582296296e+04,3.856594485371399e+07,2.666231213143759e+07
2.52000000e+03,2.279399970071521e+11,3.693750804155172e+07,2.279098254968413e+11,6.086588608399461e+07,-3.910231197284463e+00,2.412989220614597e+04,4.373531445142342e+02,2.417522843256034e+04,3.850827586801030e+07,2.688672142122101e+07
2.70000000e+03,2.279399962619290e+11,4.128088863169371e+07,2.279099038122943e+11,6.521771831769673e+07,-4.370024593908506e+00,2.412989212725613e+04,4.328162066160529e+02,2.417846652071399e+04,3.845162334622199e+07,2.711346657856250e+07
2.88000000e+03,2.279399954339432e+11,4.562426920684700e+07,2.279099813104477e+11,6.957013479368614e+07,-4.829817988945837e+00,2.412989203960495e+04,4.282720659060670e+02,2.418172000359231e+04,3.839599069574340e+07,2.734248439482400e+07
3.06000000e+03,2.279399945231946e+11,4.996764976543456e+07,2.279100579900234e+11,7.392313827521025e+07,-5.289611382229506e+00,2.412989194319245e+04,4.237209378271025e+02,2.418498879388770e+04,3.834138037368207e+07,2.757370354009986e+07
3.24000000e+03,2.279399935296831e+11,5.431103030587935e+07,2.279101338497835e+11,7.827673150948654e+07,-5.749404773592568e+00,2.412989183801861e+04,4.191630404756039e+02,2.418827280080208e+04,3.828779594704950e+07,2.780704406791423e+07
3.42000000e+03,2.279399924534089e+11,5.865441082660432e+07,2.279102088885300e+11,8.263091722707552e+07,-6.209198162868077e+00,2.412989172408344e+04,4.145985945508542e+02,2.419157193003746e+04,3.823524026227927e+07,2.804241690831341e+07
3.60000000e+03,2.279399912943718e+11,6.299779132603244e+07,2.279102831051034e+11,8.698569814124614e+07,-6.668991549889086e+00,2.412989160138694e+04,4.100278233138148e+02,2.419488608377883e+04,3.818371646921680e+07,2.827972335068997e+07
3.78000000e+03,2.279399900525719e+11,6.734117180258667e+07,2.279103564983859e+11,9.134107694734526e+07,-7.128784934488648e+00,2.412989146992911e+04,4.054509525222520e+02,2.419821516069700e+04,3.813322675742012e+07,2.851885451983511e+07
3.96000000e+03,2.279399887280092e+11,7.168455225468998e+07,2.279104290672994e+11,9.569705632216278e+07,-7.588578316499818e+00,2.412989132970995e+04,4.008682103884111e+02,2.420155905593307e+04,3.808377473078817e+07,2.875969084662003e+07
4.14000000e+03,2.279399873206837e+11,7.602793268076532e+07,2.279105008108088e+11,1.000536389232974e+08,-8.048371695755648e+00,2.412989118072946e+04,3.962798275165638e+02,2.420491766109927e+04,3.803536296230683e+07,2.900210153774431e+07
4.32000000e+03,2.279399858305954e+11,8.037131307923566e+07,2.279105717279193e+11,1.044108273885186e+08,-8.508165072089193e+00,2.412989102298764e+04,3.916860368522421e+02,2.420829086427150e+04,3.798799417357910e+07,2.924594404853909e+07
4.50000000e+03,2.279399842577443e+11,8.471469344852394e+07,2.279106418176783e+11,1.087686243351329e+08,-8.967958445333505e+00,2.412989085648449e+04,3.870870736146863e+02,2.421167854999507e+04,3.794167079284160e+07,2.949106356290538e+07
4.68000000e+03,2.279399826021304e+11,8.905807378705314e+07,2.279107110791765e+11,1.131270323593463e+08,-9.427751815321638e+00,2.412989068122001e+04,3.824831752439634e+02,2.421508059927920e+04,3.789639592091924e+07,2.973729248462335e+07
4.86000000e+03,2.279399808637536e+11,9.340145409324621e+07,2.279107795115468e+11,1.174860540356290e+08,-9.887545181886646e+00,2.412989049719419e+04,3.778745813334999e+02,2.421849688960400e+04,3.785217199090762e+07,2.998444994794524e+07
5.04000000e+03,2.279399790426141e+11,9.774483436552611e+07,2.279108471139659e+11,1.218456919160793e+08,-1.034733854486158e+01,2.412989030440705e+04,3.732615335665160e+02,2.422192729492474e+04,3.780900165097160e+07,3.023234135116078e+07
5.22000000e+03,2.279399771387118e+11,1.020882146023158e+08,2.279109138856535e+11,1.262059485297920e+08,-1.080713190407950e+01,2.412989010285858e+04,3.686442756501562e+02,2.422537168567842e+04,3.776688740395214e+07,3.048075792215905e+07
5.40000000e+03,2.279399751520466e+11,1.064315948020383e+08,2.279109798258747e+11,1.305668263822243e+08,-1.126692525937345e+01,2.412988989254877e+04,3.640230532477388e+02,2.422882992879321e+04,3.772583116112106e+07,3.072947632182055e+07
5.58000000e+03,2.279399730826187e+11,1.107749749631164e+08,2.279110449339377e+11,1.349283279545669e+08,-1.172671861057649e+01,2.412988967347764e+04,3.593981139078792e+02,2.423230188769983e+04,3.768583631122631e+07,3.097825829550480e+07
5.76000000e+03,2.279399709304279e+11,1.151183550839733e+08,2.279111092091958e+11,1.392904557031119e+08,-1.218651195752167e+01,2.412988944564518e+04,3.547697069928798e+02,2.423578742234536e+04,3.764690452448511e+07,3.122685037943757e+07
5.94000000e+03,2.279399686954744e+11,1.194617351630318e+08,2.279111726510476e+11,1.436532120586315e+08,-1.264630530004204e+01,2.412988920905139e+04,3.501380836064434e+02,2.423928638920809e+04,3.760903791773688e+07,3.147498367268055e+07
6.12000000e+03,2.279399663777580e+11,1.238051151987149e+08,2.279112352589366e+11,1.480165994257523e+08,-1.310609863797067e+01,2.412988896369626e+04,3.455034965197823e+02,2.424279864131448e+04,3.757223919567515e+07,3.172237368444125e+07
6.30000000e+03,2.279399639772788e+11,1.281484951894455e+08,2.279112970323525e+11,1.523806201823374e+08,-1.356589197114060e+01,2.412988870957981e+04,3.408662000942427e+02,2.424632402825960e+04,3.753651046582580e+07,3.196872026655412e+07
6.48000000e+03,2.279399614940369e+11,1.324918751336466e+08,2.279113579708303e+11,1.567452766788687e+08,-1.402568529938488e+01,2.412988844670203e+04,3.362264502047486e+02,2.424986239622819e+04,3.750185373825985e+07,3.221370764314889e+07
