t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d,b
0.00000000e+00,2.279399987501791e+11,-2.386982091107302e+07,2.279391525423729e+11,0.000000000000000e+00,2.526876428563472e+00,2.412989239066407e+04,5.000000000000000e+02,2.412993737933339e+04,2.388481589941688e+07,2.386989733973574e+07
1.80000000e+02,2.279399991636355e+11,-1.952644027667850e+07,2.279392424594279e+11,4.344603993629794e+06,2.067083027254824e+00,2.412989243443286e+04,4.990866855002467e+02,2.414344469193862e+04,2.388303466180456e+07,2.388280067541403e+07
3.60000000e+02,2.279399994943290e+11,-1.518305963519413e+07,2.279393322166376e+11,8.691639537335625e+06,1.607289625195638e+00,2.412989246944031e+04,4.982239744830448e+02,2.415695404951141e+04,2.388402240556146e+07,2.387563891646946e+07
5.40000000e+02,2.279399997422597e+11,-1.083967898820086e+07,2.279394218231190e+11,1.304110670040349e+07,1.147496222553277e+00,2.412989249568644e+04,4.974119534350344e+02,2.417046213106420e+04,2.388777764945381e+07,2.384847281810855e+07
7.20000000e+02,2.279399999074276e+11,-6.496298337273437e+06,2.279395112880005e+11,1.739300495448922e+07,6.877028194944429e-01,2.412989251317123e+04,4.966506611369256e+02,2.418396561798568e+04,2.389429972866300e+07,2.380153190221699e+07
9.00000000e+02,2.279399999898327e+11,-2.152917683986847e+06,2.279396006204136e+11,2.174733317444335e+07,2.279094161858659e-01,2.412989252189470e+04,4.959400886897526e+02,2.419746119847196e+04,2.390358734701560e+07,2.373520921085830e+07
1.08000000e+03,2.279399999894750e+11,2.190462970082306e+06,2.279396898294834e+11,2.610408963994005e+07,-2.318839872055538e-01,2.412989252185683e+04,4.952801796604861e+02,2.421094557198101e+04,2.391563781240113e+07,2.365005244315373e+07
1.26000000e+03,2.279399999063545e+11,6.533843623355252e+06,2.279397789243206e+11,3.046327203789805e+07,-6.916773905126863e-01,2.412989251305763e+04,4.946708303479737e+02,2.422441545363496e+04,2.393044888273763e+07,2.354675186036547e+07
1.44000000e+03,2.279399997404712e+11,1.087722427425541e+07,2.279398679140132e+11,3.482487746569717e+07,-1.151470793568634e+00,2.412989249549710e+04,4.941118901670815e+02,2.423786757858919e+04,2.394801618398281e+07,2.342612547031804e+07
1.62000000e+03,2.279399994918250e+11,1.522060492120783e+07,2.279399568076175e+11,3.918890243516745e+07,-1.611264196206670e+00,2.412989246917524e+04,4.936031621496037e+02,2.425129870630707e+04,2.396833571570568e+07,2.328910209359547e+07
1.80000000e+03,2.279399991604160e+11,1.956398556263768e+07,2.279400456141489e+11,4.355534287734624e+07,-2.071057598260084e+00,2.412989243409205e+04,4.931444035578715e+02,2.426470562478306e+04,2.399140241171017e+07,2.313670296486301e+07
1.98000000e+03,2.279399987462443e+11,2.390736619696403e+07,2.279401343425804e+11,4.792419414798716e+07,-2.530850999561517e+00,2.412989239024753e+04,4.927353266115605e+02,2.427808515465675e+04,2.401721076177044e+07,2.297002253366250e+07
2.16000000e+03,2.279399982493097e+11,2.825074682260985e+07,2.279402230018239e+11,5.229545103379958e+07,-2.990644399944022e+00,2.412989233764168e+04,4.923755993183520e+02,2.429143415323361e+04,2.404575468912894e+07,2.279020911299586e+07
2.34000000e+03,2.279399976696123e+11,3.259412743799809e+07,2.279403116007283e+11,5.666910775939792e+07,-3.450437799240653e+00,2.412989227627449e+04,4.920648464077115e+02,2.430474951838229e+04,2.407702745161680e+07,2.259844595355945e+07
2.52000000e+03,2.279399970071521e+11,3.693750804155172e+07,2.279404001480728e+11,6.104515799494524e+07,-3.910231197284463e+00,2.412989220614597e+04,4.918026503635412e+02,2.431802819228695e+04,2.411102047891801e+07,2.239593325576345e+07
2.70000000e+03,2.279399962619290e+11,4.128088863169371e+07,2.279404886525567e+11,6.542359486446328e+07,-4.370024593908506e+00,2.412989212725613e+04,4.915885525501099e+02,2.433126716512105e+04,2.414772702017291e+07,2.218387153108800e+07
2.88000000e+03,2.279399954339432e+11,4.562426920684700e+07,2.279405771227939e+11,6.980441095478141e+07,-4.829817988945837e+00,2.412989203960495e+04,4.914220544247017e+02,2.434446347850683e+04,2.418713745630271e+07,2.196344662090994e+07
3.06000000e+03,2.279399945231946e+11,4.996764976543456e+07,2.279406655673039e+11,7.418759832510175e+07,-5.289611382229506e+00,2.412989194319245e+04,4.913026188323221e+02,2.435761422884564e+04,2.422924320624413e+07,2.173581658174148e+07
3.24000000e+03,2.279399935296831e+11,5.431103030587935e+07,2.279407539945074e+11,7.857314851715000e+07,-5.749404773592568e+00,2.412989183801861e+04,4.912296713773056e+02,2.437071657051966e+04,2.427403320703617e+07,2.150210054390600e+07
3.42000000e+03,2.279399924534089e+11,5.865441082660432e+07,2.279408424127178e+11,8.296105256587575e+07,-6.209198162868077e+00,2.412989172408344e+04,4.912026018623083e+02,2.438376771882331e+04,2.432149815150632e+07,2.126336957404895e+07
3.60000000e+03,2.279399912943718e+11,6.299779132603244e+07,2.279409308301351e+11,8.735130101068221e+07,-6.668991549889086e+00,2.412989160138694e+04,4.912207657936559e+02,2.439676495284848e+04,2.437162617953576e+07,2.102063948714541e+07
3.78000000e+03,2.279399900525719e+11,6.734117180258667e+07,2.279410192548412e+11,9.174388390714476e+07,-7.128784934488648e+00,2.412989146992911e+04,4.912834859410488e+02,2.440970561808944e+04,2.442440615739267e+07,2.077486550758351e+07
3.96000000e+03,2.279399887280092e+11,7.168455225468998e+07,2.279411076947930e+11,9.613879083918659e+07,-7.588578316499818e+00,2.412989132970995e+04,4.913900539473926e+02,2.442258712887984e+04,2.447982596901317e+07,2.052693863041428e+07
4.14000000e+03,2.279399873206837e+11,7.602793268076532e+07,2.279411961578176e+11,1.005360109316792e+08,-8.048371695755648e+00,2.412989118072946e+04,4.915397319836758e+02,2.443540697067920e+04,2.453787249660100e+07,2.027768350536957e+07
4.32000000e+03,2.279399858305954e+11,8.037131307923566e+07,2.279412846516053e+11,1.049355328634279e+08,-8.508165072089193e+00,2.412989102298764e+04,4.917317544374679e+02,2.444816270210802e+04,2.459853296789798e+07,2.002785765500567e+07
4.50000000e+03,2.279399842577443e+11,8.471469344852394e+07,2.279413731837083e+11,1.093373448805174e+08,-8.967958445333505e+00,2.412989085648449e+04,4.919653296331172e+02,2.446085195682852e+04,2.466179388103437e+07,1.977815182539785e+07
4.68000000e+03,2.279399826021304e+11,8.905807378705314e+07,2.279414617615321e+11,1.137414348099683e+08,-9.427751815321638e+00,2.412989068122001e+04,4.922396415748346e+02,2.447347244522356e+04,2.472764094309757e+07,1.952919128209425e+07
