t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d,b
0.00000000e+00,2.279399987501791e+11,-2.386982091107302e+07,2.279340677966102e+11,0.000000000000000e+00,2.526876428563472e+00,2.412989239066407e+04,5.000000000000000e+02,2.413020652276108e+04,2.459562096927631e+07,2.387356128418904e+07
1.80000000e+02,2.279399991636355e+11,-1.952644027667850e+07,2.279341574798853e+11,4.344550922917934e+06,2.067083027254824e+00,2.412989243443286e+04,4.964864486743729e+02,2.414259014070510e+04,2.457538415006383e+07,2.401309982266888e+07
3.60000000e+02,2.279399994943290e+11,-1.518305963519413e+07,2.279342465342358e+11,8.691333621867884e+06,1.607289625195638e+00,2.412989246944031e+04,4.930121072607662e+02,2.415500359412533e+04,2.455775242815200e+07,2.413687994618417e+07
5.40000000e+02,2.279399997422597e+11,-1.083967898820086e+07,2.279343349667974e+11,1.304035322420151e+07,1.147496222553277e+00,2.412989249568644e+04,4.895778334280420e+02,2.416744417669128e+04,2.454273046076113e+07,2.424400720177389e+07
7.20000000e+02,2.279399999074276e+11,-6.496298337273437e+06,2.279344227848579e+11,1.739161436741463e+07,6.877028194944429e-01,2.412989251317123e+04,4.861844525426617e+02,2.417990915240561e+04,2.453032187090338e+07,2.433368536535603e+07
9.00000000e+02,2.279399999898327e+11,-2.152917683986847e+06,2.279345099958478e+11,2.174512119409882e+07,2.279094161858659e-01,2.412989252189470e+04,4.828327564240548e+02,2.419239575886849e+04,2.452052819253264e+07,2.440523187202822e+07
1.08000000e+03,2.279399999894750e+11,2.190462970082306e+06,2.279345966073398e+11,2.610087734748493e+07,-2.318839872055538e-01,2.412989252185683e+04,4.795235021824075e+02,2.420490121058271e+04,2.451335241409107e+07,2.445809154022239e+07
1.26000000e+03,2.279399999063545e+11,6.533843623355252e+06,2.279346826270392e+11,3.045888596758983e+07,-6.916773905126863e-01,2.412989251305763e+04,4.762574111285111e+02,2.421742270234496e+04,2.450879658233979e+07,2.449184807093222e+07
1.44000000e+03,2.279399997404712e+11,1.087722427425541e+07,2.279347680627775e+11,3.481914968797913e+07,-1.151470793568634e+00,2.412989249549710e+04,4.730351677632917e+02,2.422995741269776e+04,2.450686122112640e+07,2.450623286612768e+07
1.62000000e+03,2.279399994918250e+11,1.522060492120783e+07,2.279348529225061e+11,3.918167063315271e+07,-1.611264196206670e+00,2.412989246917524e+04,4.698574188618076e+02,2.424250250737896e+04,2.450754716928668e+07,2.450113080693302e+07
1.80000000e+03,2.279399991604160e+11,1.956398556263768e+07,2.279349372142890e+11,4.354645041655651e+07,-2.071057598260084e+00,2.412989243409205e+04,4.667247726298867e+02,2.425505514287382e+04,2.451085326957809e+07,2.447658275150691e+07
1.98000000e+03,2.279399987462443e+11,2.390736619696403e+07,2.279350209462973e+11,4.791349013923340e+07,-2.530850999561517e+00,2.412989239024753e+04,4.636377979689255e+02,2.426761246990941e+04,2.451677970640581e+07,2.443278464683125e+07
2.16000000e+03,2.279399982493097e+11,2.825074682260985e+07,2.279351041267986e+11,5.228279038910695e+07,-2.990644399944022e+00,2.412989233764168e+04,4.605970238172964e+02,2.428017163702836e+04,2.452532445598608e+07,2.437008329341608e+07
2.34000000e+03,2.279399976696123e+11,3.259412743799809e+07,2.279351867641552e+11,5.665435124090815e+07,-3.450437799240653e+00,2.412989227627449e+04,4.576029385957721e+02,2.429272979412627e+04,2.453648673150033e+07,2.428896893699831e+07
2.52000000e+03,2.279399970071521e+11,3.693750804155172e+07,2.279352688668109e+11,6.102817225673337e+07,-3.910231197284463e+00,2.412989220614597e+04,4.546559897479823e+02,2.430528409597763e+04,2.455026328694590e+07,2.419006499784096e+07
2.70000000e+03,2.279399962619290e+11,4.128088863169371e+07,2.279353504432873e+11,6.540425248724535e+07,-4.370024593908506e+00,2.412989212725613e+04,4.517565833672163e+02,2.431783170578935e+04,2.456665088083217e+07,2.407411534456808e+07
2.88000000e+03,2.279399954339432e+11,4.562426920684700e+07,2.279354315021760e+11,6.978259047350185e+07,-4.829817988945837e+00,2.412989203960495e+04,4.489050839347266e+02,2.433036979865787e+04,2.458564542627072e+07,2.394196960943187e+07
3.06000000e+03,2.279399945231946e+11,4.996764976543456e+07,2.279355120521295e+11,7.416318424940795e+07,-5.289611382229506e+00,2.412989194319245e+04,4.461018141458907e+02,2.434289556502655e+04,2.460724385198167e+07,2.379456708750382e+07
3.24000000e+03,2.279399935296831e+11,5.431103030587935e+07,2.279355921018555e+11,7.854603134478272e+07,-5.749404773592568e+00,2.412989183801861e+04,4.433470548372957e+02,2.435540621407378e+04,2.463144046179628e+07,2.363291977966230e+07
3.42000000e+03,2.279399924534089e+11,5.865441082660432e+07,2.279356716601072e+11,8.293112878903635e+07,-6.209198162868077e+00,2.412989172408344e+04,4.406410450031495e+02,2.436789897707089e+04,2.465822977998721e+07,2.345809513091670e+07
3.60000000e+03,2.279399912943718e+11,6.299779132603244e+07,2.279357507356759e+11,8.731847311543690e+07,-6.668991549889086e+00,2.412989160138694e+04,4.379839819152349e+02,2.438037111061980e+04,2.468760632229639e+07,2.327119897485098e+07
3.78000000e+03,2.279399900525719e+11,6.734117180258667e+07,2.279358293373922e+11,9.170806036596553e+07,-7.128784934488648e+00,2.412989146992911e+04,4.353760213306224e+02,2.439281989986397e+04,2.471956315965977e+07,2.307335913084468e+07
