t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d,b
0.00000000e+00,2.279399987501791e+11,-2.386982091107302e+07,2.279035593220339e+11,0.000000000000000e+00,2.526876428563472e+00,2.412989239066407e+04,5.000000000000000e+02,2.413182157247527e+04,4.356145390308202e+07,2.401095107974478e+07
1.80000000e+02,2.279399991636355e+11,-1.952644027667850e+07,2.279036489745904e+11,4.343928527547020e+06,2.067083027254824e+00,2.412989243443286e+04,4.961370541713124e+02,2.413405348318019e+04,4.348713335633165e+07,2.417565209555011e+07
3.60000000e+02,2.279399994943290e+11,-1.518305963519413e+07,2.279037379310015e+11,8.688259831397146e+06,1.607289625195638e+00,2.412989246944031e+04,4.922650675473275e+02,2.413629686697663e+04,4.341360238476002e+07,2.434255638213142e+07
5.40000000e+02,2.279399997422597e+11,-1.083967898820086e+07,2.279038261896489e+11,1.303299597613264e+07,1.147496222553277e+00,2.412989249568644e+04,4.883841361555619e+02,2.413855171723287e+04,4.334086428155091e+07,2.451168452565000e+07
7.20000000e+02,2.279399999074276e+11,-6.496298337273437e+06,2.279039137489312e+11,1.737813902500671e+07,6.877028194944429e-01,2.412989251317123e+04,4.844943579321699e+02,2.414081802580786e+04,4.326892190655260e+07,2.468305628174942e+07
9.00000000e+02,2.279399999898327e+11,-2.152917683986847e+06,2.279040006072646e+11,2.172369103966949e+07,2.279094161858659e-01,2.412989252189470e+04,4.805958327204442e+02,2.414309578303250e+04,4.319777773072418e+07,2.485669048159729e+07
1.08000000e+03,2.279399999894750e+11,2.190462970082306e+06,2.279040867630843e+11,2.606965407989230e+07,-2.318839872055538e-01,2.412989252185683e+04,4.766886622689457e+02,2.414538497769100e+04,4.312743450098770e+07,2.503260493152820e+07
1.26000000e+03,2.279399999063545e+11,6.533843623355252e+06,2.279041722148429e+11,3.041603020328674e+07,-6.916773905126863e-01,2.412989251305763e+04,4.727729502279952e+02,2.414768559700253e+04,4.305789488893909e+07,2.521081630612534e+07
1.44000000e+03,2.279399997404712e+11,1.087722427425541e+07,2.279042569610128e+11,3.476282146502209e+07,-1.151470793568634e+00,2.412989249549710e+04,4.688488021471089e+02,2.414999762660270e+04,4.298916185557064e+07,2.539134003414230e+07
1.62000000e+03,2.279399994918250e+11,1.522060492120783e+07,2.279043410000851e+11,3.911002991753787e+07,-1.611264196206670e+00,2.412989246917524e+04,4.649163254691219e+02,2.415232105052685e+04,4.292123794459534e+07,2.557419017734150e+07
1.80000000e+03,2.279399991604160e+11,1.956398556263768e+07,2.279044243305707e+11,4.345765761025473e+07,-2.071057598260084e+00,2.412989243409205e+04,4.609756295239881e+02,2.415465585119311e+04,4.285412580470019e+07,2.575937930155007e+07
1.98000000e+03,2.279399987462443e+11,2.390736619696403e+07,2.279045069509997e+11,4.780570658928217e+07,-2.530850999561517e+00,2.412989239024753e+04,4.570268255249551e+02,2.415700200938413e+04,4.278782785903490e+07,2.594691833962545e+07
2.16000000e+03,2.279399982493097e+11,2.825074682260985e+07,2.279045888599228e+11,5.215417889712147e+07,-2.990644399944022e+00,2.412989233764168e+04,4.530700265590788e+02,2.415935950423233e+04,4.272234675703614e+07,2.613681644622891e+07
