t,x_mars,y_mars,x_ship,y_ship,v_x_mars,v_y_mars,v_x_ship,v_y_ship,d,b
0.00000000e+00,2.279399987501791e+11,-2.386982091107302e+07,2.279832203389831e+11,0.000000000000000e+00,2.526876428563472e+00,2.412989239066407e+04,5.000000000000000e+02,2.412760518014569e+04,4.937483261847062e+07,2.406828454617676e+07
1.80000000e+02,2.279399991636355e+11,-1.952644027667850e+07,2.279833105464655e+11,4.343106267550265e+06,2.067083027254824e+00,2.412989243443286e+04,5.023048890542105e+02,2.412913032864461e+04,4.945332299848284e+07,2.393550309510465e+07
3.60000000e+02,2.279399994943290e+11,-1.518305963519413e+07,2.279834011681577e+11,8.686486405788453e+06,1.607289625195638e+00,2.412989246944031e+04,5.046023219307154e+02,2.413064818706548e+04,4.953241892824145e+07,2.380431095580433e+07
5.40000000e+02,2.279399997422597e+11,-1.083967898820086e+07,2.279834922027151e+11,1.303013910323408e+07,1.147496222553277e+00,2.412989249568644e+04,5.068922585540163e+02,2.413215876365131e+04,4.961211890636439e+07,2.367468847681398e+07
7.20000000e+02,2.279399999074276e+11,-6.496298337273437e+06,2.279835836487824e+11,1.737406304993899e+07,6.877028194944429e-01,2.412989251317123e+04,5.091746597998235e+02,2.413366206718682e+04,4.969242073310693e+07,2.354661608258066e+07
9.00000000e+02,2.279399999898327e+11,-2.152917683986847e+06,2.279836755050013e+11,2.171825693758469e+07,2.279094161858659e-01,2.412989252189470e+04,5.114494874919818e+02,2.413515810699017e+04,4.977332226432781e+07,2.342007428635978e+07
1.08000000e+03,2.279399999894750e+11,2.190462970082306e+06,2.279837677700048e+11,2.606271945957722e+07,-2.318839872055538e-01,2.412989252185683e+04,5.137167043962883e+02,2.413664689290370e+04,4.985482168463196e+07,2.329504370221749e+07
1.26000000e+03,2.279399999063545e+11,6.533843623355252e+06,2.279838604424198e+11,3.040744931114066e+07,-6.916773905126863e-01,2.412989251305763e+04,5.159762742177068e+02,2.413812843528623e+04,4.993691705342232e+07,2.317150505591646e+07
1.44000000e+03,2.279399997404712e+11,1.087722427425541e+07,2.279839535208666e+11,3.475244518940957e+07,-1.151470793568634e+00,2.412989249549710e+04,5.182281615939512e+02,2.413960274500365e+04,5.001960603371981e+07,2.304943919505525e+07
1.62000000e+03,2.279399994918250e+11,1.522060492120783e+07,2.279840470039596e+11,3.909770579351944e+07,-1.611264196206670e+00,2.412989246917524e+04,5.204723320922602e+02,2.414106983342161e+04,5.010288688965257e+07,2.292882709817896e+07
1.80000000e+03,2.279399991604160e+11,1.956398556263768e+07,2.279841408903062e+11,4.344322982469582e+07,-2.071057598260084e+00,2.412989243409205e+04,5.227087522034100e+02,2.414252971239588e+04,5.018675749998952e+07,2.280964988332270e+07
