8.000000e+06 2.620037e+03 1.545237e+00
2.913131e+07 1.643983e+03 1.527757e+00
5.026263e+07 1.251603e+03 1.516013e+00
7.139394e+07 1.033962e+03 1.507284e+00
9.252525e+07 8.886474e+02 1.500067e+00
1.136566e+08 7.807481e+02 1.493546e+00
1.347879e+08 6.950389e+02 1.487219e+00
1.559192e+08 6.238148e+02 1.480760e+00
1.770505e+08 5.627900e+02 1.473951e+00
1.981818e+08 5.094231e+02 1.466656e+00
2.193131e+08 4.621305e+02 1.458798e+00
2.404444e+08 4.198781e+02 1.450354e+00
2.615758e+08 3.819536e+02 1.441340e+00
2.827071e+08 3.478337e+02 1.431806e+00
3.038384e+08 3.171073e+02 1.421830e+00
3.249697e+08 2.894308e+02 1.411510e+00
3.461010e+08 2.645030e+02 1.400962e+00
3.672323e+08 2.420528e+02 1.390311e+00
3.883636e+08 2.218325e+02 1.379689e+00
4.094949e+08 2.036147e+02 1.369236e+00
4.306263e+08 1.871918e+02 1.359092e+00
4.517576e+08 1.723743e+02 1.349401e+00
4.728889e+08 1.589909e+02 1.340305e+00
4.940202e+08 1.468872e+02 1.331952e+00
5.151515e+08 1.359248e+02 1.324488e+00
5.362828e+08 1.259804e+02 1.318063e+00
5.574141e+08 1.169441e+02 1.312834e+00
5.785455e+08 1.087185e+02 1.308963e+00
5.996768e+08 1.012173e+02 1.306623e+00
6.208081e+08 9.436417e+01 1.306001e+00
6.419394e+08 8.809155e+01 1.307303e+00
6.630707e+08 8.233969e+01 1.310759e+00
6.842020e+08 7.705574e+01 1.316633e+00
7.053333e+08 7.219291e+01 1.325234e+00
7.264646e+08 6.770972e+01 1.336929e+00
7.475960e+08 6.356938e+01 1.352165e+00
7.687273e+08 5.973922e+01 1.371509e+00
7.898586e+08 5.619016e+01 1.395701e+00
8.109899e+08 5.289630e+01 1.425769e+00
8.321212e+08 4.983454e+01 1.463250e+00
8.532525e+08 4.698422e+01 1.510717e+00
8.743838e+08 4.432686e+01 1.573219e+00
8.955152e+08 4.184587e+01 1.663302e+00
9.166465e+08 3.952636e+01 1.826739e+00
9.377778e+08 3.735494e+01 2.435561e+00
9.589091e+08 3.531953e+01 -1.999128e+00
9.800404e+08 3.340924e+01 -1.624947e+00
1.001172e+09 3.161420e+01 -1.462326e+00
1.022303e+09 2.992550e+01 -1.338398e+00
1.043434e+09 2.833504e+01 -1.225659e+00
1.064566e+09 2.683546e+01 -1.117219e+00
1.085697e+09 2.542007e+01 -1.011749e+00
1.106828e+09 2.408277e+01 -9.098722e-01
1.127960e+09 2.281801e+01 -8.128259e-01
1.149091e+09 2.162068e+01 -7.218186e-01
1.170222e+09 2.048615e+01 -6.377229e-01
1.191354e+09 1.941014e+01 -5.609785e-01
1.212485e+09 1.838875e+01 -4.916252e-01
1.233616e+09 1.741836e+01 -4.293969e-01
1.254747e+09 1.649569e+01 -3.738283e-01
1.275879e+09 1.561767e+01 -3.243480e-01
1.297010e+09 1.478150e+01 -2.803474e-01
1.318141e+09 1.398459e+01 -2.412265e-01
1.339273e+09 1.322453e+01 -2.064210e-01
1.360404e+09 1.249910e+01 -1.754158e-01
1.381535e+09 1.180625e+01 -1.477499e-01
1.402667e+09 1.114406e+01 -1.230157e-01
1.423798e+09 1.051078e+01 -1.008565e-01
1.444929e+09 9.904742e+00 -8.096093e-02
1.466061e+09 9.324426e+00 -6.305860e-02
1.487192e+09 8.768402e+00 -4.691461e-02
1.508323e+09 8.235343e+00 -3.232507e-02
1.529455e+09 7.724006e+00 -1.911285e-02
1.550586e+09 7.233234e+00 -7.123852e-03
1.571717e+09 6.761944e+00 3.776187e-03
1.592848e+09 6.309124e+00 1.370451e-02
1.613980e+09 5.873825e+00 2.276371e-02
1.635111e+09 5.455160e+00 3.104376e-02
1.656242e+09 5.052295e+00 3.862378e-02
1.677374e+09 4.664448e+00 4.557347e-02
1.698505e+09 4.290885e+00 5.195442e-02
1.719636e+09 3.930916e+00 5.782115e-02
1.740768e+09 3.583891e+00 6.322206e-02
1.761899e+09 3.249201e+00 6.820020e-02
1.783030e+09 2.926268e+00 7.279395e-02
1.804162e+09 2.614551e+00 7.703761e-02
1.825293e+09 2.313538e+00 8.096187e-02
1.846424e+09 2.022746e+00 8.459428e-02
1.867556e+09 1.741719e+00 8.795961e-02
1.888687e+09 1.470025e+00 9.108015e-02
1.909818e+09 1.207258e+00 9.397604e-02
1.930949e+09 9.530312e-01 9.666547e-02
1.952081e+09 7.069797e-01 9.916490e-02
1.973212e+09 4.687577e-01 1.014893e-01
1.994343e+09 2.380373e-01 1.036522e-01
2.015475e+09 1.450762e-02 1.056660e-01
2.036606e+09 -2.021264e-01 1.075419e-01
2.057737e+09 -4.121447e-01 1.092901e-01
2.078869e+09 -6.158135e-01 1.109202e-01
2.100000e+09 -8.133856e-01 1.124406e-01
