0.000000e+00 7.853982e-01 2.279900e+11 7.927555e-01 1.000000e+02 1.058000e-07
3.000000e+02 7.854299e-01 2.279900e+11 7.927872e-01 9.999963e+01 1.058000e-07
6.000000e+02 7.854616e-01 2.279901e+11 7.928189e-01 9.999925e+01 1.058000e-07
9.000000e+02 7.854934e-01 2.279901e+11 7.928507e-01 9.999888e+01 1.058000e-07
1.200000e+03 7.855251e-01 2.279901e+11 7.928824e-01 9.999850e+01 1.058000e-07
1.500000e+03 7.855569e-01 2.279901e+11 7.929142e-01 9.999813e+01 1.058000e-07
1.800000e+03 7.855886e-01 2.279902e+11 7.929459e-01 9.999775e+01 1.058000e-07
2.100000e+03 7.856203e-01 2.279902e+11 7.929776e-01 9.999738e+01 1.057999e-07
2.400000e+03 7.856521e-01 2.279902e+11 7.930094e-01 9.999701e+01 1.057999e-07
2.700000e+03 7.856838e-01 2.279903e+11 7.930411e-01 9.999663e+01 1.057999e-07
3.000000e+03 7.857156e-01 2.279903e+11 7.930729e-01 9.999626e+01 1.057999e-07
3.300000e+03 7.857473e-01 2.279903e+11 7.931046e-01 9.999589e+01 1.057999e-07
3.600000e+03 7.857790e-01 2.279904e+11 7.931363e-01 9.999552e+01 1.057999e-07
3.900000e+03 7.858108e-01 2.279904e+11 7.931681e-01 9.999514e+01 1.057999e-07
4.200000e+03 7.858425e-01 2.279904e+11 7.931998e-01 9.999477e+01 1.057999e-07
4.500000e+03 7.858743e-01 2.279904e+11 7.932316e-01 9.999440e+01 1.057999e-07
4.800000e+03 7.859060e-01 2.279905e+11 7.932633e-01 9.999403e+01 1.057999e-07
5.100000e+03 7.859377e-01 2.279905e+11 7.932950e-01 9.999365e+01 1.057999e-07
5.400000e+03 7.859695e-01 2.279905e+11 7.933268e-01 9.999328e+01 1.057999e-07
5.700000e+03 7.860012e-01 2.279906e+11 7.933585e-01 9.999291e+01 1.057999e-07
6.000000e+03 7.860330e-01 2.279906e+11 7.933903e-01 9.999254e+01 1.057998e-07
6.300000e+03 7.860647e-01 2.279906e+11 7.934220e-01 9.999217e+01 1.057998e-07
6.600000e+03 7.860964e-01 2.279907e+11 7.934537e-01 9.999180e+01 1.057998e-07
6.900000e+03 7.861282e-01 2.279907e+11 7.934855e-01 9.999143e+01 1.057998e-07
7.200000e+03 7.861599e-01 2.279907e+11 7.935172e-01 9.999106e+01 1.057998e-07
7.500000e+03 7.861917e-01 2.279907e+11 7.935490e-01 9.999069e+01 1.057998e-07
7.800000e+03 7.862234e-01 2.279908e+11 7.935807e-01 9.999032e+01 1.057998e-07
8.100000e+03 7.862551e-01 2.279908e+11 7.936124e-01 9.998995e+01 1.057998e-07
