0.000000e+00 7.853982e-01 2.279900e+11 7.861747e-01 1.000000e+02 1.058000e-07
3.000000e+02 7.854299e-01 2.279900e+11 7.862065e-01 9.999964e+01 1.058018e-07
6.000000e+02 7.854616e-01 2.279901e+11 7.862382e-01 9.999930e+01 1.058035e-07
9.000000e+02 7.854934e-01 2.279901e+11 7.862700e-01 9.999899e+01 1.058053e-07
1.200000e+03 7.855251e-01 2.279901e+11 7.863017e-01 9.999871e+01 1.058070e-07
1.500000e+03 7.855569e-01 2.279901e+11 7.863334e-01 9.999845e+01 1.058088e-07
1.800000e+03 7.855886e-01 2.279902e+11 7.863652e-01 9.999822e+01 1.058106e-07
2.100000e+03 7.856203e-01 2.279902e+11 7.863969e-01 9.999801e+01 1.058123e-07
2.400000e+03 7.856521e-01 2.279902e+11 7.864287e-01 9.999783e+01 1.058141e-07
2.700000e+03 7.856838e-01 2.279903e+11 7.864604e-01 9.999767e+01 1.058159e-07
3.000000e+03 7.857156e-01 2.279903e+11 7.864922e-01 9.999754e+01 1.058176e-07
3.300000e+03 7.857473e-01 2.279903e+11 7.865239e-01 9.999744e+01 1.058194e-07
3.600000e+03 7.857790e-01 2.279904e+11 7.865557e-01 9.999736e+01 1.058211e-07
3.900000e+03 7.858108e-01 2.279904e+11 7.865874e-01 9.999731e+01 1.058229e-07
4.200000e+03 7.858425e-01 2.279904e+11 7.866191e-01 9.999728e+01 1.058247e-07
4.500000e+03 7.858743e-01 2.279904e+11 7.866509e-01 9.999728e+01 1.058264e-07
4.800000e+03 7.859060e-01 2.279905e+11 7.866826e-01 9.999730e+01 1.058282e-07
5.100000e+03 7.859377e-01 2.279905e+11 7.867144e-01 9.999736e+01 1.058299e-07
5.400000e+03 7.859695e-01 2.279905e+11 7.867461e-01 9.999743e+01 1.058317e-07
5.700000e+03 7.860012e-01 2.279906e+11 7.867779e-01 9.999753e+01 1.058335e-07
6.000000e+03 7.860330e-01 2.279906e+11 7.868096e-01 9.999766e+01 1.058352e-07
6.300000e+03 7.860647e-01 2.279906e+11 7.868414e-01 9.999782e+01 1.058370e-07
6.600000e+03 7.860964e-01 2.279907e+11 7.868731e-01 9.999800e+01 1.058388e-07
6.900000e+03 7.861282e-01 2.279907e+11 7.869049e-01 9.999820e+01 1.058405e-07
7.200000e+03 7.861599e-01 2.279907e+11 7.869366e-01 9.999843e+01 1.058423e-07
7.500000e+03 7.861917e-01 2.279907e+11 7.869684e-01 9.999869e+01 1.058440e-07
7.800000e+03 7.862234e-01 2.279908e+11 7.870002e-01 9.999897e+01 1.058458e-07
8.100000e+03 7.862551e-01 2.279908e+11 7.870319e-01 9.999928e+01 1.058476e-07
8.400000e+03 7.862869e-01 2.279908e+11 7.870637e-01 9.999962e+01 1.058493e-07
8.700000e+03 7.863186e-01 2.279909e+11 7.870954e-01 9.999998e+01 1.058511e-07
9.000000e+03 7.863504e-01 2.279909e+11 7.871272e-01 1.000004e+02 1.058529e-07
9.300000e+03 7.863821e-01 2.279909e+11 7.871589e-01 1.000008e+02 1.058546e-07
9.600000e+03 7.864138e-01 2.279910e+11 7.871907e-01 1.000012e+02 1.058564e-07
9.900000e+03 7.864456e-01 2.279910e+11 7.872224e-01 1.000017e+02 1.058581e-07
