t,x,y,v_x,v_y,d
0.00000000e+00,-1.694750000000e+08,-2.198211297071e+07,2.695447858255e+03,0.000000000000e+00,1.708946719932e+08
1.80000000e+02,-1.689897957815e+08,-2.198210990617e+07,2.695710371530e+03,3.409871724637e-02,1.704135122145e+08
3.60000000e+02,-1.685045441781e+08,-2.198210067780e+07,2.695974358842e+03,6.848749323719e-02,1.699323249633e+08
5.40000000e+02,-1.680192449234e+08,-2.198208523311e+07,2.696239832681e+03,1.031696326663e-01,1.694511128375e+08
7.20000000e+02,-1.675338977486e+08,-2.198206351897e+07,2.696506805679e+03,1.381484875036e-01,1.689698757617e+08
9.00000000e+02,-1.670485023829e+08,-2.198203548168e+07,2.696775290614e+03,1.734274578101e-01,1.684886136606e+08
1.08000000e+03,-1.665630585528e+08,-2.198200106691e+07,2.697045300406e+03,2.090099925688e-01,1.680073264588e+08
1.26000000e+03,-1.660775659827e+08,-2.198196021969e+07,2.697316848125e+03,2.448995905331e-01,1.675260140807e+08
1.44000000e+03,-1.655920243947e+08,-2.198191288445e+07,2.697589946990e+03,2.810998010914e-01,1.670446764509e+08
1.62000000e+03,-1.651064335082e+08,-2.198185900495e+07,2.697864610372e+03,3.176142251508e-01,1.665633134937e+08
1.80000000e+03,-1.646207930405e+08,-2.198179852430e+07,2.698140851796e+03,3.544465160370e-01,1.660819251334e+08
1.98000000e+03,-1.641351027063e+08,-2.198173138495e+07,2.698418684943e+03,3.916003804143e-01,1.656005112943e+08
2.16000000e+03,-1.636493622179e+08,-2.198165752868e+07,2.698698123655e+03,4.290795792234e-01,1.651190719006e+08
2.34000000e+03,-1.631635712849e+08,-2.198157689659e+07,2.698979181931e+03,4.668879286390e-01,1.646376068767e+08
2.52000000e+03,-1.626777296146e+08,-2.198148942908e+07,2.699261873937e+03,5.050293010469e-01,1.641561161466e+08
2.70000000e+03,-1.621918369117e+08,-2.198139506586e+07,2.699546214003e+03,5.435076260418e-01,1.636745996346e+08
2.88000000e+03,-1.617058928781e+08,-2.198129374592e+07,2.699832216625e+03,5.823268914451e-01,1.631930572648e+08
3.06000000e+03,-1.612198972134e+08,-2.198118540752e+07,2.700119896473e+03,6.214911443444e-01,1.627114889615e+08
3.24000000e+03,-1.607338496142e+08,-2.198106998820e+07,2.700409268389e+03,6.610044921550e-01,1.622298946487e+08
3.42000000e+03,-1.602477497746e+08,-2.198094742474e+07,2.700700347390e+03,7.008711037028e-01,1.617482742508e+08
