t,x,y,v_x,v_y,d
0.00000000e+00,-1.694750000000e+08,1.375654811715e+07,2.695447858255e+03,0.000000000000e+00,1.700324035033e+08
1.80000000e+02,-1.689897954199e+08,1.375654616996e+07,2.695714397079e+03,-2.166642680916e-02,1.695487966034e+08
3.60000000e+02,-1.685045427261e+08,1.375654030609e+07,2.695982455763e+03,-4.351905070665e-02,1.690651478842e+08
5.40000000e+02,-1.680192416441e+08,1.375653049183e+07,2.696252047455e+03,-6.556002044213e-02,1.685814598343e+08
7.20000000e+02,-1.675338918965e+08,1.375651669307e+07,2.696523185453e+03,-8.779151598183e-02,1.680977322543e+08
9.00000000e+02,-1.670484932040e+08,1.375649887534e+07,2.696795883215e+03,-1.102157490563e-01,1.676139649433e+08
1.08000000e+03,-1.665630452844e+08,1.375647700373e+07,2.697070154353e+03,-1.328349637194e-01,1.671301576989e+08
1.26000000e+03,-1.660775478535e+08,1.375645104294e+07,2.697346012640e+03,-1.556514369187e-01,1.666463103170e+08
1.44000000e+03,-1.655920006241e+08,1.375642095726e+07,2.697623472010e+03,-1.786674790784e-01,1.661624225921e+08
1.62000000e+03,-1.651064033069e+08,1.375638671056e+07,2.697902546563e+03,-2.018854346931e-01,1.656784943170e+08
1.80000000e+03,-1.646207556099e+08,1.375634826627e+07,2.698183250565e+03,-2.253076829352e-01,1.651945252832e+08
1.98000000e+03,-1.641350572384e+08,1.375630558741e+07,2.698465598451e+03,-2.489366382743e-01,1.647105152803e+08
2.16000000e+03,-1.636493078952e+08,1.375625863655e+07,2.698749604830e+03,-2.727747511095e-01,1.642264640963e+08
2.34000000e+03,-1.631635072805e+08,1.375620737583e+07,2.699035284482e+03,-2.968245084158e-01,1.637423715176e+08
2.52000000e+03,-1.626776550918e+08,1.375615176690e+07,2.699322652368e+03,-3.210884344031e-01,1.632582373292e+08
2.70000000e+03,-1.621917510237e+08,1.375609177101e+07,2.699611723626e+03,-3.455690911897e-01,1.627740613141e+08
2.88000000e+03,-1.617057947684e+08,1.375602734890e+07,2.699902513579e+03,-3.702690794905e-01,1.622898432537e+08
3.06000000e+03,-1.612197860151e+08,1.375595846085e+07,2.700195037732e+03,-3.951910393187e-01,1.618055829278e+08
3.24000000e+03,-1.607337244502e+08,1.375588506667e+07,2.700489311781e+03,-4.203376507035e-01,1.613212801143e+08
3.42000000e+03,-1.602476097572e+08,1.375580712568e+07,2.700785351612e+03,-4.457116344231e-01,1.608369345896e+08
3.60000000e+03,-1.597614416170e+08,1.375572459670e+07,2.701083173305e+03,-4.713157527526e-01,1.603525461282e+08
3.78000000e+03,-1.592752197072e+08,1.375563743806e+07,2.701382793136e+03,-4.971528102294e-01,1.598681145027e+08
3.96000000e+03,-1.587889437029e+08,1.375554560757e+07,2.701684227583e+03,-5.232256544336e-01,1.593836394842e+08
4.14000000e+03,-1.583026132757e+08,1.375544906253e+07,2.701987493326e+03,-5.495371767866e-01,1.588991208418e+08
4.32000000e+03,-1.578162280947e+08,1.375534775971e+07,2.702292607250e+03,-5.760903133666e-01,1.584145583429e+08
4.50000000e+03,-1.573297878255e+08,1.375524165536e+07,2.702599586450e+03,-6.028880457418e-01,1.579299517528e+08
4.68000000e+03,-1.568432921309e+08,1.375513070518e+07,2.702908448236e+03,-6.299334018216e-01,1.574453008351e+08
4.86000000e+03,-1.563567406704e+08,1.375501486432e+07,2.703219210130e+03,-6.572294567277e-01,1.569606053516e+08
5.04000000e+03,-1.558701331005e+08,1.375489408738e+07,2.703531889876e+03,-6.847793336827e-01,1.564758650621e+08
5.22000000e+03,-1.553834690742e+08,1.375476832837e+07,2.703846505441e+03,-7.125862049199e-01,1.559910797245e+08
5.40000000e+03,-1.548967482416e+08,1.375463754076e+07,2.704163075017e+03,-7.406532926119e-01,1.555062490946e+08
5.58000000e+03,-1.544099702492e+08,1.375450167741e+07,2.704481617026e+03,-7.689838698215e-01,1.550213729264e+08
5.76000000e+03,-1.539231347403e+08,1.375436069059e+07,2.704802150125e+03,-7.975812614719e-01,1.545364509719e+08
5.94000000e+03,-1.534362413549e+08,1.375421453197e+07,2.705124693207e+03,-8.264488453404e-01,1.540514829810e+08
6.12000000e+03,-1.529492897294e+08,1.375406315261e+07,2.705449265406e+03,-8.555900530734e-01,1.535664687018e+08
6.30000000e+03,-1.524622794968e+08,1.375390650295e+07,2.705775886103e+03,-8.850083712246e-01,1.530814078800e+08
6.48000000e+03,-1.519752102866e+08,1.375374453279e+07,2.706104574925e+03,-9.147073423166e-01,1.525963002595e+08
6.66000000e+03,-1.514880817248e+08,1.375357719128e+07,2.706435351754e+03,-9.446905659267e-01,1.521111455819e+08
6.84000000e+03,-1.510008934338e+08,1.375340442694e+07,2.706768236729e+03,-9.749616997974e-01,1.516259435869e+08
7.02000000e+03,-1.505136450322e+08,1.375322618761e+07,2.707103250248e+03,-1.005524460973e+00,1.511406940119e+08
7.20000000e+03,-1.500263361351e+08,1.375304242044e+07,2.707440412979e+03,-1.036382626959e+00,1.506553965922e+08
7.38000000e+03,-1.495389663537e+08,1.375285307194e+07,2.707779745855e+03,-1.067540036914e+00,1.501700510608e+08
7.56000000e+03,-1.490515352955e+08,1.375265808787e+07,2.708121270086e+03,-1.099000592866e+00,1.496846571488e+08
7.74000000e+03,-1.485640425640e+08,1.375245741333e+07,2.708465007161e+03,-1.130768260950e+00,1.491992145846e+08
7.92000000e+03,-1.480764877592e+08,1.375225099266e+07,2.708810978850e+03,-1.162847072692e+00,1.487137230948e+08
8.10000000e+03,-1.475888704766e+08,1.375203876950e+07,2.709159207215e+03,-1.195241126302e+00,1.482281824033e+08
8.28000000e+03,-1.471011903082e+08,1.375182068672e+07,2.709509714607e+03,-1.227954588013e+00,1.477425922321e+08
8.46000000e+03,-1.466134468416e+08,1.375159668646e+07,2.709862523678e+03,-1.260991693444e+00,1.472569523005e+08
8.64000000e+03,-1.461256396605e+08,1.375136671007e+07,2.710217657381e+03,-1.294356748997e+00,1.467712623257e+08
8.82000000e+03,-1.456377683444e+08,1.375113069813e+07,2.710575138977e+03,-1.328054133284e+00,1.462855220224e+08
9.00000000e+03,-1.451498324686e+08,1.375088859041e+07,2.710934992040e+03,-1.362088298598e+00,1.457997311030e+08
