t,x,y,v_x,v_y,d
0.00000000e+00,-1.694750000000e+08,-6.098263598326e+06,2.695447858255e+03,0.000000000000e+00,1.695846822208e+08
1.80000000e+02,-1.689897952292e+08,-6.098262728271e+06,2.695716519812e+03,9.681197264425e-03,1.690997948284e+08
3.60000000e+02,-1.685045419605e+08,-6.098260108087e+06,2.695986725628e+03,1.944603720586e-02,1.686148580233e+08
5.40000000e+02,-1.680192399147e+08,-6.098255722630e+06,2.696258489205e+03,2.929549153659e-02,1.681298742355e+08
7.20000000e+02,-1.675338888104e+08,-6.098249556583e+06,2.696531824202e+03,3.923054619892e-02,1.676448431986e+08
9.00000000e+02,-1.670484883632e+08,-6.098241594448e+06,2.696806744442e+03,4.925220161719e-02,1.671597646444e+08
1.08000000e+03,-1.665630382867e+08,-6.098231820544e+06,2.697083263911e+03,5.936147295506e-02,1.666746383020e+08
1.26000000e+03,-1.660775382917e+08,-6.098220219009e+06,2.697361396759e+03,6.955939037809e-02,1.661894638983e+08
1.44000000e+03,-1.655919880865e+08,-6.098206773792e+06,2.697641157308e+03,7.984699932193e-02,1.657042411579e+08
1.62000000e+03,-1.651063873768e+08,-6.098191468654e+06,2.697922560051e+03,9.022536076600e-02,1.652189698028e+08
1.80000000e+03,-1.646207358657e+08,-6.098174287163e+06,2.698205619652e+03,1.006955515131e-01,1.647336495528e+08
1.98000000e+03,-1.641350332537e+08,-6.098155212691e+06,2.698490350956e+03,1.112586644747e-01,1.642482801250e+08
2.16000000e+03,-1.636492792385e+08,-6.098134228413e+06,2.698776768982e+03,1.219158089626e-01,1.637628612343e+08
2.34000000e+03,-1.631634735150e+08,-6.098111317301e+06,2.699064888937e+03,1.326681109866e-01,1.632773925928e+08
2.52000000e+03,-1.626776157757e+08,-6.098086462126e+06,2.699354726207e+03,1.435167135583e-01,1.627918739103e+08
2.70000000e+03,-1.621917057099e+08,-6.098059645448e+06,2.699646296369e+03,1.544627770018e-01,1.623063048937e+08
2.88000000e+03,-1.617057430044e+08,-6.098030849619e+06,2.699939615190e+03,1.655074792711e-01,1.618206852477e+08
3.06000000e+03,-1.612197273429e+08,-6.098000056776e+06,2.700234698631e+03,1.766520162738e-01,1.613350146740e+08
3.24000000e+03,-1.607336584063e+08,-6.097967248841e+06,2.700531562846e+03,1.878976022021e-01,1.608492928719e+08
3.42000000e+03,-1.602475358727e+08,-6.097932407514e+06,2.700830224193e+03,1.992454698715e-01,1.603635195377e+08
3.60000000e+03,-1.597613594171e+08,-6.097895514271e+06,2.701130699231e+03,2.106968710657e-01,1.598776943653e+08
3.78000000e+03,-1.592751287115e+08,-6.097856550363e+06,2.701433004722e+03,2.222530768903e-01,1.593918170456e+08
3.96000000e+03,-1.587888434248e+08,-6.097815496809e+06,2.701737157641e+03,2.339153781332e-01,1.589058872668e+08
4.14000000e+03,-1.583025032231e+08,-6.097772334395e+06,2.702043175173e+03,2.456850856334e-01,1.584199047141e+08
4.32000000e+03,-1.578161077692e+08,-6.097727043666e+06,2.702351074718e+03,2.575635306582e-01,1.579338690701e+08
4.50000000e+03,-1.573296567226e+08,-6.097679604930e+06,2.702660873898e+03,2.695520652879e-01,1.574477800143e+08
4.68000000e+03,-1.568431497398e+08,-6.097629998247e+06,2.702972590555e+03,2.816520628100e-01,1.569616372232e+08
4.86000000e+03,-1.563565864742e+08,-6.097578203428e+06,2.703286242756e+03,2.938649181211e-01,1.564754403705e+08
5.04000000e+03,-1.558699665755e+08,-6.097524200032e+06,2.703601848801e+03,3.061920481390e-01,1.559891891268e+08
5.22000000e+03,-1.553832896906e+08,-6.097467967361e+06,2.703919427221e+03,3.186348922231e-01,1.555028831597e+08
5.40000000e+03,-1.548965554626e+08,-6.097409484453e+06,2.704238996785e+03,3.311949126043e-01,1.550165221334e+08
5.58000000e+03,-1.544097635314e+08,-6.097348730085e+06,2.704560576502e+03,3.438735948250e-01,1.545301057095e+08
5.76000000e+03,-1.539229135336e+08,-6.097285682762e+06,2.704884185626e+03,3.566724481892e-01,1.540436335460e+08
5.94000000e+03,-1.534360051020e+08,-6.097220320714e+06,2.705209843661e+03,3.695930062218e-01,1.535571052979e+08
6.12000000e+03,-1.529490378661e+08,-6.097152621897e+06,2.705537570363e+03,3.826368271395e-01,1.530705206167e+08
6.30000000e+03,-1.524620114517e+08,-6.097082563979e+06,2.705867385744e+03,3.958054943317e-01,1.525838791510e+08
6.48000000e+03,-1.519749254810e+08,-6.097010124345e+06,2.706199310079e+03,4.091006168530e-01,1.520971805458e+08
6.66000000e+03,-1.514877795726e+08,-6.096935280085e+06,2.706533363908e+03,4.225238299264e-01,1.516104244426e+08
6.84000000e+03,-1.510005733413e+08,-6.096858007994e+06,2.706869568039e+03,4.360767954585e-01,1.511236104798e+08
7.02000000e+03,-1.505133063982e+08,-6.096778284566e+06,2.707207943557e+03,4.497612025666e-01,1.506367382922e+08
7.20000000e+03,-1.500259783504e+08,-6.096696085986e+06,2.707548511826e+03,4.635787681182e-01,1.501498075109e+08
7.38000000e+03,-1.495385888014e+08,-6.096611388129e+06,2.707891294490e+03,4.775312372825e-01,1.496628177638e+08
7.56000000e+03,-1.490511373506e+08,-6.096524166554e+06,2.708236313486e+03,4.916203840953e-01,1.491757686749e+08
7.74000000e+03,-1.485636235934e+08,-6.096434396496e+06,2.708583591040e+03,5.058480120370e-01,1.486886598646e+08
7.92000000e+03,-1.480760471213e+08,-6.096342052865e+06,2.708933149680e+03,5.202159546243e-01,1.482014909498e+08
8.10000000e+03,-1.475884075216e+08,-6.096247110236e+06,2.709285012235e+03,5.347260760158e-01,1.477142615434e+08
8.28000000e+03,-1.471007043776e+08,-6.096149542848e+06,2.709639201842e+03,5.493802716319e-01,1.472269712547e+08
8.46000000e+03,-1.466129372683e+08,-6.096049324593e+06,2.709995741953e+03,5.641804687897e-01,1.467396196889e+08
8.64000000e+03,-1.461251057684e+08,-6.095946429016e+06,2.710354656338e+03,5.791286273526e-01,1.462522064476e+08
8.82000000e+03,-1.456372094484e+08,-6.095840829305e+06,2.710715969091e+03,5.942267403959e-01,1.457647311283e+08
9.00000000e+03,-1.451492478745e+08,-6.095732498286e+06,2.711079704638e+03,6.094768348885e-01,1.452771933245e+08
9.18000000e+03,-1.446612206083e+08,-6.095621408417e+06,2.711445887739e+03,6.248809723903e-01,1.447895926257e+08
9.36000000e+03,-1.441731272069e+08,-6.095507531783e+06,2.711814543496e+03,6.404412497674e-01,1.443019286172e+08
9.54000000e+03,-1.436849672231e+08,-6.095390840087e+06,2.712185697359e+03,6.561597999242e-01,1.438142008802e+08
9.72000000e+03,-1.431967402048e+08,-6.095271304644e+06,2.712559375131e+03,6.720387925535e-01,1.433264089916e+08
9.90000000e+03,-1.427084456954e+08,-6.095148896378e+06,2.712935602975e+03,6.880804349048e-01,1.428385525242e+08
1.00800000e+04,-1.422200832335e+08,-6.095023585810e+06,2.713314407420e+03,7.042869725716e-01,1.423506310462e+08
1.02600000e+04,-1.417316523529e+08,-6.094895343054e+06,2.713695815367e+03,7.206606902982e-01,1.418626441216e+08
1.04400000e+04,-1.412431525825e+08,-6.094764137808e+06,2.714079854099e+03,7.372039128063e-01,1.413745913099e+08
1.06200000e+04,-1.407545834463e+08,-6.094629939350e+06,2.714466551282e+03,7.539190056423e-01,1.408864721661e+08
1.08000000e+04,-1.402659444633e+08,-6.094492716526e+06,2.714855934976e+03,7.708083760457e-01,1.403982862405e+08
1.09800000e+04,-1.397772351472e+08,-6.094352437748e+06,2.715248033640e+03,7.878744738388e-01,1.399100330788e+08
1.11600000e+04,-1.392884550069e+08,-6.094209070979e+06,2.715642876142e+03,8.051197923397e-01,1.394217122221e+08
1.13400000e+04,-1.387996035458e+08,-6.094062583734e+06,2.716040491763e+03,8.225468692972e-01,1.389333232066e+08
1.15200000e+04,-1.383106802621e+08,-6.093912943064e+06,2.716440910206e+03,8.401582878504e-01,1.384448655638e+08
1.17000000e+04,-1.378216846486e+08,-6.093760115550e+06,2.716844161604e+03,8.579566775116e-01,1.379563388200e+08
1.18800000e+04,-1.373326161925e+08,-6.093604067299e+06,2.717250276528e+03,8.759447151755e-01,1.374677424968e+08
1.20600000e+04,-1.368434743758e+08,-6.093444763928e+06,2.717659285994e+03,8.941251261530e-01,1.369790761106e+08
1.22400000e+04,-1.363542586744e+08,-6.093282170563e+06,2.718071221473e+03,9.125006852325e-01,1.364903391728e+08
1.24200000e+04,-1.358649685590e+08,-6.093116251822e+06,2.718486114895e+03,9.310742177677e-01,1.360015311895e+08
1.26000000e+04,-1.353756034941e+08,-6.092946971812e+06,2.718903998664e+03,9.498486007949e-01,1.355126516615e+08
1.27800000e+04,-1.348861629385e+08,-6.092774294118e+06,2.719324905661e+03,9.688267641777e-01,1.350237000844e+08
1.29600000e+04,-1.343966463451e+08,-6.092598181790e+06,2.719748869259e+03,9.880116917826e-01,1.345346759481e+08
1.31400000e+04,-1.339070531606e+08,-6.092418597340e+06,2.720175923324e+03,1.007406422685e+00,1.340455787373e+08
1.33200000e+04,-1.334173828256e+08,-6.092235502724e+06,2.720606102233e+03,1.027014052408e+00,1.335564079310e+08
1.35000000e+04,-1.329276347746e+08,-6.092048859338e+06,2.721039440877e+03,1.046837734192e+00,1.330671630023e+08
1.36800000e+04,-1.324378084356e+08,-6.091858628004e+06,2.721475974674e+03,1.066880680297e+00,1.325778434190e+08
1.38600000e+04,-1.319479032303e+08,-6.091664768961e+06,2.721915739579e+03,1.087146163346e+00,1.320884486427e+08
1.40400000e+04,-1.314579185737e+08,-6.091467241853e+06,2.722358772094e+03,1.107637517697e+00,1.315989781293e+08
1.42200000e+04,-1.309678538745e+08,-6.091266005719e+06,2.722805109277e+03,1.128358140852e+00,1.311094313284e+08
