t,x,y,v_x,v_y,d
0.00000000e+00,-1.694750000000e+08,-2.084755230126e+07,2.695447858255e+03,0.000000000000e+00,1.707524408668e+08
1.80000000e+02,-1.689897957223e+08,-2.084754938760e+07,2.695711029931e+03,3.241989134924e-02,1.702708791451e+08
3.60000000e+02,-1.685045439406e+08,-2.084754061355e+07,2.695975683097e+03,6.511602481601e-02,1.697892876092e+08
5.40000000e+02,-1.680192443870e+08,-2.084752592910e+07,2.696241830352e+03,9.809155433377e-02,1.693076688393e+08
7.20000000e+02,-1.675338967915e+08,-2.084750528367e+07,2.696509484434e+03,1.313496790702e-01,1.688260227401e+08
9.00000000e+02,-1.670485008817e+08,-2.084747862610e+07,2.696778658231e+03,1.648936442093e-01,1.683443492158e+08
1.08000000e+03,-1.665630563829e+08,-2.084744590464e+07,2.697049364775e+03,1.987267417488e-01,1.678626481705e+08
1.26000000e+03,-1.660775630179e+08,-2.084740706696e+07,2.697321617250e+03,2.328523113143e-01,1.673809195079e+08
1.44000000e+03,-1.655920205074e+08,-2.084736206010e+07,2.697595428989e+03,2.672737409896e-01,1.668991631315e+08
1.62000000e+03,-1.651064285694e+08,-2.084731083049e+07,2.697870813483e+03,3.019944681642e-01,1.664173789443e+08
1.80000000e+03,-1.646207869196e+08,-2.084725332395e+07,2.698147784375e+03,3.370179803984e-01,1.659355668491e+08
1.98000000e+03,-1.641350952713e+08,-2.084718948567e+07,2.698426355469e+03,3.723478163052e-01,1.654537267486e+08
2.16000000e+03,-1.636493533351e+08,-2.084711926018e+07,2.698706540728e+03,4.079875664517e-01,1.649718585448e+08
2.34000000e+03,-1.631635608192e+08,-2.084704259137e+07,2.698988354281e+03,4.439408742780e-01,1.644899621399e+08
2.52000000e+03,-1.626777174293e+08,-2.084695942247e+07,2.699271810420e+03,4.802114370360e-01,1.640080374354e+08
2.70000000e+03,-1.621918228683e+08,-2.084686969603e+07,2.699556923605e+03,5.168030067467e-01,1.635260843327e+08
2.88000000e+03,-1.617058768368e+08,-2.084677335393e+07,2.699843708466e+03,5.537193911790e-01,1.630441027330e+08
3.06000000e+03,-1.612198790324e+08,-2.084667033737e+07,2.700132179809e+03,5.909644548470e-01,1.625620925370e+08
3.24000000e+03,-1.607338291502e+08,-2.084656058681e+07,2.700422352612e+03,6.285421200300e-01,1.620800536455e+08
3.42000000e+03,-1.602477268827e+08,-2.084644404204e+07,2.700714242032e+03,6.664563678130e-01,1.615979859586e+08
3.60000000e+03,-1.597615719195e+08,-2.084632064212e+07,2.701007863408e+03,7.047112391490e-01,1.611158893764e+08
3.78000000e+03,-1.592753639473e+08,-2.084619032535e+07,2.701303232261e+03,7.433108359447e-01,1.606337637988e+08
3.96000000e+03,-1.587891026504e+08,-2.084605302932e+07,2.701600364298e+03,7.822593221684e-01,1.601516091253e+08
4.14000000e+03,-1.583027877097e+08,-2.084590869085e+07,2.701899275416e+03,8.215609249818e-01,1.596694252551e+08
4.32000000e+03,-1.578164188038e+08,-2.084575724599e+07,2.702199981703e+03,8.612199358958e-01,1.591872120874e+08
4.50000000e+03,-1.573299956079e+08,-2.084559863001e+07,2.702502499442e+03,9.012407119513e-01,1.587049695210e+08
4.68000000e+03,-1.568435177946e+08,-2.084543277740e+07,2.702806845114e+03,9.416276769256e-01,1.582226974544e+08
4.86000000e+03,-1.563569850333e+08,-2.084525962184e+07,2.703113035400e+03,9.823853225639e-01,1.577403957861e+08
5.04000000e+03,-1.558703969905e+08,-2.084507909621e+07,2.703421087185e+03,1.023518209838e+00,1.572580644142e+08
5.22000000e+03,-1.553837533295e+08,-2.084489113254e+07,2.703731017561e+03,1.065030970234e+00,1.567757032368e+08
5.40000000e+03,-1.548970537107e+08,-2.084469566203e+07,2.704042843829e+03,1.106928307063e+00,1.562933121514e+08
5.58000000e+03,-1.544102977913e+08,-2.084449261503e+07,2.704356583504e+03,1.149214996806e+00,1.558108910557e+08
5.76000000e+03,-1.539234852251e+08,-2.084428192102e+07,2.704672254319e+03,1.191895890487e+00,1.553284398471e+08
5.94000000e+03,-1.534366156631e+08,-2.084406350860e+07,2.704989874224e+03,1.234975915072e+00,1.548459584227e+08
6.12000000e+03,-1.529496887527e+08,-2.084383730548e+07,2.705309461393e+03,1.278460074905e+00,1.543634466795e+08
6.30000000e+03,-1.524627041382e+08,-2.084360323847e+07,2.705631034229e+03,1.322353453171e+00,1.538809045144e+08
6.48000000e+03,-1.519756614604e+08,-2.084336123342e+07,2.705954611362e+03,1.366661213393e+00,1.533983318240e+08
6.66000000e+03,-1.514885603570e+08,-2.084311121530e+07,2.706280211658e+03,1.411388600965e+00,1.529157285049e+08
6.84000000e+03,-1.510014004620e+08,-2.084285310807e+07,2.706607854221e+03,1.456540944713e+00,1.524330944534e+08
7.02000000e+03,-1.505141814061e+08,-2.084258683478e+07,2.706937558394e+03,1.502123658498e+00,1.519504295659e+08
7.20000000e+03,-1.500269028165e+08,-2.084231231745e+07,2.707269343768e+03,1.548142242848e+00,1.514677337383e+08
7.38000000e+03,-1.495395643166e+08,-2.084202947713e+07,2.707603230180e+03,1.594602286636e+00,1.509850068669e+08
7.56000000e+03,-1.490521655267e+08,-2.084173823385e+07,2.707939237722e+03,1.641509468784e+00,1.505022488474e+08
7.74000000e+03,-1.485647060629e+08,-2.084143850660e+07,2.708277386742e+03,1.688869560015e+00,1.500194595756e+08
7.92000000e+03,-1.480771855381e+08,-2.084113021333e+07,2.708617697851e+03,1.736688424641e+00,1.495366389474e+08
8.10000000e+03,-1.475896035611e+08,-2.084081327093e+07,2.708960191923e+03,1.784972022396e+00,1.490537868583e+08
8.28000000e+03,-1.471019597371e+08,-2.084048759520e+07,2.709304890103e+03,1.833726410301e+00,1.485709032040e+08
8.46000000e+03,-1.466142536674e+08,-2.084015310085e+07,2.709651813808e+03,1.882957744583e+00,1.480879878800e+08
8.64000000e+03,-1.461264849496e+08,-2.083980970147e+07,2.710000984737e+03,1.932672282634e+00,1.476050407818e+08
