t,x,y,v_x,v_y,d
0.00000000e+00,-1.694750000000e+08,-1.630930962343e+07,2.695447858255e+03,0.000000000000e+00,1.702579490226e+08
1.80000000e+02,-1.689897955152e+08,-1.630930732409e+07,2.695713336197e+03,2.558476090567e-02,1.697749846259e+08
3.60000000e+02,-1.685045431088e+08,-1.630930039979e+07,2.695980321866e+03,5.138880430914e-02,1.692919821976e+08
5.40000000e+02,-1.680192425083e+08,-1.630928881083e+07,2.696248828234e+03,7.741465229194e-02,1.688089442554e+08
7.20000000e+02,-1.675338934388e+08,-1.630927251708e+07,2.696518868424e+03,1.036648634286e-01,1.683258706329e+08
9.00000000e+02,-1.670484956231e+08,-1.630925147789e+07,2.696790455710e+03,1.301420334242e-01,1.678427611627e+08
1.08000000e+03,-1.665630487814e+08,-1.630922565219e+07,2.697063603521e+03,1.568487957642e-01,1.673596156760e+08
1.26000000e+03,-1.660775526317e+08,-1.630919499842e+07,2.697338325442e+03,1.837878223789e-01,1.668764340030e+08
1.44000000e+03,-1.655920068893e+08,-1.630915947451e+07,2.697614635218e+03,2.109618243202e-01,1.663932159729e+08
1.62000000e+03,-1.651064112672e+08,-1.630911903792e+07,2.697892546753e+03,2.383735524536e-01,1.659099614134e+08
1.80000000e+03,-1.646207654758e+08,-1.630907364562e+07,2.698172074117e+03,2.660257981635e-01,1.654266701514e+08
1.98000000e+03,-1.641350692230e+08,-1.630902325406e+07,2.698453231544e+03,2.939213940737e-01,1.649433420122e+08
2.16000000e+03,-1.636493222140e+08,-1.630896781918e+07,2.698736033437e+03,3.220632147833e-01,1.644599768203e+08
2.34000000e+03,-1.631635241517e+08,-1.630890729639e+07,2.699020494369e+03,3.504541776167e-01,1.639765743988e+08
2.52000000e+03,-1.626776747359e+08,-1.630884164058e+07,2.699306629089e+03,3.790972433910e-01,1.634931345696e+08
2.70000000e+03,-1.621917736642e+08,-1.630877080610e+07,2.699594452519e+03,4.079954171982e-01,1.630096571533e+08
2.88000000e+03,-1.617058206311e+08,-1.630869474677e+07,2.699883979762e+03,4.371517492047e-01,1.625261419695e+08
3.06000000e+03,-1.612198153286e+08,-1.630861341583e+07,2.700175226100e+03,4.665693354672e-01,1.620425888364e+08
3.24000000e+03,-1.607337574459e+08,-1.630852676597e+07,2.700468207001e+03,4.962513187665e-01,1.615589975708e+08
3.42000000e+03,-1.602476466693e+08,-1.630843474932e+07,2.700762938120e+03,5.262008894584e-01,1.610753679885e+08
3.60000000e+03,-1.597614826825e+08,-1.630833731743e+07,2.701059435300e+03,5.564212863435e-01,1.605916999039e+08
3.78000000e+03,-1.592752651660e+08,-1.630823442125e+07,2.701357714577e+03,5.869157975549e-01,1.601079931302e+08
3.96000000e+03,-1.587889937977e+08,-1.630812601113e+07,2.701657792184e+03,6.176877614658e-01,1.596242474791e+08
4.14000000e+03,-1.583026682522e+08,-1.630801203683e+07,2.701959684552e+03,6.487405676158e-01,1.591404627612e+08
4.32000000e+03,-1.578162882016e+08,-1.630789244750e+07,2.702263408311e+03,6.800776576579e-01,1.586566387857e+08
4.50000000e+03,-1.573298533147e+08,-1.630776719164e+07,2.702568980300e+03,7.117025263259e-01,1.581727753604e+08
4.68000000e+03,-1.568433632571e+08,-1.630763621714e+07,2.702876417563e+03,7.436187224227e-01,1.576888722919e+08
4.86000000e+03,-1.563568176917e+08,-1.630749947124e+07,2.703185737355e+03,7.758298498302e-01,1.572049293853e+08
