t,x,y,v_x,v_y,d
0.00000000e+00,-1.694750000000e+08,1.092014644351e+07,2.695447858255e+03,0.000000000000e+00,1.698264561938e+08
1.80000000e+02,-1.689897953324e+08,1.092014489217e+07,2.695715370725e+03,-1.726194946383e-02,1.693422611224e+08
3.60000000e+02,-1.685045423749e+08,1.092014022031e+07,2.695984414226e+03,-3.467260843587e-02,1.688580207511e+08
5.40000000e+02,-1.680192408509e+08,1.092013240102e+07,2.696255002067e+03,-5.223369832358e-02,1.683737375418e+08
7.20000000e+02,-1.675338904810e+08,1.092012140706e+07,2.696527147713e+03,-6.994696563474e-02,1.678894112646e+08
9.00000000e+02,-1.670484909837e+08,1.092010721089e+07,2.696800864787e+03,-8.781418241971e-02,1.674050416876e+08
1.08000000e+03,-1.665630420748e+08,1.092008978463e+07,2.697076167072e+03,-1.058371467229e-01,1.669206285772e+08
1.26000000e+03,-1.660775434679e+08,1.092006910008e+07,2.697353068513e+03,-1.240176830437e-01,1.664361716978e+08
1.44000000e+03,-1.655919948737e+08,1.092004512872e+07,2.697631583223e+03,-1.423576428066e-01,1.659516708119e+08
1.62000000e+03,-1.651063960005e+08,1.092001784167e+07,2.697911725478e+03,-1.608589048419e-01,1.654671256801e+08
1.80000000e+03,-1.646207465543e+08,1.091998720974e+07,2.698193509730e+03,-1.795233758755e-01,1.649825360609e+08
1.98000000e+03,-1.641350462379e+08,1.091995320337e+07,2.698476950598e+03,-1.983529910301e-01,1.644979017110e+08
2.16000000e+03,-1.636492947520e+08,1.091991579265e+07,2.698762062880e+03,-2.173497143355e-01,1.640132223849e+08
2.34000000e+03,-1.631634917944e+08,1.091987494734e+07,2.699048861550e+03,-2.365155392517e-01,1.635284978350e+08
2.52000000e+03,-1.626776370601e+08,1.091983063681e+07,2.699337361763e+03,-2.558524892007e-01,1.630437278120e+08
2.70000000e+03,-1.621917302414e+08,1.091978283007e+07,2.699627578859e+03,-2.753626181118e-01,1.625589120642e+08
2.88000000e+03,-1.617057710280e+08,1.091973149577e+07,2.699919528362e+03,-2.950480109772e-01,1.620740503378e+08
3.06000000e+03,-1.612197591066e+08,1.091967660217e+07,2.700213225985e+03,-3.149107844199e-01,1.615891423771e+08
3.24000000e+03,-1.607336941611e+08,1.091961811714e+07,2.700508687635e+03,-3.349530872738e-01,1.611041879240e+08
3.42000000e+03,-1.602475758726e+08,1.091955600817e+07,2.700805929413e+03,-3.551771011761e-01,1.606191867183e+08
3.60000000e+03,-1.597614039190e+08,1.091949024237e+07,2.701104967615e+03,-3.755850411731e-01,1.601341384977e+08
3.78000000e+03,-1.592751779757e+08,1.091942078641e+07,2.701405818743e+03,-3.961791563383e-01,1.596490429976e+08
3.96000000e+03,-1.587888977148e+08,1.091934760658e+07,2.701708499499e+03,-4.169617304045e-01,1.591638999511e+08
4.14000000e+03,-1.583025628054e+08,1.091927066876e+07,2.702013026793e+03,-4.379350824093e-01,1.586787090891e+08
4.32000000e+03,-1.578161729137e+08,1.091918993839e+07,2.702319417748e+03,-4.591015673553e-01,1.581934701401e+08
4.50000000e+03,-1.573297277025e+08,1.091910538049e+07,2.702627689697e+03,-4.804635768845e-01,1.577081828304e+08
4.68000000e+03,-1.568432268318e+08,1.091901695964e+07,2.702937860193e+03,-5.020235399668e-01,1.572228468838e+08
4.86000000e+03,-1.563566699582e+08,1.091892464001e+07,2.703249947008e+03,-5.237839236054e-01,1.567374620219e+08
5.04000000e+03,-1.558700567351e+08,1.091882838528e+07,2.703563968139e+03,-5.457472335559e-01,1.562520279636e+08
5.22000000e+03,-1.553833868128e+08,1.091872815870e+07,2.703879941810e+03,-5.679160150633e-01,1.557665444256e+08
5.40000000e+03,-1.548966598381e+08,1.091862392305e+07,2.704197886476e+03,-5.902928536134e-01,1.552810111222e+08
5.58000000e+03,-1.544098754546e+08,1.091851564065e+07,2.704517820828e+03,-6.128803757031e-01,1.547954277649e+08
5.76000000e+03,-1.539230333024e+08,1.091840327334e+07,2.704839763795e+03,-6.356812496265e-01,1.543097940629e+08
5.94000000e+03,-1.534361330183e+08,1.091828678246e+07,2.705163734548e+03,-6.586981862793e-01,1.538241097228e+08
6.12000000e+03,-1.529491742355e+08,1.091816612888e+07,2.705489752505e+03,-6.819339399813e-01,1.533383744486e+08
6.30000000e+03,-1.524621565837e+08,1.091804127297e+07,2.705817837335e+03,-7.053913093174e-01,1.528525879417e+08
6.48000000e+03,-1.519750796892e+08,1.091791217457e+07,2.706148008960e+03,-7.290731379984e-01,1.523667499008e+08
6.66000000e+03,-1.514879431744e+08,1.091777879302e+07,2.706480287563e+03,-7.529823157405e-01,1.518808600219e+08
6.84000000e+03,-1.510007466583e+08,1.091764108714e+07,2.706814693588e+03,-7.771217791655e-01,1.513949179984e+08
7.02000000e+03,-1.505134897561e+08,1.091749901521e+07,2.707151247746e+03,-8.014945127217e-01,1.509089235210e+08
7.20000000e+03,-1.500261720793e+08,1.091735253496e+07,2.707489971021e+03,-8.261035496258e-01,1.504228762774e+08
7.38000000e+03,-1.495387932355e+08,1.091720160359e+07,2.707830884673e+03,-8.509519728268e-01,1.499367759526e+08
7.56000000e+03,-1.490513528285e+08,1.091704617773e+07,2.708174010241e+03,-8.760429159926e-01,1.494506222288e+08
