t,x,y,v_x,v_y,d
0.00000000e+00,-1.694750000000e+08,-2.935675732218e+07,2.695447858255e+03,0.000000000000e+00,1.719988221630e+08
1.80000000e+02,-1.689897962340e+08,-2.935675330799e+07,2.695705334318e+03,4.466447845499e-02,1.715207599886e+08
3.60000000e+02,-1.685045459949e+08,-2.935674122051e+07,2.695964227909e+03,8.970398249667e-02,1.710426881939e+08
5.40000000e+02,-1.680192490264e+08,-2.935672099185e+07,2.696224550722e+03,1.351227154991e-01,1.705646095087e+08
7.20000000e+02,-1.675339050704e+08,-2.935669255337e+07,2.696486314582e+03,1.809249397927e-01,1.700865240086e+08
9.00000000e+02,-1.670485138663e+08,-2.935665583565e+07,2.696749531442e+03,2.271149776568e-01,1.696084317709e+08
1.08000000e+03,-1.665630751514e+08,-2.935661076849e+07,2.697014213386e+03,2.736972123319e-01,1.691303328743e+08
1.26000000e+03,-1.660775886611e+08,-2.935655728090e+07,2.697280372633e+03,3.206760890522e-01,1.686522273995e+08
1.44000000e+03,-1.655920541282e+08,-2.935649530107e+07,2.697548021537e+03,3.680561160978e-01,1.681741154285e+08
1.62000000e+03,-1.651064712835e+08,-2.935642475640e+07,2.697817172587e+03,4.158418658682e-01,1.676959970453e+08
1.80000000e+03,-1.646208398554e+08,-2.935634557343e+07,2.698087838414e+03,4.640379759773e-01,1.672178723357e+08
1.98000000e+03,-1.641351595702e+08,-2.935625767787e+07,2.698360031788e+03,5.126491503697e-01,1.667397413871e+08
2.16000000e+03,-1.636494301518e+08,-2.935616099459e+07,2.698633765623e+03,5.616801604595e-01,1.662616042887e+08
2.34000000e+03,-1.631636513217e+08,-2.935605544759e+07,2.698909052976e+03,6.111358462919e-01,1.657834611318e+08
2.52000000e+03,-1.626778227990e+08,-2.935594095996e+07,2.699185907053e+03,6.610211177287e-01,1.653053120094e+08
2.70000000e+03,-1.621919443006e+08,-2.935581745396e+07,2.699464341207e+03,7.113409556563e-01,1.648271570164e+08
2.88000000e+03,-1.617060155409e+08,-2.935568485089e+07,2.699744368944e+03,7.621004132194e-01,1.643489962499e+08
3.06000000e+03,-1.612200362316e+08,-2.935554307118e+07,2.700026003921e+03,8.133046170793e-01,1.638708298087e+08
3.24000000e+03,-1.607340060825e+08,-2.935539203429e+07,2.700309259952e+03,8.649587686974e-01,1.633926577938e+08
3.42000000e+03,-1.602479248002e+08,-2.935523165876e+07,2.700594151006e+03,9.170681456451e-01,1.629144803083e+08
3.60000000e+03,-1.597617920894e+08,-2.935506186217e+07,2.700880691216e+03,9.696381029403e-01,1.624362974572e+08
3.78000000e+03,-1.592756076519e+08,-2.935488256113e+07,2.701168894872e+03,1.022674074412e+00,1.619581093480e+08
3.96000000e+03,-1.587893711869e+08,-2.935469367127e+07,2.701458776432e+03,1.076181574091e+00,1.614799160901e+08
4.14000000e+03,-1.583030823911e+08,-2.935449510719e+07,2.701750350517e+03,1.130166197634e+00,1.610017177951e+08
4.32000000e+03,-1.578167409586e+08,-2.935428678252e+07,2.702043631921e+03,1.184633623766e+00,1.605235145772e+08
4.50000000e+03,-1.573303465806e+08,-2.935406860983e+07,2.702338635606e+03,1.239589615772e+00,1.600453065526e+08
4.68000000e+03,-1.568438989458e+08,-2.935384050065e+07,2.702635376710e+03,1.295040022995e+00,1.595670938399e+08
4.86000000e+03,-1.563573977401e+08,-2.935360236546e+07,2.702933870546e+03,1.350990782389e+00,1.590888765603e+08
5.04000000e+03,-1.558708426466e+08,-2.935335411364e+07,2.703234132605e+03,1.407447920086e+00,1.586106548372e+08
5.22000000e+03,-1.553842333456e+08,-2.935309565351e+07,2.703536178563e+03,1.464417553008e+00,1.581324287966e+08
5.40000000e+03,-1.548975695146e+08,-2.935282689226e+07,2.703840024276e+03,1.521905890506e+00,1.576541985671e+08
5.58000000e+03,-1.544108508282e+08,-2.935254773595e+07,2.704145685790e+03,1.579919236037e+00,1.571759642798e+08
5.76000000e+03,-1.539240769581e+08,-2.935225808951e+07,2.704453179338e+03,1.638463988874e+00,1.566977260685e+08
5.94000000e+03,-1.534372475731e+08,-2.935195785670e+07,2.704762521346e+03,1.697546645854e+00,1.562194840695e+08
6.12000000e+03,-1.529503623389e+08,-2.935164694010e+07,2.705073728436e+03,1.757173803163e+00,1.557412384222e+08
6.30000000e+03,-1.524634209183e+08,-2.935132524112e+07,2.705386817427e+03,1.817352158160e+00,1.552629892684e+08
6.48000000e+03,-1.519764229710e+08,-2.935099265991e+07,2.705701805339e+03,1.878088511234e+00,1.547847367530e+08
6.66000000e+03,-1.514893681537e+08,-2.935064909542e+07,2.706018709396e+03,1.939389767712e+00,1.543064810236e+08
6.84000000e+03,-1.510022561199e+08,-2.935029444534e+07,2.706337547029e+03,2.001262939797e+00,1.538282222311e+08
7.02000000e+03,-1.505150865200e+08,-2.934992860608e+07,2.706658335878e+03,2.063715148552e+00,1.533499605289e+08
7.20000000e+03,-1.500278590011e+08,-2.934955147277e+07,2.706981093797e+03,2.126753625931e+00,1.528716960738e+08
7.38000000e+03,-1.495405732073e+08,-2.934916293922e+07,2.707305838857e+03,2.190385716849e+00,1.523934290258e+08
7.56000000e+03,-1.490532287792e+08,-2.934876289791e+07,2.707632589346e+03,2.254618881294e+00,1.519151595478e+08
7.74000000e+03,-1.485658253540e+08,-2.934835123997e+07,2.707961363776e+03,2.319460696498e+00,1.514368878061e+08
7.92000000e+03,-1.480783625660e+08,-2.934792785515e+07,2.708292180886e+03,2.384918859139e+00,1.509586139703e+08
8.10000000e+03,-1.475908400456e+08,-2.934749263180e+07,2.708625059644e+03,2.451001187604e+00,1.504803382134e+08
8.28000000e+03,-1.471032574200e+08,-2.934704545686e+07,2.708960019250e+03,2.517715624294e+00,1.500020607117e+08
8.46000000e+03,-1.466156143130e+08,-2.934658621583e+07,2.709297079142e+03,2.585070237989e+00,1.495237816452e+08
8.64000000e+03,-1.461279103446e+08,-2.934611479274e+07,2.709636258996e+03,2.653073226253e+00,1.490455011974e+08
8.82000000e+03,-1.456401451317e+08,-2.934563107014e+07,2.709977578735e+03,2.721732917902e+00,1.485672195553e+08
9.00000000e+03,-1.451523182870e+08,-2.934513492905e+07,2.710321058526e+03,2.791057775525e+00,1.480889369098e+08
9.18000000e+03,-1.446644294201e+08,-2.934462624898e+07,2.710666718790e+03,2.861056398059e+00,1.476106534556e+08
9.36000000e+03,-1.441764781365e+08,-2.934410490787e+07,2.711014580203e+03,2.931737523423e+00,1.471323693910e+08
9.54000000e+03,-1.436884640383e+08,-2.934357078206e+07,2.711364663698e+03,3.003110031213e+00,1.466540849185e+08
9.72000000e+03,-1.432003867234e+08,-2.934302374630e+07,2.711716990473e+03,3.075182945455e+00,1.461758002445e+08
9.90000000e+03,-1.427122457862e+08,-2.934246367370e+07,2.712071581993e+03,3.147965437423e+00,1.456975155795e+08
1.00800000e+04,-1.422240408170e+08,-2.934189043569e+07,2.712428459994e+03,3.221466828518e+00,1.452192311383e+08
1.02600000e+04,-1.417357714024e+08,-2.934130390201e+07,2.712787646487e+03,3.295696593216e+00,1.447409471397e+08
1.04400000e+04,-1.412474371248e+08,-2.934070394071e+07,2.713149163765e+03,3.370664362080e+00,1.442626638071e+08
1.06200000e+04,-1.407590375626e+08,-2.934009041805e+07,2.713513034404e+03,3.446379924845e+00,1.437843813681e+08
1.08000000e+04,-1.402705722902e+08,-2.933946319854e+07,2.713879281267e+03,3.522853233566e+00,1.433061000550e+08
1.09800000e+04,-1.397820408778e+08,-2.933882214489e+07,2.714247927514e+03,3.600094405854e+00,1.428278201046e+08
1.11600000e+04,-1.392934428913e+08,-2.933816711795e+07,2.714618996601e+03,3.678113728167e+00,1.423495417584e+08
1.13400000e+04,-1.388047778926e+08,-2.933749797671e+07,2.714992512286e+03,3.756921659194e+00,1.418712652628e+08
1.15200000e+04,-1.383160454390e+08,-2.933681457828e+07,2.715368498635e+03,3.836528833310e+00,1.413929908690e+08
1.17000000e+04,-1.378272450837e+08,-2.933611677781e+07,2.715746980028e+03,3.916946064109e+00,1.409147188331e+08
1.18800000e+04,-1.373383763754e+08,-2.933540442851e+07,2.716127981161e+03,3.998184348030e+00,1.404364494165e+08
1.20600000e+04,-1.368494388582e+08,-2.933467738159e+07,2.716511527053e+03,4.080254868058e+00,1.399581828856e+08
1.22400000e+04,-1.363604320718e+08,-2.933393548622e+07,2.716897643050e+03,4.163168997519e+00,1.394799195122e+08
1.24200000e+04,-1.358713555514e+08,-2.933317858952e+07,2.717286354831e+03,4.246938303959e+00,1.390016595735e+08
1.26000000e+04,-1.353822088272e+08,-2.933240653650e+07,2.717677688414e+03,4.331574553119e+00,1.385234033521e+08
1.27800000e+04,-1.348929914250e+08,-2.933161917004e+07,2.718071670162e+03,4.417089713007e+00,1.380451511365e+08
1.29600000e+04,-1.344037028658e+08,-2.933081633083e+07,2.718468326786e+03,4.503495958060e+00,1.375669032205e+08
1.31400000e+04,-1.339143426657e+08,-2.932999785737e+07,2.718867685351e+03,4.590805673414e+00,1.370886599043e+08
1.33200000e+04,-1.334249103357e+08,-2.932916358591e+07,2.719269773285e+03,4.679031459267e+00,1.366104214936e+08
1.35000000e+04,-1.329354053823e+08,-2.932831335040e+07,2.719674618383e+03,4.768186135357e+00,1.361321883005e+08
1.36800000e+04,-1.324458273064e+08,-2.932744698247e+07,2.720082248812e+03,4.858282745545e+00,1.356539606433e+08
1.38600000e+04,-1.319561756043e+08,-2.932656431139e+07,2.720492693117e+03,4.949334562506e+00,1.351757388464e+08
1.40400000e+04,-1.314664497667e+08,-2.932566516400e+07,2.720905980232e+03,5.041355092534e+00,1.346975232411e+08
1.42200000e+04,-1.309766492795e+08,-2.932474936470e+07,2.721322139478e+03,5.134358080476e+00,1.342193141651e+08
1.44000000e+04,-1.304867736228e+08,-2.932381673540e+07,2.721741200578e+03,5.228357514767e+00,1.337411119628e+08
1.45800000e+04,-1.299968222718e+08,-2.932286709545e+07,2.722163193658e+03,5.323367632610e+00,1.332629169856e+08
1.47600000e+04,-1.295067946958e+08,-2.932190026164e+07,2.722588149256e+03,5.419402925265e+00,1.327847295921e+08
1.49400000e+04,-1.290166903589e+08,-2.932091604810e+07,2.723016098330e+03,5.516478143486e+00,1.323065501478e+08
1.51200000e+04,-1.285265087193e+08,-2.931991426631e+07,2.723447072262e+03,5.614608303079e+00,1.318283790258e+08
1.53000000e+04,-1.280362492299e+08,-2.931889472500e+07,2.723881102866e+03,5.713808690607e+00,1.313502166066e+08
1.54800000e+04,-1.275459113374e+08,-2.931785723013e+07,2.724318222399e+03,5.814094869234e+00,1.308720632784e+08
1.56600000e+04,-1.270554944830e+08,-2.931680158485e+07,2.724758463564e+03,5.915482684718e+00,1.303939194373e+08
1.58400000e+04,-1.265649981017e+08,-2.931572758940e+07,2.725201859518e+03,6.017988271553e+00,1.299157854872e+08
1.60200000e+04,-1.260744216227e+08,-2.931463504112e+07,2.725648443883e+03,6.121628059268e+00,1.294376618404e+08
1.62000000e+04,-1.255837644690e+08,-2.931352373435e+07,2.726098250752e+03,6.226418778881e+00,1.289595489175e+08
1.63800000e+04,-1.250930260574e+08,-2.931239346039e+07,2.726551314694e+03,6.332377469527e+00,1.284814471474e+08
1.65600000e+04,-1.246022057986e+08,-2.931124400745e+07,2.727007670769e+03,6.439521485243e+00,1.280033569681e+08
1.67400000e+04,-1.241113030967e+08,-2.931007516058e+07,2.727467354530e+03,6.547868501936e+00,1.275252788262e+08
1.69200000e+04,-1.236203173496e+08,-2.930888670164e+07,2.727930402036e+03,6.657436524525e+00,1.270472131774e+08
1.71000000e+04,-1.231292479485e+08,-2.930767840918e+07,2.728396849858e+03,6.768243894272e+00,1.265691604870e+08
1.72800000e+04,-1.226380942779e+08,-2.930645005846e+07,2.728866735088e+03,6.880309296295e+00,1.260911212293e+08
1.74600000e+04,-1.221468557158e+08,-2.930520142133e+07,2.729340095352e+03,6.993651767285e+00,1.256130958888e+08
1.76400000e+04,-1.216555316332e+08,-2.930393226615e+07,2.729816968812e+03,7.108290703417e+00,1.251350849596e+08
1.78200000e+04,-1.211641213944e+08,-2.930264235781e+07,2.730297394184e+03,7.224245868473e+00,1.246570889459e+08
1.80000000e+04,-1.206726243564e+08,-2.930133145758e+07,2.730781410741e+03,7.341537402172e+00,1.241791083626e+08
1.81800000e+04,-1.201810398691e+08,-2.929999932305e+07,2.731269058325e+03,7.460185828727e+00,1.237011437348e+08
1.83600000e+04,-1.196893672756e+08,-2.929864570813e+07,2.731760377360e+03,7.580212065622e+00,1.232231955986e+08
1.85400000e+04,-1.191976059110e+08,-2.929727036288e+07,2.732255408856e+03,7.701637432625e+00,1.227452645011e+08
1.87200000e+04,-1.187057551036e+08,-2.929587303353e+07,2.732754194427e+03,7.824483661035e+00,1.222673510008e+08
1.89000000e+04,-1.182138141738e+08,-2.929445346231e+07,2.733256776294e+03,7.948772903187e+00,1.217894556678e+08
1.90800000e+04,-1.177217824343e+08,-2.929301138747e+07,2.733763197304e+03,8.074527742202e+00,1.213115790837e+08
1.92600000e+04,-1.172296591903e+08,-2.929154654313e+07,2.734273500934e+03,8.201771202001e+00,1.208337218425e+08
1.94400000e+04,-1.167374437389e+08,-2.929005865924e+07,2.734787731306e+03,8.330526757589e+00,1.203558845505e+08
1.96200000e+04,-1.162451353693e+08,-2.928854746147e+07,2.735305933198e+03,8.460818345625e+00,1.198780678266e+08
1.98000000e+04,-1.157527333624e+08,-2.928701267114e+07,2.735828152057e+03,8.592670375265e+00,1.194002723026e+08
1.99800000e+04,-1.152602369913e+08,-2.928545400515e+07,2.736354434009e+03,8.726107739316e+00,1.189224986235e+08
2.01600000e+04,-1.147676455201e+08,-2.928387117585e+07,2.736884825872e+03,8.861155825680e+00,1.184447474479e+08
2.03400000e+04,-1.142749582050e+08,-2.928226389099e+07,2.737419375170e+03,8.997840529127e+00,1.179670194483e+08
2.05200000e+04,-1.137821742933e+08,-2.928063185361e+07,2.737958130145e+03,9.136188263382e+00,1.174893153110e+08
2.07000000e+04,-1.132892930234e+08,-2.927897476196e+07,2.738501139768e+03,9.276225973551e+00,1.170116357372e+08
2.08800000e+04,-1.127963136252e+08,-2.927729230936e+07,2.739048453758e+03,9.417981148890e+00,1.165339814426e+08
2.10600000e+04,-1.123032353193e+08,-2.927558418416e+07,2.739600122589e+03,9.561481835933e+00,1.160563531583e+08
2.12400000e+04,-1.118100573173e+08,-2.927385006959e+07,2.740156197510e+03,9.706756651979e+00,1.155787516307e+08
2.14200000e+04,-1.113167788213e+08,-2.927208964371e+07,2.740716730555e+03,9.853834798973e+00,1.151011776222e+08
2.16000000e+04,-1.108233990242e+08,-2.927030257923e+07,2.741281774559e+03,1.000274607776e+01,1.146236319113e+08
2.17800000e+04,-1.103299171092e+08,-2.926848854346e+07,2.741851383175e+03,1.015352090274e+01,1.141461152933e+08
2.19600000e+04,-1.098363322497e+08,-2.926664719818e+07,2.742425610886e+03,1.030619031699e+01,1.136686285803e+08
2.21400000e+04,-1.093426436094e+08,-2.926477819952e+07,2.743004513023e+03,1.046078600772e+01,1.131911726020e+08
2.23200000e+04,-1.088488503417e+08,-2.926288119786e+07,2.743588145779e+03,1.061734032227e+01,1.127137482059e+08
2.25000000e+04,-1.083549515902e+08,-2.926095583767e+07,2.744176566228e+03,1.077588628449e+01,1.122363562575e+08
2.26800000e+04,-1.078609464878e+08,-2.925900175743e+07,2.744769832337e+03,1.093645761165e+01,1.117589976415e+08
2.28600000e+04,-1.073668341569e+08,-2.925701858950e+07,2.745368002989e+03,1.109908873180e+01,1.112816732611e+08
2.30400000e+04,-1.068726137094e+08,-2.925500595996e+07,2.745971137996e+03,1.126381480164e+01,1.108043840396e+08
2.32200000e+04,-1.063782842463e+08,-2.925296348849e+07,2.746579298118e+03,1.143067172494e+01,1.103271309201e+08
2.34000000e+04,-1.058838448575e+08,-2.925089078826e+07,2.747192545081e+03,1.159969617145e+01,1.098499148664e+08
